ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Corn,1. ಕಾಳು; ಧಾನ್ಯ 2. ಆಣಿ; ಒತ್ತುಗಂಟು,,,,,,,,,Yes
,Corner,1. ಮೂಲೆ; ತಿರುವು 2. ದುಸ್ಸಂಚಯ ಮಾಡು 3. ಮೂಲೆಗೊತ್ತು,,,,,,,,,Yes
,Corner Stone,1. ಮೂಲೆಗಲ್ಲು; ಕೋನ ಶಿಲೆ 2. ಮೂಲಾಧಾರ,,,,,,,,,Yes
,Corollary,ಉಪ ಸಿದ್ಧಾಂತ; ಪರಿಣಾಮ,,,,,,,,,Yes
,Coronation,ಪಟ್ಟಾಭಿಷೇಕ,,,,,,,,,Yes
,Corporal,1. ಶಾರೀರಿಕ; ದೈಹಿಕ 2. ಕಾರ್ಪೊರಲ್‌,,,,,,,,,Yes
,Corporal Punishment,ಶಾರೀರಿಕ ದಂಡನೆ; ದೈಹಿಕ ಶಿಕ್ಷೆ,,,,,,,,,Yes
,Corporate Body,ನಿಗಮಿತ ನಿಕಾಯ,,,,,,,,,Yes
,Corporation,ನಿಗಮ; ಕಾರ್ಪೊರೇಷನ್,,,,,,,,,Yes
,Corporator,ನಿಗಮ ಸದಸ್ಯ; ಕಾರ್ಪೊರೇಷನ್ ಸದಸ್ಯ,,,,,,,,,Yes
,Corps,ದಳ,,,,,,,,,Yes
,Corpse,ಹೆಣ; ಶವ,,,,,,,,,Yes
,Corpus,1. ಶರೀರ; ದೇಹ 2. ಮೂಲ ಪದಾರ್ಥ; ಭೌತಪದಾರ್ಥ; ಮೂಲ ದ್ರವ್ಯ 3. ಲೇಖನ ಸಂಗ್ರಹ 4. ಕಾನೂನು,,,,,,,,,Yes
,Correct,1. ಸರಿ; ನಿಜ 2. ತಿದ್ದು,,,,,,,,,Yes
,Correction,ತಿದ್ದುಪಡಿ; ಸರಿಪಡಿಕೆ,,,,,,,,,Yes
,Correction Home,ಸುಧಾರಣಾ ಗೃಹ,,,,,,,,,Yes
,Correlate,ಸಹ ಸಂಬಂಧಿಸು,,,,,,,,,Yes
,Correspond,1. ಅನುರೂಪವಾಗು 2. ಪತ್ರವ್ಯವಹಾರ ಮಾಡು,,,,,,,,,Yes
,Correspondence Course,ಅಂಚೆ ಮೂಲಕ ಶಿಕ್ಷಣ,,,,,,,,,Yes
,Correspondent,ಸುದ್ದಿಗಾರ; ಪತ್ರ ವ್ಯವಹಾರಿ; ಬಾತ್ಮೀದಾರ,,,,,,,,,Yes
,Corresponding File,ಸಂವಾದಿ ಕಡತ,,,,,,,,,Yes
,Corridor,ಮೊಗಸಾಲೆ,,,,,,,,,Yes
,Corrigendum,ತಿದ್ದೋಲೆ,,,,,,,,,Yes
,Corroborate,ಪುಷ್ಟೀಕರಿಸು; ಸಮರ್ಥಿಸು,,,,,,,,,Yes
,Corroborative Evidence,ಬೆಂಬಲ ಸಾಕ್ಷ್ಯ; ಸಮರ್ಥನ ಸಾಕ್ಷ್ಯ,,,,,,,,,Yes
,Corrode,ತುಕ್ಕುಹಿಡಿ,,,,,,,,,Yes
,Corrupt,1. ಲಂಚಕೋರ; ಭ್ರಷ್ಟ 2. ಲಂಚಕೋರನಾದ; ಭ್ರಷ್ಟನಾದ,,,,,,,,,Yes
,Corrupt Practices,ಭ್ರಷ್ಟಾಚಾರಗಳು,,,,,,,,,Yes
,Corruption,ಭ್ರಷ್ಟಾಚಾರ,,,,,,,,,Yes
,Cosmetics,ಅಂಗರಾಗ; ಪ್ರಸಾಧನ,,,,,,,,,Yes
,Cosmic,ವಿಶ್ವದ; ಜಗತ್ತಿನ; ಪ್ರಪಂಚದ,,,,,,,,,Yes
,Cosmopolitan,1. ವಿಶಾಲ ದೃಷ್ಟಿಯ 2. ವಿಶ್ವಪೂಜೆ,,,,,,,,,Yes
,Cost,ಬೆಲೆ; ಕ್ರಯ,,,,,,,,,Yes
,Cost Account,(ಉತ್ಪಾದನಾ) ವೆಚ್ಚದ ಲೆಕ್ಕ,,,,,,,,,Yes
,Cost Accountant,ವೆಚ್ಚ ಲೆಕ್ಕಿಗ,,,,,,,,,Yes
,Cost Of Living,ಜೀವನ ವೆಚ್ಚ,,,,,,,,,Yes
,Cost Of Living Index Number,ಜೀವನ ವೆಚ್ಚ ಸೂಚ್ಯಂಕ,,,,,,,,,Yes
,Cost Of Production,ಉತ್ಪಾದನಾ ವೆಚ್ಚ,,,,,,,,,Yes
,Cost Of Suit,ದಾವಾ ಖರ್ಚು,,,,,,,,,Yes
,Cost Price,ಅಸಲು ಬೆಲೆ; ಮೂಲ ಬೆಲೆ,,,,,,,,,Yes
,Costs In Cause,ಮೊಕದ್ದಮೆ ಖರ್ಚು,,,,,,,,,Yes
,Costs Of Process,ಕಾನೂನು ಕ್ರಮದ ಖರ್ಚು,,,,,,,,,Yes
,Costume,ಉಡಿಗೆತೊಡಿಗೆ; ಪೋಷಾಕು; ವೇಷಭೂಷಣ,,,,,,,,,Yes
,Cosy,ಅನುಕೂಲ; ಹಿತಕರ; ಸುಖಕರ,,,,,,,,,Yes
,Coterie,ರಹಸ್ಯ ಕೂಟ; ಸಣ್ಣ ಕೂಟ,,,,,,,,,Yes
,Cottage,ಗುಡಿಸಿಲು; ಕುಟೀರ; ಹಳ್ಳಿಮನೆ,,,,,,,,,Yes
,Cottage Industries,ಗೃಹ ಕೈಗಾರಿಕೆಗಳು; ಕುಟೀರೋದ್ಯಮಗಳು,,,,,,,,,Yes
,Cotton,ಹತ್ರಿ; ಅರಳೆ,,,,,,,,,Yes
,Cotton Waste,ಹತ್ತಿಯ ಜುಂಗು,,,,,,,,,Yes
,Cotton Wool,ಹತ್ತಿಯ ಉಣ್ಣೆ,,,,,,,,,Yes
,Council,ಪರಿಷತ್ತು,,,,,,,,,Yes
,Council Of Advisers,ಸಲಹಾ ಪರಿಷತ್ತು,,,,,,,,,Yes
,Council Of Elders,ಪುರಪ್ರಮುಖರ ಪರಿಷತ್ತು,,,,,,,,,Yes
,Council Of Ministers,ಮಂತ್ರಿ ಪರಿಷತ್ತು; ಸಚಿವ ಸಂಪುಟ,,,,,,,,,Yes
,Council Of States,ರಾಜ್ಯಸಭೆ,,,,,,,,,Yes
,Councillor,ಪರಿಷತ್‌ ಸದಸ್ಯ,,,,,,,,,Yes
,Counsel,1. ಸಲಹೆ 2. ನ್ಯಾಯವಾದಿ; ಸಲಹೆಗಾರ,,,,,,,,,Yes
,Count,1. ಗಣನೆ; ಎಣಿಕೆ 2. ಎಣಿಸು 3. ಕಾರಣ; ನಿಮಿತ್ತ,,,,,,,,,Yes
,Count For,ಗಣನೆಯಾಗು,,,,,,,,,Yes
,Countenance,1. ಪ್ರೋತ್ಸಾಹಿಸು; ಹುರಿದುಂಬಿಸು 2. ಮುಖ ವಿನ್ಯಾಸ/ಭಾವ/ಚರ್ಯೆ,,,,,,,,,Yes
,Counter,1. ಗಲ್ಲೆ 2. ಗಣಕ 3. ವಿರುದ್ಧವಾದ ; ಪ್ರತಿಯಾದ,,,,,,,,,Yes
,Counter Offer,ಪ್ರತಿ ಪ್ರಸ್ತಾವ,,,,,,,,,Yes
,Counter Revolution,ಪ್ರತಿಕ್ರಾಂತಿ,,,,,,,,,Yes
,Counter Signature,ಮೇಲುರುಜು; ಪ್ರತಿ ರುಜು,,,,,,,,,Yes
,Counter Weight,ಪ್ರತಿಭಾರ; ಸಮತೂಕ,,,,,,,,,Yes
,Counter-Affidavit,ಪ್ರತಿ ಶಪಥಪತ್ರ; ಪ್ರತಿ ಪ್ರಮಾಣಪತ್ರ,,,,,,,,,Yes
,Counter-Attack,ಪ್ರತಿದಾಳಿ,,,,,,,,,Yes
,Counter-Balance,ಸಮತೂಕ; ಸಮಭಾರ; ಪಡಿತೂಕ,,,,,,,,,Yes
,Counter-Charge,ಪ್ರತ್ಯಾರೋಪ; ಪ್ರತಿ ಆಪಾದನೆ,,,,,,,,,Yes
,Counter-Check,ಪ್ರತಿರೋಧಕ; ಪ್ರತಿ ತನಿಖೆ,,,,,,,,,Yes
,Counter-Claim,ಪ್ರತಿ ದಾವಾ; ಪ್ರತಿ ಹಕ್ಕು,,,,,,,,,Yes
,Counterfeit,ಕೃತಕ; ಖೋಟ,,,,,,,,,Yes
,Counterfoil,ಪಕ್ಕ ಪ್ರತಿ; ಇದಿರು ಪ್ರತಿ,,,,,,,,,Yes
,Countermand,1. ಪ್ರತ್ಯಾದೇಶ 2. ಪ್ರತ್ಯಾದೇಶಕೊಡು,,,,,,,,,Yes
,Countermeasure,ಪ್ರತಿಕ್ರಮ,,,,,,,,,Yes
,Counterpart,1. ಪ್ರತಿರೂಪ 2. ಪೂರಕ (ಪತ್ರ) 3. ಸಮಸ್ಥಾನಿಕ,,,,,,,,,Yes
,Counterpoise,ಸಮಸ್ಥಿತಿ; ಸಮತೋಲನ,,,,,,,,,Yes
,Country Liquor,ಹಳ್ಳಿಹೆಂಡ; ನಾಡು ಸಾರಾಯಿ; ಕಂಟ್ರಿ ಸಾರಾಯಿ,,,,,,,,,Yes
,Countrywise,ದೇಶಾನುಸಾರ,,,,,,,,,Yes
,Coupe,1. ಕೂಪೆ (ರೈಲಿನ ಬೋಗಿಯಲ್ಲಿ ಇಬ್ಬರಿಗಾಗಿ ಇರುವ ಸಣ್ಣಕೋಣೆ) 2. ಕೂಪು (ಮರ ಕಡಿಯಲು ಕಾದಿಟ್ಟ ಸ್ಥಳ),,,,,,,,,Yes
,Couple,ಜೋಡಿ,,,,,,,,,Yes
,Coupon,ಗುರುತು ಚೀಟಿ; ಕೂಪನ್,,,,,,,,,Yes
,Courage,ಸಾಹಸ; ಧೈರ್ಯ; ಎದೆಗಾರಿಕೆ,,,,,,,,,Yes
,Courier,ಚಾರ; ಹರಿಕಾರ,,,,,,,,,Yes
,Course,1. ಕ್ರಮ; ಮಾರ್ಗ 2. ಅಭ್ಯಾಸ ಕ್ರಮ; ಪಠ್ಯಕ್ರಮ,,,,,,,,,Yes
,Course Of Exchange,ವಿನಿಮಯ ಮಾರ್ಗ,,,,,,,,,Yes
,Course Of Justice,ನ್ಯಾಯ ಕ್ರಮ,,,,,,,,,Yes
,Court,ನ್ಯಾಯಾಲಯ; ಕೋರ್ಟು,,,,,,,,,Yes
,Court Hall,ನ್ಯಾಯಾಮಗಣ; ನ್ಯಾಯಭವನ,,,,,,,,,Yes
,Court Of Final Appellate Jurisdiction,ಅಂತಿಮ ಅಪೀಲು ಅಧಿಕಾರವ್ಯಾಪ್ತಿಯ ನ್ಯಾಯಾಲಯ,,,,,,,,,Yes
,Court Of First Instance,ಪ್ರಥಮ ವಿಚಾರಣಾ ನ್ಯಾಯಾಲಯ,,,,,,,,,Yes
,Court Of Inquiry,ವಿಚಾರಣಾ ನ್ಯಾಯಾಲಯ,,,,,,,,,Yes
,Court Of Parliament,"ಸಂಸತ್ ನ್ಯಾಯಾಲಯ, ಪಾರ್ಲಿಮೆಂಟ್ ನ್ಯಾಯಾಲಯ",,,,,,,,,Yes
,Court Of Probate,ಇಚ್ಛಾಪತ್ರ ಪ್ರಮಾಣ ನ್ಯಾಯಾಲಯ,,,,,,,,,Yes
,Court Of Record,ದಾಖಲೆ ನ್ಯಾಯಾಲಯ,,,,,,,,,Yes
,Court Of Small Causes,ಲಘು ವ್ಯವಹಾರಗಳ ನ್ಯಾಯಾಲಯ,,,,,,,,,Yes
,Court Of Summary Jurisdiction,ಕ್ಷಿಪ್ರ ವಿಚಾರಣಾ ನ್ಯಾಯಾಲಯ,,,,,,,,,Yes
,Court Of Wards,ಪ್ರತಿಪಾಲಕ ನ್ಯಾಯಾಲಯ,,,,,,,,,Yes
,Courtesy,ವಿನಯ; ಸಭ್ಯತೆ; ಸೌಜನ್ಯ,,,,,,,,,Yes
,Cousin,1. ರಕ್ತ ಸಂಬಂಧಿ 2. ಸೋದರ ಬಾಂಧವ್ಯದ; ಬಂಧುವರ್ಗದ,,,,,,,,,Yes
,Covenant,1. ಒಪ್ಪಂದ; ಒಡಂಬಡಿಕೆ; ಕರಾರು 2. ವಿಧಿಯುಕ್ತ,,,,,,,,,Yes
,Cover,1. ಆವರಣ; ಹೊದಿಕೆ; ರಕ್ಷಾಕವಚ; ಮುಚ್ಚಳ; ಮುಸುಕು; ಮರೆ 2. ವಿಸ್ತರಿಸು 3. ಭರಿಸು 4. ಹೊರಿಸು 5. ಸುದ್ದಿ ವರದಿಮಾಡು,,,,,,,,,Yes
,Coverage,1. ವಿಸ್ತಾರ; ವ್ಯಾಪ್ತಿ 2. ವರದಿ ಮಾಡುವಿಕೆ,,,,,,,,,Yes
,Covert,ಗೂಢ; ಗುಪ್ತ,,,,,,,,,Yes
,Cowardice,ಹೇಡಿತನ; ಅಂಜು ಬುರುಕುತನ,,,,,,,,,Yes
,Cox-Pox,ದನದ ಸಿಡುಬು,,,,,,,,,Yes
,Craft,ಕಸುಬು; ವೃತ್ತಿ; ಕಲೆ,,,,,,,,,Yes
,Craft Guild,ವೃತ್ತಿ ಸಂಘ,,,,,,,,,Yes
,Craftsman,ಕುಶಲಕರ್ಮಿ; ಕಸುಬುದಾರ; ಕೆಲಸಗಾರ,,,,,,,,,Yes
,Cram,ತುರುಕು; ಒತ್ತಿ ತುಂಬು,,,,,,,,,Yes
,Crane,ಕ್ರೇನು; ಎತ್ತು ಯಂತ್ರ,,,,,,,,,Yes
,Crash Progranune,ತ್ವರಿತ ಕಾರ್ಯಕ್ರಮ,,,,,,,,,Yes
,Crave,ಬೇಡಿಕೊ; ಕೇಳಿಕೊ; ಹಂಬಲಿಸು,,,,,,,,,Yes
,Craze,ಹುಚ್ಚು; ಉನ್ಮಾದ,,,,,,,,,Yes
,Create,ಸೃಷ್ಟಿಸು; ಹುಟ್ಟಿಸು; ನಿರ್ಮಿಸು; ಕಲ್ಪಿಸು; ರಚಿಸು,,,,,,,,,Yes
,Credence,ನಂಬಿಕೆ; ವಿಶ್ವಾಸ,,,,,,,,,Yes
,Credentials,ಅಧಿಕಾರ ಪತ್ರ; ಪರಿಚಯ ಪತ್ರ,,,,,,,,,Yes
,Credibility,ವಿಶ್ವಾಸಾರ್ಹತೆ,,,,,,,,,Yes
,Credit,1. ಸಾಲ 2. ಜಮೆ 3. ಪ್ರತ್ಯ; ವಿಶ್ವಾಸ 4. ಜಮಾ ಮಾಡು,,,,,,,,,Yes
,Credit Note,ಜಮಾ ಚೀಟಿ,,,,,,,,,Yes
,Credit Sale-,ಉದ್ದರಿ ಮಾರಾಟ,,,,,,,,,Yes
,Creditor,ಸಾಲ ಕೊಟ್ಟವನು; ಸಾಲಿಗ,,,,,,,,,Yes
,Creed,1. ಮತ; ಪಂಥ 2. ನಂಬಿಕೆ,,,,,,,,,Yes
,Creep,1. ಚಲಿಸು 2. ನುಸುಳು,,,,,,,,,Yes
,Cremation,ಹೆಣ ಸುಡುವುದು; ಶವದಹನ,,,,,,,,,Yes
,Cremation Ground,ಶ್ಮಶಾನ ಭೂಮಿ; ಸುಡುಗಾಡು,,,,,,,,,Yes
,Crew,1. ನಾವಿಕ ಸಮೂಹ; ಚಾಲಕ ತಂಡ 2. ಗುಂಪು,,,,,,,,,Yes
,Crime,ಅಪರಾಧ; ತಕ್ಸೀರು; ಗುನ್ನೆ,,,,,,,,,Yes
,Criminal,1. ಅಪರಾಧಿ 2. ದಂಡಾರ್ಹ; ಕ್ರಿಮಿನಲ್,,,,,,,,,Yes
,Criminal Charge,ಗುನ್ನೆ ಆರೋಪ,,,,,,,,,Yes
,Criminal Court,ಕ್ರಿಮಿನಲ್ ನ್ಯಾಯಾಲಯ; ಕ್ರಿಮಿನಲ್ ಕೋರ್ಟು,,,,,,,,,Yes
,Criminal Intention,ತಕ್ಸೀರು/ಗುನ್ನೆ ಉದ್ದೇಶ,,,,,,,,,Yes
,Criminal Liability,ಕ್ರಿಮಿನಲ್ ಹೊಣೆಗಾರಿಕೆ,,,,,,,,,Yes
,Criminal Misappropriation,ದಂಡಾರ್ಹ ದುರ್ವಿನಿಯೋಗ,,,,,,,,,Yes
,Criminal Misconduct,ದಂಡಾರ್ಹ; ದುರ್ನಡತೆ,,,,,,,,,Yes
,Criminal Offence,ದಂಡಾರ್ಹ ಅಪರಾಧ,,,,,,,,,Yes
,Criminal Procedure Doct,ದಂಡ ಪ್ರಕ್ರಿಯೆ,,,,,,,,,Yes
,Criminal Tresspass,ದಂಡಾರ್ಹ ಅತಿಕ್ರಮಣ,,,,,,,,,Yes
,Criminology,ಅಪರಾಧ ಶಾಸ್ತ್ರ,,,,,,,,,Yes
,Crisis,ವಿಷಮ ಸ್ಥಿತಿ; ಬಿಕ್ಕಟ್ಟು,,,,,,,,,Yes
,Criss-Cross,ಅಡ್ಡಾದಿಡ್ಡಿಯಾಗಿ,,,,,,,,,Yes
,Criterion,ನಿರ್ಣಾಯಕತ್ವ; ಪ್ರಮಾಣ; ಮಾನದಂಡ,,,,,,,,,Yes
,Critic,ವಿಮರ್ಶಕ; ವಿವೇಚಕ,,,,,,,,,Yes
,Critical,1. ವಿಮರ್ಶಾತ್ಮಕ 2. ವಿಷಮಾವಸ್ಥೆಯ; ಸಂದಿಗ್ಧ 3. ಮಹತ್ವದ,,,,,,,,,Yes
,Criticise,ಖಂಡಿಸು; ಟೀಕಿಸು; ವಿಮರ್ಶಿಸು,,,,,,,,,Yes
,Crook,1. ವಕ್ರ; ಸೊಟ್ಟ 2. ಕಳ್ಳ; ಮೋಸಗಾರ,,,,,,,,,Yes
,Crop Loan,ಬೆಳೆ ಸಾಲ; ಫಸಲು ಸಾಲ,,,,,,,,,Yes
,Cross,1. ಅಡ್ಡಗೆರೆ 2. ಬೆರಕೆ,,,,,,,,,Yes
,Cross Action,ಎದುರು ಕ್ರಮ,,,,,,,,,Yes
,Cross Appeal,ಎದುರು ಅಪೀಲು,,,,,,,,,Yes
,Cross Bar,ಅಡ್ಡಪಟ್ಟಿ,,,,,,,,,Yes
,Cross Breed,ಮಿಶ್ರತಳಿ,,,,,,,,,Yes
,Cross Entry,ಪ್ರತಿ ನಮೂದು,,,,,,,,,Yes
,Cross Examination,ಪಾಟೀ ಸವಾಲು; ಅಡ್ಡ ವಿಚಾರಣೆ,,,,,,,,,Yes
,Cross Purposes,ವಿರುದ್ದೋದ್ದೇಶಗಳು,,,,,,,,,Yes
,Cross Question,ಅಡ್ಡಪ್ರಶ್ನೆ,,,,,,,,,Yes
,Cross Reference,ಪ್ರತಿ ಉಲ್ಲೇಖ,,,,,,,,,Yes
,Cross Section,1. ಸೀಳು ನೋಟ; ಕತ್ತರಿ ನೋಟ 2. ಅಡ್ಡಕೊಯ್ದ ಭಾಗ,,,,,,,,,Yes
,Cross Totals,ಅಡ್ಡ ಜುಮ್ಲಾ,,,,,,,,,Yes
,Crossed Cheque,ಅಡ್ಡಗೆರೆ ಚೆಕ್ಕು; ಕ್ರಾಸ್ ಮಾಡಿದ ಚೆಕ್ಕು,,,,,,,,,Yes
,Crucial,ನಿರ್ಧಾರಕ; ಮಹತ್ವದ,,,,,,,,,Yes
,Crude,ಕಚ್ಚಾ; ಒರಟು,,,,,,,,,Yes
,Cruelty,ಕ್ರೌರ್ಯ,,,,,,,,,Yes
,Crush,ಬಗ್ಗುಬಡಿ; ಜಜ್ಜು; ರಸಹಿಂಡು,,,,,,,,,Yes
,Crutch,ಆಧಾರ; ಊರುಗೋಲು,,,,,,,,,Yes
,Culpable,ದಂಡಾರ್ಹ; ದಂಡನೀಯ,,,,,,,,,Yes
,Culprit,ಆಪಾದಿತ; ಅಪರಾಧಿ; ದೋಷಿ,,,,,,,,,Yes
,Cultivable,ಕೃಷಿಯೋಗ್ಯ,,,,,,,,,Yes
,Cultivable Waste,ಕೃಷಿಯೋಗ್ಯ-ಬಂಜರು/ಬೀಳು,,,,,,,,,Yes
,Culture,ಸಂಸ್ಕೃತಿ,,,,,,,,,Yes
,Culvert,ಅಡಿಗಾಲುವೆ,,,,,,,,,Yes
,Cum,ಕೂಡ; ಒಡನೆ; ಸಮೇತ; ಸಹ; ಹಾಗೂ,,,,,,,,,Yes
,Cumulative,ಸಂಚಿತ; ಒಟ್ಟು,,,,,,,,,Yes
,Curative Statement,ಪರಿಹಾರಕ ಶಾಸನ; ಪೂರ್ವಾನುವರ್ತಿ ಶಾಸನ,,,,,,,,,Yes
,Curator,ಪರಿಪಾಲಕ,,,,,,,,,Yes
,Curator Of Museum,ವಸ್ತು ಸಂಗ್ರಹಾಲಯ ಪರಿಪಾಲಕ,,,,,,,,,Yes
,Curb,ತಡೆ; ನಿರ್ಬಂಧ,,,,,,,,,Yes
,Cure,ಪರಿಹಾರ; ಚಿಕಿತ್ಸೆ,,,,,,,,,Yes
,Curfew,ಸಂಚಾರ ನಿಷೇಧಾಜ್ಞೆ; ಕರ್ಫ್ಯೂ,,,,,,,,,Yes
,Currency,1. ಚಲಾವಣೆ; ಸಲುವಳಿ 2. ನಾಣ್ಯ,,,,,,,,,Yes
,Currency Chest,ನಾಣ್ಯ ಪೆಟ್ಟಿಗೆ,,,,,,,,,Yes
,Current,1. ವಿದ್ಯುತ್ 2. ಪ್ರಚಲಿತ; ಚಾಲ್ತಿ,,,,,,,,,Yes
,Current Account,ಚಾಲ್ತಿ ಲೆಕ್ಕ,,,,,,,,,Yes
,Current Deposit,ಚಾಲ್ತಿ ಠೇವಣಿ,,,,,,,,,Yes
,Current Duties,ಚಾಲ್ತಿ ಕರ್ತವ್ಯಗಳು,,,,,,,,,Yes
,Current Market Price,ಚಾಲ್ತಿ ಪೇಟೆ ಧಾರಣೆ,,,,,,,,,Yes
,Current Value,ಪ್ರಚಲಿತ ಮೌಲ್ಯ; ಚಾಲ್ತಿ ಮೌಲ್ಯ,,,,,,,,,Yes
,Current Year,ಪ್ರಸ್ತುತ ವರ್ಷ; ಪ್ರಸಕ್ತ ವರ್ಷ,,,,,,,,,Yes
,Curriculum,ಪಾಠಕ್ರಮ; ವ್ಯಾಸಂಗ ಕ್ರಮ,,,,,,,,,Yes
,Curse,ಶಾಪ; ವಿಪತ್ತು; ಕೇಡು,,,,,,,,,Yes
,Cursory Glance,ಸ್ಥೂಲ ದೃಷ್ಟಿ,,,,,,,,,Yes
,Cursory Inspection,ಸ್ಥೂಲ ತನಿಖೆ,,,,,,,,,Yes
,Curtail,ಒರಟು; ಕಟು,,,,,,,,,Yes
,Curvature,ಕಡಿಮೆ ಮಾಡು; ತಗ್ಗಿಸು,,,,,,,,,Yes
,Curve,1. ಕೊಂಕುಗೆರೆ; ತಿರುವು; ವಕ್ರ 2. ಬಾಗು,,,,,,,,,Yes
,Custodian,ಅಭಿರಕ್ಷಕ; ಪಾಲಕ,,,,,,,,,Yes
,Custody,ರಕ್ಷಣೆ; ಪಾಲನೆ; ಅಭಿರಕ್ಷೆ; ವಶ,,,,,,,,,Yes
,Custom,ರೂಢಿ; ಬಳಕೆ; ಪದ್ಧತಿ; ವಾಡಿಕೆ; ಸಂಪ್ರದಾಯ; ಮಾಮೂಲು,,,,,,,,,Yes
,Customary Easement,ರೂಢಿಯ ಅನುಭೋಗದ ಹಕ್ಕು,,,,,,,,,Yes
,Customary Procedure,ರೂಢಿಗತ ಕಾರ್ಯವಿಧಾನ,,,,,,,,,Yes
,Customer,ಗ್ರಾಹಕ; ಗಿರಾಕಿ; ಬಳಕೆದಾರ,,,,,,,,,Yes
,Customs,ಸೀಮಾಶುಲ್ಕ/ಸುಂಕ,,,,,,,,,Yes
,Customs Duty,ಸೀಮಾ ಸುಂಕ; ಆಮದು ಗಡಿ ಸುಂಕ,,,,,,,,,Yes
,Customs House,ಸೀಮಾ ಶುಲ್ಕಾಲಯ,,,,,,,,,Yes
,Cut,ಕಡಿತ; ಖೋತಾ,,,,,,,,,Yes
,Cut Motion,ಖೋತಾ ಸೂಚನೆ,,,,,,,,,Yes
,Cut-Throat,ಘಾತಕ,,,,,,,,,Yes
,Cycle Orderly,ಸೈಕಲ್ ಪರಿಚಾರಕ,,,,,,,,,Yes
,Cyclone,ಚಂಡಮಾರುತ; ಸುಂಟರಗಾಳಿ,,,,,,,,,Yes
,Cyclostyle,ಕೊರೆಯಚ್ಚು; ಸೈಕ್ಲೊಸ್ಟೈಲು,,,,,,,,,Yes
,Cynic,ಸಿನಿಕ; ದೋಷ ದೃಷ್ಟಿಕೋನದವ,,,,,,,,,Yes
,Dabble,ಕೈಯಾಡಿಸು; ಕೈಹಾಕು,,,,,,,,,Yes
,Dacoit,ಡಕಾಯಿತ,,,,,,,,,Yes
,Dacoity,ಡಕಾಯಿತಿ,,,,,,,,,Yes
,Dagger,ಕಠಾರಿ; ಬಾಕು,,,,,,,,,Yes
,Daily Allowance [D.A.],ದಿನನಿತ್ಯ,,,,,,,,,Yes
,Daily Balance,ದೈನಿಕ ಶುಲ್ಕ,,,,,,,,,Yes
,Daily Bread,ಜೀವನಾಧಾರ,,,,,,,,,Yes
,Daily Labour,ದಿನಗೂಲಿ ಕೆಲಸ; ದಿನಗೆಲಸ,,,,,,,,,Yes
,Daily Register,ದೈನಿಕ ರಿಜಿಸ್ಟರು,,,,,,,,,Yes
,Daily Report,ದೈನಿಕ ವರದಿ,,,,,,,,,Yes
,Daily Wage,ದಿನಗೂಲಿ,,,,,,,,,Yes
,Dairy,1. ಡೈರಿ; ಕ್ಷೀರಾಗಾರ 2. ಹೈನು,,,,,,,,,Yes
,Dairy Department,ಹೈನುಗಾರಿಕೆ ಇಲಾಖೆ,,,,,,,,,Yes
,Dairy Farm,1. ಹೈನು ಕ್ಷೇತ್ರ 2. ಡೈರಿಫಾರ್ಮು,,,,,,,,,Yes
,Dairy Product,ಡೈರಿ ಉತ್ಪನ್ನ; ಹೈನು ಉತ್ಪನ್ನ; ಹೈನು ಪದಾರ್ಥ,,,,,,,,,Yes
,Dais,ವೇದಿಕೆ,,,,,,,,,Yes
,Dam,ಆಣೆಕಟ್ಟು,,,,,,,,,Yes
,Damage,1. ಹಾನಿ; ನಷ್ಟ 2. ಹಾಳುಮಾಡು; ಹಾನಿಮಾಡು,,,,,,,,,Yes
,Damage And Loss,ಹಾನಿ ಮತ್ತು ನಷ್ಟ,,,,,,,,,Yes
,Damages,ನಷ್ಟಪರಿಹಾರ; ನಷ್ಟಭರ್ತಿ,,,,,,,,,Yes
,Damn,1. ನಿಂದಿಸು; ಧಿಕ್ಕರಿಸು 2. ಧಿಕ್ಕಾರ,,,,,,,,,Yes
,Damp,ತೇವ; ಒದ್ದೆ,,,,,,,,,Yes
,Damp Proof,ತೇವ ನಿರೋಧ,,,,,,,,,Yes
,Dancing House,ನೃತ್ಯಶಾಲೆ,,,,,,,,,Yes
,Danger,ಅಪಾಯ,,,,,,,,,Yes
,Danger Signal,ಅಪಾಯ ಸೂಚನೆ,,,,,,,,,Yes
,Dare,ಧೈರ್ಯದಿಂದ ನುಗ್ಗು,,,,,,,,,Yes
,Dare Devil,ಹುಚ್ಚು ಸಾಹಸಿ,,,,,,,,,Yes
,Dark,ಕತ್ತಲು; ಕಪ್ಪು; ಕಡು,,,,,,,,,Yes
