ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Black banded king fish,ಕೊದಂಡೆ ಮೀನು,,,,,,,,,YES
,Black bream,ಅರೆಕ್ ಮೀನು,,,,,,,,,YES
,Black fish,ಕರಿಮೀನು,,,,,,,,,YES
,Black gold fish,ಕಪ್ಪು ಬಂಗಾರದ ಮೀನು,,,,,,,,,YES
,Black king fish,ಕಪ್ಪುಮೇಲ್ಗು ಮೀನು,,,,,,,,,YES
,Black molly,ಕಪ್ಪು ಮೋಲಿ ಮೀನು,,,,,,,,,YES
,Black pomfret,ಕಪ್ಪು ಮಾಂಜಿ,,,,,,,,,YES
,Black tailed trevally,ಕಡುವ್ವಾ ಮೀನು,,,,,,,,,YES
,Black tipped silver biddy,"ಪೈಯ್ಯ ಮೀನು, ಬೈಂಗೆ ಮೀನು",,,,,,,,,YES
,Black tipped trevally,ಕಡವ್ವಾ ಮೀನು,,,,,,,,,YES
,Bladder,"ಮೂತ್ರಕೋಶ, ಗಾಳಿಚೀಲ",,,,,,,,,YES
,Blanch,ನಿಸ್ತೇಜಗೊಳಿಸು,,,,,,,,,YES
,Bland,ಖಾರವಿಲ್ಲದ,,,,,,,,,YES
,Blain,"ಹುಣ್ಣು, ಬೊಕ್ಕೆ",,,,,,,,,YES
,Bleakers lined surgeon fish,ಮದಾಲ್ ಮೀನು,,,,,,,,,YES
,Bleed,"ರಕ್ತಸುರಿ, ರಕ್ತಸ್ರಾವ",,,,,,,,,YES
,Blight,ಅಂಗಮಾರಿ,,,,,,,,,YES
,Bloat,ಉಪ್ಪು ಹಾಕಿ ಹೊಗೆಯಾಡಿಸು,,,,,,,,,YES
,Block's dart,ಕೊಕ್ಕರೆ ಮೀನು,,,,,,,,,YES
,Blood circulation,ರಕ್ತಪರಿಚಲನೆ,,,,,,,,,YES
,Blood vessel,ರಕ್ತನಾಳ,,,,,,,,,YES
,Blotched porcupine fish,ಮುಳ್ಳು ಮೀನು,,,,,,,,,YES
,Bluebecked silver biddy,ಪೈಯ್ಯ ಮೀನು,,,,,,,,,YES
,Blue fin tuna,ಕೇದರ ಮೀನು,,,,,,,,,YES
,Boat,ದೋಣಿ,,,,,,,,,YES
,Blue slime disease,ನೀಲಿಲೋಳೆ ರೋಗ,,,,,,,,,YES
,Bog,ಕೆಸರು ಭೂಮಿ,,,,,,,,,YES
,Boil,"ಕುರು, ಬೊಕ್ಕೆ",,,,,,,,,YES
,Bombay duck,ಬೊಂಬುಲಿ ಮೀನು,,,,,,,,,YES
,Bond,ಬಂಧ,,,,,,,,,YES
,Bond energy,ಬಂಧ ಶಕ್ತಿ,,,,,,,,,YES
,Bone,"ಎಲುಬು, ಮೂಳೆ",,,,,,,,,YES
,Bony fish,ಎಲುಬು ಮೀನು,,,,,,,,,YES
,Bony ridge,ಏಣೆಲುಬು,,,,,,,,,YES
,Borneomullet,ಮೊಲಮೀನು,,,,,,,,,YES
,Bowels,"ಕರುಳು, ಅಂತ್ರ",,,,,,,,,YES
,Brackish,"ತಿಳಿ ಉಪ್ಪಾಗಿರುವ, ಚೌಳಾದ",,,,,,,,,YES
,Brand,ವ್ಯಾಪಾರ ಮುದ್ರೆ,,,,,,,,,YES
,Brass collar,ಹಿತ್ತಾಳೆ ಸುತ್ತುಪಟ್ಟಿ,,,,,,,,,YES
,Bream,ಒಂದು ಜಾತಿ ಸೀನೀರು ಮೀನು,,,,,,,,,YES
,Breed,"ಹೆರು, ಉತ್ಪನ್ನ ಮಾಡು",,,,,,,,,YES
,Brew,ಬಟ್ಟಿಳಿಸು,,,,,,,,,YES
,Brine,ಉಪ್ಪು ನೀರು,,,,,,,,,YES
,Broil,"ಸುಡು, ಬೇಯಿಸು",,,,,,,,,YES
,Brown gudgeon,ಕಲ್ಲುಮಟ್ಟಮೀನು,,,,,,,,,YES
,Brown pomfret,ಕಂದು ಮಾಂಜಿ,,,,,,,,,YES
,Brown shakehead,"ಕಲ್ಲು ಕೊರವ ಮೀನು, ಹೊಲ ಕೊರವ ಮೀನು",,,,,,,,,YES
,Bubble tube,ಗುಳ್ಳೆ ನಳಿಕೆ,,,,,,,,,YES
,Buchanan's carp,"ಕುರುವಾಯಿ ಮೀನು, ಕೊರಕ ಮೀನು",,,,,,,,,YES
,Bud,ಅಂಕುರ,,,,,,,,,YES
,Buffer,1. ಕಾಪುತಡೆ 2. ಉಭಯ ಪ್ರತಿರೋಧಿ,,,,,,,,,YES
,Bull trawl,ಎರಡು ದೋಣಿಯ ಟ್ರಾಲ್ ಬಲೆ,,,,,,,,,YES
,Bund,"ಒಡ್ಡು, ಬದು",,,,,,,,,YES
,Bund breeding,"ಬದು ಹಾಕಿದ ನೀರಿನಲ್ಲಿ, ಮೀನುಮರಿ ಉತ್ಪಾದನೆ ವಿಧಾನ",,,,,,,,,YES
,Buoy,"ತೇಲುಗುರುತು, ಹಡಗಿಗೆ ಮಾರ್ಗ ತೋರಿಸು",,,,,,,,,YES
,Buoyancy,ತೇಲುವ ಶಕ್ತಿ,,,,,,,,,YES
,Burner,ದೀಪಕ,,,,,,,,,YES
,Burring,ಸಾಣೆ ಹಿಡಿಯುವಂತಹ,,,,,,,,,YES
,Butcher,ಕಟುಕ,,,,,,,,,YES
,Butter cat fish,"ಬಲೆ ಮೀನು, ಕೆಂಬಾರಿ ಮೀನು, ದೊಮ್ಮೆ ಮೀನು",,,,,,,,,YES
,Cactus,ಪಾಪಸುಕಳ್ಳಿ,,,,,,,,,YES
,Cage,"ಬೋನು, ಪಂಜರ",,,,,,,,,YES
,Cage culture,ಪಂಜರದಲ್ಲಿ ಮೀನುಸಾಕಣೆ,,,,,,,,,YES
,Caibasu,"ಕರಿಮೀನು, ಕೆಮ್ಮಿನು",,,,,,,,,YES
,Calcarious,ಸುಣ್ಣದಕಲ್ಲು ಸೇರಿರುವ,,,,,,,,,YES
,Calf,"ಕರು, ಮೀನುಖಂಡ",,,,,,,,,YES
,Calibrate,ಕ್ರಮಾಂಕ ಹಾಕು,,,,,,,,,YES
,Cancer,ಅರ್ಬುದ ರೋಗ,,,,,,,,,YES
,Candy,ಸಿಹಿಹಳಕು,,,,,,,,,YES
,Canine cat fish eel,ಚೂಪುದವಡೆ ಮುಗುಡು ಮೀನು,,,,,,,,,YES
,Canning,ಡಬ್ಬೀಕರಣ,,,,,,,,,YES
,Capillary,ಲೋಮನಾಳ,,,,,,,,,YES
,Capsule,ಕೋಶಾವರಣ,,,,,,,,,YES
,Captain,ನೌಕಾಧಿಪತಿ,,,,,,,,,YES
,Carang ids,ಗೊಂಡ್ಲು ಮೀನುಗಳು,,,,,,,,,YES
,Carbamation,ಇಂಗಾಲೀಕರಣ,,,,,,,,,YES
,Carnatic carp,"ಕೊರಚ ಮೀನು, ಗೆಂಡೆಮೀನು",,,,,,,,,YES
,Carnivorous,ಮಾಂಸಾಹಾರಿ,,,,,,,,,YES
,Casien,ಕೇಸಿನ್ ಸಸಾರಜನಕ (ಹಾಲಿನ ಸಸಾರಜನಕ ಅಂಶ),,,,,,,,,YES
,Cassia,ಕಿಳ್ತೆರದ ದಾಲ್ಚಿನ್ನಿ,,,,,,,,,YES
,Castonet,ಬೀಸುಬಲೆ,,,,,,,,,YES
,Catabolism,ಅಪಚಯ,,,,,,,,,YES
,Catalyst,ವೇಗವರ್ಧಕ,,,,,,,,,YES
,Catamaran,ಮರದ ತೆಪ್ಪ,,,,,,,,,YES
,Cat fish,"ಆನೆಮೀನು, ಮುಂಗುಡು, ಮುರುಗೋಡು",,,,,,,,,YES
,Cat-ion,"ಧನಅಯಾನು, ಧನವಿದ್ಯುದ್ವಾಹಕ",,,,,,,,,YES
,Catla,"ಕಾಟ್ಲಮೀನು, ದೊಡ್ಡಗೆಂಡೆ ಮೀನು",,,,,,,,,YES
,Caudal fin,ಬಾಲದ ಈಜುರೆಕ್ಕೆ,,,,,,,,,YES
,Cauvery carp,"ಮೂಗಿಹಾಳಲೆ, ಕಾವೇರಿಗೆಂಡೆ",,,,,,,,,YES
,Cayenne,ಮೆಣಸಿನಕಾಯಿ,,,,,,,,,YES
,Cell body,ಕೋಶ ಶರೀರ,,,,,,,,,YES
,Cell membrane,ಕೋಶಪೊರೆ,,,,,,,,,YES
,Cell sap,ಕೋಶ ರಸ,,,,,,,,,YES
,Cell theory,ಕೋಶ ಸಿದ್ಧಾಂತ,,,,,,,,,YES
,Cell wall,ಕೋಶಭಿತ್ತಿ,,,,,,,,,YES
,Centirifuge,ಕೇಂದಾಪಗಾಮಿಯಂತ್ರ,,,,,,,,,YES
,Centriole,ಕೇಂದ್ರಬಿಂದು,,,,,,,,,YES
,Cephalopod,"ತಲೆಗಾಲಿ, ಶೀರ್ಷಪಾದಿ",,,,,,,,,YES
,Cephalothorax,ಶಿರೋವಕ್ಷ,,,,,,,,,YES
,Cestode,ಲಾಡಿಹುಳು,,,,,,,,,YES
,Chain rule,ಸರಪಳಿ ತತ್ವ,,,,,,,,,YES
,Cheesy,ಗಿಣ್ಣುರೀತಿ,,,,,,,,,YES
,Chelate,ಇಕ್ಕಳದ ರಚನೆ,,,,,,,,,YES
,Chemical compound,ರಾಸಾಯನಿಕ ಸಂಯುಕ್ತ ವಸ್ತು,,,,,,,,,YES
,Chemical pesticide,ರಾಸಾಯನಿಕ ಪೀಡೆನಾಶಕ,,,,,,,,,YES
,Chemotherapeutic,ರಾಸಾಯನಿಕ ರೋಗ ಚಿಕಿತ್ಸೆ,,,,,,,,,YES
,Chilling refrigeration,ಶೀತಲೀಕರಣ,,,,,,,,,YES
,Chromosome,ವರ್ಣತಂತು,,,,,,,,,YES
,Claw,ಚಿಪ್ಪುಮೀನಿನ ಚಿಮುಟಾಂಗ,,,,,,,,,YES
,Climbing perch,ಏರುವ ಪರ್ಜ್ ಮೀನು,,,,,,,,,YES
,Clown barb,ವಿದೂಷಕ ಬಾರ್ಬ್ ಮೀನು,,,,,,,,,YES
,Coagulant,ಹೆಪ್ಪುಗಟ್ಟಿಸುವ ವಸ್ತು,,,,,,,,,YES
,Coalescence,ಮಿಲನ,,,,,,,,,YES
,Coating,"ಲೇಪ, ಹೊದಿಕೆ",,,,,,,,,YES
,Cock boat,ಹಡಗಿನ ಸಣ್ಣದೋಣಿ,,,,,,,,,YES
,Cock-up,"ಕೊಲಿಚಿಮೀನು, ಕೆಂಬೆರಿಮೀನು",,,,,,,,,YES
,Coconut fish,"ಕಡುವ್ವಾ, ಕೊದಂಡೆ, ಟೊಂಕೆ, ತಿಡುಂಬು",,,,,,,,,YES
,Cod,ಕಾಡ್ ಮೀನು,,,,,,,,,YES
,Co-efficient,ಗುಣಾಂಕ,,,,,,,,,YES
,Co-enocytic,ಅಡ್ಡಭಿತ್ತಿರಹಿತ,,,,,,,,,YES
,Coenzyme,ಸಹಕಿಣ್ವ,,,,,,,,,YES
,Cold blood animal,ಶೀತರಕ್ತ ಪ್ರಾಣಿ,,,,,,,,,YES
,Cold storage,ಶೈತ್ಯಾಗಾರ,,,,,,,,,YES
,Collop,ಮಾಂಸತುಂಡು,,,,,,,,,YES
,Colon,ದೊಡ್ಡ ಕರುಳಿನ ಭಾಗ,,,,,,,,,YES
,Colonial organism,ಸಮೂಹ ಜೀವಿ,,,,,,,,,YES
,Colony,"ನೆರವಿ, ಸಮೂಹ",,,,,,,,,YES
,Colorimeter,ವರ್ಣಮಾಪಕ,,,,,,,,,YES
,Commerson's anchovy,"ಕೊಲ್ಲತರು, ಬೊಳಂಜರ್",,,,,,,,,YES
,Commerson's sole,ನಂಗುಮೀನು,,,,,,,,,YES
,Commensalism,ಆಶ್ರಯ ಜೀವನ,,,,,,,,,YES
,Comminute,"ಪುಡಿಮಾಡು, ಸಣ್ಣಭಾಗಗಳಾಗಿ ಮಾಡು",,,,,,,,,YES
,Common carp,ಸಾಮಾನ್ಯ ಗೆಂಡೆಮೀನು,,,,,,,,,YES
,Common laber,ಹಾಳಲೆ ಮೀನು,,,,,,,,,YES
,Common murrel,"ಕುಚ್ಚು ಮೀನು, ಕಂಚು ಮೀನು",,,,,,,,,YES
,Common rasbora,"ನನ್ಲುಪಕ್ಕೆ ಮೀನು, ಹಿಡಬಮೀನು",,,,,,,,,YES
,Common sprat,ಸಿರಿಯಾಂಡೆ ಮೀನು,,,,,,,,,YES
,Compression,"ಸಂಪೀಡನ, ಒತ್ತಡ",,,,,,,,,YES
,Conch,ಶಂಖ,,,,,,,,,YES
,Condensation,"ಘನೀಕರಣ, ಸಾಂದ್ರೀಕರಣ",,,,,,,,,YES
,Condensor,ವಿದ್ಯುತ್ ಸಂಗ್ರಾಹಕ,,,,,,,,,YES
,Confirmational change,ಅನುರೂಪ ಬದಲಾವಣೆ,,,,,,,,,YES
,Conjugate,"ಸಂಯೋಗಿಸು, ಜೋಡಾಗು",,,,,,,,,YES
,Connective tissue,ಸಂಯೋಜಕ ಊತಕ,,,,,,,,,YES
,Conner,ಹಡಗು ನಡೆಸುವವ,,,,,,,,,YES
,Constant,ನಿಯತಾಂಕ ಸ್ಥಿರ,,,,,,,,,YES
,Contageous,ಸಾಂಕ್ರಾಮಿಕ,,,,,,,,,YES
,Contamination,ಕಲುಷಿತತೆ,,,,,,,,,YES
,Continued proportion,ಅಖಂಡ ಅನುಪಾತ,,,,,,,,,YES
,Conveyor,ಸಾಗಣೆ ಸಾಧನ,,,,,,,,,YES
,Cookie,ಸಣ್ಣ ಸಿಹಿರೊಟ್ಟಿ,,,,,,,,,YES
,Copulate,ಕೂಡುವಿಕೆ,,,,,,,,,YES
,Copulatory organ,ಸಂಯೋಗಕಾಂಗ,,,,,,,,,YES
,Core,ದಿಂಡು,,,,,,,,,YES
,Coracle,ಹರಿಗೋಲು (ಉಕ್ಕಡ),,,,,,,,,YES
,Cortex,ತೊಗಟೆ,,,,,,,,,YES
,Cosmic ray,ವಿಶ್ವಕಿರಣ,,,,,,,,,YES
,Cottage scale,ಮನೆಮಟ್ಟ,,,,,,,,,YES
,Covariance,ಸಹವಿಚಲನೆ,,,,,,,,,YES
,Cowtail ray,ಕಟ್ಟಾ ತೊರಕೆಮೀನು,,,,,,,,,YES
,Cramp,ಕಬ್ಬಿಣದ ಕಟ್ಟು,,,,,,,,,YES
,Crate,ಕುಕ್ಕೆ,,,,,,,,,YES
,Cray fish,ನಳ್ಳಿ ಮೀನು,,,,,,,,,YES
,Creamed fish,ಕೆನೆಮೀನು,,,,,,,,,YES
,Creel,ಮೀನುಬುಟ್ಟಿ,,,,,,,,,YES
,Cross fertilization,ಪರಕೀಯ ಗರ್ಭದಾನ,,,,,,,,,YES
,Crescent perch,ಗೋಧಿಮೀನು,,,,,,,,,YES
,Croakers,ಬಾಲ್ಡೆ ಮೀನುಗಳು,,,,,,,,,YES
,Cross breed,"ಮಿಶ್ರಜಾತಿ ಪ್ರಾಣಿ, ಸಂಕರತಳಿ",,,,,,,,,YES
,Cross section,ಅಡ್ಡಕೊಯ್ತ,,,,,,,,,YES
,Crucian carp,ಹೊಂಗೆಂಡೆ,,,,,,,,,YES
,Crustaceans,"ವಲ್ಯವಂತ ಪ್ರಾಣಿಗಳು, ಕಠಿಣ ಚರ್ಮಿಗಳು",,,,,,,,,YES
,Cryoscopic,ಕ್ರಯೋದಾರ್ಶನಿಕ,,,,,,,,,YES
,Cull,ಕೀಳುಬಗೆಯ,,,,,,,,,YES
,Culture,ಸಾಕಣೆ,,,,,,,,,YES
,Culture medium,ಸಾಕಣೆ ಮಾಧ್ಯಮ,,,,,,,,,YES
,Cumulative frequency,ಸಂಚಯಿತ ಅವೃತ್ತಿಸಂಖ್ಯೆ,,,,,,,,,YES
,Curing,ಹದಗೊಳಿಸು,,,,,,,,,YES
,Curry,ಮೇಲೋಗರ,,,,,,,,,YES
,Cutaneous,ಚರ್ಮ ಸಂಬಂಧ,,,,,,,,,YES
,Cuticle,ಮೇಲು ತೆಳುಚರ್ಮ,,,,,,,,,YES
,Cut lass,"ಪಾಂಬೊಲೆ ಮೀನು, ಹಂಬ್ಲೆ ಮೀನು",,,,,,,,,YES
,Cutovers,ತುಂಡುಗಳು,,,,,,,,,YES
,Cyst,ಪೂತಿ ಕೋಶ,,,,,,,,,YES
,Cyclic,ಚಕ್ರೀಯ,,,,,,,,,YES
,Cytochrome,ಜೀವಕೋಶ ಬಣ್ಣಕ,,,,,,,,,YES
,Cytoplasm,"ಕೋಶದ್ರವ್ಯ, ಕೋಶರಸ",,,,,,,,,YES
,Dab,ಒಂದು ಜಾತಿಯ ಸಣ್ಣ ಚಪ್ಪಟೆ ಮೀನು,,,,,,,,,YES
,Dace,ಸೀನೀರು ಮೀನು,,,,,,,,,YES
,Dactylogyrus,ಕಿವಿರು ಹುಳುಗಳು,,,,,,,,,YES
,Damp,ಹವೆಯಲ್ಲಿಯ ತೇವ,,,,,,,,,YES
,Deamination,"ಅಮೋನಿಯ ವರ್ಜನಕ್ರಿಯೆ, ಅಮೋನಿಯ ಬಿಡುಗಡೆ",,,,,,,,,YES
,Decapoda,ದಶಪದಿ,,,,,,,,,YES
,Decorboxilation,ಇಂಗಾಲಾಮ್ಲ ವರ್ಜನಕ್ರಿಯೆ,,,,,,,,,YES
,Decile,ದಶಮಕ,,,,,,,,,YES
,Decoding,ವಿಸಂಕೇತನ,,,,,,,,,YES
,Decolourise,ಬಣ್ಣತೆಗೆ,,,,,,,,,YES
,Decomposition,ವಿಭಜನೆ,,,,,,,,,YES
,Deep bodied pony fish,ಕುರ್ಚಿಮೀನು,,,,,,,,,YES
,Deep queen fish,ಹಲಗೆ ಮೀನು,,,,,,,,,YES
,Deficiency,"ಕೊರತೆ, ನ್ಯೂನತೆ",,,,,,,,,YES
,Defraction,ವಕ್ರವಿಯೋಜನೆ,,,,,,,,,YES
,Deflation,ಬೆಲೆ ತಗ್ಗಿಸುವಿಕೆ,,,,,,,,,YES
,Degradation,"ಅವನತಿ, ಅಧಃಪತನ",,,,,,,,,YES
,Dehydration,ನಿರ್ಜಲೀಕರಣ,,,,,,,,,YES
,Delicatessan,ಸ್ಥಿರ (ಮಾಂಸ) ಆಹಾರ,,,,,,,,,YES
,Deliquescent,"ಜಲಾಕರ್ಷಣೆ, ನೀರಾಗುವ",,,,,,,,,YES
,Delivery tube,ನಿರ್ಗಮನಾಳ,,,,,,,,,YES
,Delta,ನದೀಮುಖಜ ಭೂಮಿ,,,,,,,,,YES
,Demonstration,ಪ್ರಾತ್ಯಕ್ಷಿಕೆ,,,,,,,,,YES
,Denature,ಗುಣಹೀನಗೊಳಿಸು,,,,,,,,,YES
,Density,ಸಾಂದ್ರತೆ,,,,,,,,,YES
,Dented,ಕಚ್ಚುಮಾಡಿದ,,,,,,,,,YES
,Deploid,ಉದ್ದಸಾಲಿನಿಂದ ಅಗಲಸಾಲಿಗೆ ಹರಡಿಕೋಳ್ಳುವಿಕೆ,,,,,,,,,YES
,Depolariser,ವಿಧ್ರುವಕಾರಕ,,,,,,,,,YES
,Depuration,ಶುದ್ದಮಾಡು,,,,,,,,,YES
,Deposition,ನಿಕ್ಷೇಪಣೆ,,,,,,,,,YES
,Derepression,ನಿರ್ದಮನ,,,,,,,,,YES
,Desalination,ಚೌಳುತೆಗೆ,,,,,,,,,YES
,Dessicate,ಒಣಗಿಸು,,,,,,,,,YES
,Dessicator,"ಶೋಷಕ, ತೇವ ತೆಗೆಯುವ ಸಾಧನ",,,,,,,,,YES
,Desert,ಭೋಜನಾನಂತರದ ಸಿಹಿಭಕ್ಷ್ಯ,,,,,,,,,YES
,Deterioration,ಅವನತಿ,,,,,,,,,YES
,Detonation,ಸಿಡಿತ,,,,,,,,,YES
,Deviation,ಅತಿಕ್ರಮಣ,,,,,,,,,YES
,Dextrorotatory,ಬಲತಿರುವಿನ,,,,,,,,,YES
,Dialysis,ಪಾರಪೃಥಕ್ಕರಣ,,,,,,,,,YES
,Diaphragm,ವಪೆ,,,,,,,,,YES
,Diastole,ವ್ಯಾಕೋಚನ,,,,,,,,,YES
,Diatom,ಶೈವಲ (ಏಕಾಣು ಸಸ್ಯಜೀವಿ),,,,,,,,,YES
,Diencephalon,ಮಧ್ಯ ಮಿದುಳು,,,,,,,,,YES
,Diffluence,ದ್ರವೀಭವನ,,,,,,,,,YES
,Diffract,ವಕ್ರವಿಯೋಜನ,,,,,,,,,YES
,Diffusion constant,ವಿಸರಣಾಂಕ,,,,,,,,,YES
,Digestive gland,ಪಾಚಕ ಗ್ರಂಥಿ,,,,,,,,,YES
,Digestive juice,"ಜೀರ್ಣರಸ, ಪಾಚಕರಸ",,,,,,,,,YES
,Digestive tract,ಜೀರ್ಣಾಂಗ ವ್ಯೂಹ,,,,,,,,,YES
,Diluant,ದ್ರವ ವರ್ಧಕ,,,,,,,,,YES
,Dimer,"ದ್ವಿಅಣು, ದ್ವ್ಯಣು",,,,,,,,,YES
,Diminishing return,ಇಳಿಮುಖ ಉತ್ಪನ್ನ,,,,,,,,,YES
,Dimorphous,ದ್ವಿರೂಪಿ,,,,,,,,,YES
,Dipolar,ದ್ವಿಧ್ರುವೀಯ,,,,,,,,,YES
,Discolour,"ಬಣ್ಣಮಾತು, ಬಣ್ಣಮಾಸು",,,,,,,,,YES
,Disinfectant,ಸೋಂಕು ನಿವಾರಕ,,,,,,,,,YES
,Distend,ಹಿಗ್ಗು,,,,,,,,,YES
,Disturb,ಪ್ರಕ್ಷುಬ್ಧಗೊಳಿಸು,,,,,,,,,YES
,Diurnal,"ದೈನಿಕ, ಹಗಲಿನ",,,,,,,,,YES
,Diver,"ಮುಳುಕ, ಮುಳುಗುವವನ",,,,,,,,,YES
,Dolpin,"ಹಂದಿಮೀನು, ತಿಮಿಂಗಲ ಜಾತಿಗೆ ಸೇರಿದ ಸಸ್ತನಿ ಸಮುದ್ರಪ್ರಾಣಿ",,,,,,,,,YES
,Domain,"ಪ್ರದೇಶ, ಅಧಿಪತ್ಯ",,,,,,,,,YES
,Dorab,"ಕರ್ಲಿಮೀನು, ಬಾರೆಮೀನು",,,,,,,,,YES
,Dormancy,ಸುಪ್ತಾವಸ್ಥೆ,,,,,,,,,YES
,Dormant,ಸುಪ್ತ,,,,,,,,,YES
,Dorsal,"ಮೇಲ್ಭಾಗ, ಬೆನ್ನುಭಾಗ",,,,,,,,,YES
,Double helix,ಜೋಡಿಸುರುಳಿ,,,,,,,,,YES
,Downward displacement,ಅಧಃಸ್ಥಾನಪಲ್ಲಟ,,,,,,,,,YES
,Dragging clutch,ಎಳೆಯುವ ಕ್ಲಚ್,,,,,,,,,YES
,Dragnet,ಎಳೆ ಬಲೆ,,,,,,,,,YES
,Dropsy,ಮಹೋದರ ರೋಗ,,,,,,,,,YES
,Ductile,ತಂತುಕ್ಷಮ್ಯ,,,,,,,,,YES
,Dusky cat fish,"ತೇಡೆಮೀನು, ಶೇಡೆಮೀನು",,,,,,,,,YES
,Dussumier's anchory,ಮಣುಂಗು ಮೀನು,,,,,,,,,YES
,Dussumier's jew fish,ಕಲ್ಲೂಗು ಮೀನು,,,,,,,,,YES
,Dussumier s mullet,ಮಾಲ ಮೀನು,,,,,,,,,YES
,Dysentery,ಅಮಶಂಕೆ,,,,,,,,,YES
,Dyspepsia,ಅಜೀರ್ಣವ್ಯಾಧಿ,,,,,,,,,YES
,Ear stone,ಕಿವಿಗಲ್ಲು,,,,,,,,,YES
,Ecdysis,ಪೊರೆ ಬಿಡುವುದು,,,,,,,,,YES
,Echinoderma,ಒಂದು ಸಮುದ್ರದ ಪ್ರಾಣಿವರ್ಗ,,,,,,,,,YES
,Ecology,ಜೀವ ಪರಿಸ್ಥಿನ ಶಾಸ್ತ್ರ,,,,,,,,,YES
,Ecosystem,ಪರಿಸರ ವ್ಯವಸ್ಥೆ,,,,,,,,,YES
,Ectoparasite,ಬಾಹ್ಯಪರತಂತ್ರ ಜೀವಿ,,,,,,,,,YES
,Eddy current,ನೀರುಸುಳಿ ಪ್ರವಾಹ,,,,,,,,,YES
,Edema,"ಉಬ್ಬರ, ಊತ",,,,,,,,,YES
,Edible,ಖಾದ್ಯಯೋಗ್ಯ,,,,,,,,,YES
,Efferent,ಬಹಿರ್ವಾಹಿ,,,,,,,,,YES
,Efferent duct,ಬಹಿರ್ವಾಹಿ ನಾಳ,,,,,,,,,YES
,Efflorescent,ಜಲ ವಿಮೋಚಕ,,,,,,,,,YES
,Ejaculatory duct,ರೇತಸ್ಸುನಾಳ,,,,,,,,,YES
,Elasticity,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,,,,,,,,,YES
,Electric fish,ವಿದ್ಯುತ್ ಮೀನು,,,,,,,,,YES
,Electroluminiscence,ಪ್ರಕಾಶ ಸ್ಫುರಣ ವಿದ್ಯುತ್,,,,,,,,,YES
,Electrolytic cell,ವಿದ್ಯುದ್ವಿಶ್ಲೇಷ್ಯ,,,,,,,,,YES
,Electro magnetic method,ವಿದ್ಯುತ್ಕಾಂತ ವಿಧಾನ,,,,,,,,,YES
,Electroneutrality,ವಿದ್ಯುತ್ ತಾಟಸ್ಥ್ಯತೆ,,,,,,,,,YES
,Eleven band cardinal fish,ಮುಳ್ಳಿತರು,,,,,,,,,YES
,Elute,ನುಸುಳು,,,,,,,,,YES
,Elytra,ಗಟ್ಟಿಚಿಪ್ಪು,,,,,,,,,YES
,Embryo,ಭ್ರೂಣ,,,,,,,,,YES
,Emetic,ವಾಂತಿಕಾರಕ,,,,,,,,,YES
,Empirical formula,"ಮೂಲಸೂತ್ರ, ತಾತ್ವಿಕಸೂತ್ರ",,,,,,,,,YES
,Endemic,ಸ್ಥಳಿಕ,,,,,,,,,YES
,Endocrine organ,ನಿರ್ನಾಳ ಅಂಗ,,,,,,,,,YES
,Endocuticle,ಒಳಚರ್ಮ,,,,,,,,,YES
,Endoparasite,ಒಳಪರೋಪಜೀವಿ,,,,,,,,,YES
,Endoplasm,ಅಂತರ್ ದ್ರವ್ಯ,,,,,,,,,YES
,Endoplasmic reticulam,ಒಳಜೀವಿರಸ ನವಿರ್ಜಾಲ,,,,,,,,,YES
,Endospore,ಅಂತರ್ ಬೀಜಕಣ,,,,,,,,,YES
,Endothermic reaction,"ಅಂತರ್ ಉಷ್ಣಕ್ರಿಯೆ, ಉಷ್ಣಗ್ರಾಹಕ ಕ್ರಿಯೆ",,,,,,,,,YES
,Endozyme,ಅಂತರ್ ಕಿಣ್ವ,,,,,,,,,YES
,Energy activation,ಪಟುಕರಣ ಶಕ್ತಿ,,,,,,,,,YES
,Engraved cat fish,"ತೇಡೆ, ಶೇಡೆ",,,,,,,,,YES
,Enteric,"ಅಂತ್ರ, ಕರುಳಿನ",,,,,,,,,YES
,Entropic,ಪುಷ್ಟಿಕರ,,,,,,,,,YES
,Entraopy,ಜಡೋಷ್ಣ,,,,,,,,,YES
,Enzyme,ಕಿಣ್ವ,,,,,,,,,YES
,Ependymal,ನರನಾಳ ಪರೆಯ,,,,,,,,,YES
,Epicuticle,ಹೊರಚರ್ಮದ ಮೇಲ್ಭಾಗ,,,,,,,,,YES
,Epidemic,ಸಾಂಕ್ರಾಮಿಕ,,,,,,,,,YES
