ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Evaporimeter,ಆವಿಮಾಪನೆ,,,,,,,,,
,Evergeen revolution,ನಿತ್ಯ ಹಸುರಿನ ಕ್ರಾಂತಿ,,,,,,,,,
,Evergreen,"ನಿತ್ಯ ಹಸುರಿನ, ಸದಾಪರ್ಣಿ",,,,,,,,,
,Evolution,ವಿಕಾಸ,,,,,,,,,
,Excise,ಛೇದಿಸು,,,,,,,,,
,Exhaustion (fertility),"ದಣಿವು, ಆಯಾಸ (ಫಲವಂತಿಕೆ)",,,,,,,,,
,Exploitation,ಶೋಷಣೆಗೊಳಿಸುವಿಕೆ,,,,,,,,,
,Exploration,"ಅನ್ವೇಷಣೆ, ಶೋಧನೆ",,,,,,,,,
,Extrusion,ಹೊರ ಸುರಿಯುವಿಕೆ,,,,,,,,,
,Eye (sugarcane / patato),ಕಣ್ಣು (ಕಬ್ಬು / ಆಲೂಗೆಡ್ಡೆ),,,,,,,,,
,Faciation,ಸಸ್ಯಕಾಂಡ ವಿಕಾರ ಬೆಳವಣಿಗೆ ರೋಗ,,,,,,,,,
,Factor,"ಕಾರಕ, ಘಟಕ, ಅಂಶ",,,,,,,,,
,Factor productivity,ಕಾರಕಾಂಶ ಉತ್ಪಾದಕತೆ,,,,,,,,,
,Factorage,"ದಳ್ಳಾಳಿಯ, ಕಾರ್ಯಭಾರಿಯ",,,,,,,,,
,Factorial block design,ಕ್ರಮಗುಣಿತ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ,,,,,,,,,
,Facultivative,ಐಚ್ಛಿಕ,,,,,,,,,
,Fallow,"ಬೀಳು ಬಿಡು, ಪಡಬಿಡು",,,,,,,,,
,Family,ಕುಟುಂಬ,,,,,,,,,
,Farm appraisal,ಫಾರ್ಮ್ ಮೂಲ್ಯಾಂಕನ,,,,,,,,,
,Farm budgeting,ಫಾರ್ಮ ಬಜೆಟ್ ಸಿದ್ಧಪಡಿಕೆ,,,,,,,,,
,Farm business,ಫಾರ್ಮ್ ವ್ಯವಹಾರ,,,,,,,,,
,Farm planning,ಫಾರ್ಮ್ ಯೋಜನೆ ಸಿದ್ಧತೆ,,,,,,,,,
,Farmer,"ರೈತ, ಬೇಸಾಯಗಾರ, ಕೃಷಿಕ",,,,,,,,,
,Farming,ಕೃಷಿ / ಬೇಸಾಯ ಮಾಡುವಿಕೆ,,,,,,,,,
,Fecundation,ಫಲೀಕರಣ,,,,,,,,,
,"Fennel, anise","ಬಡೇ ಸೋಂಪು, ಕೊತ್ತುಂಬರಿ ಜಾತಿಯಸೊಪ್ಪು",,,,,,,,,
,Fenugreek,"ಮೆಂತ್ಯ, ಮೆಂತೆ",,,,,,,,,
,Fermentation,ಹುದುಗು ಬರಿಸುವಿಕೆ,,,,,,,,,
,Fertility,"ಫಲವಂತಿಕೆ, ಫಲವತ್ತತೆ",,,,,,,,,
,Fertilizer,ರಸಗೋಬ್ಬರ,,,,,,,,,
,Fertilizer use efficiency,ರಸಗೋಬ್ಬರ ಬಳಕೆ ದಕ್ಷತೆ,,,,,,,,,
,Fibrous,ನಾರುಯುಕ್ತ,,,,,,,,,
,Field,"ಹೊಲ, ಕ್ಷೇತ್ರ, ವಿಷಯ",,,,,,,,,
,Field capacity,ಮಣ್ಣಿನ ನೀರು ಧಾರಣ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Field demonstration,ಕ್ಷೇತ್ರ ಪ್ರಾತ್ಯಕ್ಷಿಕೆ,,,,,,,,,
,Fig,ಅಂಜೂರ,,,,,,,,,
,Finger millet,"ರಾಗಿ, ಕಿರುಧಾನ್ಯ",,,,,,,,,
,Fixation,ಸ್ಥಿರೀಕರಣ,,,,,,,,,
,Flame of forest,ಮುತ್ತುಗದ ಮರ,,,,,,,,,
,Flea,"ಚಿಗಟೆ, ಚಿಕ್ಕಾಡು",,,,,,,,,
,Flooding,ಅತಿಯಾಗಿ ನೀರು ಹಾಯಿಸುವಿಕೆ,,,,,,,,,
,Flow diagram,ಪ್ರವಾಹಿ ರೇಖಾಚಿತ್ರ,,,,,,,,,
,Food value,ಆಹಾರ ಮೌಲ್ಯ,,,,,,,,,
,Forage (fodder),ಹುಲ್ಲು ಮೇವು,,,,,,,,,
,Forecasting,ಮುನ್ಸೂಚನೆ,,,,,,,,,
,Forest,"ಕಾಡು, ಅರಣ್ಯ",,,,,,,,,
,Forestation,ಅರಣ್ಯೀಕರಣ,,,,,,,,,
,Fox,ನರಿ,,,,,,,,,
,French bean,ತಿಂಗಳ ಹುರುಳಿಕಾಯಿ,,,,,,,,,
,Frond,ಪರ್ಣಾಂಗ,,,,,,,,,
,Frost,"ಹಿಮ, ಇಬ್ಬನಿ",,,,,,,,,
,Frost resistant,ಹಿಮನಿರೋಧಕ,,,,,,,,,
,Frozen (fruit & vegetable),ಶೀತಲೀಕೃತ (ಹಣ್ಣು ಮತ್ತು ತರಕಾರಿ),,,,,,,,,
,Fructification,ಹಣ್ಣು ಬಿಡುವಿಕೆ,,,,,,,,,
,Fruit - set (fruit setting),"ಹಣ್ಣಾಗುವಿಕೆ, ಕಾಯಿ ಕಚ್ಚುವಿಕೆ",,,,,,,,,
,Fruit drop,ಹಣ್ಣು ಕಳಚಿ ಬೀಳಿವಿಕೆ,,,,,,,,,
,Fruit fly,ಹಣ್ಣಿನ ನೋಣ,,,,,,,,,
,Fumigation,"ಧೂಪನ, ಧೂಪಹಾಕುವಿಕೆ",,,,,,,,,
,Fungicide,ಶಿಲೀಂಧ್ರ ನಾಶಕ,,,,,,,,,
,Fungistatic,ಶಿಲೀಂಧ್ರ ಸ್ಥಾಯಿ,,,,,,,,,
,Fungus,ಶಿಲೀಂಧ್ರ,,,,,,,,,
,Furrow,1. ದೋಣಿ ಬೋದು ಸಾಲು 2. ಬಿಲ,,,,,,,,,
,Fusion,ಸಂಯೋಗಗೊಳ್ಳುವಿಕೆ,,,,,,,,,
,Fuzzy,ಗುಂಜು ಗುಂಜಾದ,,,,,,,,,
,Fuzzz,ಗುಂಜು,,,,,,,,,
,Gall (hort),"ಗಂಟು, ವ್ರಣಗಂಟು (ಸಸ್ಯ)",,,,,,,,,
,Gall midge,ಗಂಟು ಮಶಕ / ನೋಣ,,,,,,,,,
,Gall nut,ಅಳಲೆ ಕಾಯಿ,,,,,,,,,
,Gamete,"ಯುಗ್ಮಕ, ಅಂಡಾಣು, ರೇತ್ರಾಣು ಸಂಯೋಗಿ ಜೀವಾಣು",,,,,,,,,
,Garden,"ತೋಟ, ಉದ್ಯಾನ",,,,,,,,,
,Garlic,ಬೆಳ್ಳುಳ್ಳಿ,,,,,,,,,
,Gauge (water),ಜಲಮಾಪಕ,,,,,,,,,
,Gene bank,ವಂಶವಾಹಿ ಬ್ಯಾಂಕು,,,,,,,,,
,Gene tagging,ವಂಶವಾಹಿ ಗುರುತು ಚೀಟಿ ಹಾಕುವಿಕೆ,,,,,,,,,
,Geneology,ವಂಶಾವಳಿ ವಿಜ್ಞಾನ,,,,,,,,,
,Genetic map,ಅನುವಂಶೀಯ ನಕ್ಷೆ,,,,,,,,,
,Genetics,"ಅನುವಂಶೀಯ ಶಾಸ್ತ್ರ, ತಳಿ ಶಾಸ್ತ್ರ",,,,,,,,,
,Genome,ವಂಶವಾಹಿ ರೂಪ,,,,,,,,,
,Genomics,ವಂಶವಾಹಿ ಶಾಸ್ತ್ರ,,,,,,,,,
,Genormic library,ವಂಶವಾಹಿ ಸಂಗ್ರಹ,,,,,,,,,
,Genotype,"ವಂಶವಾಹಿ ಬಗೆ, ವಂಶವಾಹಿ ಮಾದರಿ ಜಾತಿ",,,,,,,,,
,Genus,ಜಾತಿ,,,,,,,,,
,Gerbera,ಜರ್ಬೆರ ಹೂವು,,,,,,,,,
,Germ,ರೋಗಾಣು ಕ್ರಿಮಿ,,,,,,,,,
,Germicide,ರೋಗಾಣು ನಾಶಕ,,,,,,,,,
,Germination,"ಮೊಳಕೆಯೊಡೆಯುವಿಕೆ, ಅಂಕುರಣ",,,,,,,,,
,Germplasm,ಪ್ರಜನನ ದ್ರವ್ಯ,,,,,,,,,
,Gherkin,"ಗರ್ಕಿನ್, ಮಿಡಿಸೌತೆ",,,,,,,,,
,Gibberellic acid,ಗಿಬ್ಬೆರೆಲಿಕ್ ಆಮ್ಲ,,,,,,,,,
,Ginger,ಶುಂಠಿ,,,,,,,,,
,Ginning,ಯಂತ್ರದಿಂದ ಹತ್ತಿ ಬೀಜ ತೆಗೆಯುವಿಕೆ,,,,,,,,,
,Gladiolus,ಗ್ಲಾಡಿಯೋಲಸ್ ಹೂವು,,,,,,,,,
,Glume,"ಪುಚ್ಚ, ಕಾಳಿನ ಹೊಟ್ಟು, ಸುಂಕ",,,,,,,,,
,Glutinous,ಅಂಟುಗುಣ,,,,,,,,,
,Glycolysis,ಗ್ಲೈಕೊಲಯನ,,,,,,,,,
,Gneiss,"ನೀಸ್ ಬಂಡೆ, ಬೆಣಚುಕಲ್ಲು",,,,,,,,,
,Goat weed (ageratum),"ಊರಾಳಗಿಡ, ಮೂಗುತಿ ಗಿಡ",,,,,,,,,
,Golden revolution,ಸ್ವರ್ಣಿಮ ಕ್ರಾಂತಿ,,,,,,,,,
,Grading,"ದರ್ಜೆವಾರುಗೊಳಿಸುವಿಕೆ, ಶ್ರೇಣೀಕರಣ",,,,,,,,,
,Graft - incompatible,ಅನುರೂಪವಲ್ಲದ ಕಸಿ,,,,,,,,,
,Grafted plant,ಕಸಿ ಮಾಡಿದ ಸಸ್ಯ,,,,,,,,,
,Granulation,ಹರಳುಗೊಳಿಸುವಿಕೆ,,,,,,,,,
,Grapefruit,ಕಂಚೀಕಾಯಿ,,,,,,,,,
,Grapes,ದ್ರಾಕ್ಷಿ,,,,,,,,,
,Grass hopper,"ಹುಲ್ಲು ಮಿಡತೆ, ಚಿಟ್ಟೆ, ಮಿಡತೆ",,,,,,,,,
,Green gram,ಹೆಸರುಕಾಳು,,,,,,,,,
,Green manure,ಹಸರು ಗೊಬ್ಬರ,,,,,,,,,
,Green revolution,ಹಸರು ಕ್ರಾಂತಿ,,,,,,,,,
,Grewia,"ಕರಡಿಕಾಲೆ, ಕರಿಕವಡಿ, ಜಾನಿ ಗಿಡ",,,,,,,,,
,Groundnut,"ಕಡಲೆಕಾಯಿ, ಶೇಂಗಾ",,,,,,,,,
,Growth and development,ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ,,,,,,,,,
,Guava,ಸೀಬೆ,,,,,,,,,
,Guinea grass,ಗಿನಿಹುಲ್ಲು,,,,,,,,,
,Gummosis,ಅಂಟುಸ್ರವಿಸುವ ರೋಗ,,,,,,,,,
,Gundhy bug,"ಗಂಧಿ ತಗಣೆ, ತೆನೆ ತಗಣೆ, ಭತ್ತದ ತಗಣೆ",,,,,,,,,
,Gynodioecious,ನಿಮ್ನ ಉಭಯ ಸ್ತ್ರೀಲಿಂಗಿ,,,,,,,,,
,Habit,"ಸ್ವಭಾವ, ಸ್ವರೂಪ",,,,,,,,,
,Hail,ಆಲಿಕಲ್ಲು,,,,,,,,,
,Hairy vetch,ರೋಮಯುಕ್ತ ವೆಚ್,,,,,,,,,
,Halophyte,"ಲವಣ ಸಸ್ಯ, ಲವಣಸಸಿಷ್ಣು ಸಸ್ಯ",,,,,,,,,
,Harrow,"ಕುಂಟೆ, ಹಲುಬೆ",,,,,,,,,
,Harvest,"ಕಟಾವು, ಕೊಯ್ಲು, ಸುಗ್ಗಿ",,,,,,,,,
,Harvest index,ಕೊಯ್ಲಿನ ಸೂಚಕಾಂಕ,,,,,,,,,
,Harvesting,ಕಟಾವು / ಕೊಯ್ಲು ಮಾಡುವಿಕೆ,,,,,,,,,
,Hatch,ಮೊಟ್ಟೆಯೊಡೆದು ಹೊರಬರುವಿಕೆ,,,,,,,,,
,Hay,ಒಣಹುಲ್ಲು,,,,,,,,,
,Haylage,ಒಣಹುಲ್ಲು ಮೇವು,,,,,,,,,
,Haystock,ಒಣಹುಲ್ಲು ಬಣವೆ,,,,,,,,,
,Haze,ಮಬ್ಬು,,,,,,,,,
,Hazel nut,ಹೇಜಲ್ ನಟ್,,,,,,,,,
,Hazy,ಮಬ್ಬಾದ,,,,,,,,,
,Head (Agro),"ನೆತ್ತಿ ಭಾಗ, ಮೇಲ್ತುದಿ,",,,,,,,,,
,Head (Agro),"ತಲೆ, ಮಂಡೆ, ಶಿರ,",,,,,,,,,
,Head (Agro),ತೆನೆ,,,,,,,,,
,Head (of channel),ನಾಳದ ಅಗ್ರಭಾಗ,,,,,,,,,
,Heading back,ಹಿಮ್ಮುಖ ನೆತ್ತಿ ಸವರಿಕೆ,,,,,,,,,
,Hedge,ಗಿಡಮರಗಳನ್ನು ನೆಟ್ಟು ಬೆಳೆಸಿದ ಬೇಲಿ,,,,,,,,,
,Hedging,ಬೇಲಿ ಹಾಕುವಿಕೆ,,,,,,,,,
,Helix,"ತಿರುಪು, ಸುರುಳಿ",,,,,,,,,
,Hematite,"ಕಬ್ಬಿಣದ ಅದಿರು, ಹೆಮಟೈಟ್",,,,,,,,,
,Hemp,"ಪುಂಡಿ, ಸೆಣಬು",,,,,,,,,
,Henbane,"ಓಮ, ವಾದಕ್ಕಿ",,,,,,,,,
,Henna,"ಮದರಂಗಿ, ಹೊನ್ನುಬಳ್ಳಿ",,,,,,,,,
,Herb,ಮೂಲಿಕೆ ಸಸ್ಯ,,,,,,,,,
,Herbarium,ಒಣಸಸ್ಯ ಸಂಗ್ರಹಾಲಯ,,,,,,,,,
,Herbicide,ಮೂಲಿಕೆ ನಾಶಕ,,,,,,,,,
,Heredity,ಆನುವಂಶಿಕತೆ,,,,,,,,,
,Heretability,ವಂಶಾನುಗತ,,,,,,,,,
,Hermaphrodite,ಉಭಯ ಲಿಂಗಿ,,,,,,,,,
,Heterochromatic,ವಿಷಮ ವರ್ಣಿ,,,,,,,,,
,Heterofertilization,ವಿಷಮ ಫಲವಂತಿಕೆ,,,,,,,,,
,Heterosis,ಸಂಕರ ಓಜ / ಕಸವು,,,,,,,,,
,Heterosome,ಭಿನ್ನ ವರ್ಣತಂತು,,,,,,,,,
,Heterotroph,ಭಿನ್ನ ಪೋಷಿತ,,,,,,,,,
,Hexaploid,ಷಡ್ಗುಣಿತ,,,,,,,,,
,Hibernate,ಶೀತಸುಪ್ತಾವಸ್ಥೆ ಹೊಂದಿರುವಿಕೆ,,,,,,,,,
,Hibiscus,ದಾಸವಾಳ,,,,,,,,,
,High density planting,ಅತಿಸಾಂದ್ರತೆಯ ಬಿತ್ತನೆ,,,,,,,,,
,Histogram,ಆಯತ ಚಿತ್ರ,,,,,,,,,
,Hitech horticulture,ಉನ್ನತ ತಾಂತ್ರಿಕತೆಯ ತೋಟಗಾರಿಕೆ,,,,,,,,,
,Hive,ಗೂಡು,,,,,,,,,
,Hoeing,ಎಡೆ ಕುಂಟೆ ಹಾಯಿಸುವುದು,,,,,,,,,
,Holding,ಹಿಡುವಳಿ,,,,,,,,,
,Home Farm,ಸ್ವಂತದ ಫಾರ್ಮ್,,,,,,,,,
,Homeostasis,"ಶಾಖಸಮತೋಲನೆ, ಉಷ್ಣಸಮತೋಲನೆ",,,,,,,,,
,Homestead,ಹೊಲಮನೆ,,,,,,,,,
,Homogeneity,ವಂಶ ಸ್ವಾಮ್ಯತೆ,,,,,,,,,
,Homogenous,"ಸಜಾತೀಯ, ಸಮಾಂಗತೆ",,,,,,,,,
,Homologous,ಸಮರೂಪತೆ,,,,,,,,,
,Homozygote,ಸಮಯುಗ್ಮಕ,,,,,,,,,
,Honey bee,ಜೇನುನೋಣ,,,,,,,,,
,Hop,"ಹಾಪ್ ಬಳ್ಳಿ, ಹಾಪ್ ಕಾಯಿ",,,,,,,,,
,Hopper,ಜಿಗಿ ಹುಳು,,,,,,,,,
,Hopper,ಮೇವು ಬಾನೆ,,,,,,,,,
,Hopper,"ಜಿಗಿ ಹುಳು,",,,,,,,,,
,Hopper,ಮೇವುದಾರಕ / ಪಾತ್ರೆ,,,,,,,,,
,Horizon,ಕ್ಷಿತಿಜ,,,,,,,,,
,Horse - eye - bean,ಬೆಟ್ಟ ಮಂಜಡಿ,,,,,,,,,
,Horse gram,ಹುರುಳಿಕಾಳು,,,,,,,,,
,Horti - silvi pastoral farming,ತೋಟಗಾರಿಕೆ - ಅರಣ್ಯ ಹುಲ್ಲುಗಾವಲು ಬೇಸಾಯ,,,,,,,,,
,Horticultural crops,ತೋಟಗಾರಿಕೆ ಬೆಳೆಗಳು,,,,,,,,,
,Horticulture,ತೋಟಗಾರಿಕೆ,,,,,,,,,
,Horticulturist,ತೋಟಗಾರಿಕಾ ಶಾಸ್ತ್ರಜ್ಞ,,,,,,,,,
,Host,ಅತಿಥೇಯ,,,,,,,,,
,Hot water treatment,ಬಿಸಿನೀರಿನ ಉಪಚರಣೆ,,,,,,,,,
,Hull,ಸಿಪ್ಪೆ ಹೊದಿಕೆ,,,,,,,,,
,Humidity,ಆರ್ದ್ರತೆ ತೇವಾಂಶ,,,,,,,,,
,Humus,ಹ್ಯೂಮಸ್ (ಕಳಿತ ಸಾವಯವ ಪದಾರ್ಥ),,,,,,,,,
,Husk,"ಹೊಟ್ಟು, ಊಬು, ಸಿಪ್ಪೆ",,,,,,,,,
,Husker,ಹೊಟ್ಟು / ಸಿಪ್ಪೆ ತೆಗೆಯುವ ಯಂತ್ರ,,,,,,,,,
,Husking,ಹೊಟ್ಟು / ಸಿಪ್ಪೆ ತೆಗೆಯುವಿಕೆ,,,,,,,,,
,Hybrid,ಸಂಕರ,,,,,,,,,
,Hybridization,ಸಂಕರಣ,,,,,,,,,
,Hydration,"ಜಲೀಯನ, ಜನಯುಕ್ತತೆ",,,,,,,,,
,Hydrologist,ಜಲ ಶಾಸ್ತ್ರಜ್ಞ,,,,,,,,,
,Hydrology,ಜಲವಿಜ್ಞಾನ,,,,,,,,,
,Hydrolysis,ಜಲ ವಿಶ್ಲೇಷಣೆ,,,,,,,,,
,Hydrometer,ಜಲಮಾಪಕ,,,,,,,,,
,Hydrophilous,ಜಲಪ್ರಿಯ,,,,,,,,,
,Hydroponics,ಜಲ ಸಂವರ್ಧನೆ,,,,,,,,,
,Hydrosphere,ಜಲಮಂಡಲ,,,,,,,,,
,Hygroscopicity,ಜಲಾಕರ್ಷಕತೆ,,,,,,,,,
,Hyperparasite,ಉಪ / ಅತಿಪರೋಪ ಜೀವಿ,,,,,,,,,
,Hyperplasia,ಅತಿ ಬೆಳವಣಿಗೆ,,,,,,,,,
,Hypha,"ಕವಕ ತಂತು, ಶೈವಲ ತಂತು",,,,,,,,,
,Hypocotyl,"ಬೀಜಪತ್ರಧರ, ಕಾಂಡ ಬೇರು ಸಂಯೋಜಕ ಭಾಗ, ಪತ್ರಾದಹ ಕಾಂಡ",,,,,,,,,
,Hypothesis,ಕಾಲ್ಪನಿಕ ಸಿದ್ಧಾಂತ,,,,,,,,,
,Hysteresis (water),ಕಾಂತ ಜಡತ್ವ,,,,,,,,,
,In situ grafting,ಇದ್ದಲ್ಲಿಯೇ / ಸ್ವಸ್ಥಾನದಲ್ಲಿಯೇ ಕಸಿ ಮಾಡುವಿಕೆ,,,,,,,,,
,In vitro,ಗಾಜು ನಳಿಯೊಳಗೆ,,,,,,,,,
,In vivo,ಜೀವಿಯೊಳಗೆ,,,,,,,,,
,Indian birch,ಭೂಜಪತ್ರೆ,,,,,,,,,
,Indian blue pine,ನೀಲಪೀತ ದಾರುಮರ,,,,,,,,,
,Indian cherry,ಚಳ್ಳೆಹಣ್ಣು,,,,,,,,,
,Indian juniper,ಧೂಪದ ಮರ,,,,,,,,,
,Indian kino tree,"ಒಳ್ಳೆ ಹೊನ್ನೆಮರ, ನೆತ್ತರು ಹೊನ್ನೆಮರ",,,,,,,,,
,Indian madder,"ಮಂಜಿಷ್ಟ, ಇಷ್ಟಮಧು, ಸೋಮಲತ",,,,,,,,,
,Indian podo phylum,"ಹಿಮಾಲಯನ್ ಮೇ ಆಪಲ್, ಪೊಡೋ ಫೈಲಮ್ ಸಸ್ಯ",,,,,,,,,
,Indigo,ನೀಲಿ,,,,,,,,,
,Indiscriminate,ವಿವೇಚನಾರಹಿತ,,,,,,,,,
,Insect,ಕೀಟ,,,,,,,,,
,Insect pest,ಕೀಟ ಪೀಡೆ,,,,,,,,,
,Insectary,ಕೀಟ ಸಂಗ್ರಹಾಲಯ,,,,,,,,,
,Insecticide,ಕೀಟನಾಶಕ,,,,,,,,,
,Insectivorous,ಕೀಟ ಭಕ್ಷಕ,,,,,,,,,
,Insolation,ಬಿಸಿಲಿಗೆ ಒಡ್ಡುವಿಕೆ,,,,,,,,,
,Insoluble,ಕರಗದಿರುವ,,,,,,,,,
,Instar (insect),ಕೀಟಗಳಲ್ಲಿ ಎರಡುಬಾರಿ ಪೊರೆಯುರ್ಚುವಿಕೆಗಳ ನಡುವಣ ಹಂತ,,,,,,,,,
,Insulator,ವಿದ್ಯುನ್ನಿರೋಧಕ,,,,,,,,,
,Integrated disease management,ಸಮಗ್ರ ಹೋಗ ನಿರ್ವಹಣೆ,,,,,,,,,
,Integrated nutrient management,ಸಮಗ್ರ ಪೋಷಕಾಂಶ ನಿರ್ವಹಣೆ,,,,,,,,,
,Integrated pest management,ಸಮಗ್ರ ಪೀಡೆ ನಿರ್ವಹಣೆ,,,,,,,,,
,Intensification,ತೀವ್ರತೆ,,,,,,,,,
,Intensive,ತೀವ್ರ,,,,,,,,,
,Inter - sterile,ಮಧ್ಯಂತರ ಬರಡು,,,,,,,,,
,Intercrop,ಅಂತರ್ ಬೆಳೆ,,,,,,,,,
,Intercultivation (interculture),ಅಂತರ್ ಬೇಸಾಯ,,,,,,,,,
,Interest,ಬಡ್ಡಿ,,,,,,,,,
,Internode,ಅಂತರ್ ಗೆಣ್ಣು,,,,,,,,,
,Interphase (cell division),ಅಂತರ್ ಹಂತ (ಕೋಶ ವಿಭಜನೆ),,,,,,,,,
,Interpolation,"ಮಧ್ಯೆ ಸೇರಿಸು, ಪ್ರಕ್ಷೇಪಣೆ",,,,,,,,,
,Inventory,"ವಿವರಣ ಪಟ್ಟಿ, ತಪಶೀಲು ಪಟ್ಟಿ",,,,,,,,,
,Inversion,ಪ್ರತಿ ಲೋಮೀಕರಣ,,,,,,,,,
,Involucre,ಸಹಪತ್ರ,,,,,,,,,
,Ion,"ಅಯಾನ್, ವಿದ್ಯುದ್ವಾಹೀ ಕಣ",,,,,,,,,
,Irradiation,ವಿಕಿರಣ,,,,,,,,,
,Irrigation,ನೀರಾವರಿ,,,,,,,,,
,Iso alleles,ಸಮರೂಪಿಯುಗ್ಮಕಗಳು,,,,,,,,,
,Iso product curve,ಸಮರೂಪಿ ಉತ್ಪನ್ನ ವಕ್ರರೇಖೆ,,,,,,,,,
,Isobar,ಸಮವಾಯುಭಾರ ರೇಖೆ,,,,,,,,,
,Isogamy,ಸಮಯುಗ್ಮನ,,,,,,,,,
,Isolation distance,ಪ್ರತ್ಯೇಕೀಕರಣ ಅಂತರ,,,,,,,,,
,Isoploid,ಸಮಗುಣಿತ,,,,,,,,,
,Isoquant,ಸಮೋತ್ಪಾದ,,,,,,,,,
,Isotope,ಸಮಸ್ಥಾನಿಕ,,,,,,,,,
,Italian millet,"ನವಣೆ, ಪ್ರಿಯಂಗು",,,,,,,,,
,Ivory tree,"ಆಲಿಗಿಡ, ಚಿಪ್ಪಾಲೆ ಮರ, ಕೊಡಮುರಕ ಮರ",,,,,,,,,
,Ivy gourd / little gourd,ಒಂದು ಬಗೆಯ ಅಲಂಕಾರಿಕ ಕಾಯಿ,,,,,,,,,
,Jacaranda,"ತುತ್ತೂರಿ ಆಕಾರದ ನೀಲಿ ಹೂ, ನೀಲಿ ಗುಲ್ಮೊರ್",,,,,,,,,
,Jackfruit,ಹಲಸಿನ ಹಣ್ಣು,,,,,,,,,
,Jaggery,ಬೆಲ್ಲ,,,,,,,,,
,Jamun,ಜಂಬುನೇರಳೆ,,,,,,,,,
,Japonica rice,ಜಪೊನಿಕ ಭತ್ತ,,,,,,,,,
,Jasmine,ಮಲ್ಲಿಗೆ,,,,,,,,,
,Jassid,"ಜಾಸಿಡ್, ಎಲೆ ಜಿಗಿ ಕೀಟ, ಎಲೆ ಜಿಗಿಹುಳು",,,,,,,,,
,Jassids,"ಎಲೆ ಜಿಗಿಕೀಟ, ಜಿಗಿ ಹುಳು",,,,,,,,,
,Jatti khatti,ಜಟ್ಟಿಕಟ್ಟಿ,,,,,,,,,
,Jattrofa,ಜತ್ರೋಫಾ,,,,,,,,,
,Javanica rice,ಜವಾನಿಕ ಭತ್ತ,,,,,,,,,
,Jelling,ಲೇಹ್ಯ ತಯಾರಿಕೆ,,,,,,,,,
,Jhum cutlivation,"ಸ್ಥಳಾಂತರ ಬೇಸಾಯ (ಬಂಗಾಳ, ಅಸ್ಸಾಂಗಳಲ್ಲಿ)",,,,,,,,,
,Junk DNA,ಅನುಪಯೋಗಿ ಡಿಎನ್ಎ,,,,,,,,,
,Jute,"ಸೆಣಬು, ಗೋಣಿ, ಗೋಣಿನಾರು",,,,,,,,,
,Juvenile Phase,ಬಾಲ್ಯಾವಸ್ಥೆ ಹಂತ,,,,,,,,,
,K V K (Krishi vigyan kendra),ಕೃಷಿ ವಿಜ್ಞಾನ ಕೇಂದ್ರ,,,,,,,,,
,Kadam,"ಕಡವಾಳವೃಕ್ಷ, ಕದಂಬವೃಕ್ಷ",,,,,,,,,
,Kale,ಕೇಲ್,,,,,,,,,
,Kaolin,"ಬಿಳಿ ಜೇಡಿ, ಕೆಯೋಲಿನ್, ಪಿಂಗಾಣಿ ಮಣ್ಣು",,,,,,,,,
,Kaolinite,ಕೆಯೊಲಿನ್ ಮಣ್ಣು,,,,,,,,,
,Karonda,ಕವಳೆ,,,,,,,,,
,Karykinesis,ಕೇಂದ್ರಕ ವಿಭಜನೆ (ಸಮ ವಿಭಜನೆ),,,,,,,,,
,Karykinesis,ವರ್ಣತಂತು ವಿಭಜನೆ,,,,,,,,,
,Karyodesma,ಕೇಂದ್ರಕ ಬಂಧ,,,,,,,,,
,Karyogamy,ಕೇಂದ್ರಕ ಸಂಯೋಗ,,,,,,,,,
,Karyogram (idiogram),ಗುಣಸೂತ್ರ ಆರೇಖ,,,,,,,,,
,Karyology,ಕೋಶ ಕೇಂದ್ರಕ ವಿಜ್ಞಾನ,,,,,,,,,
,Karyolysis,ಕೋಶ ಕೇಂದ್ರ ಲಯನ,,,,,,,,,
,Karyon,ಕೇಂದ್ರಕ,,,,,,,,,
,Karyotype,ಕೇಂದ್ರಕ ಪ್ರರೂಪ,,,,,,,,,
,Karyotype,ಗುಣಸೂತ್ರ ಪ್ರರೂಪ,,,,,,,,,
,Kelp (algae),ಕೆಲ್ಪ್ (ಒಂದು ದೊಡ್ಡ ಜಾತಿಯ ಸಮುದ್ರ ಕಳೆ),,,,,,,,,
,Kelvin cycle,ಕೆಲ್ವಿನ್ ಚಕ್ರ,,,,,,,,,
