ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Auxilliary storage,"(ಗಣಕಯಂತ್ರದ) ಉಪಸಂಗ್ರಹ, ಶೇಖರಣೆ",,,,,,,,,
,Available,"ದೊರಕುವ, ಲಭ್ಯವಾದ, ಬಳಸಬಹುದಾದ, ಪಡೆಯಬಹುದಾದ",,,,,,,,,
,Avalanche,"ಹಿಮಪ್ರವಾಹ, ಮಂಜುಗಡ್ಡೆಯ ಪ್ರವಾಹ, ಹಿಮಪಾತ, ಹಿಮ ಶಿಲಾಪಾತ",,,,,,,,,
,Avant-garde,ಕಲೆಗಳಲ್ಲಿ ನವ್ಯ ವಿಚಾರಧಾರೆಯ,,,,,,,,,
,Avarice,"ದುರಾಸೆ, ಅತ್ಯಾಸೆ, ಲೋಭ, ಹಣದ ಬಯಕೆ",,,,,,,,,
,Avenge,"ಮುಯ್ಯಿ ತೀರಿಸು, ಹಗೆ ತೀರಿಸು, ಪ್ರತೀಕಾರ ಮಾಡು",,,,,,,,,
,Avenue,"1. ದಾರಿ, ರಸ್ತೆ, ಮಾರ್ಗ 2. ಸಾಲುಮರದ ರಸ್ತೆ 3. ಸಾಲುಮರ",,,,,,,,,
,Average,1. ಸರಾಸರಿ 2. ಸಾಮಾನ್ಯ ಅಥವಾ ಸಾಧಾರಣ ಮಟ್ಟ,,,,,,,,,
,Average,"1. ಸರಾಸರಿಯ 2. ಸಾಧಾರಣವಾದ, ಸಾಮಾನ್ಯವಾದ, ವಿಶೇಷವಲ್ಲದ",,,,,,,,,
,Average,ಸರಾಸರಿ ಕಂಡುಹಿಡಿ,,,,,,,,,
,Averse,"ವಿರುದ್ಧವಾದ, ಹೊಂದಿಕೆಯಾಗದ",,,,,,,,,
,Aversion,"ಅಸಹ್ಯ, ಹೇಸಿಗೆ, ಹೇವರಿಕೆ, ಜುಗುಪ್ಸೆ",,,,,,,,,
,Aviary,ಪಕ್ಷಿಗಳಿಗಾಗಿ ರಚಿಸಿದ ಆವರಣ,,,,,,,,,
,Aviation,"1. ವಿಮಾನಯಾನ 2. ಉಡ್ಡಯನಶಾಸ್ತ್ರ, ವ್ಯೋಮಯಾನವಿಜ್ಞಾನ",,,,,,,,,
,Aviator,ವಿಮಾನ ಚಾಲಕ,,,,,,,,,
,Avid,"ಅತ್ಯಾಸೆಯ, ಉತ್ಕಟೇಚ್ಛೆಯ",,,,,,,,,
,Avoid,"ತಪ್ಪಿಸು, ನಿವಾರಿಸು, ದೂರಮಾಡು, ತೊಲಗಿಸು",,,,,,,,,
,Avow,1. ಘೋಷಿಸು 2. ಒಪ್ಪಿಕೊಳ್ಳು,,,,,,,,,
,Await,"ಕಾದಿರು, ಎದುರುನೋಡು, ನಿರೀಕ್ಷಿಸು",,,,,,,,,
,Awake,"ಎಚ್ಚರದ, ಜಾಗೃತಿಯ",,,,,,,,,
,Award,"1. ಪ್ರಶಸ್ತಿನೀಡು, ಪುರಸ್ಕಾರನೀಡು 2. ತೀರ್ಮಾನಿಸು",,,,,,,,,
,Award,"1. ಬಹುಮಾನ, ಪ್ರಶಸ್ತಿ 2. ಬಿರುದು",,,,,,,,,
,Aware,"ತಿಳಿದಿರುವ, ಅರಿತಿರುವ",,,,,,,,,
,Away,"1. ದೂರದಲ್ಲಿ, ದೂರಕ್ಕೆ 2. ಇಲ್ಲದಾಗಿ 3. ಸುರಕ್ಷಿತವಾಗಿ 4. ನಿರಂತರವಾಗಿ, ಎಡೆಬಿಡದೆ",,,,,,,,,
,Away match,ಪ್ರತಿಸ್ಪರ್ಧಿಗಳ ಊರಿನಲ್ಲಿ ನಡೆಯುವ ಸ್ಪರ್ಧೆ,,,,,,,,,
,Awe,1. ಭಯಮಿಶ್ರಿತ ಗೌರವ 2. ಭಯಮಿಶ್ರಿತ ಆಶ್ಚರ್ಯ,,,,,,,,,
,Awkward,"1. ಒಡ್ಡೊಡ್ಡಾದ, ಅವಲಕ್ಷಣವಾದ 2. ವಿಚಿತ್ರವಾದ 3. ಅನುಕೂಲವಲ್ಲದ",,,,,,,,,
,Axe,"ಕೊಡಲಿ, ಕುಠಾರ, ಪರಶು",,,,,,,,,
,Axe,"1. ಕೊಡಲಿಯಿಂದ ಕಡಿ 2. ಖೋತಾ ಮಾಡು, ಕಡಮೆಮಾಡು",,,,,,,,,
,Axiom,"ಬಹುಜನ ಸಮ್ಮತ ಸೂತ್ರ, ಸಿದ್ಧ ನಿಯಮ, ಆಧಾರ ಸೂತ್ರ",,,,,,,,,
,Axis,"1. ಅಕ್ಷ, ಅಕ್ಷರೇಖೆ 2. ಮಧ್ಯರೇಖೆ",,,,,,,,,
,Axle,"ಅಚ್ಚು, ಇರಚು, ಚಕ್ರಗಳ ನಡುವಿನ ಸಲಾಕೆ",,,,,,,,,
,Baboon,"ದೊಡ್ಡಗಾತ್ರದ ಕಪಿ, ಆಫ್ರಿಕಾ ಹಾಗೂ ದಕ್ಷಿಣ ಏಷ್ಯಾದಲ್ಲಿ ಸಿಗುವ ನಾಯಿ ಮುಖದ ಹೋಲಿಕೆ ಇರುವ ಕಪಿ",,,,,,,,,
,Baby,"1. ಶಿಶು, ಹಸುಳೆ, ಕೂಸು, ಎಳೆಯ ಮಗು 2. ಪ್ರಾಣಿಯ ಮರಿ",,,,,,,,,
,Baby-sit,"ತಂದೆ-ತಾಯಿಯರ ಗೈರುಹಾಜರಿಯಲ್ಲಿ ಮಗುವನ್ನು ನೋಡಿಕೊಳ್ಳು, ಶಿಶುಪಾಲನೆ ಮಾಡು",,,,,,,,,
,Bachelor,"ಬ್ರಹ್ಮಚಾರಿ, ಮದುವೆಯಿಲ್ಲದವ, ವಟು",,,,,,,,,
,Back,"ಹಿಂದು, ಬೆನ್ನು, ವಸ್ತುವಿನ ಹಿಂಭಾಗ",,,,,,,,,
,Back,"1. ಹಿಂದಕ್ಕೆ ಹೋಗು 2. ಹಿಂದಕ್ಕೆ ಹೋಗುವಂತೆ ಮಾಡು 3. ಸಮರ್ಥಿಸು, ಪುಷ್ಟೀಕರಿಸು, ಬೆಂಬಲಿಸು",,,,,,,,,
,Back,"ಹಿಂದಿನ, ಹಿಂಭಾಗದಲ್ಲಿರುವ, ಹಿಂದಿರುವ",,,,,,,,,
,Back bond,ಜಾಮೀನುದಾರನಿಗೆ ಕೊಡುವ ಬಂಧಪತ್ರ,,,,,,,,,
,Back issues,"ನಿಯತಕಾಲಿಕಗಳ ಹಿಂದಿನ ಸಂಪುಟಗಳು, ಸಂಚಿಕೆಗಳು",,,,,,,,,
,Back-up,"ಬೆಂಬಲಿಸು, ಸಹಾಯಮಾಡು, ಪುಷ್ಟೀಕರಿಸು",,,,,,,,,
,Back-up plan,ಬೆಂಬಲ ಯೋಜನೆ,,,,,,,,,
,Backbiting,"ಚಾಡಿ, ಚಾಡಿಕೋರತನ, ಪಿಸುಣು",,,,,,,,,
,Backbone,"1. ಬೆನ್ನೆಲುಬು, ಬೆನ್ನುಮೂಳೆ, ಬೆನ್ನು ಹುರಿ 2. ಮುಖ್ಯಾಧಾರ",,,,,,,,,
,Backbreaking,"ಅತಿಕಷ್ಟವಾದ, ಶ್ರಮದಾಯಕವಾದ",,,,,,,,,
,Backdate,ಮುಂಚಿನ ತೇದಿಯನ್ನು ದಾಖಲಿಸು,,,,,,,,,
,Backer,"ಬೆಂಬಲಿಗ, ಪೋಷಕ",,,,,,,,,
,Backfire,ವಿರುದ್ಧ ಪರಿಣಾಮ ಬೀರು,,,,,,,,,
,Backfire,"1. ಯಂತ್ರದೊಳಗುಂಟಾದ ಹಿಂದೇಟು, ಹಿಮ್ಮುಖದ ವೇಗವಾದ ಚಲನೆ 2. ಅನಿರೀಕ್ಷಿತ ಪರಿಣಾಮ",,,,,,,,,
,Background,1. ಹಿನ್ನೆಲೆ 2. ಹಿಂದಿನ ಪರಿಸರ 3. ವ್ಯಕ್ತಿಯ ಅನುಭವ,,,,,,,,,
,Background music,"ಹಿಮ್ಮೇಳ, ಹಿನ್ನೆಲೆ ಸಂಗೀತ",,,,,,,,,
,Backhanded,ಅಸ್ಪಷ್ಟವಾದ ಮೆಚ್ಚಿಗೆಯ,,,,,,,,,
,Backhander,"ಪ್ರಕಟಣೆಗೆ ಸಿಗದ ಬೆಂಬಲಿಗ, ಕಾಣದ ಸಹಾಯಕ",,,,,,,,,
,Backing,"1. ಬೆಂಬಲ, ಪ್ರೋತ್ಸಾಹ, ಉತ್ತೇಜನ 2. ಆಧಾರ, ಆಸರೆ 3. ಪಕ್ಕವಾದ್ಯ, ವಾದ್ಯದ ಹಿಮ್ಮೇಳ",,,,,,,,,
,Backlash,"ಹಿಂದೇಟು, ಅನಿರೀಕ್ಷಿತ ಆಘಾತ",,,,,,,,,
,Backlog,"1. ಹಿಂದುಳಿಕೆ, ಖರ್ಚಾಗದೆ ನಿಂತ ಸಾಮಾನು 2. ಮಾಡಲಾಗದೆ ನಿಂತ ಕೆಲಸ",,,,,,,,,
,Backout,"1. ಹಿಂದೆಗೆ 2. ಮಾತಿಗೆ ತಪ್ಪು, ಕೊಟ್ಟ ಮಾತನ್ನು ಹಿಂದಕ್ಕೆ ತೆಗೆದುಕೊ",,,,,,,,,
,Backside,"ಆಸನ, ಕುಂಡೆ, ಪಿರ್ರೆ, ತಳ",,,,,,,,,
,Backstage,"1. ರಂಗದ ಹಿಂಬದಿಗೆ, ನೇಪಥ್ಯದಲ್ಲಿ 2. ರಹಸ್ಯವಾಗಿ, ಬಹಿರಂಗಕ್ಕೆ ಬರದೆ",,,,,,,,,
,Backstroke,"ಹಿಂದೇಟು, ಹಿಂದೀಜು, ಅಂತರೀಜು, ಅಂಗಾತ ಅಥವಾ ಬೆನ್ನಿನ ಮೇಲೆ ಈಜುವ ಒಂದು ವಿಧಾನ",,,,,,,,,
,Backtrack,1. ಹಿನ್ನಡೆ 2. ಮಾತು ತಪ್ಪು,,,,,,,,,
,Backward,"ಹಿಂದಿರುಗಿದ, ಹಿಮ್ಮೆಟ್ಟಿದ, ಹಿಂದುಳಿಕೆ",,,,,,,,,
,Backward class,ಹಿಂದುಳಿದ ವರ್ಗ,,,,,,,,,
,Backwater,"ಹಿನ್ನೀರು, ನಿಂತ ನೀರು, ಹರಿಯಲಾಗದೆ ನಿಂತ ನದಿಯ ಕವಲು",,,,,,,,,
,Backwoods,"ಹಿಂದುಳಿದ ಸ್ಥಳ, (ನಗರದಿಂದ ದೂರವಿರುವ) ಕೊಳೆಗೇರಿ",,,,,,,,,
,Backyard,"ಹಿತ್ತಿಲು, ಮನೆಯ ಹಿಂಭಾಗದ ಅಂಗಳ",,,,,,,,,
,Bacon,ಬಾಡಿಸಿದ ಅಥವಾ ಉಪ್ಪುಹಚ್ಚಿದ ಹಂದಿಯ ಮಾಂಸ,,,,,,,,,
,Bacteria,"ಸೂಕ್ಷ್ಮಕ್ರಿಮಿಗಳು, ಏಕಾಣುಜೀವಿಗಳು, ಸೂಕ್ಷ್ಮದರ್ಶಕದಲ್ಲಿ ಕಾಣುವ ಅಣುಜೀವಿಗಳು",,,,,,,,,
,Bacteriological warfare,ಕ್ರಿಮಿಯುದ್ಧ,,,,,,,,,
,Bacteriophage,"ಸೂಕ್ಷ್ಮಾಣು ಭಕ್ಷಕ, ಬ್ಯಾಕ್ಟೀರಿಯ ಭಕ್ಷಕ",,,,,,,,,
,Bad,"ಕೆಟ್ಟದಾದ, ದುಷ್ಟ, ಅಹಿತವಾದ, ಕೀಳ್ಮಟ್ಟದ, ಅನೀತಿಯ",,,,,,,,,
,Bad blood,"ವೈಮನಸ್ಯ, ದ್ವೇಷ",,,,,,,,,
,Bad blood,"ಹಗೆತನ, ವೈರ",,,,,,,,,
,Bad conductor,ಮಂದವಾಹಕ,,,,,,,,,
,Bad conductor,ದುರ್ವಾಹಕ,,,,,,,,,
,Bad debt,"ಬಾಕಿ, ಹೋಕು, ವಸೂಲಾಗದ ಸಾಲ",,,,,,,,,
,Bad faith,ದುರುದ್ದೇಶ,,,,,,,,,
,Bad hours,"ಅವೇಳೆ, ಅಕಾಲ, ಸರಿಯಲ್ಲದ ಕಾಲ",,,,,,,,,
,Bad in law,"ಕಾನೂನು ವಿರುದ್ಧ, ನ್ಯಾಯ ವಿರುದ್ಧ",,,,,,,,,
,Bad lands,ಬಂಜರು ಭೂಮಿ,,,,,,,,,
,Bad-tempered,"ಕೋಪಗೊಂಡ, ಅತೃಪ್ತ, ರೇಗಿದ, ಸಿಡಿಮಿಡಿಗುಟ್ಟುವ, ಕೋಪಸ್ವಭಾವದ",,,,,,,,,
,Badge,"ಲಾಂಛನ, ಚಿಹ್ನೆ, ಗುರುತಿನ ಬಿಲ್ಲೆ",,,,,,,,,
,Badge & belt,ಗುರುತಿನ ಬಿಲ್ಲೆ ಮತ್ತು ಸೊಂಟಪಟ್ಟಿ,,,,,,,,,
,Badger,"ನಿಶಾಚರಿಯಾದ ಅಳಿಲು, ಮುಂಗುಸಿಯಂಥ ಬಿಲವಾಸಿ ಪ್ರಾಣಿ",,,,,,,,,
,Badly,1. ಕೆಟ್ಟದಾಗಿ 2. ಗತಿಯಿಲ್ಲದೆ 3. ಬಡತನದಲ್ಲಿ,,,,,,,,,
,Baffle,"ಕಕ್ಕಾಬಿಕ್ಕಿಮಾಡು, ದಿಗ್ಭ್ರಮೆಗೊಳಿಸು, ನಿಷ್ಫಲಗೊಳಿಸು",,,,,,,,,
,Bag,"ಚೀಲ, ಕಾಗದ, ಬಟ್ಟೆ, ಪ್ಲಾಸ್ಟಿಕ್ಕುಗಳಿಂದ ಮಾಡಿದ ಕೈಚೀಲ",,,,,,,,,
,Bag,"ಗೆಲ್ಲು, ವಶಪಡಿಸಿಕೊ, ಹಿಡಿ, ಜಯಿಸು",,,,,,,,,
,Bagasse,"ಕಬ್ಬಿನ ಸಿಪ್ಪೆ, ಬಗಸೆ",,,,,,,,,
,Baggage,"ಗಂಟುಮೂಟೆ, ಸಾಮಾನು, ಪ್ರಯಾಣ ಮಾಡುವಾಗ ಕೊಂಡೊಯ್ಯುವ ಸಾಮಾನು ಸರಂಜಾಮು",,,,,,,,,
,Baggy,"ದೊಗಲೆ, ಸಡಿಲವಾದ",,,,,,,,,
,Bail,1. ಜಾಮೀನು 2. ಎರಡು ಕ್ರಿಕೆಟ್ ಗೂಟಗಳ ನಡುವೆ ಮೇಲಿಡುವ ಸಣ್ಣ ಮರದ ತುಂಡು,,,,,,,,,
,Bail,ದೋಣಿಯಲ್ಲಿರುವ ನೀರನ್ನು ಮೊಗೆದುಹಾಕು,,,,,,,,,
,Bail bond,ಜಾಮೀನು ಪತ್ರ,,,,,,,,,
,Bailable,"ಜಾಮೀನು ಪಡೆದು ಬಿಡಬಹುದಾದ, ಜಾಮೀನಿಗೆ ಅರ್ಹ",,,,,,,,,
,Bailiff,"ಅಮೀನ, ಬೇಲೀಫ್",,,,,,,,,
,Bailment,"ಜಾಮೀನು ಬಿಡುಗಡೆ, ವಶಕ್ಕೆ ಕೊಡುವುದು",,,,,,,,,
,Bait,"1. ತೊಂದರೆ, ಹಿಂಸೆ 2. ಪ್ರಲೋಭನೆ 3. ಗಾಳಕ್ಕೆ ಸಿಕ್ಕಿಸುವ ಕೀಟ, ಎರೆಹುಳು 4. ಪ್ರಾಣಿಗಳನ್ನು ಹಿಡಿಯಲು ಬೋನಿನಲ್ಲಿಡುವ ಆಹಾರ ಪದಾರ್ಥ",,,,,,,,,
,Bait,"ತೊಂದರೆಕೊಡು, ಸತಾಯಿಸು, ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ ಪೀಡಿಸು, ಆಸೆತೋರಿಸು, ಹಿಂಸಿಸು",,,,,,,,,
,Baize,"ಮೇಜಿನ ಹಸುರು ಹಾಸು, ಆಟದ ಮೇಜಿನ ಮೇಲೆ ಹೊದಿಸುವ ದಟ್ಟ ಹಸುರು ಬಣ್ಣದ ಬಟ್ಟೆ",,,,,,,,,
,Bake,"1. ಸುಡು, ಒಲೆಯ ಮೇಲೆ ಬೇಯಿಸು 2. ಬಹಳ ಬಿಸಿಮಾಡು 3. ಕಾಯಿಸಿ ಗಟ್ಟಿಯಾಗಿಸು",,,,,,,,,
,Baker,"ಬೇಕರಿಯವ; ಬ್ರೆಡ್ಡು, ಕೇಕುಗಳನ್ನು ಮಾಡುವವನು ಅಥವಾ ಮಾರುವವನು; ರೊಟ್ಟಿ ಅಂಗಡಿಯವನು",,,,,,,,,
,Baker's dozen,ಹದಿಮೂರು,,,,,,,,,
,Bakery,"ಬೇಕರಿ, ಬ್ರೆಡ್ಡು-ಕೇಕುಗಳನ್ನು ಮಾರುವ ಸ್ಥಳ, ರೊಟ್ಟಿಯಂಗಡಿ",,,,,,,,,
,Balance,"ಸರಿತೂಗು, ಸರಿಹೊಂದಿಸು, ಸಮವಾಗಿಸು, ಹೊಂದಿಸು",,,,,,,,,
,Balance,"1. ತಕ್ಕಡಿ, ತ್ರಾಸು 2. ಸಮತೋಲನ 3. ಶಿಲ್ಕು, ಬಾಕಿ, ಉಳಿಕೆ, ಆಯವ್ಯಯಗಳ ನಡುವಣ ವ್ಯತ್ಯಾಸ",,,,,,,,,
,Balance of payments,"ವಿದೇಶ ಹಣ ಬಾಕಿ, ಪಾವತಿ ಬಾಕಿ",,,,,,,,,
,Balance of power,"ಸಮಪ್ರಾಬಲ್ಯ, ಶಕ್ತಿ ಸಮತೋಲನ",,,,,,,,,
,Balance of power,ಶಕ್ತಿಯ ಸಮತೋಲನ,,,,,,,,,
,Balance of trade,ವಾಣಿಜ್ಯ ಬಾಕಿ,,,,,,,,,
,Balance sheet,"ಸಂತುಲಿತ ತಃಖ್ತೆ, ಅಡಾವೆ ಪತ್ರಿಕೆ",,,,,,,,,
,Balanced,"ಸಮತೋಲನದ, ಸಂತುಲಿತ",,,,,,,,,
,Balanced budget,ಸಮತೋಲನ ಆಯವ್ಯಯ,,,,,,,,,
,Balanced diet,"ಸಮತೋಲನ ಆಹಾರ, ಸಂತುಲಿತ ಆಹಾರ",,,,,,,,,
,Balcony,"1. ಮಹಡಿಯ ಮೊಗಸಾಲೆ, ಬಾಲ್ಕನಿ 2. ಮುಖಮಂಟಪ",,,,,,,,,
,Bald,"1. ಬಕ್ಕ, ಬೋಳಾದ, ತಲೆಯ ಮೇಲೆ ಕೂದಲಿರದ 2. ಸತ್ಯವನ್ನು ಮರೆಮಾಚದ, ನೇರವಾದ",,,,,,,,,
,Baldly,"ನೇರವಾಗಿ, ಕಟುವಾಗಿ",,,,,,,,,
,Bale,"ಹೊರೆ, (ಹತ್ತಿ, ಹುಲ್ಲು ಮೊದಲಾದುವುಗಳ) ಕಟ್ಟು, ಪಿಂಡಿ",,,,,,,,,
,Bale,ದೋಣಿಯಿಂದ ನೀರನ್ನು ಮೊಗೆದು ಹಾಕು,,,,,,,,,
,Bale out,ಪ್ಯಾರಾಶೂಟನೊಂದಿಗೆ ವಿಮಾನದಿಂದ ಹೊರಕ್ಕೆ ನೆಗೆ,,,,,,,,,
,Baleful,"ದ್ವೇಷದಿಂದ ಕೂಡಿದ, ಹಾನಿಕಾರಕ",,,,,,,,,
,Ball,1. ಚೆಂಡು 2. ಉಂಡೆ 3. ಸ್ನೇಹ ಕೂಟಗಳ ಗಂಭೀರ ನೃತ್ಯ,,,,,,,,,
,Ball bearing,"ಲೋಹದ ಗುಂಡು ಮಣಿಗಳು, ಸರಳವಾಗಿ ಚಲಿಸಲು ಸಾಧ್ಯವಾಗುವಂತೆ ಚಕ್ರಗಳಿಗೆ ಅಳವಡಿಸುವ ಲೋಹದ ಗುಂಡು ಮಣಿಗಳು",,,,,,,,,
,Ballad,"ವೀರಗಾಥೆ, ಜಾನಪದ ವೀರಕಥೆ, ಲಾವಣಿ, ಕಥೆ ಹೇಳುವ ಸರಳವಾದ ಹಾಡು ಅಥವಾ ಪದ್ಯ",,,,,,,,,
,Ballast,"ನಿಲುಭಾರ, ನೌಕೆಯನ್ನು ಸ್ಥಿರತೆಗೆ ಒಯ್ಯುವ ಭಾರವಾದ ವಸ್ತು",,,,,,,,,
,Ballast,ನಿಲುಭಾರವನ್ನು ಒದಗಿಸು,,,,,,,,,
,Ballerina,"ಬ್ಯಾಲೆ ನರ್ತಕಿ, ರಷ್ಯಾದೇಶದ ನರ್ತಕಿ",,,,,,,,,
,Ballet,"ಬ್ಯಾಲೆ, ರಷ್ಯಾದೇಶದ ಒಂದು ನೃತ್ಯ",,,,,,,,,
,Ballistic,ಚಿಮ್ಮುಗುಣದ,,,,,,,,,
,Ballistic missile,ಗಾಳಿಯಲ್ಲಿ ಹಾರಿ ತಾನಾಗಿ ಬೀಳುವ ಕ್ಷಿಪಣಿ,,,,,,,,,
,Ballistics,ಚಿಮ್ಮು ಚಲನ ವಿಜ್ಞಾನ,,,,,,,,,
,Balloon,"ಆಕಾಶಬುಟ್ಟಿ; ಅನಿಲ ತುಂಬಿದ, ಗಾಳಿಯಲ್ಲಿ ತೇಲಾಡುವ, ದುಂಡನೆಯ ಚೀಲ; ಪುಗ್ಗಾ, ಪುಗ್ಗೆ, ಬಲೂನು",,,,,,,,,
,Balloon,ದುಂಡಗೆ ದೊಡ್ಡದಾಗು,,,,,,,,,
,Ballot,"1. ರಹಸ್ಯ ಮತದಾನ, ಓಟು ಹಾಕುವುದು 2. ಮತಪತ್ರ, ಓಟಿನ ಚೀಟಿ",,,,,,,,,
,Ballot,"ಓಟು ಹಾಕು, ರಹಸ್ಯವಾಗಿ ಮತನೀಡು",,,,,,,,,
,Ballpoint,ಬಾಲ್ ಪೆನ್ನು,,,,,,,,,
,Ballroom,ಬ್ಯಾಲೆ ನೃತ್ಯದ ದೊಡ್ಡ ಕೊಠಡಿ,,,,,,,,,
,Ballyhoo,"ಪ್ರಚಾರ, ಅಸಭ್ಯಪ್ರಚಾರ",,,,,,,,,
,Ballyrag,"ಕುಚೇಷ್ಟೆಮಾಡು, ಸತಾಯಿಸು",,,,,,,,,
,Balm,"1. ಮುಲಾಮು, ಚರ್ಮಕ್ಕೆ ಹಚ್ಚುವ ಸುವಾಸನೆಯ ಔಷಧಿ 2. (ಆಲಂ) ನೊಂದ ಮನಕ್ಕೆ ಸಾಂತ್ವನ ನೀಡುವಂತಹದು",,,,,,,,,
,Balmy,ಹಿತವಾದ ಮತ್ತು ಬೆಚ್ಚನೆಯ,,,,,,,,,
,Bamboo,"ಬಿದಿರು, ಬೊಂಬು",,,,,,,,,
,Ban,"ನಿಷೇಧಿಸು, ಪ್ರತಿಬಂಧಿಸು",,,,,,,,,
,Ban,"ನಿಷೇಧಾಜ್ಞೆ, ಪ್ರತಿಬಂಧಕಾಜ್ಞೆ",,,,,,,,,
,Banal,"ಅತಿಸಾಧಾರಣ, ಬಹುಸಾಮಾನ್ಯ, ನೀರಸ, ಪ್ರೌಢವಲ್ಲದ",,,,,,,,,
,Banana,"ಬಾಳೆ, ಕದಲಿ",,,,,,,,,
,Band,1. ಪಟ್ಟಿ 2. ಜನಗಳ ವ್ಯವಸ್ಥಿತ ಗುಂಪು 3. ವಾದ್ಯಗೋಷ್ಠಿ,,,,,,,,,
,Band,"ಕೂಟವಾಗು, ಗುಂಪಾಗಿ ಸೇರು, ವಿಶಿಷ್ಟ ಪಂಗಡವಾಗಿರು",,,,,,,,,
,Band width,ತರಂಗ ವಿಸ್ತಾರ,,,,,,,,,
,Bandage,"ಗಾಯಕ್ಕೆ ಕಟ್ಟುವ ಪಟ್ಟಿ, ಔಷಧಿಯ ಲೇಪನದೊಂದಿಗೆ ಗಾಯಕ್ಕೆ ಹಾಕುವ ಪಟ್ಟಿ",,,,,,,,,
,Bandage,ಗಾಯಕ್ಕೆ ಪಟ್ಟಿಯನ್ನು ಕಟ್ಟು,,,,,,,,,
,Bandit,"ಡಕಾಯಿತ, ಕಾನೂನಿನ ರಕ್ಷಣೆಯಿಂದ ಬಹಿಷ್ಕೃತನಾದವನು",,,,,,,,,
,Banditti,"ದಾರಿಗಳ್ಳರ ಗುಂಪು, ದಸ್ಯುಗಳು",,,,,,,,,
,Bandy,ಮೊಣಕಾಲಿನ ಬಳಿ ವಕ್ರವಾಗಿರುವ ಕಾಲುಗಳು,,,,,,,,,
,Bandy,"ಹೋರಾಡು, ವಿವೇಚನೆಯಿಲ್ಲದೆ ವಾದಮಾಡು",,,,,,,,,
,Bane,"1. ಪೀಡೆ, ಕಾಟ, ಹಿಂಸೆ 2. ನಾಶಕಾರಕ ವ್ಯಕ್ತಿ, ಕೆಡುಕ, ಕೇಡಿಗ",,,,,,,,,
,Bang,1. ಭಾರಿ ಹೊಡೆತದ ಶಬ್ದ 2. ಬಲವಾದ ಹೊಡೆತ ಅಥವಾ ಪೆಟ್ಟು,,,,,,,,,
,Bang,"1. ಅಪ್ಪಳಿಸು, ಹೊಡೆ 2. ಭಾರಿ ಶಬ್ದದಿಂದ ಬಾಗಿಲು ಮುಚ್ಚು",,,,,,,,,
,Bangle,"ಕೈ ಬಳೆ, ಅಲಂಕಾರಕ್ಕಾಗಿ ಕೈ ಅಥವಾ ತೋಳಿಗೆ ಧರಿಸುವ ಬಳೆ, ҵಲಯ",,,,,,,,,
,Banish,"ಹೊರಗಟ್ಟು, ಬಹಿಷ್ಕರಿಸು, ಗಡೀಪಾರು ಮಾಡು, ದೇಶಭ್ರಷ್ಟನನ್ನಾಗಿ ಮಾಡು",,,,,,,,,
,Banister,"ಮೆಟ್ಟಿಲುಗಳ ಪಕ್ಕದಲ್ಲಿನ ಕಟಕಟೆ, ಕಂಬಗಳುಳ್ಳ ಕಟಾಂಜನ",,,,,,,,,
,Bank,"1. ಲೇವಾದೇವಿ ಸಂಸ್ಥೆ, ಜನರ ಹಣಕಾಸು ವ್ಯವಹಾರವನ್ನು ನೋಡಿಕೊಳ್ಳುವ ಸಂಸ್ಥೆ 2. ಏರಿ, ದಡ, ದಿಣ್ಣೆ, ತಿಟ್ಟು, ಇಳಿಜಾರು 3. ಕೆರೆದಂಡೆ, ದಡ 4. ಮೋಡಗಳ ಒಡ್ಡು, ಮೇಘರಾಶಿ",,,,,,,,,
,Bank,"1. ಬ್ಯಾಂಕಿನಲ್ಲಿ ಹಣವಿಡು 2. ನೆಚ್ಚು, ಆಧರಿಸು",,,,,,,,,
,Bank account,ಬ್ಯಾಂಕಿನ ಖಾತೆ,,,,,,,,,
,Bank note,ಬ್ಯಾಂಕಿನ ಹುಂಡಿ,,,,,,,,,
,Bank rate,ಬ್ಯಾಂಕಿನ ಬಡ್ಡಿದರ,,,,,,,,,
,Bank return,ಬ್ಯಾಂಕಿನ ಜಮಾ ಖರ್ಚು ವಿವರ,,,,,,,,,
,Banker,"ಲೇವಾದೇವಿಗಾರ, ಬ್ಯಾಂಕರು",,,,,,,,,
,Banker's cheque,"ಬ್ಯಾಂಕ್ ಧನಾದೇಶ, ಬ್ಯಾಂಕ್ ಚೆಕ್ಕು",,,,,,,,,
,Banking,"ಲೇವಾದೇವಿ, ಬ್ಯಾಂಕಿನಲ್ಲಿ ಹಣದ ವ್ಯವಹಾರ ಮಾಡುವುದು",,,,,,,,,
