ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Broncho oesophageal,ಪಂಗುಸಿರ್ನಾಳ-ಅನ್ನನಾಳದ,,,,,,,,,
,Broncho oidiosis,ಪಂಗುಸಿರ್ನಾಳ ಕಿರ್ದತ್ತಿ ಬೇನೆ,,,,,,,,,
,Broncho pleural,ಪಂಗುಸಿರ್ನಾಳಳ್ಳೆಪರೆಯ,,,,,,,,,
,Broncho pneumonia,"ಇಪ್ಪುಪ್ಪುಸುರಿತ, ಶ್ವಾಸನಾಳ ಮತ್ತು ಶ್ವಾಸಕೋಶದುರಿತ",,,,,,,,,
,Broncho pulmonary,ಪಂಗುಸಿರ್ನಾಳ ಪುಪ್ಪುಸದ,,,,,,,,,
,Broncho spasm,ಪಂಗುಸಿರ್ನಾಳ ಸೆಡೆತ,,,,,,,,,
,Broncho vesicular,ಪಂಗುಸಿರ್ನಾಳ ಗಾಳಿಗೂಡಿನ,,,,,,,,,
,Bronchocele,"ಪಂಗುಸಿರ್ನಾಳೂದು, ಕಂಠಗ್ರಂಥಿ ಶೋಫ, ಗಳಗಂಡ",,,,,,,,,
,Bronchogenic,"ಪಂಗುಸಿರ್ನಾಳಜನಿಕ, ಶ್ವಸನೀಜನ್ಯ",,,,,,,,,
,Bronchogram,"ಪಂಗುಸಿರ್ನಾಳ ಚಿತ್ರ, ಶ್ವಸನೀ ಚಿತ್ರ",,,,,,,,,
,Broncholith,"ಪಂಗುಸಿರ್ನಾಳಗಲ್ಲು, ಶ್ವಸನೀ ಅಶ್ಮರಿ",,,,,,,,,
,Bronchomalacia,ಪಂಗುಸಿರ್ನಾಳ ಕಳಲು,,,,,,,,,
,Bronchomotor,ಪಂಗುಸಿರ್ನಾಳ ಚಾಲಕ,,,,,,,,,
,Bronchomycosis,ಪಂಗುಸಿರ್ನಾಳ ಬೇನೆ,,,,,,,,,
,Bronchopneumonial,ಶ್ವಾಸನಾಳ ಮತ್ತು ಕೋಶಗಳುರಿತ,,,,,,,,,
,Bronchorrhagia,"ರಕ್ತಕಫ ಸುರಿತ, ಪಂಗುಸಿರ್ನಾಳ ರಕ್ತಸುರಿತ",,,,,,,,,
,Bronchoscope,"ಪಂಗುಸಿರ್ನಾಳದರ್ಶಕ, ಶ್ವಸನೀದರ್ಶಕ",,,,,,,,,
,Bronchostaxis,ಪಂಗುಸಿರ್ನಾಳ ರಕ್ತಹರಿವು,,,,,,,,,
,Bronchostenosis,ಪಂಗುಸಿರ್ನಾಳಿಟಕಣೆ,,,,,,,,,
,Bronchotome,ಪಂಗುಸಿರ್ನಾಳಗತ್ತರಿ,,,,,,,,,
,Bronchotracheal,ಪಂಗುಸಿರ್ನಾಳುಸಿರ್ನಾಳದ,,,,,,,,,
,Bronchus,"ಪಂಗುಸಿರ್ನಾಳ, ಸೀಳುಸಿರ್ನಾಳ",,,,,,,,,
,Bronze,ಕಂದು ಕಂಚುಬಣ್ಣ,,,,,,,,,
,Brood,1. ಎಳೆಯಮರಿಗಳಿಗೆ ಕಾವುಕೊಟ್ಟು ಸಾಕುವಿಕೆ 2. ಗೂಡುಮರಿ,,,,,,,,,
,Brood lac,ಬೀಜದ ಅರಗು,,,,,,,,,
,Brood mare,ತಳಿಸಂವರ್ಧನೆಗಿರಿಸಿದ ಹೆಂಗುದುರೆ,,,,,,,,,
,Brooder,"ಕಾವುಪೆಟ್ಟಿಗೆ, ಬಿಸುಪಿಕ",,,,,,,,,
,Broodiness,ಪಕ್ಷಿಗಳ ಕಾವುನೀಡಿಕೆ ಬಯಕೆ,,,,,,,,,
,Brooding,1. ಸಂತಾನಾಭಿವೃದ್ಧಿ 2. ಮೊಟ್ಟೆಯೊಡೆದ ಮರಿಗಳ ಪಾಲನೆ (ಪ್ರೌಢವಯಸ್ಸಿನವರೆಗೆ),,,,,,,,,
,Brooding coop,ಸಾಕುಪಂಜರ,,,,,,,,,
,Brooding stage,ಕಾವುನೀಡಿಕೆ ಹಂತ,,,,,,,,,
,Broody hen,ಕಾವುಪ್ರವೃತ್ತ ಕೋಳಿ,,,,,,,,,
,"Broom, witches",ಕುಂಚ ಪೊರಕೆ,,,,,,,,,
,Broomed head,ಕರ್ಚಿತ ಶೀರ್ಷ,,,,,,,,,
,Broth,ಮಾಂಸದ ಸಾರು/ರಸ,,,,,,,,,
,Brow,"ಹುಬ್ಬು, ಹಣೆ, ನೊಸಲು",,,,,,,,,
,Brown,ಕಂದು,,,,,,,,,
,Brown blight,ಕಂದು ಅಂಗಮಾರಿ ರೋಗ,,,,,,,,,
,Brown blister beetle,"ಕಂದುಬೊಬ್ಬೆ ಚಿಪ್ಪಿನ ಹುಳು, ಕೋಲಂಬರ ಹುಳು",,,,,,,,,
,Brown dog tick,ನಾಯಿಯ ಕಂದುನುಸಿ,,,,,,,,,
,Brown earth,ಕಂದು ಕಾಡು ಮಣ್ಣು,,,,,,,,,
,Brown forest soil,ಕಂದು ಕಾಡು ಮಣ್ಣು,,,,,,,,,
,Brown gudgeon,ಕಲ್ಲುಮಟ್ಟಮೀನು,,,,,,,,,
,Brown hay,ಚೆನ್ನಾಗಿ ಒಣಗಿಸಿಟ್ಟ ಹುಲ್ಲು,,,,,,,,,
,Brown planthopper,ಕಂದುಜಿಗಿಹುಳು,,,,,,,,,
,Brown pomfret,ಕಂದುಮಾಂಜಿ,,,,,,,,,
,Brown ring test,ಕಂದು ವಲಯ ಪರೀಕ್ಷೆ,,,,,,,,,
,Brown rot or gummosis,"ಕಂದುಕೊಳೆ, ಅಂಟು ಸುರಿಕೆ/ಸ್ರವಿಸುವಿಕೆ ರೋಗ",,,,,,,,,
,Brown shake head,ಕಲ್ಲುಕೊರವ ಮೀನು,,,,,,,,,
,Brown soil,ಕಂದು ಮಣ್ಣು,,,,,,,,,
,Brown tail moth,ಕಂದುಬಾಲದ ಪತಂಗ,,,,,,,,,
,Browning,ಬೊರಾನ್ ಕೊರತೆಯಿಂದ ಕಂದು ಬಣ್ಣಕ್ಕೆ ಮಾರ್ಪಡುವಿಕೆ (ಹೂಕೋಸಿನಲ್ಲಿ ಶಾರೀರಿಕ ವಿಕೃತಿ),,,,,,,,,
,Browse,ಸೊಪ್ಪುಸೆದೆ,,,,,,,,,
,Browsing,"ಚಿಗುರು ಮೇಯುವುದು, ಸ್ವೇಚ್ಛೆಯಾಗಿ ಸೊಪ್ಪುಸೆದೆ ತಿನ್ನುವುದು",,,,,,,,,
,Brucella abortus vaccine,ಬ್ರುಸೆಲ್ಲಾ ಲಸಿಕೆ,,,,,,,,,
,Brucellaemia,"ಬ್ರುಸೆಲ್ಲ ಬೇನೆ, ಮಾಲ್ಟ ಜ್ವರ",,,,,,,,,
,Brucellosis,"ಮಾಲ್ಟ ಜ್ವರ, ಬ್ರುಸೆಲ್ಲೋಸಿಸ್",,,,,,,,,
,Bruchus,ದ್ವಿದಳಧಾನ್ಯದ ಕೀಟ,,,,,,,,,
,Bruise,"ಜಜ್ಜುಗಾಯ, ತರಚು ಗಾಯ, ತರಚಿಕೊಳ್ಳು, ಮೂಗೇಟು, ಗಾಯ",,,,,,,,,
,Bruising,ತರಚುವಿಕೆ,,,,,,,,,
,Brush,1. ಟರ್ಕಿಕೋಳಿಯ ಕುತ್ತಿಗೆಮೇಲಿನ ರೋಮಯುತ ಪುಕ್ಕಗುಚ್ಛ 2. ಕೆಲವು ತಳಿಗಳ ಗಂಟಲುಬದಿಯ ಪುಕ್ಕಗುಚ್ಛ,,,,,,,,,
,Brush matting,ಕುರುಚಲು ಆವರಣ,,,,,,,,,
,Brush paddle,ಅಗಲ ಅಲಗಿನ ಮೋಟು ಹುಟ್ಟು,,,,,,,,,
,Brush treatment,1. ಕುರುಚಲು ಉಪಚಾರ 2. ಬ್ರಷ್ ಉಪಚಾರ,,,,,,,,,
,Brush wood,ಕುರುಚಲು ಗಿಡಗಳ ಕಟ್ಟಿಗೆ,,,,,,,,,
,Brushing,ಚಾಕಿ ಕಟ್ಟುವುದು,,,,,,,,,
,Brussels sprout,ತೆನೆಕೋಸು,,,,,,,,,
,Bryophyllum pinnatum,ಕಾಡುಬಸಳೆ,,,,,,,,,
,Bryophyte,ಪರ್ಣಬೀಜ ಸಸ್ಯ,,,,,,,,,
,Bubble tube,"ಗುಳ್ಳೆನಳಿಕೆ, ರಸಮಟ್ಟ, ತಾಳುಮಟ್ಟ",,,,,,,,,
,Buccal cavity,"ಬಾಯಿಗೂಡು, ಬಾಯಿಕುಹರ",,,,,,,,,
,Buccal funnel,ಗಲ್ಲದ ಪನ್ನಾಲೆ/ಆಲಿಕೆ,,,,,,,,,
,Buccal surface,ದವಡೆ ಮೇಲ್ಮೈ/ಅಂಚು,,,,,,,,,
,Buccinator,ಉರುಬಿಕ ಸ್ನಾಯು,,,,,,,,,
,Buchanan's carp,"ಕುರುವಾಯಿ ಮೀನು, ಕೊರಕ ಮೀನು",,,,,,,,,
,Buck,"1. ಟಗರು, ಹೋತ 2. ಗಂಡು ಮೊಲ 3. ಗಂಡು ಜಿಂಕೆ ಅಥವಾ ಚಿಗರೆ 4. ಹಾವು ಮೀನು ಹಿಡಿಯುವ ಬಲೆ/ಬುಟ್ಟಿ 5. ನೆಗೆ, ಕುಪ್ಪಳಿಸು 6. ಕುಪ್ಪಳಿಸುವ/ನೆಗೆಯುವ ಕುದುರೆ",,,,,,,,,
,Buck wheat,"ಬಕ್‌ವೀಟ್ ಸೊಪ್ಪು ತರಕಾರಿ/ಧಾನ್ಯ, ಕಾಡು ಗೋಧಿ",,,,,,,,,
,Buck wool,"ಟಗರಿನ ಉಣ್ಣೆ, ಟಗರುಣ್ಣೆ",,,,,,,,,
,Bucked knee,ಉಬ್ಬು ಮೊಣಕಾಲು,,,,,,,,,
,Bucket,ಬಕೀಟು,,,,,,,,,
,Bucket feeding,ಬಕೆಟ್‌ಗಳಲ್ಲಿ ಮರಿಗಳಿಗೆ ಮೇವುಣಿಸಿಕೆ,,,,,,,,,
,Bucket milking,ಬಕೆಟ್‌ಗಳಲ್ಲಿ ಹಾಲು ಕರೆಯುವ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Bucket wheel,ನೀರೆತ್ತುವ ಬಕೀಟು ಚಕ್ರ,,,,,,,,,
,Bucking (logging),ದಿಮ್ಮಿ ಕತ್ತರಿಸುವಿಕೆ,,,,,,,,,
,"Bucking, under","ದಿಮ್ಮಿಯ ಕೆಳ ಕತ್ತರಿಸುವಿಕೆ, ದಿಮ್ಮಿಯ ಕೆಳಭಾಗದಲ್ಲಿ ಕತ್ತರಿಸುವಿಕೆ",,,,,,,,,
,Bud,"1. ಅಂಕುರ, ಕುಡಿ 2. ಕಣ್ಣು 3. ಮೊಗ್ಗು (ಹೂವಿನ)/ಹೂಮೊಗ್ಗು, ಎಲೆಮೊಗ್ಗು",,,,,,,,,
,Bud blast,ಮೊಗ್ಗು ಸಿಡಿರೋಗ,,,,,,,,,
,Bud break,"ವಿಶ್ರಾಂತಮೊಗ್ಗು ಪುನಃ ಬೆಳೆಯುವಿಕೆ/ಚಿಗುರೊಡೆಯುವುದು, ಚಿಗುರುಮೊಗ್ಗು ಬಿರಿಯುವುದು",,,,,,,,,
,Bud graft,ಮೊಗ್ಗುಕಸಿ,,,,,,,,,
,Bud grafting,ಕುಡಿ/ಮೊಗ್ಗು ಕಸಿ ಕಟ್ಟುವಿಕೆ,,,,,,,,,
,Bud harvesting,ಮೊಗ್ಗು ಸ್ಥಿತಿಯಲ್ಲಿಯೇ ಹೂಕೊಯ್ಯುವಿಕೆ,,,,,,,,,
,Bud heart,ಸುಳಿಮೊಗ್ಗು,,,,,,,,,
,Bud insertion,"ಕಣ್ಣುಕೂಡಿಸುವಿಕೆ, ಕಸಿಮೊಗ್ಗು ತೂರಿಸುವುದು",,,,,,,,,
,Bud joint,"ಕಣ್ಣುಕೂಡಿಸಿದ ಜಾಗ, ಕಸಿಗಂಟು",,,,,,,,,
,Bud opening,1. ಚಿಗುರೊಡೆಯುವಿಕೆ 2. ಹೂಬಿರಿಯುವಿಕೆ,,,,,,,,,
,Bud rot,ಮೊಗ್ಗು ಕೊಳೆಯುವಿಕೆ,,,,,,,,,
,Bud scale,ಅಂಕುರಶಲ್ಕ,,,,,,,,,
,Bud sport,"ಕಣ್ಣಿಗುರು, ಕಣ್ಕುಡಿ",,,,,,,,,
,Bud sprout,ಮೊಗ್ಗು ಅಂಕುರಣ,,,,,,,,,
,Bud take,"ಕಣ್ಣುಕೂಡುವಿಕೆ, ಕಣ್ಣುಮೊಗ್ಗು ಬೆಸೆಯುವಿಕೆ",,,,,,,,,
,Bud wood,"ಅಂಕುರ ಮೊಗ್ಗು, ಕಸಿ ತುಂಡು, ಕಸಿ ಕಟ್ಟಿಗೆ",,,,,,,,,
,Bud worm,ಮೊಗ್ಗುಹುಳು,,,,,,,,,
,"Bud, dormant",ಸುಪ್ತಾವಸ್ಥೆಯ ಮೊಗ್ಗು,,,,,,,,,
,"Bud, latent",ಗುಪ್ತ ಮೊಗ್ಗು,,,,,,,,,
,Budded plant,ಕಣ್ಣುಕೂಡಿಸಿ ತಯಾರಿಸಿದ ಕಸಿಗಿಡ,,,,,,,,,
,Budding,"1. ಮೊಗ್ಗು/ಕಣ್ಣು ಹಾಕುವಿಕೆ, ಕಣ್ಣುಹಾಕಿ ಕಸಿಮಾಡುವಿಕೆ 2. ಮೊಗ್ಗಾಗುವಿಕೆ",,,,,,,,,
,Budding knives,"ಕಣ್ಣುಹಾಕಿ ಕಸಿಮಾಡಲು ಬಳಸುವ ಚಾಕುಗಳು, ಕಸಿಚಾಕುಗಳು",,,,,,,,,
,Budstick,"ಕಸಿಕೊಂಬೆ, ಕಸಿಮೊಗ್ಗುಳ್ಳ ಕಾಂಡದ ತುಂಡು",,,,,,,,,
,Budworm,ಮೊಗ್ಗು ಕೊರೆಯುವ ಹುಳು,,,,,,,,,
,Buff,"1. ಉಜ್ಜು, ತಿಕ್ಕು 2. ಎಮ್ಮೆ ತೊಗಲು/ಚರ್ಮ 3. ನರೆಬೂದು",,,,,,,,,
,Buffalo,ಎಮ್ಮೆ,,,,,,,,,
,Buffalo breed,ಎಮ್ಮೆ ತಳಿ,,,,,,,,,
,Buffalo bull,ಕೋಣ,,,,,,,,,
,Buffalo grat,"ಬಫೆಲೊ ಗ್ರಾಟ್ ಕೀಟ (ದನ, ಕುದುರೆಗಳಿಗೆ ಪೀಡೆ)",,,,,,,,,
,Buffalo pox,ಎಮ್ಮೆ ಸಿಡುಬು,,,,,,,,,
,Buffalow grass,"ಕಾಡುರಾಗಿ ಹುಲ್ಲು, ಕೋಣನ ತಲೆ ಹುಲ್ಲು",,,,,,,,,
,Buffalow thorn,"ಗಬ್ಬುಜಾಲಿ, ಮುಳ್ಳು ಜಾಲಿ",,,,,,,,,
,Buffer,"1. ಕಾಪುತಡೆ 2. ಉಭಯ ಪ್ರತಿರೋಧಿ, ಇತ್ತಡೆ",,,,,,,,,
,Buffer action,1. ಕಾಪು ತಡೆ ಕ್ರಿಯೆ 2. ಉಭಯ ಪ್ರತಿರೋಧ/ಇತ್ತಡೆ ಕ್ರಿಯೆ,,,,,,,,,
,Buffer capacity,"ಕಾಪುತಡೆ ಸಾಮರ್ಥ್ಯ, ಉಭಯ ಪ್ರತಿರೋಧಕ/ಇತ್ತಡೆಕ ಸಾಮರ್ಥ್ಯ",,,,,,,,,
,Buffer solution,ಕಾಪುದ್ರಾವಣ,,,,,,,,,
,Buffer stock,ಕಾಪುದಾಸ್ತಾನು,,,,,,,,,
,Buffer stop,ಪ್ರತಿರೋಧಕ ನಿಲುಗಡೆ,,,,,,,,,
,Buffer strip cropping,ಕಾಪುತಡೆ ಪಟ್ಟೆಬೆಳೆ ಬೆಳೆಯುವಿಕೆ,,,,,,,,,
,Buffer stripping,"ಕಾಪುತಡೆ ಕ್ರಿಯೆ, ಉಭಯ ಪ್ರತಿರೋಧ ಕ್ರಿಯೆ",,,,,,,,,
,Buffering,"1. ಉಭಯ ಪ್ರತಿರೋಧ, ಇತ್ತಡೆ 2. ಕಾಪುತಡೆ",,,,,,,,,
,Bug,"ತಗಣೆ, ತಿಗಣೆ",,,,,,,,,
,Buiatrics,ದನಗಳ ರೋಗಶಾಸ್ತ್ರ,,,,,,,,,
,Building code specification,ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಸಂಹಿತ ವಿನಿರ್ದೇಶ/ನಿಯಮ,,,,,,,,,
,Building renovation,ಕಟ್ಟಡ ನವೀಕರಣ,,,,,,,,,
,Building settlement,ಕಟ್ಟಡ ವಸಾಹತು,,,,,,,,,
,Builtup area,ನಿರ್ಮಿತ ಪ್ರದೇಶ,,,,,,,,,
,Bulb,"1. ಕಂದ, ಗೆಡ್ಡೆ, ಲಶುನ, ಶಲ್ಕಕಂದ 2. ಹಲಸಿನ ತೊಳೆ 3. ಬುರುಡೆ, ಬಲ್ಬು",,,,,,,,,
,Bulb & leaf eelworm,ಲಶುನ ಮತ್ತು ಎಲೆ ಜಂತುಹುಳು,,,,,,,,,
,Bulb crop,ಗೆಡ್ಡೆ/ಲಶುನ ಬೆಳೆ,,,,,,,,,
,Bulb mite,"ಗೆಡ್ಡೆ ನುಸಿ, ಗೆಡ್ಡೆನುಸಿ ರೋಗ",,,,,,,,,
,Bulb nose,ಗೆಡ್ಡೆಯ ಅಂಕುರ ಭಾಗ,,,,,,,,,
,Bulb syringe,ದುಂಡು ಪಿಚಕಾರಿ/ಜೀರ್ನಳಿಕೆ,,,,,,,,,
,Bulb to seed method,ಗೆಡ್ಡೆಯಿಂದ ಬೀಜೋತ್ಪಾದನೆವರೆಗಿನ ಪದ್ಧತಿ,,,,,,,,,
,Bulbar paralysis,ಮಿದುಳ್ಕಾಂಡದ ಪಾರ್ಶ್ವವಾಯು/ಧನರ್ವಾಯು,,,,,,,,,
,"Bulbel, Bulbill, Bulblet","ಪ್ರಕಲಿಕ, ಕಂದಿಕ",,,,,,,,,
,Bulbil (aerial bulblet),"ಮರಿಗೆಡ್ಡೆ, ಕಂದಿಕೆ, ಮರಿಕಂದು",,,,,,,,,
,Bulblet,ಮರಿ ಲಶುನ/ಗೆಡ್ಡೆ,,,,,,,,,
,Bulbo urethral,"ಕಂದುಮೂತ್ರಪಥ, ಮೂತ್ರನಾಳಬುಡ್ಡೆ",,,,,,,,,
,Bulbscale mite,ಗೆಡ್ಡೆಯ ಹುರುಪೆ ನುಸಿ (ವೈರಸ್ ರೋಗ),,,,,,,,,
,Bulbscale sections,ಗೆಡ್ಡೆಯ ಹೊರ ಎಲೆಗಳ ಭಾಗಗಳು,,,,,,,,,
,Bulging,ಉಬ್ಬಿರುವ,,,,,,,,,
,Bulgric milk,ಬಲ್ಗಾರಿಕಸ್ ಸೂಕ್ಷ್ಮಜೀವಿಯಿಂದ ಹೆಪ್ಪಾದ ಹಾಲು,,,,,,,,,
,Bulimia,"ಅತಿಯಾಗಿ ತಿನ್ನುವ ರೋಗ, ಕಾಕಸಿವೆ",,,,,,,,,
,Bulk,ಸ್ಥೂಲ,,,,,,,,,
,Bulk blended milk,ಹಲಬೆರಕೆ ಹಾಲು,,,,,,,,,
,Bulk density,ಸ್ಥೂಲ ಸಾಂದ್ರತೆ,,,,,,,,,
,Bulk density of soil,ಮಣ್ಣಿನ ಬೃಹದ್ಗಾತ್ರದ ಸಾಂದ್ರತೆ,,,,,,,,,
,Bulk food,ಈಡುಣಿಸು,,,,,,,,,
,Bulk gravity,ಸ್ಥೂಲಸಾಪೇಕ್ಷಸಾಂದ್ರತೆ,,,,,,,,,
,Bulk method,"ಸ್ಥೂಲವಿಧಾನ, ರಾಶಿವಿಧಾನ",,,,,,,,,
,Bulk milk,ಫಾರ್ಮ್ ದಾಸ್ತಾನು ಹಾಲು,,,,,,,,,
,Bulk milk tank,ಶೀತಲೀಕೃತ ಬೃಹತ್ ಹಾಲು ಸಂಗ್ರಹಣ ಸಾಧನ,,,,,,,,,
,Bulk specific,ಸ್ಥೂಲವಿಶಿಷ್ಟ ಸಾಂದ್ರತೆ,,,,,,,,,
,Bulk tank truck,ಬೃಹತ್ ಹಾಲು ಸಂವಾಹಕ ವಾಹನ,,,,,,,,,
,Bulky manure,ಸ್ಥೂಲ ಗೊಬ್ಬರ,,,,,,,,,
,Bull,ಹೋರಿ,,,,,,,,,
,Bull buffalo,ಕೋಣ,,,,,,,,,
,Bull calf,ಹೋರಿಕರು,,,,,,,,,
,Bull dog calf,ಕಾಲಕ್ಕೆ ಮುನ್ನ ಸತ್ತುಹುಟ್ಟಿದ ಕರು,,,,,,,,,
,Bull holder,ಹೋರಿ ಹಿಡಿಯುವ ಸಲಕರಣೆ/ವ್ಯಕ್ತಿ,,,,,,,,,
,Bull leader,ಹೋರಿಯನ್ನು ಎಳೆದೊಯ್ಯುವ ಸಲಕರಣೆ/ಸಾಧನ,,,,,,,,,
,Bull mother farm,ಹೋರಿಯ ಮಾತೃ ಫಾರ್ಮ್,,,,,,,,,
,Bull nose,ಸೀನುವ ಕಾಯಿಲೆ,,,,,,,,,
,Bull nose ring,ಹೋರಿಯ ಮೂಗಿನ ಬಳೆ,,,,,,,,,
,Bull pole,ಹೋರಿಯ ಮೂಗಿನ ಕಂಬ,,,,,,,,,
,Bull puncher,ಹೋರಿಗಳ ಮೂಗಿನ ಅಡ್ಡತಡೆಯಲ್ಲಿ ರಂಧ್ರಮಾಡುವ ಸಾಧನ,,,,,,,,,
,Bull ring,ಹೋರಿಯ ವ್ಯಾಯಾಮ ವೃತ್ತ,,,,,,,,,
,Bull trawl,ಎರಡು ದೋಣಿಯ ಟ್ರಾಲ್ ಬಲೆ,,,,,,,,,
,Bulla,"ಬುಡ್ಡೆ, ಗುಳ್ಳೆ, ಬೊಬ್ಬೆ",,,,,,,,,
,Bullate,"ಬೊಬ್ಬೆ, ಗುಳ್ಳೆ",,,,,,,,,
,Bulldozer,"ಬುಲ್ ಡೋಜರ್, ಮಾರೀ ಹಲುಬೆ",,,,,,,,,
,Bulling,ಬೆದೆಯಲ್ಲಿರುವ ಹಸು,,,,,,,,,
,Bulling heifer,ಅಕೃಷ್ಟ ಕಡಸು/ಪಡ್ಡೆ,,,,,,,,,
,Bullock,ಎತ್ತು,,,,,,,,,
,Bullock drawn,ಎತ್ತುಚಾಲಿತ,,,,,,,,,
,Bullock labour,ಎತ್ತುಗಳ ದುಡಿಮೆ,,,,,,,,,
,Bullock steer,ಮುದಿ ಎತ್ತು,,,,,,,,,
,Bullocks heart,ರಾಮಫಲ,,,,,,,,,
,Bully beef,ಡಬ್ಬಿಯಲ್ಲಿ ತುಂಬಿರುವ ದನದ ಮಾಂಸ,,,,,,,,,
,Bumble foot,ಮೃದುಪಾದರೋಗ,,,,,,,,,
,Bump,ಗರ್ಭಾವಧಿ ಕೊನೆಯ ತಿಂಗಳುಗಳಲ್ಲಿ ಗರ್ಭನಿರ್ಧರಿಕೆ ವಿಧಾನ,,,,,,,,,
,Bumper,ಎಗರು (ಉಜ್ಜು) ತಡೆ,,,,,,,,,
,Bunch,"1. ಒಂದು ಹಿಡಿ ಹುಲ್ಲು 2. ಹಿಂಡು/ಮಂದೆ 3. ಗುಚ್ಛ, ಗೊನೆ, ಗೊಂಚಲು",,,,,,,,,
,Bunching,ಗೊಂಚಲು ಮಾಡುವಿಕೆ,,,,,,,,,
,Bunchy top,"ಗೊಂಚಲು ರೀತಿಯ ತುದಿ, ಗೊಂಚಲುಸುಳಿ ನಂಜುರೋಗ",,,,,,,,,
,Bund,"ಒಡ್ಡು, ಬದು",,,,,,,,,
,Bund breeding,ಬದುಹಾಕಿದ ನೀರಿನಲ್ಲಿ ಮೀನುಮರಿ ಉತ್ಪಾದನೆ ವಿಧಾನ,,,,,,,,,
,Bund former,ಬದುಕಾರಕ,,,,,,,,,
,"Bund, guide",ಮಾರ್ಗದರ್ಶಿ ಒಡ್ಡು,,,,,,,,,
,"Bund, Subsidiary","ಉಪ ಒಡ್ಡು, ಏರಿ",,,,,,,,,
,Bunding,ಒಡ್ಡು/ಬದು ಹಾಕುವಿಕೆ,,,,,,,,,
,Bundle,"ಕಂತೆ, ಕಟ್ಟು, ಪಿಂಡಿ",,,,,,,,,
,Bundle of cilia,ಸ್ಪಂದನ ಲೋಮಾಂಗದ ಕಟ್ಟು,,,,,,,,,
,Bunga,ಬಂಗರೋಗ,,,,,,,,,
,Bunk,ಪೆಟ್ಟಿಗೆ ಮೊದಲಾದುವುಗಳ ಮೇಲಿನ ಇರುಕಲು ಜಾಗ,,,,,,,,,
,Bunker silo,"ಹಡಗಿನಾಕಾರದ ಹಗೇವು, ರಸಮೇವು ಕಣಜ",,,,,,,,,
,Bunostomum,ಕೊಕ್ಕೆ ಹುಳು (ಸಾಕು ಪ್ರಾಣಿಗಳಲ್ಲಿ-ದನ/ಕುರಿ/ಆಡು),,,,,,,,,
,Bunt,ಬಂಟ್ ರೋಗ,,,,,,,,,
,Buoy,"ತೇಲು ಬುರುಡೆ, ತೇಲುಗುರುತು, ಹಡಗಿಗೆ ಮಾರ್ಗತೋರಿಸು",,,,,,,,,
,Buoyancy,ತೇಲುವ ಶಕ್ತಿ,,,,,,,,,
,Buoyant weight,"ತೇಲುವ ಭಾರ/ತೂಕ, ಸ್ಥಿತಿ ಸ್ಥಾಪಕ ಭಾರ/ತೂಕ",,,,,,,,,
,Bura tamul,ಕುಲಿಗಳಲ್ಲಿ ಸಂಗ್ರಹಿಸಿದ ಬಲಿತ ಅಡಿಕೆ ಹಣ್ಣು,,,,,,,,,
,Burdizzo castrater,ಬರ್ಡಿಸೊ (ಜೊ) ಹಿಡ ಮಾಡುವ ಸಾಧನ,,,,,,,,,
,Burdizzo pincers,ಬರ್ಡಿಸೊ (ಜೊ) ಉಪಕರಣಗಳು,,,,,,,,,
,Burette,"ದ್ರವಮಾಪನ ನಳಿಕೆ, ಬ್ಯೂರೆಟ್",,,,,,,,,
,Buried profile,ಹೂತಪಾರ್ಸ್ವದೃಶ್ಯ,,,,,,,,,
,Buried soil,ಹೂತ ಮಣ್ಣು,,,,,,,,,
,Burke arrester,ಹೊರಬೀಳದಂತೆ ಅಡಗಿಸಲು ತಡೆ,,,,,,,,,
,Burl,ಅಂಟು ಪುರುಳೆ,,,,,,,,,
,Burner,"ಜ್ವಾಲಕ, ಬರ್ನರ್, ಉರಿಶಿಖೆ, ದೀಪಕ",,,,,,,,,
,Burner (fishtail),"ಮೀನುಬಾಲದ ಜ್ವಾಲಕ, ಮೀನುಬಾಲದ ಉರಿಶಿಖೆ/ದೀಪಕ/ಬರ್ನರ್",,,,,,,,,
,"Burner, Aetna","ಎಟ್ನಾ ಜ್ವಾಲಕ, ಎಟ್ನಾ ಉರಿಶಿಖೆ/ಬರ್ನರ್/ದೀಪಕ",,,,,,,,,
,Burnett oat silage,ಬರ್ನೆಟ್ ಓಟ್ ರಸಮೇವು,,,,,,,,,
,"Burning, controlled",ನಿಯಂತ್ರಿತ ಸುಡುವಿಕೆ,,,,,,,,,
