ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Evaluation of quality,ಗುಣ ಮೌಲ್ಯ ಮಾಪನ,,,,,,,,,
,Evaporation,"ಆವಿಯಾಗುವಿಕೆ, ಬಾಷ್ಪೀಕರಣ",,,,,,,,,
,Even,ಸಮ,,,,,,,,,
,Even parity,ಸಮಸಾಮ್ಯ,,,,,,,,,
,Event,ಘಟನೆ,,,,,,,,,
,Event space,ಘಟನಾವಕಾಶ,,,,,,,,,
,Evolutionary,ವಿಕಾಸಾತ್ಮಕ,,,,,,,,,
,Evolutionary operation(Evop),ವಿಕಾಸಾತ್ಮಕ ಕಾರ್ಯಾಚರಣೆ,,,,,,,,,
,Exception,ಅಪವಾದ,,,,,,,,,
,Excess,ಅಧಿಕ,,,,,,,,,
,Excess wage slip,ಅಧಿಕ ಮಜೂರಿ ಚೀಟಿ,,,,,,,,,
,Excitation,ಉತ್ತೇಜನ,,,,,,,,,
,Excitation characteristic curve,ಉತ್ತೇಜನ ಲಕ್ಷಣ ವಕ್ರ,,,,,,,,,
,Excitation Current,ಉತ್ತೇಜಕ ಪ್ರವಾಹ,,,,,,,,,
,Excite,ಉತ್ತೇಜಿಸು,,,,,,,,,
,Exciter,ಉತ್ತೇಜಕ,,,,,,,,,
,Exciter carrier,ಉತ್ತೇಜಕ ವಾಹನ,,,,,,,,,
,Exclude,ಹೊರತುಪಡಿಸು,,,,,,,,,
,Exclusive,ಅನನ್ಯ,,,,,,,,,
,Execution time,ನಿರ್ವಹಣ ಕಾಲ,,,,,,,,,
,Exhaust,ನಿಷ್ಕಾಸನ,,,,,,,,,
,Exhaust,ನಿಷ್ಕಾಸಕ,,,,,,,,,
,Exhaust cover,ನಿಷ್ಕಾಸನ ಮುಚ್ಚಳ,,,,,,,,,
,Exhaustive,"ಸಂಪೂರ್ಣ, ಸಮಗ್ರ",,,,,,,,,
,Exhibit (n),ಪ್ರದರ್ಶಿತ,,,,,,,,,
,Existing panel,ಪ್ರಸ್ತುತ ಪ್ಯಾನೆಲ್ಲು,,,,,,,,,
,Expand,ವಿಸ್ತರಿಸು,,,,,,,,,
,Expanding mandrel,ವಿಸ್ತಾರಿ ಆಧಾರ ದಂಡ,,,,,,,,,
,Expanding Ring,ವಿಸ್ತಾರಿ ಬಳೆ,,,,,,,,,
,Expansion,ವಿಸ್ತರಣ,,,,,,,,,
,Expansion wave,ವಿಸ್ತರಣ ತರಂಗ,,,,,,,,,
,Expectation,ನಿರೀಕ್ಷೆ,,,,,,,,,
,Expected frequency,ನಿರೀಕ್ಷಿತ ಆವರ್ತನ,,,,,,,,,
,Expected value,ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ,,,,,,,,,
,Experience,ಅನುಭವ,,,,,,,,,
,Experiment,ಪ್ರಯೋಗ,,,,,,,,,
,Experimental,ಪ್ರಾಯೋಗಿಕ,,,,,,,,,
,Experimental design,ಪ್ರಾಯೋಗಿಕ ವಿನ್ಯಾಸ,,,,,,,,,
,Explosion,ಸ್ಫೋಟ,,,,,,,,,
,Explosion vent,ಸ್ಫೋಟನ ಕಿಂಡಿ,,,,,,,,,
,Explosives,ಸ್ಫೋಟಕಗಳು,,,,,,,,,
,Exponent,ಘಾತ,,,,,,,,,
,Exponential,ಘಾತೀಯ,,,,,,,,,
,Exponential series,ಘಾತೀಯ ಶ್ರೇಣಿ,,,,,,,,,
,Extension panel,ವಿಸ್ತರಣ ಪ್ಯಾನೆಲ್ಲು,,,,,,,,,
,Exterior,ಬಾಹ್ಯ,,,,,,,,,
,External,"ಹೊರಗಿನ, ಹೊರ",,,,,,,,,
,External dimension,ಹೊರ ಆಯಾಮ,,,,,,,,,
,External failure cost,ಹೊರ ವಿಫಲತಾ ವೆಚ್ಚ,,,,,,,,,
,External fan,ಹೊರ ಪಂಖ,,,,,,,,,
,External feed back,ಹೊರ ಮರುಪ್ರದಾಯ,,,,,,,,,
,External thread,ಹೊರ ತಿರುಪು,,,,,,,,,
,Extractor,ನಿಷ್ಕಾಸಕ,,,,,,,,,
,Extra cut,ಅಧಿಕ ಕರ್ತನ,,,,,,,,,
,Extra High Voltage (E.H.V.),ಅತ್ಯಧಿಕ ವೋಲ್ಟೇಜ್,,,,,,,,,
,Extra High Voltage Switch gear,ಅತ್ಯಧಿಕ ವೋಲ್ಟೇಜಿನ ಛೇದಕೋಪಕರಣ,,,,,,,,,
,Extrapolation,ಬಹಿರ್ವೇಶನ,,,,,,,,,
,Extreme values,ಚರಮ ಮೌಲ್ಯಗಳು,,,,,,,,,
,Eye bolt,ಕಣ್ಣು ಬೋಲ್ಟು,,,,,,,,,
,Eye piece,ನೇತ್ರಿಕೆ,,,,,,,,,
,Face plate,ಮುಖಫಲಕ,,,,,,,,,
,Facilitate,ಸುಗಮಗೊಳಿಸು,,,,,,,,,
,Facing,ಫಲಕನ,,,,,,,,,
,Factor,"ಅಂಶ, ಗುಣಕ, ಕಾರಕ",,,,,,,,,
,Factorial Design experiment,ಗುಣಕಾನ್ವಿತ ವಿನ್ಯಾಸ ಪ್ರಯೋಗ,,,,,,,,,
,Factor reversal test,ಗುಣಕ ಪ್ರತಿಲೋಮ ಪರೀಕ್ಷಣೆ,,,,,,,,,
,Fail,ವಿಫಲವಾಗು,,,,,,,,,
,Failure,"ವಿಫಲತೆ, ವೈಫಲ್ಯ",,,,,,,,,
,Failure cost,ವಿಫಲತಾ ವೆಚ್ಚ,,,,,,,,,
,Failure rate,ವಿಫಲತಾ ದರ,,,,,,,,,
,Fair copy,ಶುದ್ಧ ಪ್ರತಿ,,,,,,,,,
,Fair copying register,ಶುದ್ಧ ಪ್ರತಿ ರಿಜಿಸ್ಟರು,,,,,,,,,
,Fair lead,ರುಜು ವಹನ ರಜ್ಜು,,,,,,,,,
,Fair trial,ರುಜು ಪ್ರಯತ್ನ,,,,,,,,,
,Fall time,ಪತನಕಾಲ,,,,,,,,,
,False die,ಸುಳ್ಳಚ್ಚು,,,,,,,,,
,Fan,ಪಂಖ,,,,,,,,,
,Fan blade,ಪಂಖಲಗು,,,,,,,,,
,Fan control cubicle,ಪಂಖ ನಿಯಂತ್ರಣ ಗೂಡು,,,,,,,,,
,Fan cover,ಪಂಖ ಹೊದಿಕೆ,,,,,,,,,
,Fan hub,ಪಂಖ ಗುಂಬ,,,,,,,,,
,Fastener,ಬಂಧನಿ,,,,,,,,,
,Fastening,ಬಂಧನ,,,,,,,,,
,Fatigue failure,ಶ್ರಾಂತಿ ವಿಫಲತೆ,,,,,,,,,
,Fatigue or rest allowance,ಶ್ರಾಂತಿ ಅಥವಾ ವಿರಾಮ ಅವಕಾಶ,,,,,,,,,
,Fatigue test,ಶ್ರಾಂತಿ ಪರೀಕ್ಷಣೆ,,,,,,,,,
,Favourable,ಅನುಕೂಲಕರ,,,,,,,,,
,Favourable event,ಅನುಕೂಲಕರ ಘಟನೆ,,,,,,,,,
,Feasible,ಶಕ್ಯ,,,,,,,,,
,Feed,"ಊಡು, ಪ್ರದಾಯ",,,,,,,,,
,Feed auto,ಸ್ವಯಂ ಊಡು,,,,,,,,,
,Feed back,ಮರುಪ್ರದಾಯ,,,,,,,,,
,Feed back amplifier,ಮರುಪ್ರದಾಯ ವರ್ಧಕ,,,,,,,,,
,Feed back control system,ಮರುಪ್ರದಾಯ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Feed back factor,ಮರುಪ್ರದಾಯ ಅಂಶ,,,,,,,,,
,Feed back loop,ಮರು ಪ್ರದಾಯ ಲೂಪು,,,,,,,,,
,Feed back system,ಮರು ಪ್ರದಾಯ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Feed box bearing,ಊಡು ಪೆಟ್ಟಿಗೆ ಧಾರಣ,,,,,,,,,
,Feed box casting,ಊಡು ಪೆಟ್ಟಿಗೆ ಎರಕ,,,,,,,,,
,Feed box control,ಊಡು ಪೆಟ್ಟಿಗೆ ನಿಯಂತ್ರಣ,,,,,,,,,
,Feed box Gear,ಊಡು ಪೆಟ್ಟಿಗೆ ಗಿಯರು,,,,,,,,,
,Feed box shaft,ಊಡು ಪೆಟ್ಟಿಗೆ ದಿಂಡು,,,,,,,,,
,Feed clutch/valve,ಊಡು ಕ್ಲಚ್ಚು/ಕವಾಟ,,,,,,,,,
,"Feed, cross",ಅಡ್ಡ ಊಡು,,,,,,,,,
,Feed dial,ಊಡು ಸೂಚೀ ಫಲಕ,,,,,,,,,
,Feed gear,ಊಡು ಗಿಯರು,,,,,,,,,
,"Feed, long",ಉದ್ದ ಊಡು,,,,,,,,,
,"Feed, manual",ಕೈ ಊಡು,,,,,,,,,
,"Feed, micro",ಸೂಕ್ಷ್ಮ ಊಡು,,,,,,,,,
,"Feed, rapid",ರ‍್ಯಾಪಿಡ್ ಊಡು,,,,,,,,,
,Feed rod,ಊಡು ಸರಳು,,,,,,,,,
,Feed screw,ಊಡು ಸ್ಕ್ರೂ,,,,,,,,,
,"Feed Screw, cross",ಅಡ್ಡ ಊಡು ಸ್ಕ್ರೂ,,,,,,,,,
,"Feed Screw, long",ಉದ ಊಡು ಸ್ಕ್ರೂ,,,,,,,,,
,"Feed Screw, vertical",ಲಂಬ ಊಡು ಸ್ಕ್ರೂ,,,,,,,,,
,"Feed, vertical",ಲಂಬ ಊಡು,,,,,,,,,
,Feeler,ಸಂವೇದಕ,,,,,,,,,
,Feeler gauge,ಸಂವೇದಕ ಮಾಪಕ,,,,,,,,,
,Ferrite,ಫೆರೈಟ್,,,,,,,,,
,Ferrule,ಅಣಸು,,,,,,,,,
,Festoon,ತೋರಣ ಹಿಡಿಗಟ್ಟು,,,,,,,,,
,F.E.T. (Field Effect Transistor),ಕ್ಷೇತ್ರ ಪರಿಣಾಮ ಟ್ರಾನ್ಸಿಸ್ಟರ್,,,,,,,,,
,Fettler,ಅಚ್ಚುಕಟ್ಟುಗ,,,,,,,,,
,Fibre,"ಎಳೆ, ನಾರು, ತಂತು",,,,,,,,,
,Fibre Optics,ತಂತು ಪ್ರಕಾಶಿಕ ಶಾಸ್ತ್ರ,,,,,,,,,
,Field,ಕ್ಷೇತ್ರ,,,,,,,,,
,Field Coil Control,ಕ್ಷೇತ್ರ ಸುರುಳಿ ನಿಯಂತ್ರಣ,,,,,,,,,
,Field complaint,ಕ್ಷೇತ್ರ ದೂರು,,,,,,,,,
,Field failure data,ಕ್ಷೇತ್ರ ವಿಫಲತಾ ಮಾಹಿತಿ,,,,,,,,,
,Field intensity,ಕ್ಷೇತ್ರ ತೀವ್ರತೆ,,,,,,,,,
,Field strength,ಕ್ಷೇತ್ರ ಬಲ,,,,,,,,,
,Field winding,ಕ್ಷೇತ್ರ ಹೆಣಿಗೆ,,,,,,,,,
,Figure,"ಅಂಕಿ, ಆಕೃತಿ",,,,,,,,,
,File,"ಅರ, ಕಡತ",,,,,,,,,
,File board,ಕಡತದ ರಟ್ಟು,,,,,,,,,
,File jacket,ಕಡತ ಕವಚ,,,,,,,,,
,File note,ಕಡತ ಟಿಪ್ಪಣಿ,,,,,,,,,
,Filament,ಸೂಕ್ಷ್ಮ ತಂತು,,,,,,,,,
,Filler,ತುಂಬುಕ,,,,,,,,,
,Filler metal,ತುಂಬುಕ ಲೋಹ,,,,,,,,,
,Film,"ತೆಳು ಲೇಪ, ಫಿಲಂ",,,,,,,,,
,Filtration,ಸೋಸುವಿಕೆ,,,,,,,,,
,Filter,ಸೋಸುಕ,,,,,,,,,
,"Filter, fuel",ಇಂಧನ ಸೋಸುಕ,,,,,,,,,
,Filter network,ಸೋಸುಕ ಜಾಲ,,,,,,,,,
,"Filter, Oil",ತೈಲ ಸೋಸುಕ,,,,,,,,,
,Filter Paper,ಸೋಸುಕಾಗದ,,,,,,,,,
,Filter valve,ಸೋಸುಕ ಕವಾಟ,,,,,,,,,
,Final,ಅಂತಿಮ,,,,,,,,,
,Final decision,ಅಂತಿಮ ನಿರ್ಣಯ,,,,,,,,,
,Final inspection,ಅಂತಿಮ ಪರಿವೀಕ್ಷಣೆ,,,,,,,,,
,Final recording of cases,ಪ್ರಕರಣಗಳ ಅಂತಿಮ ದಾಖಲುಗೊಳಿಸುವಿಕೆ,,,,,,,,,
,Final sample,ಅಂತಿಮ ಮಾದರಿ,,,,,,,,,
,Final unbalance,ಅಂತಿಮ ಅಸಮತೋಲನ,,,,,,,,,
,Final value,ಅಂತಿಮ ಮೌಲ್ಯ,,,,,,,,,
,Fine,"ನಯ, ಸೂಕ್ಷ್ಮ, ಪರಿಷ್ಕೃತ",,,,,,,,,
,Fine boring fixture,ನಯಕೊರೆ ಬಂಧಿಕೆ,,,,,,,,,
,Fine boring machine,ನಯಕೊರೆ ಯಂತ್ರ,,,,,,,,,
,Fine tolerance,ಸೂಕ್ಷ್ಮ ತಾಳಿಕೆ,,,,,,,,,
,Finish,ಪರಿಷ್ಕೃತಿ,,,,,,,,,
,Finish Coat,ಪರಿಷ್ಕೃತಿ ಲೇಪನ,,,,,,,,,
,Finished product,"ಪರಿಷ್ಕ್ರಿತಿ ಉತ್ಪಾದ, (ಉತ್ಪನ್ನ, ಉತ್ಪತ್ತಿ)",,,,,,,,,
,Finishing,ಪರಿಷ್ಕೃತಿಗೊಳಿಸುವಿಕೆ,,,,,,,,,
,Finishing of flange,ಫ್ಲ್ಯಾಂಜ್ ಪರಿಷ್ಕೃತಿಗೊಳಿಸುವಿಕೆ,,,,,,,,,
,Finite,ಪರಿಮಿತ,,,,,,,,,
,Fins,ಕಿರು ರೆಕ್ಕೆಗಳು,,,,,,,,,
,Fire extinguisher,ಅಗ್ನಿ ಶಾಮಕ,,,,,,,,,
,Fireman - Driver,ಅಗ್ನಿ ಶಮನ ಚಾಲಕ,,,,,,,,,
,Fire proof,ಅಗ್ನಿ ನಿರೋಧಕ,,,,,,,,,
,Firing,ಜ್ವಾಲನ,,,,,,,,,
,Fit,ಅನುಯೋಜನ,,,,,,,,,
,Fit,ಅನುಯೋಜಿಸು,,,,,,,,,
,Fitness,ಅನುಯೋಜಕತೆ,,,,,,,,,
,Fitness for use,ಬಳಕೆ ಯೋಗ್ಯ,,,,,,,,,
,Fitter,"ಅನುಯೋಜಕ, ಫಿಟ್ಟರ್, ಹೊಂದುಕ",,,,,,,,,
,Five limbed core,ಪಂಚಾಂಗಿಕ ಕ್ರೋಡ,,,,,,,,,
,Fix,"ಭದ್ರಪಡಿಸು, ನೆಡು, ಸ್ಥಿರ ಪಡಿಸು, ಕೂಡಿಸು",,,,,,,,,
,Fixed,ಸ್ಥಿರ,,,,,,,,,
,Fixed capacitor,ಸ್ಥಿರ ಸಂಧಾರಕ,,,,,,,,,
,Fixed contact,ಸ್ಥಿರ ಸ್ಪರ್ಶಿ,,,,,,,,,
,Fixture,ಬಂಧಿಕೆ,,,,,,,,,
,Flag,"ಬಾವುಟ, ನಿಶಾನೆ, ಪತಾಕೆ",,,,,,,,,
,Flame,ಜ್ವಾಲೆ,,,,,,,,,
,Flame cutting,ಜ್ವಾಲಾ ಕರ್ತನ,,,,,,,,,
,Flame stabiliser,ಜ್ವಾಲಾಸ್ಥಾಯಿ,,,,,,,,,
,Flange,"ಫ್ಲ್ಯಾಂಜ್, ಚಾಚಂಚು",,,,,,,,,
,Flange micro meter,ಚಾಚಂಚು ಸೂಕ್ಷ್ಮ ಮಾಪಕ,,,,,,,,,
,Flange mounted,ಸ್ಥಾಪಿತ ಚಾಚಂಚು,,,,,,,,,
,Flap,ಬೀಳು ಮುಚ್ಚಳ,,,,,,,,,
,Flash point,ಕಿಡಿಮಟ್ಟ,,,,,,,,,
,Flat,"ಪಟ್ಟಿ, ಚಪ್ಪಟೆ",,,,,,,,,
,Flatness,ಚಪ್ಪಟೆಯಾಗಿರುವಿಕೆ,,,,,,,,,
,Flat plug gauge,ಚಪ್ಪಟೆ ಪ್ಲಗ್ ಮಾಪಕ,,,,,,,,,
,Flat roller,ಚಪ್ಪಟೆ ಉರುಳು ಚಕ್ರ,,,,,,,,,
,Flat snap gauge,ಚಪ್ಪಟೆ ಹೊರ ಮಾಪಕ,,,,,,,,,
,Flexible,ನಮ್ಯ,,,,,,,,,
,Flexible conductor,ನಮ್ಯವಾಹಕ,,,,,,,,,
,Flexible coupling,ನಮ್ಯ ಯುಗ್ಮಕ,,,,,,,,,
,Flip - flap,ರಂಕರಾಟೆ,,,,,,,,,
,Float,ತೇಲುಗುಂಡು,,,,,,,,,
,Float chamber,ತೇಲು ಕೋಷ್ಠ,,,,,,,,,
,Flouroscent lamp,ಸ್ಫುರಣ ದೀಪ,,,,,,,,,
,Flow,"ಹರಿವು, ಪ್ರವಹನ, ಹರಿ",,,,,,,,,
,Flow configuration,ಪ್ರವಹನ ವಿನ್ಯಾಸ,,,,,,,,,
,Flow process chart,ಪ್ರವಹನ ಪ್ರಕ್ರಿಯ ನಕ್ಷಾ ಪಟ,,,,,,,,,
,Fluid mechanics,ದ್ರವ ಚಲನಶಾಸ್ತ್ರ,,,,,,,,,
,Flux,ಹೊನಲು,,,,,,,,,
,Flux density,ಹೊನಲು ಸಾಂದ್ರತೆ,,,,,,,,,
,Fly wheel,ಗತಿನಿಯಂತ್ರಕ ಗಾಲಿ,,,,,,,,,
,Focal length,ನಾಭಿ ದೂರ,,,,,,,,,
,Focus,ನಾಭಿ,,,,,,,,,
,Fog,ಮಂಜು,,,,,,,,,
,Foil,ಪದರ,,,,,,,,,
,Folder,"ಮಡಿಸಿದ ಹೊದಿಕೆ, ಮಡಿಕೆ (ಮಡಿಸಿದ ಕರಪತ್ರ, ಮಡಿಚೋಲೆ, ಮಡಿಚಿದ ಹೊದಿಕೆ)",,,,,,,,,
,Folding liner,ಮಡಿಕೆ ಅಸ್ತರಿ,,,,,,,,,
,Follower,"ಅನುಗಾಮಿ, ಅನುಸಾರಿ",,,,,,,,,
,Follow rest,ಅನುಗಾಧಾರ,,,,,,,,,
,Foot mounted,ಪದಸ್ಥಾಪಿತ,,,,,,,,,
,Foot valve,ಪಾದ ಕವಾಟ,,,,,,,,,
,Force,ಬಲ,,,,,,,,,
,Forced ventilation,ಬಲ ಪ್ರೇರಿತ ಗಾಳಿ ಸಂಚಾರ,,,,,,,,,
,Forecast,ಮುನ್ಸೂಚನೆ,,,,,,,,,
,Foreign element,ಅನ್ಯಧಾತು,,,,,,,,,
,Foreman,"ಅಧಿಕರ್ಮಿಕ, ಅಗ್ರಕಾರ್ಮಿಕ",,,,,,,,,
,Forged,ಕುಲುಮೆಕರಿಸಿದ,,,,,,,,,
,Forging,ಕುಲುಮೆಕರಣ (ಖೋಟಾ ಮಾಡುವುದು),,,,,,,,,
,Fork,ಕವೆ,,,,,,,,,
,Form,"ನಮೂನೆ, ಆಕಾರ, ರೂಪ",,,,,,,,,
,Form deviation,ಆಕಾರ ವಿಚಲನೆ,,,,,,,,,
,Formed Coil,ರೂಪಿತ ಸುರುಳಿ,,,,,,,,,
,Form factor,ಆಕಾರ ಗುಣಕ,,,,,,,,,
,Forming fixture,ರೂಪಣ ಬಂಧಿಕೆ,,,,,,,,,
,Forming tool,ರೂಪಣ ಸಾಧನ,,,,,,,,,
,Formula,ಸೂತ್ರ,,,,,,,,,
,Fortnightly report,ಪಾಕ್ಷಿಕ ವರದಿ,,,,,,,,,
,Forward signal,ಅಗ್ರ ಸಂಕೇತ,,,,,,,,,
,Foundation,"ತಳಹದಿ, ಅಡಿಪಾಯ",,,,,,,,,
,Foundation bolt,ಅಡಿಪಾಯ ಬೋಲ್ಬು,,,,,,,,,
,Foundation plan,ಅಡಿಪಾಯ ಪ್ಲ್ಯಾನ್,,,,,,,,,
,Foundry,ಎರಕ ಶಾಲೆ,,,,,,,,,
,Fractional,ಆಂಶಿಕ,,,,,,,,,
,Fraction defective,ಸದೋಷಾಂಶ,,,,,,,,,
,Frame,ಚೌಕಟ್ಟು,,,,,,,,,
,Free,"ಮುಕ್ತ, ಸ್ವತಂತ್ರ",,,,,,,,,
,Free electron,ಮುಕ್ತ ವಿದ್ಯುನ್ಯಾನ,,,,,,,,,
,Free from insulating lacquer,ನಿರೋಧಿ ಅರಗು ರಹಿತ,,,,,,,,,
,Free hand method,ಮುಕ್ತ ಹಸ್ತ ವಿಧಾನ,,,,,,,,,
,Free wheel,ಮುಕ್ತ ಗಾಲಿ,,,,,,,,,
,Frequency,"ಆವರ್ತನ, ಆವರ್ತನಾಂಕ",,,,,,,,,
,Frequency band,ಆವರ್ತನ ಪಟ್ಟಿ,,,,,,,,,
,Frequency control,ಆವರ್ತನ ನಿಯಂತ್ರಣ,,,,,,,,,
,Frequency curve,ಆವರ್ತನ ವಕ್ರರೇಖೆ,,,,,,,,,
,Frequency distribution,ಆವರ್ತನ ವಿತರಣೆ,,,,,,,,,
,Frequency of check,ತಾಳೆಯ ಆವರ್ತನ,,,,,,,,,
,Frequency polygon,ಆವರ್ತನ ಬಹುಕೋನಾಕೃತಿ,,,,,,,,,
,Frequency range,ಆವರ್ತನ ವ್ಯಾಪ್ತಿ,,,,,,,,,
,Frequency response,ಆವರ್ತನ ಅನುಕ್ರಿಯೆ,,,,,,,,,
,Frequency response characteristics|,ಆವರ್ತನ ಅನುಕ್ರಿಯಾ ಲಕ್ಷಣಗಳು,,,,,,,,,
,Frequency table,ಆವರ್ತನ ಕೋಷ್ಠಕ,,,,,,,,,
,Frequency wise,ಆವರ್ತಾನುಗುಣ,,,,,,,,,
,Friction,ಘರ್ಷಣೆ,,,,,,,,,
,Friction disk,ಘರ್ಷಣ ಚಕ್ರ,,,,,,,,,
,Friction force,ಘರ್ಷಣ ಬಲ,,,,,,,,,
,From the base of carriage wheel,ವಾಹನ ಗಾಲಿಯ ತಳದಿಂದ,,,,,,,,,
,Front view,ಮುನ್ನೋಟ,,,,,,,,,
,Fuel,ಇಂಧನ,,,,,,,,,
,Fuel pump,ಇಂಧನ ಪಂಪು,,,,,,,,,
,Fulcrum,ಆಲಂಬ,,,,,,,,,
,Full,ಪೂರ್ಣ,,,,,,,,,
,Full load,ಪೂರ್ಣ ಹೊರೆ,,,,,,,,,
,Full wave,ಪರ್ಣ ತರಂಗ,,,,,,,,,
,Full wave rectifier,ಪೂರ್ಣ ತರಂಗ ದಿಷ್ಟಕಾರಿ,,,,,,,,,
,Function,ಕ್ರಿಯೆ,,,,,,,,,
,Functional characteristics,ಕ್ರಿಯಾ ಲಕ್ಷಣಗಳು,,,,,,,,,
,Functional requirements,ಕ್ರಿಯಾ ಅಗತ್ಯಗಳು,,,,,,,,,
,Functional test,ಕ್ರಿಯಾ ಪರೀಕ್ಷಣೆ,,,,,,,,,
,Function generator,ಕ್ರಿಯಾಜನಕ,,,,,,,,,
,Fundamental,ಮೂಲಭೂತ,,,,,,,,,
,Fungus,ಬೂಷ್ಟು,,,,,,,,,
,Funnel,ಆಲಿಕೆ,,,,,,,,,
,Furnace,ಕುಲುಮೆ,,,,,,,,,
,Furnace Operator,ಕುಲುಮೆ ಕಾರೇಗಾರ,,,,,,,,,
,Furnace transformer,ಕುಲುಮೆ ಪರಿವರ್ತಕ,,,,,,,,,
,Fuse,"ಫ್ಯೂಜು, ರಕ್ಷಾತಂತು",,,,,,,,,
,Fuse base,ಫ್ಯೂಜು ಆಧಾರ,,,,,,,,,
,Fuse cartridge,ಫ್ಯೂಜು ತೋಟಾ,,,,,,,,,
,Fuse plug,ಫ್ಯೂಜು ಪ್ಲಗ್ಗು,,,,,,,,,
,Fusion,ಸಂಗಳನ,,,,,,,,,
,Fusion of metal,ಲೋಹ ಸಂಗಳನ,,,,,,,,,
,Gain,"ಲಾಭ, ಲಬ್ಧಿ",,,,,,,,,
,Gain control,ಲಬ್ಧಿ ನಿಯಂತ್ರಣ,,,,,,,,,
,Galvanised,ಗ್ಯಾಲ್ವನೀಕೃತ,,,,,,,,,
,Galvanising,ಗ್ಯಾಲ್ವನೀಕರಿಸುವುದು,,,,,,,,,
,Galvanometer,ಗ್ಯಾಲ್ವನೀಮಾಪಕ,,,,,,,,,
,Gang drilling machine,ಗುಂಪು ಭೈರಿಗೆ ಯಂತ್ರ,,,,,,,,,
,Gang slotting tool,ಗುಂಪು ಕಿಂಡಿ ಸಾಧನ,,,,,,,,,
,Gantry,ಗಾಂಟ್ರಿ,,,,,,,,,
,Gap,"ಸಂದು, ತೆರಪು, ಅಂತರ",,,,,,,,,
,Gas,ಅನಿಲ,,,,,,,,,
,Gas cutting template,ಅನಿಲ ಕರ್ತನ ಪ್ರಮಾಣ ಫಲಕ,,,,,,,,,
,Gaseous state,ಅನಿಲಾವಸ್ಥೆ,,,,,,,,,
,Gas filled tube,ಅನಿಲ ಪೂರಿತ ನಳಿಗೆ,,,,,,,,,
,Gasket,ಗ್ಯಾಸ್ಕೆಟ್ಟು,,,,,,,,,
,Gas operated relay,ಅನಿಲ ಪ್ರಚಾಲಿತ ವಿಮೋಚಕ ರಿಲೇ,,,,,,,,,
,Gas protection shield,ಅನಿಲ ರಕ್ಷಾಕವಚ,,,,,,,,,
,Gas welding,ಅನಿಲ ಗಡುಬೆಸುಗೆ,,,,,,,,,
,Gate,ಗೇಟು,,,,,,,,,
,Gate current,ಗೇಟ್ ವಿದ್ಯುತ್ಪ್ರವಾಹ,,,,,,,,,
,Gate voltage,ಗೇಟ್ ವೋಲ್ಟೇಜು,,,,,,,,,
,Gauge,ಮಾಪಕ,,,,,,,,,
,Gauge control,ಮಾಪಕ ನಿಯಂತ್ರಣ,,,,,,,,,
,Gauge control system,ಮಾಪಕ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Gear,ಗಿಯರು,,,,,,,,,
,Gear box,ಗಿಯರು ಪೆಟ್ಟಿಗೆ,,,,,,,,,
,Gear tooth vernier calipers,ಗಿಯರ ಹಲ್ಲು ಭಿನ್ನಾಂಶ ಮಾಪಕ,,,,,,,,,
,General arrangement of panels,ಪ್ಯಾನೆಲ್ಲುಗಳ ಸಾಮಾನ್ಯ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,General remarks,ಸಾಮಾನ್ಯ ಷರಾ,,,,,,,,,
,Generating station,ವಿದ್ಯುಜ್ಜನಕ ಕೇಂದ್ರ,,,,,,,,,
,Generator,ವಿದ್ಯುಜ್ಜನಕ,,,,,,,,,
,Generator connection,ವಿದ್ಯುಜ್ಜನಕ ಸಂಪರ್ಕನ,,,,,,,,,
,Geometric mean,ಜ್ಯಾಮಿತೀಯ ಮಧ್ಯಮ,,,,,,,,,
,Geometry,"ಜ್ಯಾಮಿತಿ, ರೇಖಾಗಣಿತ",,,,,,,,,
,Gib head key,ಜಿಬ್ ತಲೆ ಬೆಣೆ,,,,,,,,,
,Gland,ಗ್ಯಾಂಡ್,,,,,,,,,
,Glass fiber,ಗಾಜು ಎಳೆ,,,,,,,,,
,Glazing,ಗಾಜೀಕರಣ,,,,,,,,,
,Glue,"ಅಂಟು, ಮರವಜ್ರ",,,,,,,,,
,Go - Gauge,ಹೊಗುಮಾಪಕ,,,,,,,,,
,Goods,"ಸರಕು, ಸಾಮಾನು",,,,,,,,,
