ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Anticoagulins,ಕೊಕ್ಕೆಹುಳು ಸ್ರವಿಸುವ ಗರಣಿನಿರೋಧಕ ವಸ್ತುಗಳು,,,,,,,,,
,Anticonceptic,ಬಸಿರು ನಿರೋಧಕ,,,,,,,,,
,Anticorrosives,ತುಕ್ಕುನಿರೋಧಕ ವಸ್ತುಗಳು,,,,,,,,,
,Anticyclone,"ಪ್ರತಿಸುಳಿಗಾಳಿ, ಅಪಭ್ರಮಣ ಮಾರುತ",,,,,,,,,
,Antidiuretic,ಮೂತ್ರಕಾರಿ ರೋಧಕ ಬಹುಮೂತ್ರ ರೋಧಕ,,,,,,,,,
,Antidiuretic hormone,ಬಹುಮೂತ್ರನಿರೋಧಿ ಚೋದಕ,,,,,,,,,
,Antidote,"ಪ್ರತಿವಿಷ, ಪ್ರತ್ಯೌಷಧ, ವಿಷನಿರೋಧಕ ವಸ್ತು, ವಿಷಮುರಿ, ವಿಷಹಾರಿ",,,,,,,,,
,Antidotic,ವಿಷನಿರೋಧಕ ವಸ್ತು/ವಿಷಮುರಿ,,,,,,,,,
,Antifouling,ಪ್ರತಿಕಲುಷಿತ,,,,,,,,,
,Antifreezer,"ಘನೀಭವನ ನಿರೋಧಕ, ಪ್ರತಿಶೀತಲಕ",,,,,,,,,
,Antifriction,"ಪ್ರತಿಘರ್ಷಕ, ಘರ್ಷಣನಿರೋಧಿ",,,,,,,,,
,Antifungal,"ಪ್ರತಿಶಿಲೀಂಧ್ರಕಾರಕ, ಅಣಬೆ/ಶಿಲೀಂಧ್ರ ನಿರೋಧಕ",,,,,,,,,
,Antigen,"ಪ್ರತಿನಿರೋಧಕಜನಕ, ಪ್ರತಿವಿಷಜನಕ",,,,,,,,,
,Antigenic,ಪ್ರತಿವಿಷಜನಕೀಯ,,,,,,,,,
,Antigenicity,ಪ್ರತಿವಿಷಜನತ್ವ,,,,,,,,,
,Antihistamine,ಹಿಸ್ಟಮಿನ್ ನಿರೋಧಿ,,,,,,,,,
,Antimetabolic,ಪ್ರತಿ ಜೀವಕ್ರಿಯಾಜನ್ಯ,,,,,,,,,
,Antimetabolite,ಪ್ರತಿ ಜೀವಕ್ರಿಯಾಜನಿತ,,,,,,,,,
,Antimony,ಚೂರುಚೂರಾಗುವ ಗುಣವುಳ್ಳ ಲೋಹ,,,,,,,,,
,Antioxidant,"ಉತ್ಕರ್ಷಣ ನಿರೋಧಕ, ಪ್ರತಿ ಉತ್ಕರ್ಷಕ",,,,,,,,,
,Antipodal cell,"ಪ್ರತಿಮುಖ ಕೋಶ, ಪ್ರತಿಧ್ರುವಕೋಶಿಕೆ",,,,,,,,,
,Antipole,ಪ್ರತಿಧ್ರುವ,,,,,,,,,
,Antipruritic,ತುರಿಕೆರೋಧಕ,,,,,,,,,
,Antipyretic,ಜ್ವರನಿವಾರಕ,,,,,,,,,
,Antirheumatic,ವಾತರೋಧಕ ಮದ್ದು,,,,,,,,,
,Antirrhinum (Snapdragon),ಆ‍್ಯಂಟರಿನಮ್ ಹೂಗಿಡ,,,,,,,,,
,Antiseptic,"ಪೂತಿನಾಶಕ, ಕ್ರಿಮಿನಾಶಕ, ಸೋಂಕುನಿರೋಧಕ, ಸೋಂಕುನಿವಾರಕ, ನಂಜುನಿರೋಧಕ",,,,,,,,,
,Antiseptic dusting powder,ಪೂತಿನಾಶಕ ಧೂಳಕ ಪುಡಿ,,,,,,,,,
,Antiserum,"ಪ್ರತಿರಕ್ತದ್ರವ, ಪ್ರತಿರಕ್ತಸಾರ",,,,,,,,,
,Antisialic,ಜೊಲ್ಲು ರೋಧಕ,,,,,,,,,
,Antispasmodic,"ಸೆಳೆವು ರೋಧಕ, ಸೆಡೆತರೋಧಕ",,,,,,,,,
,Antitetanic serum,ಧನುರ್ವಾಯು/ಪಾರ್ಶ್ವವಾಯು ನಿರೋಧಕ,,,,,,,,,
,Antitoxic serum,ಪ್ರತಿವಿಷ ರಕ್ತದ್ರವ,,,,,,,,,
,Antitoxin,"ಪ್ರತಿಜೀವಿಷ, ಜೀವಿಷನಿರೋಧಕ, ಪ್ರತಿವಿಷವಸ್ತು, ವಿಷರೋಧಕ ವಸ್ತು",,,,,,,,,
,Antitranspirant,ಬಾಷ್ಪ ನಿರೋಧಕ,,,,,,,,,
,Antitranspiration,ಪ್ರತಿ ಬಾಷ್ಪವಿಸರ್ಜನೆ,,,,,,,,,
,Antivirotic,ಪ್ರತಿನಂಜಿನ,,,,,,,,,
,Antler,ಸಾರಂಗದಂತಹ ಕವಲುಗೊಂಬು,,,,,,,,,
,Antrum,"ಎಲುಗುಳಿ, ಕುಹರ",,,,,,,,,
,Ants,1. ಮೊಟ್ಟೆಗಳಿಂದ ಆಗತಾನೆ ಹೊರಬಂದ ರೇಷ್ಮೆಹುಳಗಳು 2. ಇರುವೆಗಳು,,,,,,,,,
,Antwell,ಇರುವೆ ಪಾತಿಕಲ್ಲು,,,,,,,,,
,Anus,"ಆಸನದ್ವಾರ, ಗುದದ್ವಾರ, ಮಲದ್ವಾರ, ಗುದನಾಳ",,,,,,,,,
,Anxiety disorder,ಆತಂಕದ ಕಾಯಿಲೆ,,,,,,,,,
,Any other breed (AOB),ಇತರ ಯಾವುದೇ ತಳಿ,,,,,,,,,
,Any other variety (AOV),ಇತರ ಯಾವುದೇ ವಿಭೇದ,,,,,,,,,
,Aorta,"ಅಯೋರ್ಟ, ಮಹಾ ಅಪಧಮನಿ, ಶುದ್ಧರಕ್ತನಾಳ",,,,,,,,,
,Aortic arch,"ಮಹಾ ಅಪಧಮನಿ, ಕಮಾನು",,,,,,,,,
,Apathy,"ನಿರಾಸಕ್ತಿ, ಜಡತೆ",,,,,,,,,
,Ape,ಬಾಲವಿಲ್ಲದ ಕೋತಿ (ಅಪುಚ್ಛ ಕಪಿ),,,,,,,,,
,Aperture,"ಕಿಂಡಿ, ರಂಧ್ರ",,,,,,,,,
,Apetalous,"ದಳರಹಿತ, ದಳವಿಲ್ಲದ",,,,,,,,,
,Apetalous pollen,ಪುಷ್ಪದಳರಹಿತ ಪರಾಗ,,,,,,,,,
,Apex,"ಅಗ್ರ, ತುದಿ, ಶಿಖರ, ಶಿಖಾಗ್ರ",,,,,,,,,
,Apex angle,"ಶಿಖಾಗ್ರ ಕೋನ, ಶೀರ್ಷಕೋನ, ತುದಿಕೋನ",,,,,,,,,
,Apex of wing,ರೆಕ್ಕೆಯ ಶೃಂಗ,,,,,,,,,
,Aphasia,"ವಾಕ್ ಸ್ತಂಭನ, ಮೂಕತನ (ಮಿದುಳಿನ ರೋಗದಿಂದ)",,,,,,,,,
,Aphid,"ಸಸ್ಯಹೇನು, ಗಿಡಹೇನು, ಹಸುರು ಹೇನು",,,,,,,,,
,Aphis craccivora,ಅವರೆಹೇನು,,,,,,,,,
,Aphis gossypii,ಹತ್ತಿಹೇನು,,,,,,,,,
,Aphis laburni,ಕರಿಹೇನು,,,,,,,,,
,Aphis lion,ಹೇನು ಸಿಂಹ,,,,,,,,,
,Aphrodisia,ಕಾಮೋತ್ತೇಜನ,,,,,,,,,
,Aphrodisiac,ಕಾಮೋತ್ತೇಜಕ,,,,,,,,,
,Aphyllous,"ಪತ್ರರಹಿತ, ಎಲೆಯಿಲ್ಲದ",,,,,,,,,
,Apical,"ಅಗ್ರ, ತುದಿಯ",,,,,,,,,
,Apical (axillary) meristem,"ತುದಿ, (ಕಂಕುಳು) ವಿಭಜ್ಯೋತಕ",,,,,,,,,
,Apical bud,ತುದಿ/ಸುಳಿ ಮೊಗ್ಗು,,,,,,,,,
,Apical dome,ತುದಿಯ ಗುಮ್ಮಟ,,,,,,,,,
,Apical dominance,ಶೀರ್ಷ ಪ್ರಧಾನ್ಯತೆ,,,,,,,,,
,Apical margin,ಅಗ್ರ ಅಂಚು,,,,,,,,,
,Apical shoot,"ತುದಿಯ ಕಾಂಡ, ಸುಳಿ ಚಿಗುರು",,,,,,,,,
,Apiculture,"ಜೇನುಸಾಕಾಣಿಕೆ, ಜೇನುಸಾಕಣೆ, ಜೇನುಕೃಷಿ",,,,,,,,,
,Apiculus,"ಅಗ್ರಸ್ಥ, ಶೃಂಗದ",,,,,,,,,
,Aplano sporangium,ಅಚಲಬೀಜಾಣುದಾನಿ,,,,,,,,,
,Aplanospore,ಅಚಲಬೀಜಾಣು,,,,,,,,,
,Aplasia,"ಆಜನ್ಮದೋಷ, ಹುಟ್ಟುಗುಣ, ಹುಟ್ಟುಗೊರತೆ",,,,,,,,,
,Apnoea,"ಉಸಿರ್ಗಟ್ಟು, ಶ್ವಾಸಬಂಧನ",,,,,,,,,
,Apocarpous,ಬಿಡಿ ಅಂಡಕ,,,,,,,,,
,Apocarpous ovary,"ವಿಭಕ್ತ ಅಂಡಾಶಯ, ಬಿಡಿ ಅಂಡಾಶಯ",,,,,,,,,
,Apocarpous pistil,ವಿಭಜಿತ ಸ್ತ್ರೀಕೇಸರಾಂಗ,,,,,,,,,
,Apochorotic,ಅಹರಿತ್ತು,,,,,,,,,
,Apocrine,ಬಿಡುಸಿರಿಕ,,,,,,,,,
,Apodous,ಕಾಲಿಲ್ಲದ,,,,,,,,,
,Apoenzyme,"ಅಪೊಕಿಣ್ವ, ಮೇಲುಕಿಣ್ವ",,,,,,,,,
,Apogamic seedling,"ಅಪಯುಗ್ಮನ ಸಸಿ, ಬೀಜಾಂಡ ಕಾಯದಿಂದ ವೃದ್ಧಿಪಡಿಸಿದ ಸಸಿ",,,,,,,,,
,Apogamous,ಲಿಂಗಾಣುರಹಿತ,,,,,,,,,
,Apogamy,ಲಿಂಗಾಣುರಾಹಿತ್ಯತೆ (ಅಪಯುಗ್ಮನ),,,,,,,,,
,Apogeotropic root,ಭೂಮೇಲ್ಮುಖ ಬೇರು,,,,,,,,,
,Apomeiosis,ಸಂಖ್ಯಾಕ್ಷೀಣ ವಿಭಜನೆರಹಿತತೆ,,,,,,,,,
,Apomictic embryo,ನಿರ್ಲಿಂಗಜನಿತ ಭ್ರೂಣ,,,,,,,,,
,Apomictic reproduction,ನಿರ್ಲಿಂಗಜನಿತ ಸಂತಾನೋತ್ಪತ್ತಿ,,,,,,,,,
,Apomixis,"ಅಸಂಗಜನನ, ನಿರ್ಲಿಂಗಜನನ",,,,,,,,,
,Aponeurosis,ನರೆಳೆ ಪದರ,,,,,,,,,
,Aponeurositis,ನರೆಳೆ ಪದರುರಿತ,,,,,,,,,
,Apopetalous,ಬಿಡಿದಳಯುಕ್ತ,,,,,,,,,
,Aposepalous,ಬಿಡಿ ಪುಷ್ಪಪಾತ್ರದಳವುಳ್ಳ,,,,,,,,,
,Aposporic,ಅಬೀಜಾಣು,,,,,,,,,
,Aposporous,ಬೀಜಾಣುರಹಿತ,,,,,,,,,
,Apospory,ಬೀಜಾಣುರಾಹಿತ್ಯತೆ,,,,,,,,,
,Appaloosa,ಒಂದು ಕುದುರೆ ತಳಿ,,,,,,,,,
,Apparatus,ಪ್ರಯೋಗೋಪಕರಣ,,,,,,,,,
,Apparatus for applying insecticide,ಕೀಟನಾಶಕಗಳನ್ನು ಪ್ರಯೋಗಿಸುವ ಸಾಧನ,,,,,,,,,
,Apparent,ತೋರಿಕೆಯ,,,,,,,,,
,Apparent cohesion,ತೋರಿಕೆಯ ಸಂಬದ್ಧತೆ,,,,,,,,,
,Apparent density (Bulk density),ತೋರಿಕೆ ಸಾಂದ್ರತೆ (ಗಾತ್ರ ಸಾಂದ್ರತೆ),,,,,,,,,
,Apparent specific gravity,"ಮಿಥ್ಯಾತೋರಿಕೆಯ ಸಾಪೇಕ್ಷಸಾಂದ್ರತೆ, ಆದ್ಯ ಸಾಪೇಕ್ಷಸಾಂದ್ರತೆ",,,,,,,,,
,Appearance,1. ತೋರಿಕೆ 2. ಚಹರೆ,,,,,,,,,
,Appendage,1. ಉಪಾಂಗ (ಕೂಡುಭಾಗ) 2. ಅನುಬಂಧ,,,,,,,,,
,Appendicular,"ಅವಯವಾಸ್ಥಿಯ, ಅವಯವದ",,,,,,,,,
,Appendicular skeleton,ಅವಯವಾಸ್ಥಿಗಳು,,,,,,,,,
,Appendiculate,ಉಪಾಂಗಯುಕ್ತ,,,,,,,,,
,Appendix,"1. ಕರುಳು ಪುಚ್ಛ (ಅಪೆಂಡಿಕ್ಸ್), ಕರುಳು ತುದಿ, ತುದಿಗರುಳು 2. ಪರಿಶಿಷ್ಟ",,,,,,,,,
,Appetite,"ಹಸಿವು, ತಿನ್ನುವ ಅಪೇಕ್ಷೆ, ತಿನ್ನುವ ಒಲವು",,,,,,,,,
,Appetite behaviour,ಬಯಕೆಯ ವರ್ತನೆ,,,,,,,,,
,Appetizer,"ರುಚಿಕಾರಕ, ಹಸಿವು ಕಾರಕ",,,,,,,,,
,Applanate,ಚಪ್ಪಟೆ,,,,,,,,,
,Apple,ಸೇಬು,,,,,,,,,
,Apple cider,ಸೇಬಿನ ಮಾದಕ ಪದಾರ್ಥ,,,,,,,,,
,Apple hawk moth,ಸೇಬಿನ ಹಾಕ್ ಪತಂಗ,,,,,,,,,
,Apple leaf roller,ಸೇಬು ಎಲೆ ಸುರುಳಿಕಾರಕ,,,,,,,,,
,Apple root borer,ಸೇಬಿನ ಬೇರು ಕೊರಕ,,,,,,,,,
,Appliance,"ಸಲಕರಣೆ, ಉಪಕರಣ",,,,,,,,,
,Application,"1. ಅನ್ವಯಿಸುವಿಕೆ, ಅನ್ವಯ 2. ಹಾಕುವಿಕೆ",,,,,,,,,
,Applied,"ಅನ್ವಯಿಕ, ಪ್ರಾಯೋಗಿಕ",,,,,,,,,
,Applied Botany,ಅನ್ವಯಿಕ ಸಸ್ಯಶಾಸ್ತ್ರ,,,,,,,,,
,Applied control,ಅನ್ವಯಿಕ ಹತೋಟಿ,,,,,,,,,
,Applied Ecology,ಅನ್ವಯಿಕ ಪರಿಸರಶಾಸ್ತ್ರ,,,,,,,,,
,Applied force,"ಪ್ರಯುಕ್ತ ಬಲ, ಅನ್ವಯಿಕ ಬಲ/ಒತ್ತಡ",,,,,,,,,
,Applied science,ಅನ್ವಯಿಕ ವಿಜ್ಞಾನ,,,,,,,,,
,Applying insecticide,ಕೀಟನಾಶಕ ಪ್ರಯೋಗ,,,,,,,,,
,Apposition,ಸಮಾನಾಧಿಕರಣ ಏಕಾನ್ವಯ,,,,,,,,,
,Apposition eye,ಸಮಾನಾಧಿಕರಣ ಕಣ್ಣು,,,,,,,,,
,Apprentice,"ಶಿಕ್ಷಾರ್ಥಿ, ಅಭ್ಯಾಸಿ",,,,,,,,,
,Apprenticeship,ಉದ್ಯೋಗ ಶಿಕ್ಷಣ,,,,,,,,,
,Appressed,ಕೂಡಿದ,,,,,,,,,
,Appressorium,ಅಸಂಗಾಂಗ,,,,,,,,,
,Approach grafting (Inarching),ಸಾಮೀಪ್ಯ ಕಸಿ,,,,,,,,,
,Approach road,ಸಂಪರ್ಕ ಮಾರ್ಗ,,,,,,,,,
,Appropriate technology,ಸೂಕ್ತ ತಾಂತ್ರಿಕತೆ,,,,,,,,,
,Approved work,"ಮಂಜೂರಾದ ಕೆಲಸ, ಸಮ್ಮತಿಸಿದ ಕೆಲಸ",,,,,,,,,
,Appurtenant,ಸಂಬಂಧಿಸಿದ ಉಪಕರಣ,,,,,,,,,
,Appus,ಬಾದಾಮಿ ಮಾವು,,,,,,,,,
,Apricot,"ಸಕ್ಕರೆ ಬಾದಾಮಿ, ಏಪ್ರಿಕಾಟ್ ಹಣ್ಣು",,,,,,,,,
,"April prunings (summer prunng, Back pruning)","ಬೇಸಿಗೆ ಸವರಿಕೆ, ಹಿಮ್ಮುಖ ಸವರಿಕೆ",,,,,,,,,
,Apron,"ಮುಂಗವಚ, ಮೇಲ್ವಸ್ತ್ರ, ಮೇಲಂಗಿ",,,,,,,,,
,Apterous,ರೆಕ್ಕೆಯಿಲ್ಲದ,,,,,,,,,
,Apterous or wingless forms,ರೆಕ್ಕೆಗಳಿಲ್ಲದ ಬಗೆ,,,,,,,,,
,Apterygota,ಅಪಕ್ಷೀಯ,,,,,,,,,
,Apyrene,ಬೀಜರಹಿತ ಹಣ್ಣು,,,,,,,,,
,Aqua fortis,"ತೀಕ್ಷ್ಣದ್ರವ, ನೈಟ್ರಿಕಾಮ್ಲ",,,,,,,,,
,Aquaculture,"ಜಲಕೃಷಿ, ಜಲೀಯ ಸಾಕಣೆ",,,,,,,,,
,Aquarium,"ಮತ್ಸ್ಯಸಂಗ್ರಹಾಲಯ, ಮತ್ಸ್ಯಾಲಯ, ಮೀನು ಸಂಗ್ರಹಣಾ ತೊಟ್ಟಿ",,,,,,,,,
,Aquatic,"ಜಲೀಯ, ಜಲಚರೀಯ, ನೀರಿನಲ್ಲಿರುವ ಜಲಚರ",,,,,,,,,
,Aquatic insect,ಜಲಚರ ಕೀಟ,,,,,,,,,
,Aquatic plant,ಜಲೀಯ ಸಸ್ಯ,,,,,,,,,
,Aquatic root,ಜಲಬೇರು,,,,,,,,,
,Aquatic weed,ಜಲೀಯ ಕಳೆ,,,,,,,,,
,Aqueduct,ನೀರುಸಾಗಿಸುವ ಮೇಲುಕಾಲುವೆ,,,,,,,,,
,Aqueous,"ಜಲೀಯ, ಜಲಮಯ, ನೀರು ತುಂಬಿದ",,,,,,,,,
,Aqueous rock,ಜಲದೃಢ ಶಿಲೆ,,,,,,,,,
,Aquifer,"ಭೂಅಂತರ್ಗತ ಜಲಶೇಖರಾಗಾರ, ಭೂಜಲ ಕುಂಡ",,,,,,,,,
,Aquiferous,ಜಲವಾಹಕ,,,,,,,,,
,Arabian jasmine,ಗುಂಡು ಮಲ್ಲಿಗೆ/ದುಂಡು ಮಲ್ಲಿಗೆ,,,,,,,,,
,Arable crop,ವ್ಯವಸಾಯ ಯೋಗ್ಯಬೆಳೆ,,,,,,,,,
,Arable farming,ಸಾಗುವಳಿ ಭೂಮಿ,,,,,,,,,
,Arable land,"ಕೃಷಿ ಯೋಗ್ಯಭೂಮಿ, ವ್ಯವಸಾಯ/ಸಾಗುವಳಿ ಭೂಮಿ",,,,,,,,,
,Arachis hypogea,"ಸೇಂಗ/ಶೇಂಗಾ, ನೆಲಗಡಲೆ",,,,,,,,,
,Arachnid,"ಅಷ್ಟಪಾದಿ, ಅರಾಕ್ನಿಡ್‌",,,,,,,,,
,Arachnidae,"ಜೇಡನ ವರ್ಗ, ಅರಾಕ್ನಿಡಿ",,,,,,,,,
,Aralia,ಅರೇಲಿಯ ಸಸ್ಯ,,,,,,,,,
,Araneose,ಜೇಡನ ಬಲೆಯಂತಿರುವ,,,,,,,,,
,Arbitrary,"ನಿಷ್ಪ್ರಮಾಣಿತ, ಅನಿಯಂತ್ರಿತ, ಯಾದೃಚ್ಛಿಕ",,,,,,,,,
,Arbitrary plane,ಆಯ್ಕೆತಲ,,,,,,,,,
,Arbitrary selection,ನಿಷ್ಪ್ರಮಾಣಿತ ಆಯ್ಕೆ,,,,,,,,,
,Arbor (pendal),"ಚಪ್ಪರ, ಲತಾಗೃಹ/ಹಂದರ ಬಳ್ಳಿಪೊದೆ",,,,,,,,,
,Arboreal,"ವೃಕ್ಷವಾಸಿ, ವೃಕ್ಷೀಯ",,,,,,,,,
,Arboreal fauna,ವೃಕ್ಷೀಯ ಪ್ರಾಣಿ ಪ್ರಪಂಚ,,,,,,,,,
,Arborescent,ಮರದಂತಹ,,,,,,,,,
,Arborescent stem,"ವೃಕ್ಷರೂಪಿ ಕಾಂಡ, ಮರದಂಥ ಕಾಂಡ",,,,,,,,,
,Arboreum,"ವೃಕ್ಷೋದ್ಯಾನ, ವೃಕ್ಷವಾಟಿಕೆ",,,,,,,,,
,Arboriculture,"ಮರಗಳ ಬೇಸಾಯ, ವೃಕ್ಷ ಬೇಸಾಯ, ವೃಕ್ಷ ಕೃಷಿ, ವೃಕ್ಷಸಂವರ್ಧನೆ, ವೃಕ್ಷವ್ಯವಸಾಯ",,,,,,,,,
,Arbour system,"ವೃಕ್ಷ ಪದ್ಧತಿ, ಚಪ್ಪರದ ಪದ್ಧತಿ",,,,,,,,,
,Arbovirus,ಕೀಟವಾಹಿತ ವೈರಸ್,,,,,,,,,
,Arc,"ಕಂಸ, ವೃತ್ತ ಪರಿಧಿಯ ಭಾಗ",,,,,,,,,
,Arc discharge,ವಿದ್ಯುಚ್ಚಾಪ ಬಿಡುಗಡೆ,,,,,,,,,
,Arc electric,ವಿದ್ಯುಚ್ಚಾಪ,,,,,,,,,
,Arc over voltage,ಅಧಿಕ ಬಲದ ವಿದ್ಯುಚ್ಚಾಪ,,,,,,,,,
,Arch,"1.ಕಮಾನು, ಚಾಪ 2. ಬೆನ್ನುಬ್ಬು (ಹಂದಿಯ) ವಕ್ರತೆ",,,,,,,,,
,Arch bridge,ಕಮಾನು ಸೇತುವೆ,,,,,,,,,
,Arch logging,ಕಮಾನಿನಾಕಾರದ ದಿಮ್ಮಿಕಡಿಯುವಿಕೆ,,,,,,,,,
,Arched culvert,ಕಮಾನು ಅಡಿಗಾಲುವೆ,,,,,,,,,
,Archegonia,ಅಂಡಾಣುದಾನಿಗಳು,,,,,,,,,
,Archemedian screw,ಆರ್ಕಿಮಿಡಿಸ್‌ನ ತಿರುಪು/ನೀರೆತ್ತುವ ತಿರುಪು ಯಂತ್ರ,,,,,,,,,
,Archer fish,ಚಾಪ ಮೀನು,,,,,,,,,
,Archicarp,ಆದ್ಯಫಲಿಕಾ,,,,,,,,,
,Archigoniophore,"ಸ್ತ್ರೀಬೀಜಾಶಯಧರ, ಅಂಡಾಣುದಾನಿಹಿಡಿಕೆ",,,,,,,,,
,Archigonium,ಅಂಡಾಣುದಾನಿ,,,,,,,,,
,Arching action (in soils),"ಚಾಪಕ್ರಿಯೆ, ಕಮಾನು ಕ್ರಿಯೆ",,,,,,,,,
,Area,"ಕ್ಷೇತ್ರ, ಕ್ಷೇತ್ರಫಲ, ವಿಸ್ತಾರ",,,,,,,,,
,Area method,ಕ್ಷೇತ್ರ ವಿಧಾನ,,,,,,,,,
,Area of influence (of a well),ಬಾಗಾಯ್ತು ಪ್ರದೇಶ,,,,,,,,,
,Area probability technique,ಕ್ಷೇತ್ರ ಸಂಭವನೀಯತೆ ತಂತ್ರ,,,,,,,,,
,Area under irrigation,ನೀರಾವರಿಯಲ್ಲಿನ ಪ್ರದೇಶ,,,,,,,,,
,"Area, assess",ಅಂದಾಜು ಮಾಡಿದ ಕ್ಷೇತ್ರ,,,,,,,,,
,"Area, control",ಹತೋಟಿ ಪ್ರದೇಶ/ಕ್ಷೇತ್ರ,,,,,,,,,
,"Area, cultivated",ಸಾಗುವಳಿಮಾಡಿ ಕ್ಷೇತ್ರ,,,,,,,,,
,"Area, culturable command",ಸಾಗುವಳಿಯೋಗ್ಯ ಅಚ್ಚುಕಟ್ಟು ಪ್ರದೇಶ,,,,,,,,,
,"Area, culturable lift",ಏತನೀರಾವರಿ ಸಾಗುವಳಿ ಕ್ಷೇತ್ರ,,,,,,,,,
,"Area, discharge section",ವಿಸರ್ಜನಾ ಛೇದನ ಕ್ಷೇತ್ರ,,,,,,,,,
,"Area, drainage","ಬಸಿಗಾಲುವೆ, ಚರಂಡಿ ಪ್ರದೇಶ",,,,,,,,,
,"Area, flow irrigation",ಪ್ರವಹನ ನೀರಾವರಿ ಕ್ಷೇತ್ರ,,,,,,,,,
,"Area, gross",ಒಟ್ಟಾರೆ ಕ್ಷೇತ್ರ/ಕ್ಷೇತ್ರ ಮೊತ್ತ,,,,,,,,,
,"Area, gross command",ಒಟ್ಟಾರೆ ಅಚ್ಚುಕಟ್ಟು ಪ್ರದೇಶ,,,,,,,,,
,"Area, gross irrigable",ಒಟ್ಟಾರೆ ನೀರುಣಿಸಬಲ್ಲ ಕ್ಷೇತ್ರ,,,,,,,,,
,"Area, irrigation",ನೀರಾವರಿ ಕ್ಷೇತ್ರ,,,,,,,,,
,"Area, lift irrigation",ಏತನೀರಾವರಿ ಕ್ಷೇತ್ರ,,,,,,,,,
,"Area, matured",ವಿಕಾಸಹೊಂದಿದ ಪ್ರದೇಶ,,,,,,,,,
,"Area, non perennial",ವಾರ್ಷಿಕವಲ್ಲದ ಪ್ರದೇಶ,,,,,,,,,
,"Area, outlet","ಕ್ಷೇತ್ರ ಹೊರಗಂಡಿ, ಬಹಿರ್ ದ್ವಾರ",,,,,,,,,
,"Area, perennial",ವಾರ್ಷಿಕ ಪ್ರದೇಶ,,,,,,,,,
,"Area, regeneration",ಪುನರುತ್ಪತ್ತಿ ಕ್ಷೇತ್ರ,,,,,,,,,
,"Area, remitted",ಕ್ಷೇತ್ರ ತಗ್ಗಿಸು,,,,,,,,,
,"Area, working plan",ಕಾರ್ಯಯೋಜನೆ ಕ್ಷೇತ್ರ,,,,,,,,,
,Areca,ಅಡಿಕೆ,,,,,,,,,
,Areca catechu,ಅಡಿಕೆ,,,,,,,,,
,Areca nut beetle,ಅಡಿಕೆ ದುಂಬಿ,,,,,,,,,
,Areca nut tannin,ಅಡಿಕೆಯ ಒಗರು,,,,,,,,,
,Arenaceous,ಮರಳಿನ,,,,,,,,,
,Areola,"1. ದುಂಡುಕಲೆ, ಮಚ್ಚೆ 2. ನೆರೆದಿಂಡುಗಳ ನಡುವಣ ಪ್ರದೇಶ, ಎಲೆಯ ನರಗಳ ನಡುವಣ, ಕೀಟದ ರೆಕ್ಕೆಯ ಮೇಲಿನ ನರಗಳ ನಡುವಣ ಅತಿ ಸಣ್ಣ ಪ್ರದೇಶ",,,,,,,,,
,Areolar tissue,ಅಂತರಾವಕಾಶ ಊತಕ,,,,,,,,,
,Argemone mexicana (Dattura),ದತ್ತೂರ,,,,,,,,,
,Argentic,ಫ್ರೆಂಚ್ ಮೂಲದ ಮೊಲದ ತಳಿ,,,,,,,,,
,Argil,ಜೇಡಿಮಣ್ಣು,,,,,,,,,
,Argillaceous,ಜೇಡಿಯಿಂದಕೂಡಿದ,,,,,,,,,
,Argulus,ಮೀನಿನ ಹೇನು,,,,,,,,,
,Arhinia,ಮೂಗುಕೊರೆ,,,,,,,,,
,Ariculatous,ಕೂಡಿದ,,,,,,,,,
,Arid,"ಮಳೆಯ, ಶುಷ್ಕ, ಒಣ",,,,,,,,,
,Arid climate,ಶುಷ್ಕ ಹವಾಮಾನ,,,,,,,,,
,Arid land,ಶುಷ್ಕ ಭೂಮಿ,,,,,,,,,
,Arid region,ಒಣ ಪ್ರದೇಶ,,,,,,,,,
,Arid soil,ಶುಷ್ಕ ಮಣ್ಣು,,,,,,,,,
,Arid temperature,ಶುಷ್ಕ ಉಷ್ಣತಾಮಾನ,,,,,,,,,
,Arid zone,ಶುಷ್ಕವಲಯ,,,,,,,,,
,Aridity,ಶುಷ್ಕತೆ,,,,,,,,,
,Aridity index,ಶುಷ್ಕತಾ ಸೂಚಿ,,,,,,,,,
,Aril,"ಬೀಜಚೋಲ, ಬೀಜಗಳ ಮೇಲಿನ ರಸಭರಿತ ತಿರುಳು, ಬೀಜಪುಚ್ಛ",,,,,,,,,
,Aristate,"ಊಬುರೂಪ, ಸುಂಕುಧಾರಿ",,,,,,,,,
