ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
ಗುಬ್ಬಚ್ಚಿ,,ಅಜ್ಜಿ ಗುಬ್ಬಚ್ಚಿಯ ಕತೆಯನ್ನು ಹೇಳಿ ಕೊಟ್ಟಳು.,,,(nn),,gubbacci,,,,
ಗುಬ್ಬಿ,,ಗುಬ್ಬಿ ಮನೆಗೆ ಹೊಕ್ಕಿತು.,,,(nn),,gubbi,,,,
ಗುಮಾಸ್ತ,,ರವೀಂದ್ರನು ಒಬ್ಬ ಗುಮಾಸ್ತನಾಗಿದ್ದನು.,,,(nn),,gumaasta,,,,
ಗುಮಾಸ್ತ,,ಗುಮಾಸ್ತನು ಆ ದಾರಿಯಲ್ಲಿ ಹೋದನು.,,,(nn),,gumaasta,,,,
ಗುರಿ,,ಬೇಡನು ಪಕ್ಷಿಯ ಕಡೆಗೆ ಗುರಿಯಿಟ್ಟು ಹೊಡೆದನು.,,,(vt),,guri,,,,
ಗುರಿ,,ಅವನ ಗುರಿ ತಪ್ಪಿತು.,,,(nn),,guri,,,,
ಗುರಿಯಿಟ್ಟು ಹೊಡೆ,,ಅವನು ಮಾತುಗಳು ಗುರಿಯಿಟ್ಟು ಹೊಡೆದ ಹಾಗೆ ಇದ್ದವು.,,,"(nn,comp)",,guriyiTTu hoDe,,,,
ಗುರಿಯಿಲ್ಲದ,,ಅದು ಗುರಿಯಿಲ್ಲದ ಜೀವನ.,,,(adj),,guriyillada,,,,
ಗುರು,,ಗುರು ಒಂದು ತಪ್ಪು ಮಾಡಿದರೆ ಶಿಷ್ಯರು ಹತ್ತು ತಪ್ಪು ಮಾಡುತ್ತಾರೆ.,,,(nn),,guru,,,,
ಗುರು,,ಗುರು ಶಿಷ್ಯನಿಗೆ ಉಪದೇಶಿಸಿದನು.,,,(nn),,guru,,,,
ಗುರು,,ಅವರು ನನ್ನ ಗುರು.,,,(nn),,guru,,,,
ಗುರುಕುಲ,,ರವಿ ಗುರುಕುಲದಲ್ಲಿ ಅಭ್ಯಾಸಿಸಿದನು.,,,"(nn,comp)",,gurukula,,,,
ಗುರುಕುಲ (ಮದ್ರಸಾ),,ನಾವು ಗುರುಕುಲ ಶಾಲೆಗೆ ಅಂದು ಹೋಗುತ್ತಿದ್ದ ದಿನಗಳು ನೆನಪಿದೆಯೇ.,,,(comp n),,gurukula,,,,
ಗುರುಕುಲ ಶಿಕ್ಷಣ,,ಗುರುಕುಲ ಶಿಕ್ಷಣವು ಹಳೆಯ ಶಿಕ್ಷಣ ಪದ್ಧತಿ ಆಗಿದೆ.,,,"(nn,comp)",,gurukula Sik$aNa,,,,
ಗುರುಕೃಪೆ,,ಅವನು ಗುರುಕೃಪೆ ಇಲ್ಲದವನು.,,,(nn),,gurukrupe,,,,
ಗುರುಜನ,,ರವಿ ಗುರುಜನರಿಗೆ ಗೌರವವನ್ನು ಕೊಡುತ್ತಿದ್ದನು.,,,"(nn,comp)",,gurujana,,,,
ಗುರುತಿಸು,,ಒಳಿತು ಕೆಡುಕುಗಳನ್ನು ಗುರುತಿಸಬೇಕು.,,,(comp vb),,gurutisu,,,,
ಗುರುತು,,ನಿಮ್ಮ ಅಮೂಲ್ಯವಾದ ಮತವನ್ನು ಈ ಗುರುತಿಗೆ ಹಾಕಿ,,,(nn),,gurutu,,,,
ಗುರುದಕ್ಷಿಣೆ,,ದ್ರೋಣ ಏಕಲವ್ಯನಿಗೆ ಗುರುದಕ್ಷಿಣೆ ಕೇಳಿದ.,,,"(nn,comp)",,gurudak$iNe,,,,
ಗುರುಪತ್ನಿ,,ಗುರುಪತ್ನಿ ತಾಯಿಗೆ ಸಮಾನವಿದ್ದಂತೆ.,,,"(nn,comp)",,gurupatni,,,,
ಗುರುಮೆ,,ಬಡಗಿ ಗುರುಮೆಯಿಂದ ಮರವನ್ನು ತೂತು ಮಾಡಿದನು.,,,(comp vb),,gurume,,,,
ಗುರುರತ್ನ,,ರವಿ ಗುರುರತ್ನವನ್ನು ಕಂಡನು.,,,"(nn,comp)",,gururatna,,,,
ಗುರುವರ್ಯ,,ಗುರುವರ್ಯರು ಶಿಷ್ಯನಿಗೆ ಉಪದೇಶ ಮಾಡಿದರು.,,,(nn),,guruvarya,,,,
ಗುರುವಾರ,,ಗುರುವಾರ ರಾತ್ರಿ ನಾವು ಇಲ್ಲಿಂದ ಹೊರಡುತ್ತೇವೆ.,,,(nn),,guruvaara,,,,
ಗುರುಶ್ರೇಷ್ಠ,,ಗುರುಶ್ರೇಷ್ಠರಾದ ದ್ರೋಣರು ಅರ್ಜುನನ್ನು ತಡೆದರು.,,,"(nn,comp)",,guruSree$Tha,,,,
ಗುಲಗಂಜಿ,,ಗುಲಗಂಜಿಯಲ್ಲಿ ಮಕ್ಕಳು ಆಟವಾಡುವರು.,,,"(nn,comp)",,gulaganji,,,,
ಗುಲಗಂಜಿ,,ಮಗು ಗುಲಗಂಜಿಯನ್ನು ಎಣಿಕೆ ಮಾಡಿತು.,,,(nn),,gulaganji,,,,
ಗುಲಗಂಜಿ,,ಗುಲಗಂಜಿ ಎಲೆ ಚಿಗುರಿತು.,,,(nn),,gulaganji,,,,
ಗುಲಾಬಿ,,ಅವನಿಗೆ ಗುಲಾಬಿ ಬಣ್ಣದ ಗುಲಾಬಿ ಹೂಗಳು ಇಷ್ಟ.,,,(nn),,gulaabi,,,,
ಗುಲಾಮ,,ಒಂದಾನೊಂದು ಕಾಲದಲ್ಲಿ ಗುಲಾಮರನ್ನು ಪಶುಗಳಂತೆ ಮಾರುತ್ತಿದ್ದರು.,,,(nn),,gulaama,,,,
ಗುಸುಗುಸು,,ಎಲ್ಲರೂ ಏನೋ ಗುಸುಗುಸು ಮಾತಾಡ್ತಾ ಇದ್ದಾರೆ.,,,(vi),,gusugusu,,,,
ಗುಸುಗುಸು,,ಅವಳು ಅವನ ಕಿವಿಯಲ್ಲಿ ಏನೋ ಗುಸುಗುಸು ಹೇಳಿದಳು.,,,(vt),,gusugusu,,,,
ಗುಹೆ,,ಅವರು ಹುಲಿಯ ಗುಹೆಯನ್ನು ಹೊಕ್ಕರು.,,,(nn),,guhe,,,,
ಗುಹೆ,,ಹಿಂದಿನ ಕಾಲದಲ್ಲಿ ಆದಿಮಾನವ ಗುಹೆಯಲ್ಲಿ ಜೀವಿಸುತ್ತಿದ್ದನು.,,,(nn),,guhe,,,,
ಗುಳಿಕಕಾಲ,,ದೊಡ್ಡಮ್ಮ ಗುಳಿಕಕಾಲದ ನಂತರ ಹೋಗುವಂತೆ ಹೇಳಿದಳು.,,,"(nn,comp)",,guLikakaala,,,,
ಗುಳಿಗ,,ಸುರೇಂದ್ರ ಗುಳಿಗ ಭೂತ ಕಟ್ಟಿದನು.,,,(nn),,guLiga,,,,
ಗುಳ್ಳು ಬದನೆ,,ಗುಳ್ಳುಬದನೆಗೆ 25 ಪೈಸೆ ಹೊರುವುದಕ್ಕೆ 75 ಪೈಸೆ.,,,(nn),,guLLu badane,,,,
ಗುಳ್ಳೆ,,ಕೊಳದಲ್ಲಿ ಗುಳ್ಳೆಗಳಿದ್ದವು.,,,(nn),,guLLe,,,,
ಗೂಟ,,ಹಸುವನ್ನು ಗೂಟಕ್ಕೆ ಕಟ್ಟಿದನು.,,,(nn),,guuTa,,,,
ಗೂಟನೆಡು,,ಅವನು ಅಲ್ಲಿ ಗೂಟ ನೆಟ್ಟನು.,,,(comp vb),,guuTaneDu,,,,
ಗೂಡಿಗೆ ಮರಳು,,ಸಂಜೆ ಹೊತ್ತು ಹಕ್ಕಿಗಳು ಗೂಡಿಗೆ ಮರಳುತ್ತವೆ.,,,(vi),,guuDige maraLu,,,,
ಗೂಡು,,ಪಕ್ಷಿ ಮರದಲ್ಲಿ ಗೂಡು ಕಟ್ಟಿತು.,,,"(nn,comp)",,guuDu,,,,
ಗೂಡು,,ಗೂಡು ಕಟ್ಟಲು ಪಕ್ಷಿಗಳು ಕಸಕಡ್ಡಿಗಳನ್ನು ಸಂಗ್ರಹಿಸಿದವು.,,,(nn),,guuDu,,,,
ಗೂಡು ಬದಲಿಸು,,ಪಕ್ಷಿಗಳು ಗೂಡು ಬದಲಿಸಿದವು.,,,(comp vb),,guuDu badalisu,,,,
ಗೂಡು ಬೀಡು,,ಆತ್ಮ ಗೂಡು ಬಿಟ್ಟು ಪರಲೋಕ ಸೇರಿತು.,,,(comp vb),,guuDu biiDu,,,,
ಗೂಢ,,ಲೋಕದಲ್ಲಿ ಸತ್ಯ ಗೂಢ ಆಗಿದೆ.,,,(nn),,guuDha,,,,
ಗೂಢಚಾರ,,ಪೋಲಿಸರು ವಿದೇಶಿ ಗೂಢಚಾರನನ್ನು ಹಿಡಿದರು.,,,(nn),,guuDhacaara,,,,
ಗೂಢಾರ್ಥ,,ಅದರ ಗೂಢಾರ್ಥ ಅವರಿಗೆ ಗೊತ್ತಾಗಲಿಲ್ಲ.,,,"(nn,comp)",,guuDhaartha,,,,
ಗೂನು ಬೆನ್ನಿನ ಮನುಷ್ಯ,,ಅವನು ಗೂನು ಬೆನ್ನಿನ ಮನುಷ್ಯ,,,(nn),,guunu bennina manu$ya,,,,
ಗೂನುಬೆನ್ನು,,ಅವನಿಗೆ ಗೂನು ಬೆನ್ನು ಇತ್ತು.,,,(nn),,guunubennu,,,,
ಗೂಬೆ,,ಮಾವಿನ ಮರದ ಮೇಲೆ ಕುಳಿತ ಗೂಬೆ ಘೂಕ್ತಾ ಇದೆ.,,,(nn),,guube,,,,
ಗೂಬೆ,,ಗೂಬೆ ಊಳುತ್ತಿದೆ.,,,(nn),,guube,,,,
ಗೂಬೆ,,ಅಲ್ಲಿ ಒಂದು ಗೂಬೆ ಕೂಗುತ್ತಿದೆ.,,,(nn),,guube,,,,
ಗೂಳಿ,,ಗೂಳಿ ಹಾಯಲು ಬಂತು.,,,(nn),,guuLi,,,,
ಗೂಳಿ,,ಅವನು ಗೂಳಿಯಂತೆ ತಿರುಗುತ್ತಾನೆ.,,,"(nn,comp)",,guuLi,,,,
ಗೂಳಿ,,ಗೂಳಿ ಓಡಿ ಬರುತ್ತಾ ಇದೆ.,,,(nn),,guuLi,,,,
ಗೂಳಿ,,ಅವನು ಒಂದು ಗೂಳಿಯನ್ನು ಕೊಂಡನು.,,,(nn),,guuLi,,,,
ಗೂಳಿಡು,,ನರಿ ಗೂಳಿಡುವುದು ಇನ್ನೂ ನಿಂತಿಲ್ಲ.,,,"(nn,comp)",,guuLiDu,,,,
ಗೃಹ,,ರವಿ ಗೃಹಹೊಕ್ಕನು.,,,(nn),,gRuha,,,,
ಗೃಹಪ್ರವೇಶ,,ನಾನು ರವಿಯ ಮನೆಯ ಗೃಹಪ್ರವೇಶದ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಪಾಲ್ಗೊಂಡೆನು.,,,"(nn,comp)",,gRuhapraveeSa,,,,
ಗೃಹವಿಜ್ಞಾನ,,ಬೆಟ್ಟಿಯು ಗೃಹವಿಜ್ಞಾವನ್ನು ಅಧ್ಯಯನ ಮಾಡುತ್ತಿದ್ದಾಳೆ.,,,"(nn,comp)",,gRuhavijjnaana,,,,
ಗೃಹಸ್ತಾಶ್ರಮ,,ರವಿ ಗೃಹಸ್ತಾಶ್ರಮವನ್ನು ಪ್ರವೇಶಿಸಿದನು.,,,"(nn,comp)",,gRuhastaaSrama,,,,
ಗೃಹಿಣಿ,,ಅವಳೊಬ್ಬ ಗೃಹಿಣಿ.,,,(nn),,gRuhiNi,,,,
ಗೆಜ್ಜೆ,,ಮಕ್ಕಳ ಕಾಲಿನಲ್ಲಿ ಗೆಜ್ಜೆ ಕಟ್ಟಿದ್ದಾರೆ.,,,(nn),,gejje,,,,
ಗೆಜ್ಜೆ,,ನರ್ತಕಿ ಕಾಲಿಗೆ ಗೆಜ್ಜೆ ಕಟ್ಟಿದಳು.,,,(nn),,gejje,,,,
ಗೆಜ್ಜೆ,,ಸೀತೆ ಕಾಲಿನಲ್ಲಿ ಗೆಜ್ಜೆ ಧರಿಸಿದಳು.,,,(nn),,gejje,,,,
ಗೆಜ್ಜೆ,,ಕೋವಲನ್ ಗೆಜ್ಜೆ ಮಾರಲು ಹೋದನು.,,,(nn),,gejje,,,,
ಗೆಣಸು,,ನನಗೆ ಗೆಣಸು ಎಂದರೆ ಇಷ್ಟ ಇಲ್ಲ.,,,"(nn,comp)",,geNasu,,,,
ಗೆಣಸು,,ನಾನು ಗೆಣಸು ತಿನ್ನುವುದಿಲ್ಲ.,,,(nn),,geNasu,,,,
ಗೆಣಸು,,ಅಮ್ಮ ಗೆಣಸನ್ನು ಕುದಿಸಿದಳು.,,,(nn),,geNasu,,,,
ಗೆದ್ದಲು,,ಕಪಾಟಿನಲ್ಲಿರುವ ನನ್ನ ಪುಸ್ತಕಗಳಿಗೆ ಗೆದ್ದಲು ಹಿಡಿಯುತ್ತಾ ಇದೆ.,,,(nn),,geddalu,,,,
ಗೆದ್ದವನು(ಜಿತ),,ಇಂದ್ರಿಯಗಳನ್ನು ಗೆದ್ದವನು ಜಿತೇಂದ್ರಿಯ.,,,(nn),,geddavanu(jita),,,,
ಗೆರಿಲ್ಲಾಯುದ್ಧ,,ಶಿವಾಜಿ ಗೆರಿಲ್ಲಾ ಯುದ್ಧ ಮಾಡಿದನು.,,,(nn),,gerillaayuddha,,,,
ಗೆರೆ,,ಅವನು ಒಂದು ಗೆರೆ ಎಳೆದನು.,,,(nn),,gere,,,,
ಗೆಳೆತನ,,ಅದು ನಮ್ಮ ಗೆಳೆತನದ ಫಲ.,,,(nn),,geLetana,,,,
ಗೆಳೆತನ,,ಶಶಿ ರವಿಯ ಗೆಳೆತನ ಬಿಟ್ಟನು.,,,(nn),,geLetana,,,,
ಗೇಟು,,ರಾಜನು ಗೇಟು ತೆಗೆದು ಒಳಗೆ ಬಂದನು.,,,(nn),,geeTu,,,,
ಗೇಣಿದಾರ,,ಇವನು ನನ್ನ ಹೊಸ ಗೇಣಿದಾರ.,,,(nn),,geeNidaara,,,,
ಗೇಣು,,ರವಿ ಒಂದು ಗೇಣು ಬಟ್ಟೆ ಕತ್ತರಿಸಿದನು.,,,(nn),,geeNu,,,,
ಗೊಂಚಲು,,ಒಂದು ಗೊಂಚಲು ಹೂಗಳನ್ನು ಕಿತ್ತಿದರು.,,,(nn),,goncalu,,,,
ಗೊಂಬೆ,,ಮಗುವಿಗೆ ಆಟ ಆಡಲು ಗೊಂಬೆ ಬೇಕು.,,,(nn),,gombe,,,,
ಗೊಂಬೆ,,ಮಗುವಿಗೆ ಒಂದು ಗೊಂಬೆಯನ್ನು ತಂದು ಕೊಟ್ಟರು.,,,"(nn,comp)",,gombe,,,,
ಗೊಣಗು,,ಅವನು ಯಾವುದಕ್ಕೆ ಗೊಣಗುತ್ತಾ ಇದ್ದಾನೆ ?,,,(vi),,goNagu,,,,
ಗೊಣಗುಟ್ಟು,,ಮಗು ಏನೋ ಗೊಣಗುಟ್ಟಿತು.,,,(vi),,goNaguTTu,,,,
ಗೊಣಗೊಣ ಮಾತು,,ಮಧು ಏನೋ ಗೊಣಗೊಣ ಮಾತನಾಡಿದನು.,,,(nn),,goNa goNa maatu,,,,
ಗೊನೇರಿಯಾ,,ಗೊನೇರಿಯಾ ಒಂದು ಲೈಂಗಿಕ ರೋಗ.,,,(nn),,goneeriyaa,,,,
ಗೊಬ್ಬರ,,ಅವನು ಸಸ್ಯಗಳಿಗೆ ಗೊಬ್ಬರ ಹಾಕಿದನು.,,,(nn),,gobbara,,,,
ಗೊರಕೆ,,ಅವನು ಶಾಂತವಾಗಿ ಗೊರಕೆ ಹೊಡೆಯುತ್ತ ಮಲಗಿದ್ದಾನೆ.,,,(nn),,gorake,,,,
ಗೊರಕೆಹೊಡೆ,,ಅವನು ಗೊರಕೆ ಹೊಡೆಯುವುದರಿಂದ ನಾನು ನಿದ್ದೆ ಮಾಡಲಿಲ್ಲ.,,,(vi),,gorakehoDe,,,,
ಗೊರಟ,,ಹಣ್ಣು ಮೊದಲೋ ಗೊರಟ ಮೊದಲೋ?,,,(nn),,goraTa,,,,
ಗೊರಸು,,ಕುದುರೆಯ ಗೊರಸಿಗೆ ರೋಗ ಬಂದಿದೆ.,,,(nn),,gorasu,,,,
ಗೊರಸು ಶಬ್ದ,,ಕುದುರೆಯ ಗೊರಸು ಶಬ್ದಕೇಳಿ ಕಾವಲುಗಾರ ಎದ್ದನು.,,,(nn),,gorasu Sabda,,,,
ಗೊಲಿ,,ಮಗು ಗೊಲಿ ಆಡ್ತಾ ಇದೆ.,,,(nn),,goli,,,,
ಗೊಳಲಿ,,ಬತ್ತದಿಂದ ಗೊಳಲಿ ಬೇರೆ ಮಾಡಿದರು.,,,(nn),,goLali,,,,
ಗೋಕುಲ,,ಶ್ರೀಕೃಷ್ಣನು ಗೋಕುಲದಲ್ಲಿ ವಾಸಿಸುತ್ತಿದ್ದನು.,,,(nn),,gookula,,,,
ಗೋಚರ,,ಆ ವಾಹನದ ಗೋಚರ ಆಯಿತು.,,,(nn),,goocara,,,,
ಗೋಚರಿಸು,,ಆ ಬೆಟ್ಟ ದೂರದಿಂದ ಗೋಚರಿಸಿತು.,,,(comp vb),,goocarisu,,,,
ಗೋಡಂಬಿ,,ಗೋಡಂಬಿಯನ್ನು ರಫ್ತು ಮಾಡುವರು.,,,(nn),,gooDambi,,,,
ಗೋಡಂಬಿ ಮರ,,ಗೋಡಂಬಿ ಮರದಲ್ಲಿ ಹೂ ಬಿಟ್ಟಿದೆ.,,,(nn),,gooDambi mara,,,,
ಗೋಡಂಬಿ ಹಣ್ಣು,,ಗೋಡಂಬಿ ಹಣ್ಣಿನ ಕೆಳಗೆ ಗೋಡಂಬಿ ಬೀಜ ಇರುತ್ತದೆ.,,,(nn),,gooDambi haNNu,,,,
ಗೋಡೆ,,ಗೋಡೆಯ ಮೇಲೆ ಹಲ್ಲಿ ಇದೆ.,,,(nn),,gooDe,,,,
ಗೋಡೆ,,ಗೋಡೆಯ ಮೇಲೆ ಚಿತ್ರಪಟ ಇದೆ,,,(nn),,gooDe,,,,
ಗೋಡೆಬರೆಹ,,ಆ ಗೋಡೆಬರೆಹದಲ್ಲಿ ಅಶ್ಲೀಲ ವಾಕ್ಯಗಳಿದ್ದವು.,,,"(nn,comp)",,gooDe bareha,,,,
ಗೋಡೆಯಿಂದ ಸುತ್ತುವರಿದ ಜಾಗ,,ಕೆಲವರು ಗೋಡೆಯಿಂದ ಸುತ್ತುವರಿದ ಜಾಗಕ್ಕೆ ಪ್ರವೇಶಿಸಿದರು.,,,(nn),,goodeyinda suttuvarida jaaga,,,,
ಗೋಣಿ ಚೀಲ,,ಅಮ್ಮ ಗೋಣಿ ಚೀಲದಲ್ಲಿ ಭತ್ತ ತುಂಬಿದಳು.,,,(nn),,gooNi ciila,,,,
ಗೋತ್ರ,,ರವಿ ಗೋತ್ರದವನೊಂದಿಗೆ ಮಾತನಾಡಿದನು.,,,(nn),,gootra,,,,
ಗೋದಾನ,,ಗೋವರ್ಧನ ಪೂಜೆಗೆ ಗೋದಾನ ನಡೆದಿದೆ.,,,(nn),,goodhaana,,,,
ಗೋದಾಮು,,ರವಿ ಗೋದಾಮಿಗೆ ಭೇಟಿ ನೀಡಿದನು.,,,(nn),,goodhaamu,,,,
ಗೋಧಿ,,ಭಾರತದಲ್ಲಿ ಗೋಧಿಯನ್ನು ಬೆಳೆಯುತ್ತಾರೆ.,,,(nn),,goodhi,,,,
ಗೋಪಾಲ,,ಗೋಪಾಲನು ಹಸುಗಳನ್ನು ಮೇಯಿಸುತ್ತಿದ್ದಾನೆ.,,,(nn),,goopaala,,,,
ಗೋಪಿ,,ಗೋಪಿ ಗೋಪಿಕೆಯನ್ನು ಅಪ್ಪಿಕೊಂಡನು.,,,(nn),,goopi,,,,
ಗೋಪುರ,,ನಾವು ಗೋಪುರವನ್ನು ನೋಡಿದೆವು.,,,(nn),,"goopura, ettarada kaTTaDa",,,,
ಗೋಪುರ,,ಪೀಸಾ ಗೋಪುರ ವಾಲಿದೆ.,,,(nn),,goopura,,,,
ಗೋಪ್ಯ,,ಹನುಮಂತ ಗೋಪ್ಯ ವಿಚಾರಗಳನ್ನು ಹೇಳಿದ.,,,(nn),,goopya,,,,
ಗೋಮಯ ಚಿಮುಕಿಸು,,ಅಮ್ಮ ಅಂಗಳದಲ್ಲಿ ಗೋಮಯವನ್ನು ಚಿಮುಕಿಸುತ್ತಾಳೆ.,,,(vt),,goomaya cicukisu,,,,
ಗೋಮಾಂಸ,,ಉತ್ತರ ಭಾರತದವರು ಗೋಮಾಂಸವನ್ನು ತಿನ್ನುವುದಿಲ್ಲ.,,,(nn),,goomaamsa,,,,
ಗೋಮೂತ್ರ,,ಗೋಮೂತ್ರವು ಔಷಧಿಯ ಗುಣವುಳ್ಳದ್ದು ಆಗಿದೆ.,,,"(nn,comp)",,goomuutra,,,,
ಗೋಮೇಧಿ,,ರಾಜನು ಗೋಮೇಧಿಯ ಮಾಣಿಕ್ಯವನ್ನು ನೋಡಿದ.,,,(nn),,goomeedhi,,,,
ಗೋರಿ,,ಹೆಣವನ್ನು ಗೋರಿಯಲ್ಲಿ ಇಟ್ಟು ಮುಚ್ಚಿದರು.,,,(nn),,goori,,,,
ಗೋಲಿ,,ಮಕ್ಕಳು ಗೋಲಿ ಆಡಿದರು.,,,(nn),,gooli,,,,
ಗೋವು,,ಗೋವಿನ ಮಾಂಸ ತಿನ್ನಬಾರದು.,,,(nn),,goovu,,,,
ಗೋಸಾಯಿ,,ಮಾಧವನು ಒಬ್ಬ ಗೋಸಾಯಿ.,,,(nn),,goosaayi,,,,
ಗೋಳ,,ಭೂಮಿ ಗೋಳಾಕಾರವಾಗಿದೆ.,,,(nn),,gooLa,,,,
ಗೋಳ,,ಗೋಳ ಮೇಜಿನ ಮೇಲೆ ಕಪ್ಪುಗಳಿವೆ.,,,(adj),,gooLa,,,,
ಗೋಳಿಡು,,ನಾಯಿಗಳು ತುಂಬಾ ಜೋರಾಗಿ ಗೋಳಿಡುತ್ತಿದ್ದವು.,,,(vi),,gooLiDu,,,,
ಗೋಳಿಡುವುದು,,ಮನೆಯ ನಾಯಿ ರಾತ್ರಿಯೆಲ್ಲ ಗೋಳಿಡುವುದು.,,,(nn),,gooLiDuvudu,,,,
ಗೌತಮಬುದ್ಧ,,ಗೌತಮಬುದ್ಧ ಬೌದ್ಧ ಧರ್ಮವನ್ನು ಸ್ಥಾಪಿಸಿದ.,,,(nn),,goutamabuddha,,,,
ಗೌನು,,ಅವರು ಗೌನು ಧರಿಸಿದರು.,,,(nn),,gounu,,,,
ಗೌಪ್ಯ,,ನಾವು ಬಹಳಷ್ಟು ವಿಷಯಗಳನ್ನು ಗೌಪ್ಯವಾಗಿ ಇಡುತ್ತೇವೆ.,,,(nn),,goupya,,,,
ಗೌರವ,,ಅವನು ಆ ಗೌರವ ಪದವಿ ಅಲಂಕರಿಸುವುದು ಸೂಕ್ತವಾದ ಸಂಭ್ರಮ ಆಗಿದೆ.,,,(nn),,gourava,,,,
ಗೌರವ,,ನಾನು ಅವರಿಂದ ಗೌರವ ಪಡೆದೆ.,,,(nn),,gaurava,,,,
ಗೌರವ,,ಅವನ ಗೌರವಕ್ಕೆ ದಕ್ಕೆ ಆಯಿತು.,,,(nn),,gourava,,,,
ಗೌರವವಂದನೆ,,ಮಂತ್ರಿಗಳು ಗೌರವವಂದನೆಯನ್ನು ಸ್ವೀಕರಿಸಿದರು,,,(nn),,gouravavandane,,,,
ಗೌರವಾನ್ವಿತ,,ಗೌರವಾನ್ವಿತ ಗುರುಗಳಿಗೆ ಪ್ರಣಾಮ.,,,(adj),,gouravaanvita,,,,
ಗೌರವಾನ್ವಿತ,,ಅವನು ಒಳ್ಳೆಯ ಗೌರವಾನ್ವಿತ ಕುಟುಂಬದಲ್ಲಿ ಜನಿಸಿದವನು.,,,(nn),,gouravaanvita,,,,
ಗೌರವಾನ್ವಿತ,,ಅವರು ಕೆಲವು ಗೌರವಾನ್ವಿತ ನಿರ್ಧಾರಗಳನ್ನು ತೆಗೆದುಕೊಂಡರು.,,,(adj),,gouravaanvita,,,,
ಗೌರವಿಸು,,ತಂದೆ ತಾಯಿಯನ್ನು ಗೌರವಿಸು.,,,(vt),,gauravisu,,,,
ಗೌರವಿಸು,,ಅವನನ್ನು ಯಾರೂ ಗೌರವಿಸುವುದಿಲ್ಲ.,,,(vt),,gouravisu,,,,
ಗೌರವಿಸು,,ಅವರು ಎಲ್ಲರನ್ನೂ ಗೌರವಿಸುತ್ತಾರೆ.,,,(vb),,gauravisu,,,,
ಗೌರಿಹೂಗಿಡ(ಒಂದು ಜಾತಿಯ ಔಷಧಿ ಗಿಡ),,ಮಗು ಗೌರಿಹೂಗಿಡದಿಂದ ಎಲೆ ಕಿತ್ತಿತು.,,,(nn),,gouri huugiDa,,,,
ಗೌಳಿ,,ಗೌಳಿಯು ಹಾಲು ಕರೆಯುತ್ತಾನೆ.,,,"(nn,comp)",,gouLi,,,,
ಗೌಳಿಶಾಸ್ತ್ರ,,ರವಿಗೆ ಗೌಳಿಶಾಸ್ತ್ರದಲ್ಲಿ ನಂಬಿಕೆ ಇರಲಿಲ್ಲ.,,,"(nn,comp)",,gouLiSaastra,,,,
ಗ್ರಂಥಕರ್ತೃ,,ಗ್ರಂಥಕರ್ತೃ ತನ್ನ ಪುಸ್ತಕವನ್ನು ತಾನೇ ಪ್ರಕಟಿಸಿದನು.,,,"(nn,comp)",,granthakartru,,,,
ಗ್ರಂಥದ ಮೇಲಿನ ಹಕ್ಕು,,ಗ್ರಂಥದ ಮೇಲಿನ ಹಕ್ಕು ಸಂಪಾದಕರಿಗೆ ಮಾತ್ರ ಇರುತ್ತದೆ.,,,"(nn,comp)",,granthada meelina hakku,,,,
ಗ್ರಂಥಾಲಯ,,ರವಿ ಗ್ರಂಥಾಲಯಕ್ಕೆ ಹೋದನು.,,,"(nn,comp)",,granthaalaya,,,,
ಗ್ರಂಥಿ,,ರವಿಯ ದೇಹದಲ್ಲಿ ಗ್ರಂಥಿ ಊತುಕೊಂಡಿದೆ.,,,(nn),,granthi,,,,
ಗ್ರಹ,,ಮಂಗಳ ಒಂದು ಗ್ರಹ.,,,(nn),,graha,,,,
ಗ್ರಹದೋಷ,,ಗ್ರಹದೋಷ ಸಮಯದಲ್ಲಿ ಎಲ್ಲವೂ ಒಟ್ಟಿಗೆ ಬರುತ್ತವೆ.,,,"(nn,comp)",,grahadoo$a,,,,
ಗ್ರಹಿಕೆ,,ರಾಮ ಸಮಸ್ಯೆಯನ್ನು ಗ್ರಹಿಕೆ ಮಾಡಿದ.,,,(nn),,grahike,,,,
ಗ್ರಹಿಕೆ,,ಆ ಕಂಡಿಕೆ ಗ್ರಹಿಕೆ ಆಗಲಿಲ್ಲ.,,,(nn),,grahike,,,,
ಗ್ರಹಿಸು,,ರಾಮ ಎಲ್ಲವನ್ನು ಬೇಗ ಗ್ರಹಿಸುತ್ತಾನೆ.,,,(vi),,grahisu,,,,
