ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,calibration,"ಪ್ರಮಾಣಾಂಕನ, ಮಾಪನಾಂಕ ನಿರ್ಣಯ",,,,,,,,,
,call for explanation,ಸ್ಪಷ್ಟೀಕರಣ ನೀಡಲು ಕರೆ ಕಳುಹಿಸಿ,,,,,,,,,
,Call for the file,ಕಡತ ಕಳುಹಿಸಲು ಸೂಚಿಸಿರಿ,,,,,,,,,
,call upon to show cause,ಕಾರಣ ತೋರಿಸಲು ಕರೆ ಕಳುಹಿಸಿ,,,,,,,,,
,CAM,ಗಣಕ ಬೆಂಬಲಿತ ಉತ್ಪಾದನೆ,,,,,,,,,
,campus,"ಆವರಣ, ಶಿಬಿರ",,,,,,,,,
,can not be acceded to,ಸ್ವೀಕರಿಸಲು ಸಾಧ್ಯವಿಲ್ಲವಾಗಿ,,,,,,,,,
,canteen,ಭೋಜನಾಲಯ,,,,,,,,,
,canvass,ಪ್ರಚಾರ,,,,,,,,,
,cap,ಮುಚ್ಚಳ,,,,,,,,,
,capacitor,ವಿದ್ಯುತ್‌ ಧಾರಕ,,,,,,,,,
,capacitors,ವಿದ್ಯುತ್ ಧಾರಕಗಳು,,,,,,,,,
,capacity,"ಸಾಮರ್ಥ್ಯ, ಧಾರಣ ಶಕ್ತಿ, ಸ್ಥಳಾವಕಾಶ",,,,,,,,,
,capacity utilization,ಸಾಮರ್ಥ್ಯದ ಬಳಕೆ,,,,,,,,,
,capital,"ಮೂಲಧನ, ಬಂಡವಾಳ, ರಾಜಧಾನಿ, ಪ್ರಮುಖ",,,,,,,,,
,capital assets,ಸ್ಥಿರಾಸ್ತಿ,,,,,,,,,
,capital assets module,ಸ್ಥಿರಾಸ್ತಿ ನಮೂನೆ,,,,,,,,,
,capital expenditure,ಮೂಲಧನ ವ್ಯಯ,,,,,,,,,
,capital investment,ಬಂಡವಾಳ ಹೂಡಿಕೆ,,,,,,,,,
,capital items,"ಮೂಲೋಪಕರಣ, ಸ್ಥಿರೋಪಕರಣ",,,,,,,,,
,capital purchase,ಸ್ಥಿರಾಸ್ತಿ ಖರೀದಿ,,,,,,,,,
,capture,ಸೆರೆ ಹಿಡಿ,,,,,,,,,
,card,"ಪತ್ರ, ಕಾರ್ಡು",,,,,,,,,
,career,"ವೃತ್ತಿ, ವೃತ್ತಿ ಜೀವನ, ಜೀವನೋಪಾಯ",,,,,,,,,
,career opportunity,"ವೃತ್ತೀಯ ಅವಕಾಶ, ಬಡ್ತಿ ಅವಕಾಶ",,,,,,,,,
,carelessness,"ಅಸಡ್ಡೆ, ತಾತ್ಸಾರ, ಉಪೇಕ್ಷೆ, ಅಲಕ್ಷ್ಯ",,,,,,,,,
,carpentry,ಮರಗೆಲಸ,,,,,,,,,
,carriage,ವಾಹನ,,,,,,,,,
,carry out,"ಆಚರಣೆಗೆ ತನ್ನಿ, ಕಾರ್ಯರೂಪಕ್ಕೆ ತನ್ನಿ",,,,,,,,,
,carry over,ಮುಂದಕ್ಕೆ ಸಾಗಿಸಿ,,,,,,,,,
,cartridge,ಕವಚ ಸಹಿತ ಕಾಂತೀಯ ಸುರುಳಿ (ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,case harden,ಹೊರಮೈ ಗಟ್ಟಿಯಾಗಿಸುವಿಕೆ,,,,,,,,,
,case has been badly delayed,ಪ್ರಕರಣವನ್ನು ಅತಿಯಾಗಿ ವಿಳಂಬಿಸಲಾಗಿದೆ,,,,,,,,,
,case has been closed,ಪ್ರಕರಣವನ್ನು ಮುಕ್ತಾಯಗೊಳಿಸಲಾಗಿದೆ,,,,,,,,,
,case is put up for orders,ವಿಷಯವನ್ನು ಆದೇಶಕ್ಕಾಗಿ ಕಳುಹಿಸಲಾಗಿದೆ,,,,,,,,,
,case is under consideration,ವಿಷಯ ಪರಿಗಣನೆಯ ಹಂತದಲ್ಲಿದೆ,,,,,,,,,
,case study,ನಿರ್ದಿಷ್ಠ ವಿಷಯಾಧ್ಯಯನ,,,,,,,,,
,cash,ನಗದು,,,,,,,,,
,cash credit,ನಗದು ಸಾಲ,,,,,,,,,
,cash flow,ನಗದು ಹರಿವು,,,,,,,,,
,cash forecast,ನಗದು ಮುನ್ಸೂಚನೆ,,,,,,,,,
,cash outflow,ನಗದು ಹೊರಹರಿವು,,,,,,,,,
,Cash Section,ನಗದು ಶಾಖೆ,,,,,,,,,
,casing,"ಪೆಟ್ಟಿಗೆ, ಹೊದಿಕೆ, ಹೊದಿಸುವಿಕೆ",,,,,,,,,
,Casings,ಪೆಟ್ಟಿಗೆಗಳು,,,,,,,,,
,cassette,"ಧ್ವನಿ ಸುರುಳಿ, ದೃಶ್ಯ ಸುರುಳಿ",,,,,,,,,
,cast iron,ಬೀಡು ಕಬ್ಬಿಣ,,,,,,,,,
,casual,"ಸಾಂದರ್ಭಿಕ, ಆಕಸ್ಮಿಕ, ತಾತ್ಕಾಲಿಕ",,,,,,,,,
,casual labour,"ಸಾಂದರ್ಭಿಕ ಕೆಲಸಗಾರ, ದಿನಗೂಲಿ",,,,,,,,,
,casual leave,ಸಾಂದರ್ಭಿಕ ರಜೆ,,,,,,,,,
,casualty,"ದುರ್ಘಟನೆ, ಅಪಘಾತ, ತುರ್ತುಚಿಕಿತ್ಸಾ ವಿಭಾಗ",,,,,,,,,
,CAT(Corrective Action Team),ದೋಷ ನಿವಾರಣ ಕ್ರಿಯಾಶೀಲ ತಂಡ,,,,,,,,,
,catalogue,ಸರಕು ವಿವರ ಪಟ್ಟಿ,,,,,,,,,
,catalyst,"ವೇಗವರ್ಧಕ, ಕ್ರಿಯಾವರ್ಧಕ",,,,,,,,,
,cataract,ಕಣ್ಣಿನ ಪೊರೆ,,,,,,,,,
,catastrophe,"ದುರಂತ, ಭೀಕರ ಅನಾಹುತ",,,,,,,,,
,category,ಪ್ರವರ್ಗ,,,,,,,,,
,cathode,ಋಣ ವಿದ್ಯುತ್ ಧೃವ,,,,,,,,,
,causation,ಕಾರ್ಯಕಾರಣ ಸಂಬಂಧ,,,,,,,,,
,caution,"ಎಚ್ಚರಿಕೆ, ಮುಂಜಾಗ್ರತೆ, ಎಚ್ಚರಿಸು",,,,,,,,,
,CCS(Composite Communication System),ಸಂಯುಕ್ತ ಸಂವಹನ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,CD drive,ಅಡಕ ಮುದ್ರಿಕೆ ಚಾಲಕ ಸಾಧನ (ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,CDO (Combined Drawing office),ಸಂಯುಕ್ತ ರೇಖನ ಕಛೇರಿ,,,,,,,,,
,CEFE hall,ಕೆಫೆ ಸಭಾಂಗಣ,,,,,,,,,
,ceiling,"ಸೂರು, ಛಾವಣಿ, ಗರಿಷ್ಠ ಮಿತಿ",,,,,,,,,
,celebration,ಆಚರಣೆ,,,,,,,,,
,cell,"ಸಂವಿಭಾಗ, ಶಾಖೆ",,,,,,,,,
,cellar,"ನೆಲಮಾಳಿಗೆ, ನೆಲಮನೆ",,,,,,,,,
,cellular antenna,"ಕೋಶಯುಕ್ತ ಸ್ಪರ್ಶಿಕೆ, ಕೋಶಯುಕ್ತ ಆಂಟೆನಾ",,,,,,,,,
,Central — D & E ( Development & Engineering),ಕೇಂದ್ರೀಯ ಅಭಿವೃದ್ಧಿ ಮತ್ತು ಯಂತ್ರಶಿಲ್ಪ,,,,,,,,,
,Central Communications System,ಕೇಂದ್ರೀಯ ಸಂವಹನಗಳ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Central Component Stores,ಕೇಂದ್ರೀಯ ಉಪಾಂಗಗಳ ಉಗ್ರಾಣ,,,,,,,,,
,central excise,ಕೇಂದ್ರೀಯ ಅಬಕಾರಿ,,,,,,,,,
,"Central Fastening, Small Tools & Metrology","ಕೇಂದ್ರೀಯ ಬಂಧಕ, ಕಿರುಸಲಕರಣೆ ಮತ್ತು ಮಾಪನ ಸಲಕರಣೆಗಳು",,,,,,,,,
,Central Maintenance,ಕೇಂದ್ರೀಯ ನಿರ್ವಹಣೆ,,,,,,,,,
,Central Manufacturing Services,ಕೇಂದ್ರೀಯ ಉತ್ಪಾದನಾ ಸೇವೆಗಳು,,,,,,,,,
,Central Material Control,ಕೇಂದ್ರೀಯ ಸಾಮಗ್ರಿ ನಿಯಂತ್ರಣ,,,,,,,,,
,Central Material Inspection,ಕೇಂದ್ರೀಯ ಸಾಮಗ್ರಿ ಪರಿವೀಕ್ಷಣೆ,,,,,,,,,
,central processing unit,ಕೇಂದ್ರ ಸಂಸ್ಕರಣ ಘಟಕ (ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,Central Raw Material Stores,ಕೇಂದ್ರೀಯ ಕಚ್ಚಾ ಸಾಮಗ್ರಿಗಳ ಉಗ್ರಾಣ,,,,,,,,,
,Central Registry,ಕೇಂದ್ರೀಯ ಟಪಾಲು ಶಾಖೆ,,,,,,,,,
,Central Research Laboratory,ಕೇಂದ್ರೀಯ ಸಂಶೋಧನಾ ಪ್ರಯೋಗಾಲಯ,,,,,,,,,
,Central Services Division,ಕೇಂದ್ರೀಯ ಸೇವಾ ವಿಭಾಗ,,,,,,,,,
,Central Subcontract,ಕೇಂದ್ರೀಯ ಉಪಗುತ್ತಿಗೆ,,,,,,,,,
,centrifugal,ಕೇಂದ್ರಾಪಗಾಮಿ,,,,,,,,,
,ceramic,ಪಿಂಗಾಣಿ,,,,,,,,,
,ceramic capacitor,ಪಿಂಗಾಣಿ ವಿದ್ಯುತ್‌ ಧಾರಕ,,,,,,,,,
,certificate,"ಪ್ರಮಾಣ ಪತ್ರ, ಪಶಸ್ತಿ ಪತ್ರ",,,,,,,,,
,certification of incorporation,ಸಂಘ ಸಮರ್ಥನ ಪ್ರಮಾಣಪತ್ರ,,,,,,,,,
,cess,ಕಿರು ತೆರಿಗೆ,,,,,,,,,
,cessation,"ನಿಲುಗಡೆ, ಸಮಾಪ್ತಿ, ನಿಂತು ಹೋಗುವಿಕೆ",,,,,,,,,
,chain,ಸರಪಳಿ,,,,,,,,,
,chairman,ಅಧ್ಯಕ್ಷ,,,,,,,,,
,challenge,"ಸವಾಲು, ಸವಾಲು ಹಾಕು",,,,,,,,,
,chamber,"ಕೊಠಡಿ, ಮಂತ್ರಾಲೋಚನ ಕಛೇರಿ",,,,,,,,,
,chance,"ಅವಕಾಶ, ಆಕಸ್ಮಿಕ, ಸಾಧ್ಯತೆ",,,,,,,,,
,character,"ಅಕ್ಷರ ಸಂಕೇತ (ಗಣಕ ಕ್ಷೇತ್ರ), ಲಿಪಿ(ಗಣಕ ಕ್ಷೇತ್ರ), ಶೀಲ, ಚಾರಿತ್ರ್ಯ, ವೈಶಿಷ್ಟ್ಯ",,,,,,,,,
,charge,"ಆಪಾದನೆ, ದೋಷಾರೋಪಣೆ, ಕಾರ್ಯಭಾರ, ಶುಲ್ಕ, ಸ್ಫುರಣ, ಆರೋಪಿಸು, ಆಪಾದಿಸು",,,,,,,,,
,charge sheeted,ದೋಷಾರೋಪಿತ,,,,,,,,,
,charitable,"ಉದಾರ, ದಾನಶೀಲ",,,,,,,,,
,chat,"ಹರಟು(ಗಣಕ ಕ್ಷೇತ್ರ), ಸಂಭಾಷಿಸು (ಗಣಕ ಕ್ಷೇತ್ರ)",,,,,,,,,
,cheat,"ಮೋಸ, ವಂಚನೆ, ಮೋಸಮಾಡು, ವಂಚಿಸು, ಮೋಸಗಾರ, ವಂಚಕ",,,,,,,,,
,check,"ತಪಾಸಣೆ, ಅಡ್ಡಿ, ಅಡಚಣೆ",,,,,,,,,
,check and give remarks,ಪರಿಶೀಲಿಸಿರಿ ಮತ್ತು ಅಭಿಪ್ರಾಯ ತಿಳಿಸಿರಿ,,,,,,,,,
,checked and found correct,ಪರಿಶೀಲಿಸಲಾಗಿದೆ ಮತ್ತು ಸರಿ ಎಂದು ಕಂಡುಬಂದಿದೆ,,,,,,,,,
,checklist,ತಾಳೆಪಟ್ಟಿ,,,,,,,,,
,cheerful,"ಉಲ್ಲಾಸಕರ, ಉತ್ಸಾಹಪೂರ್ಣ",,,,,,,,,
,chemical,ರಾಸಾಯನಿಕ,,,,,,,,,
,Chemical Centre,ರಾಸಾಯನಿಕ ಕೇಂದ್ರ,,,,,,,,,
,chemical process,ರಾಸಾಯನಿಕ ಪ್ರಕ್ರಿಯೆ,,,,,,,,,
,chemical treatment,ರಾಸಾಯನಿಕ ಸಂಸ್ಕರಣೆ,,,,,,,,,
,cheque,ಧನಾದೇಶ,,,,,,,,,
,chew,"ಅಗಿ, ಮೆಲುಕು ಹಾಕು",,,,,,,,,
,chief,"ಪ್ರಧಾನ, ಮುಖ್ಯ, ಮುಖ್ಯಸ್ಥ",,,,,,,,,
,chief inspector,ಮುಖ್ಯ ಪರಿವೀಕ್ಷಕ,,,,,,,,,
,Chief Resident Inspector,ಮುಖ್ಯ ನಿವಾಸಿ ಪರಿವೀಕ್ಷಕ,,,,,,,,,
,chip,"ಬಿಲ್ಲೆ, ತುಣುಕು, ಸಮಗ್ರ ಮಂಡಲ ಬಿಲ್ಲೆ(ಗಣಕ ಕ್ಷೇತ್ರ)",,,,,,,,,
,chipping,ಕೆತ್ತುವುದು,,,,,,,,,
,choke,"ಪ್ರತಿರೋಧಕ, ಅಡಚು, ಕಟ್ಟಿಕೊಳ್ಳು",,,,,,,,,
,chord,"ರಜ್ಜು, ತಂತು",,,,,,,,,
,chronic,"ದೀರ್ಘ ಕಾಲಾವಧಿಯ, ತೀವ್ರವಾದ",,,,,,,,,
,chronic medicine,ದೀರ್ಘ ಕಾಲಾವಧಿಯ ಔಷಧಿ,,,,,,,,,
,circuit,"ವಿದ್ಯುತ್‌ ಪರಿಪಥ, ವಿದ್ಯುನ್ಮಂಡಲ, ಸಂಚಾರ",,,,,,,,,
,circuit breaker,ವಿದ್ಯುನ್ಮಂಡಲ ವಿಚ್ಛೇದಕ,,,,,,,,,
,circular,ಸುತ್ತೋಲೆ,,,,,,,,,
,circulate,"ಪ್ರಸಾರ ಮಾಡು, ಚಲಾವಣೆ ಮಾಡು",,,,,,,,,
,circulate and then file,"ಸುತ್ತೋಲೆ ಕಳಿಸಿ, ನಂತರ ಕಡತಕ್ಕೆ ಸೇರಿಸಿ",,,,,,,,,
,circumstance,"ಸಂದರ್ಭ, ಸನ್ನಿವೇಶ",,,,,,,,,
,circumvent,ಉಪಾಯವಾಗಿ ಪಾರಾಗು,,,,,,,,,
,citation,"ಉಲ್ಲೇಖ, ಪ್ರಶಸ್ತಿ ವಾಚನ, ಸನ್ಮಾನ ಪತ್ರ",,,,,,,,,
,city compensatory allowance,ನಗರ ಪರಿಹಾರ ಭತ್ಯೆ,,,,,,,,,
,civil,"ನಾಗರೀಕ, ಪೌರ, ಕಾಮಗಾರಿ, ದಿವಾಣಿ",,,,,,,,,
,civil administration,ಪೌರಾಡಳಿತ,,,,,,,,,
,civil commotion,"ನಾಗರಿಕ ಕೋಲಾಹಲ, ಪೌರದಂಗೆ",,,,,,,,,
,civil construction,ಕಾಮಗಾರಿ ನಿರ್ಮಾಣ,,,,,,,,,
,civil works,ಕಾಮಗಾರಿ ಕೆಲಸಗಳು,,,,,,,,,
,claim,"ಹಕ್ಕೊತ್ತಾಯ, ಬೇಡಿಕೆ, ಹಕ್ಕು ನಿರೀಕ್ಷಿಸು",,,,,,,,,
,claim is time barred,ಹಕ್ಕೊತ್ತಾಯ ಸಲ್ಲಿಸಲು ಅವಧಿ ಮೀರಿದೆ,,,,,,,,,
,clamp,"ಬೀಗ, ತಡೆ, ಬೀಗ ಹಾಕು, ನಿರ್ಬಂಧ ಹೇರು",,,,,,,,,
,clarity,ಸ್ಪಷ್ಟತೆ,,,,,,,,,
,class,"ತರಗತಿ, ವರ್ಗ, ದರ್ಜೆ",,,,,,,,,
,classification,"ವರ್ಗೀಕರಣ, ವಿಂಗಡಣೆ",,,,,,,,,
,classified,ವರ್ಗೀಕೃತ,,,,,,,,,
,clause,"ಅಧಿನಿಯಮ, ಉಪವಾಕ್ಯ, ಉಪನಿಯಮ",,,,,,,,,
,clean,"ಸ್ವಚ್ಛ, ಶುಭ್ರ, ಶುದ್ಧವಾದ, ಶುಚಿಗೊಳಿಸು",,,,,,,,,
,clean image,"ಸ್ಪಷ್ಟ ಚಿತ್ರ, ಶುದ್ಧ ರೂಪ",,,,,,,,,
,cleanser,ಶುಭ್ರಕಾರಿ,,,,,,,,,
,clear days,ಸ್ಪಷ್ಟ ದಿನಗಳು,,,,,,,,,
,clearance,"ತೀರುವಳಿ, ಅನುಮತಿ",,,,,,,,,
,clearing agent,ಸರಕು ವಿನಿಮಯ ದಳ್ಳಾಳಿ,,,,,,,,,
,clerk,ಗುಮಾಸ್ತ,,,,,,,,,
,client,"ಗ್ರಾಹಕ, ಕಕ್ಷಿದಾರ",,,,,,,,,
,climatic,ಹವಾಮಾನಕ್ಕೆ ಸಂಬಂಧಿಸಿದ,,,,,,,,,
,climatic section,ಹವಾಮಾನ ಶಾಲೆ,,,,,,,,,
,clip,"ಹಿಡಿಕೆ, ಸಿದ್ಧಚಿತ್ರ ಸಂಚಯ (ಗಣಕ ಕ್ಷೇತ್ರ)",,,,,,,,,
,clip board,ಸಿದ್ಧ ಚಿತ್ರಫಲಕ(ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,clockwise,ಪ್ರದಕ್ಷಿಣ,,,,,,,,,
,clone,ತದ್ರೂಪಿ(ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,close quarters,ಅತಿ ಸಮೀಪದಲ್ಲಿ,,,,,,,,,
,cluster,"ಸಮೂಹ, ಗುಂಪು, ಗುಚ್ಛ(ಗಣಕ ಕ್ಷೇತ್ರ)",,,,,,,,,
,clutch,ಬಿಗಿಹಿಡಿತ,,,,,,,,,
,CNC Centre (Computer Numerical Control),ಗಣಕ ಸಂಖ್ಯಾತ್ಮಕ ನಿಯಂತ್ರಣ ಕೇಂದ್ರ,,,,,,,,,
,CNC Maintenance,ಗಣಕ ಸಂಖ್ಯಾತ್ಮಕ ನಿಯಂತ್ರಣ ನಿರ್ವಹಣೆ,,,,,,,,,
,CNP (Construction New Projects),ನಿರ್ಮಾಣ-ನೂತನ ಯೋಜನೆಗಳು,,,,,,,,,
,co-operative society,ಸಹಕಾರ ಸಂಘ,,,,,,,,,
,co-ordination,ಸಮನ್ವಯ,,,,,,,,,
,co-ordinator,"ಸಮನ್ವಯಕಾರ, ಸಹಯೋಜಕ",,,,,,,,,
,co-processor,ಸಹ-ಸಂಸ್ಕಾರಕ (ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,co-worker,ಸಹೋದ್ಯೋಗಿ,,,,,,,,,
,Coastal Surveillance System,ಕರಾವಳಿ ನಿಗಾವಣೆ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,cockpit display system,ಚಾಲಕ ಕೋಣೆಯ ಪ್ರದರ್ಶಕ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,coercive measures,ಒತ್ತಾಯದ ಕ್ರಮಗಳು,,,,,,,,,
,cogent,"ಸಮರ್ಥ, ಸೂಕ್ತ, ಯುಕ್ತ, ಸಮರ್ಪಕ",,,,,,,,,
,collaboration,"ಸಹಯೋಗ, ಸಹೋದ್ಯಮ, ಸಹಭಾಗಿತ್ವ",,,,,,,,,
,collaborator,ಸಹೋದ್ಯಮಿ,,,,,,,,,
,collapse,"ಕುಸಿತ, ಪತನ, ಕುಸಿದು ಬೀಳು",,,,,,,,,
,colleague,ಸಹೋದ್ಯೋಗಿ,,,,,,,,,
,collection,"ಸಂಗ್ರಹ, ಸಂಚಯನ",,,,,,,,,
,combat,"ಯುದ್ಧ, ಹೋರಾಟ",,,,,,,,,
,come into force,ಜಾರಿಗೆ ಬರುವುದು,,,,,,,,,
,come into operation,ಕಾರ್ಯಾರೂಪಕ್ಕೆ ಬರುವುದು,,,,,,,,,
,comfort,"ಸೌಖ್ಯ, ಸೌಕರ್ಯ, ನೆಮ್ಮದಿ",,,,,,,,,
,Command And Control System,ಆಜ್ಞಾಪನೆ ಮತ್ತು ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,commanding heights,ಆಜ್ಞಾಧಿಕಾರವುಳ್ಳ ಔನ್ನತ್ಯ,,,,,,,,,
,commence,"ಪ್ರಾರಂಭಿಸು, ಮೊದಲು ಮಾಡು",,,,,,,,,
,commercial,"ವಾಣಿಜ್ಯ, ವ್ಯವಹಾರ, ವಾಣಿಜ್ಯಕ",,,,,,,,,
,commission,"ಪ್ರತಿಫಲ, ಆಯೋಗ, ಸಂಸ್ಥಾಪಿಸು, ಆಯೋಜಿಸು",,,,,,,,,
,commission agency,"ಮಧ್ಯವರ್ತಿ ಸಂಸ್ಥೆ, ದಳ್ಳಾಳಿ ಸಂಸ್ಥೆ",,,,,,,,,
,commissioner,"ಆಯುಕ್ತ, ನಿಯೋಗಿ",,,,,,,,,
,commitment,ಬದ್ಧತೆ,,,,,,,,,
,commodity,"ಸರಕು, ಸಾಮಗ್ರಿ",,,,,,,,,
,Common Material Purchase,ಸಾಮಾನ್ಯ ಸಾಮಗ್ರಿ ಖರೀದಿ,,,,,,,,,
,communication,"ಸಂವಹನ, ಸಂಪರ್ಕ",,,,,,,,,
,communication equipment,ಸಂವಹನ ಉಪಕರಣ,,,,,,,,,
,communication group,ಸಂವಹನ ತಂಡ,,,,,,,,,
,Communications,ಸಂವಹನ,,,,,,,,,
,community,"ಸಮುದಾಯ, ಪಂಗಡ",,,,,,,,,
,commutator,ದಿಕ್ಪರಿವರ್ತಕ,,,,,,,,,
,compact,ಸಾಂದ್ರರೂಪ,,,,,,,,,
,company,"ಸಂಸ್ಥೆ, ಜೊತೆ, ಸಹವಾಸ, ಉದ್ಯಮ",,,,,,,,,
,company issues,ಸಂಸ್ಥೆ ಹೂಡಿಕೆಗಳು,,,,,,,,,
,comparison,"ಹೋಲಿಕೆ, ತುಲನೆ",,,,,,,,,
,compassionate,"ಸಹಾನುಭೂತಿ, ಅನುಕಂಪ",,,,,,,,,
,compensation,"ಪರಿಹಾರ ಧನ, ನಷ್ಟಭರ್ತಿ, ಸರಿದೂಗಿಸುವಿಕೆ",,,,,,,,,
,compensatory off,ಪರಿಹಾರಕ ಬಿಡುವು,,,,,,,,,
,compere,ನಿರೂಪಕ,,,,,,,,,
,competence,"ದಕ್ಷತೆ, ಸಾಮರ್ಥ್ಯ, ಅರ್ಹತೆ, ಯೋಗ್ಯತೆ",,,,,,,,,
,competent,"ಸಮರ್ಥ, ತಕ್ಕ, ಶಕ್ತ, ಕಾರ್ಯಕ್ಷಮತೆಯುಳ್ಳ",,,,,,,,,
,competitive,"ಸ್ಪರ್ಧಾತ್ಮಕ, ಸಮರ್ಥ, ಅರ್ಹ, ಯೋಗ್ಯ",,,,,,,,,
,competitive edge,ಸ್ಪರ್ಧಾತ್ಮಕ ಮೇಲುಗೈ,,,,,,,,,
,competitive environment,ಸ್ಪರ್ಧಾತ್ಮಕ ಪರಿಸರ,,,,,,,,,
,competitive market,ಸ್ಪರ್ಧಾತ್ಮಕ ಮಾರುಕಟ್ಟೆ,,,,,,,,,
,compilation,ಸಂಕಲನ,,,,,,,,,
,compiler,"ಸಂಕಲನಕಾರ, ಪರಿವರ್ತಕ, ಸಂಕಲಕ (ಗಣಕ ಕ್ಷೇತ್ರ)",,,,,,,,,
,complaint,ದೂರು,,,,,,,,,
,complement,"ಪೂರಕ, ತುಂಬುವುದು, ಪೂರಕವಾಗು",,,,,,,,,
,complete,"ಸಂಪೂರ್ಣ, ಮುಕ್ತಾಯ, ಪೂರೈಸು, ಪೂರ್ಣಗೊಳಿಸು",,,,,,,,,
,complex,"ಸಮುಚ್ಚಯ, ಸಂಕೀರ್ಣ",,,,,,,,,
,compliance,"ಅನುಸಾರ, ಅನುವರ್ತನೆ",,,,,,,,,
,compliment,"ಹೊಗಳಿಕೆ, ಮೆಚ್ಚುಗೆ, ಮನ್ನಣೆ, ಹೊಗಳು, ಮೆಚ್ಚು, ಗೌರವಿಸು",,,,,,,,,
,comply with,ಅನುಸರಿಸಬೇಕು,,,,,,,,,
,component stores,ಉಪಾಂಗಗಳ ಉಗ್ರಾಣ,,,,,,,,,
,components,ಉಪಾಂಗಗಳು,,,,,,,,,
,Components Test Department,ಉಪಾಂಗಗಳ ಪರೀಕ್ಷಣಾ ಇಲಾಖೆ,,,,,,,,,
,comprehensive,"ವ್ಯಾಪಕ, ಗ್ರಹಿಸಬಲ್ಲ",,,,,,,,,
,comprehensive sales analysis,ವ್ಯಾಪಕ ಮಾರಾಟ ವಿಶ್ಲೇಷಣೆ,,,,,,,,,
,compress,"ಕುಗ್ಗಿಸು, ಸಂಕುಚಿಸು",,,,,,,,,
,compressor,ಸಂಕೋಚಕ,,,,,,,,,
,compromise,"ರಾಜಿ, ಸಂಧಾನ ಮಾಡಿಕೊಳ್ಳು",,,,,,,,,
,compulsory,"ಕಡ್ಡಾಯ, ಒತ್ತಾಯ, ನಿರ್ಬಂಧ",,,,,,,,,
,compute,"ಗಣಿಸು, ಲೆಕ್ಕ ಹಾಕು",,,,,,,,,
,computer,ಗಣಕ,,,,,,,,,
,computer centre,ಗಣಕ ಕೇಂದ್ರ,,,,,,,,,
,computerised attendance system,ಗಣಕೀಕೃತ ಹಾಜರಾತಿ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,computerization,ಗಣಕೀಕರಣ(ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,computerized,ಗಣಕೀಕೃತ,,,,,,,,,
,conceivable,"ಸಂಭಾವ್ಯ, ಕಲ್ಪಿತ",,,,,,,,,
,concentrator,ಸಾಂದ್ರಕ,,,,,,,,,
,concept,ಪರಿಕಲ್ಪನೆ,,,,,,,,,
,conceptual ability,ಪರಿಕಲ್ಪನಾ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,concern,"ಸಂಸ್ಥೆ, ಸಂಬಂಧಿಸಿರು, ಕಾಳಜಿವಹಿಸು",,,,,,,,,
,concession,ರಿಯಾಯಿತಿ,,,,,,,,,
,conciliation,"ಸಂಧಾನ, ರಾಜಿ",,,,,,,,,
,concise,"ಸಂಗ್ರಹವಾದ, ಸಂಕ್ಷಿಪ್ತ",,,,,,,,,
,concomitant gain,ಸಹಕಾಲಿಕ ಗಳಿಕೆ,,,,,,,,,
,concord,"ಸಾಮರಸ್ಯ, ಒಪ್ಪಂದ",,,,,,,,,
,concrete,"ಜಲ್ಲಿಗಾರೆ, ಗಟ್ಟಿ",,,,,,,,,
,concurrence,"ಸಹಮತಿ, ಸಹಸಮ್ಮತಿ, ಸಮಕಾಲೀನ",,,,,,,,,
,concurrence of finance branch may be obtained,ಹಣಕಾಸು ವಿಭಾಗದ ಒಪ್ಪಿಗೆ ಪಡೆಯಬಹುದು,,,,,,,,,
,concurrent,"ಸಹವರ್ತಿಯಾದ, ಸಮಕಾಲೀನ",,,,,,,,,
