ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Chlorenchyma,,ಹರಿತ್ ಉತಕ,,,,,,,
,,Chlorophyll,,ಪತ್ರ ಹರಿತ್,,,,,,,
,,Chloroplast,,ಹರಿತ್ಲವಕ; ಹರಿದ್ರೇಣು,,,,,,,
,,Chlorosis,,ಹರಿತ್‌ಹೀನತೆ,,,,,,,
,,Chromatid,,ವರ್ಣಸೂತ್ರ,,,,,,,
,,Chromatin,,ವರ್ಣಕ್ಷಮ,,,,,,,
,,Chromocentric,,ಪರಿಸೂತ್ರಬಿಂದು,,,,,,,
,,Chromophilous,,ಅಭಿರಂಜಕ ವರ್ಣ,,,,,,,
,,Chromoplast,,ವರ್ಣಲವಕ,,,,,,,
,,Chromosome,,ವರ್ಣತಂತು,,,,,,,
,,Cilia,,ರೋಮಗಳು,,,,,,,
,,Ciliate,,ರೋಮಯುಕ್ತ,,,,,,,
,,Circinnate vernation,,ಸುರುಳಿ ಪತ್ರಾಂಕುರ ವಿನ್ಯಾಸ,,,,,,,
,,Cladode,,ವರ್ಣಭಪರ್ವ,,,,,,,
,,Class,,ವರ್ಗ,,,,,,,
,,Classification,,ವರ್ಗೀಕರಣ,,,,,,,
,,Claviform,,ಗದೆಯಾಕಾರದ,,,,,,,
,,Claw,,ಪುಷ್ಪದಳದ ತೊಟ್ಟು,,,,,,,
,,Cleft,,ತೊಟ್ಟೆಲೆ,,,,,,,
,,Clestiogamy,,ಸಂವೃತಪರಾಗಣ,,,,,,,
,,Close breeding,,ಸಮೀಪ ಸಂಕರಣ,,,,,,,
,,Club fungi,,ಗದೆಯಾಕಾರದ ಶಿಲೀಂಧ್ರಗಳು,,,,,,,
,,Cluster,,ಗುಚ್ಛ ಗೊಂಚಲು,,,,,,,
,,Coacervate,,ಸಹರಾಶಿತ,,,,,,,
,,Coarctate,,ಸಂಪೀಡಿತ,,,,,,,
,,Coccoid,,ಗೋಲಾಕಾರದ,,,,,,,
,,Coccule,,ಗೋಲಾಣುಕ,,,,,,,
,,Cochleate,,ಶಂಕುರೂಪಿ,,,,,,,
,,Coelospermous,,ಟೊಳ್ಳುಬೀಜವಿರುವ,,,,,,,
,,Coenobium,,ಸಮ್ಮಂಡಲ,,,,,,,
,,Coenocyte,,ಸಂಕೋಶಿಕೆ,,,,,,,
,,Coenocytic hyphae,,ಸಂಘಕಣ ಬೀಜ ತಂತುದಾರಗಳು,,,,,,,
,,Cohabitation,,ಸಹವಸತಿ,,,,,,,
,,Cohere,,ಸಂಸಕ್ತವಾಗುವುದು,,,,,,,
,,Coleoptile,,ಬೀಜಕಾಂಡ; ಮೂಲಕಾಂಡ,,,,,,,
,,Colerhiza,,ಮೂಲಾಂಕುರ ಕವಚ; ಬೀಜಬೇರು ಕವಚ,,,,,,,
,,Collateral bundle,,ಸಮಪಾರ್ಶ್ವಿಕಪಿಂಡಿ,,,,,,,
,,Collenchyma,,ಸ್ಥೂಲಕೋಶ ಉತಕ,,,,,,,
,,Colony,,ಸಮೂಹ,,,,,,,
,,Columella,,ಸ್ತಂಭಾಕೃತಿ,,,,,,,
,,Comase,,ಒತ್ತಾಗಿ ಕೂದಲಿರುವ,,,,,,,
,,Community,,ಸಮುದಾಯ,,,,,,,
,,Companion cell,,ಸಂಗಾತಿಕೋಶ,,,,,,,
,,Compatibility,,ಅನುರೂಪತೆ,,,,,,,
,,Compatible,,ಹೊಂದಾಣಿಕೆ; ಅನುರೂಪ,,,,,,,
,,Complanate,,ಚಪ್ಪಟೆಯಾದ,,,,,,,
,,Compound pistil,,ಸಂಯುಕ್ತ ಪುಷ್ಪಸ್ತ್ರೈಣಾಂಗ,,,,,,,
,,Congression,,ಒಟ್ಟುಗೂಡುವಿಕೆ,,,,,,,
,,Coniferophyta,,ಶಂಕುವೃಕ್ಷಸಸ್ಯ,,,,,,,
,,Conjugant,,ಸಂಯುಗ್ಮಕ; ಕೂಡಿದ,,,,,,,
,,Convergent,,ಒಮ್ಮುಖ,,,,,,,
,,Corm,,ಅಕಂದ,,,,,,,
,,Corolla,,ದಳಪುಂಜ; ದಳಸಮೂಹ,,,,,,,
,,Correlation,,ಸಹಸಂಬಂಧ,,,,,,,
,,Cortex,,ಹೊರಮೈ,,,,,,,
,,Cotyledon,,ಬೀಜಪತ್ರ; ಬೀಜದಳ,,,,,,,
,,Covariance,,ಸಹಪ್ರಸರಣ,,,,,,,
,,Covariant,,ಸಹಪರಿವರ್ತನೆ,,,,,,,
,,Creeper,,ಹಬ್ಬು ಬಳ್ಳಿ; ಹರಿ ಬಳ್ಳಿ,,,,,,,
,,Creriate,,ಹಲ್ಲಿನಂತಹ,,,,,,,
,,Crispate,,ಅಕುಂಚಿತ,,,,,,,
,,Cross back,,ಹಿಂಸಂಕರಣೆ,,,,,,,
,,Cross conjugation,,ಪರಿಸಂಯುಗ್ಮನ,,,,,,,
,,Cross double,,ದ್ವಿಸಂಕರಣೆ,,,,,,,
,,Cross section,,ಅಡ್ಡಕೊಯ್ಲು,,,,,,,
,,Crossbreed,,ಸಂಕರಣಜನಿತ,,,,,,,
,,Crossing over,,ಅಡ್ಡಹಾಯಿಕೆ,,,,,,,
,,Cryoplankton,,ಹಿಮಪ್ಲವಕ,,,,,,,
,,Cucurbita,,ಕರ್ಕಟವರ್ಗ,,,,,,,
,,Culm,,ಗಿಣ್ಣುಕಾಂಡ,,,,,,,
,,Cuticle,,ಉಪಚರ್ಮ; ಮೇಲ್ಪದರ,,,,,,,
,,Cutting,,ತುಂಡು,,,,,,,
,,Cyme,,ಮಧ್ಯಾರಂಭಿ,,,,,,,
,,Cystocarp,,ಜನಿಫಲ,,,,,,,
,,Cystophore,,ಪುಟಿಧರ,,,,,,,
,,Cystospore,,ಪುಟಿಬೀಜಾಣು,,,,,,,
,,Cytogamy,,ಕೋಶದ್ರವ್ಯಲಯನ,,,,,,,
,,Cytogenetic,,ಕೋಶಾನುವಂಶಿಕ,,,,,,,
,,Cytogenetics,,ಕೋಶಾನುವಂಶಿಕ ಶಾಸ್ತ್ರ,,,,,,,
,,Cytokinesis,,ಕೋಶದ್ರವ್ಯ ವಿಭಜನೆ,,,,,,,
,,Cytologist,,ಕೋಶವಿಜ್ಞಾನಿ,,,,,,,
,,Cytology,,ಕೋಶ ವಿಜ್ಞಾನ,,,,,,,
,,Cytomorphosis,,ಕೋಶ ರೂಪಾಂತರ,,,,,,,
,,Cytoplasm,,ಕೋಶದ್ರವ್ಯ,,,,,,,
,,Cytotaxonomy,,ಕೋಶ ವರ್ಗೀಕರಣಶಾಸ್ತ್ರ,,,,,,,
,,Date silked,,ತೆನೆಹೊರಟ ದಿನಾಂಕ,,,,,,,
,,Daughter cell,,ಮರಿಕೋಶ,,,,,,,
,,Deciduos,,ಎಲೆಉದುರುವ,,,,,,,
,,Dehiscence,,ಬಿರಿಯುವಿಕೆ,,,,,,,
,,Deliquescence,,ನೀರೊಡೆಯುವಿಕೆ,,,,,,,
,,Deliquescent,,ನೀರೊಡೆತ,,,,,,,
,,Dichotomous,,ದ್ವಿಭಾಗಿತ,,,,,,,
,,Dichotomy,,ದ್ವಿಭಾಗಿತ್ವ,,,,,,,
,,Dicotyledon,,ದ್ವಿದಳಬೀಜ,,,,,,,
,,Dictyostele,,ಡಿಕ್ಟಿಯೊ ಕೇಂದ್ರವಲಯ,,,,,,,
,,Dihybrid,,ದ್ವಿಸಂಕರ,,,,,,,
,,Dinoflagellates,,ದ್ವಿಕಶಾಂಗಿಗಳು,,,,,,,
,,Dioecious,,ಏಕಲಿಂಗಾಶ್ರಯಿ,,,,,,,
,,Diploid,,ದ್ವಿಗುಣಿತ,,,,,,,
,,Diplontic sterility,,ದ್ವಿಗುಣಿತ ಬಂಜೆತನ,,,,,,,
,,Disc flower,,ಚಕ್ರಾಕಾರದ ಹೂವು; ಬಟ್ಟಲು ಪುಷ್ಪ,,,,,,,
,,Disjunction,,ವಿಯೋಜಕ,,,,,,,
,,Division,,ವಿಭಾಗ,,,,,,,
,,Dominant gene,,ಪ್ರಬಲ ವಂಶವಾಹಿ,,,,,,,
,,Dormancy,,ಸುಪ್ತಾವಸ್ಥೆ,,,,,,,
,,Double fertilization,,ದ್ವಿಗರ್ಭಾದಾನ,,,,,,,
,,Duck-weed plant,,ಅಂತರಂಗ ಸಸ್ಯ,,,,,,,
,,Duct,,ಕೊಳವೆ; ಲೀಟೆಕ್ಸ್ ಗಳಿರುವನಾಳ,,,,,,,
,,Duplicate genes,,ದ್ವಿಗುಣಿತ ವಂಶವಾಹಿಗಳು,,,,,,,
,,Dyad,,ದ್ವಿಯಕ,,,,,,,
,,Echinate,,ಮುಳ್ಳುಗಳಿರುವ,,,,,,,
,,Ecologist,,ಪರಿಸರವಿಜ್ಞಾನಿ,,,,,,,
,,Ecology,,ಪರಿಸರವಿಜ್ಞಾನ,,,,,,,
,,Ectoplasm,,ಬಹಿರ್ದ್ರವ್ಯ,,,,,,,
,,Egg,,ಅಂಡಾಣುದಾನಿ,,,,,,,
,,Elater,,ಉತ್ತೇಜಕ,,,,,,,
,,Emasculation,,ಪುಂಸತ್ವಗುಂದಿಸುವಿಕೆ,,,,,,,
,,Embryo,,ಭ್ರೂಣ,,,,,,,
,,Embryo sac,,ಭ್ರೂಣಾಶಯ,,,,,,,
,,Embryogeny,,ಭ್ರೂಣೋದ್ಭವ,,,,,,,
,,Embryology,,ಭ್ರೂಣ ವಿಜ್ಞಾನ,,,,,,,
,,Embryonic root,,ಭ್ರೂಣಾತ್ಮಕ ಬೇರು,,,,,,,
,,Emergence,,ಹೊರಚಿಮ್ಮು,,,,,,,
,,Endocarp,,ಅಂತರಫಲಭಿತ್ತಿ,,,,,,,
,,Endodermis,,ಒಳಚರ್ಮ,,,,,,,
,,Endogenous,,ಅಂತರ್ಜನ್ಯ,,,,,,,
,,Endomixis,,ಅಂತರಮಿಶ್ರಣ,,,,,,,
,,Endoplasm,,ಅಂತರ್ದ್ರವ್ಯ; ಒಳದ್ರವ್ಯ,,,,,,,
,,Endoplasmic reticulum,,ಒಳದ್ರವ್ಯ ಜಾಲ,,,,,,,
,,Endosperm,,ಭ್ರೂಣಾಹಾರ,,,,,,,
,,Endospore,,ಅಂತರ್ಬೀಜಾಣು,,,,,,,
,,Endosporium,,ಬೀಜಾಣುಕವಚ,,,,,,,
,,Environment,,ಪರಿಸರ,,,,,,,
,,Enzyme,,ಕಿಣ್ವ,,,,,,,
,,Epiblast,,ಹೊರಗಿನಚರ್ಮ,,,,,,,
,,Epicarp,,ಬಾಹ್ಯಫಲಭಿತ್ತಿ,,,,,,,
,,Epicotyl,,ಮೇಲುಬೀಜದಳ,,,,,,,
,,Epiderm,,ಮೇಲ್ಚರ್ಮ,,,,,,,
,,Epigeal,,ಭೂಮಿಯ ಮೇಲಿನ,,,,,,,
,,Epigenesis,,ಆನಂತರ ಹುಟ್ಟಿದ,,,,,,,
,,Epigynous,,ಉಚ್ಛ ಅಂಡಾಶಯ,,,,,,,
,,Epipetalous,,ಪರಿದಳಜೋಡಣೆ,,,,,,,
,,Epiphyte,,ಅಪ್ಪುಸಸ್ಯ,,,,,,,
,,Episporangium,,ಅಧಿಬೀಜಾಣುದಾನಿ,,,,,,,
,,Epispore (Episporium),,ಅಧಿಬೀಜಾಣು,,,,,,,
,,Epistasis,,ಅಧಿರೋಹಣ,,,,,,,
,,Epithelium,,ಮೇಲ್ಚರ್ಮ,,,,,,,
,,Equidistant,,ಸಮದೂರಸ್ಥ,,,,,,,
,,Equilateral,,ಸಮಬಾಹು; ಸಮಪಾರ್ಶ್ವ,,,,,,,
,,Essential elements,,ಅವಶ್ಯಕ ಅಂಶಗಳು,,,,,,,
,,Eugenics,,ಸುಸಂತಾನ ಶಾಸ್ತ್ರ,,,,,,,
,,Euploidy,,ಸಮಗುಣಿತ,,,,,,,
,,Evolution,,ವಿಕಾಸ; ಉತ್ಕ್ರಾಂತಿ,,,,,,,
,,Exocarp,,ಬಹಿರ್ಫಲಭಿತ್ತಿ,,,,,,,
,,Extracellular,,ಕೋಶಿಕೆಯ ಹೊರಗಿನ,,,,,,,
,,Factor,,ಘಟಕ,,,,,,,
,,Factor inhibiting,,ಪ್ರತಿಬಂಧಕ ಘಟಕ,,,,,,,
,,Facultative,,ಐಚ್ಛಿಕ,,,,,,,
,,Family,,ಕುಟುಂಬ,,,,,,,
,,Farinaceous,,ಹಿಟ್ಟಿರುವ,,,,,,,
,,Fascicle,,ಗುಚ್ಛ,,,,,,,
,,Fat,,ಕೊಬ್ಬು; ಮೇದಸ್ಸು,,,,,,,
,,Female gamete,,ಸ್ತ್ರೀಯುಗ್ಮಕ,,,,,,,
,,Fermentation mutation,,ಹುದುಗುವಿಕೆ; ಉತ್ಪರಿವರ್ತನೆ,,,,,,,
,,Fern,,ಜರೀಗಿಡ,,,,,,,
,,Fertilization,,ಗರ್ಭಧಾರಣೆ,,,,,,,
,,Fibre,,ನಾರು; ತಂತು,,,,,,,
,,Fig,,ಅಂಜೂರ,,,,,,,
,,Filament,,ಕೇಸರದಂಡ; ತಂತು; ಎಳೆ,,,,,,,
,,Filial generation,,ತಳಿಪೀಳಿಗೆ,,,,,,,
,,Fission,,ವಿಭಜನೆ; ಸೀಳಿಕೆ,,,,,,,
,,Fistula,,ಕೊಳವೆ,,,,,,,
,,Flaccid,,ಜೋತುಬಿದ್ದಿರುವ,,,,,,,
,,Flagellum,,ಕಶಾಂಗ,,,,,,,
,,Flora,,ಸಸ್ಯವರ್ಗ,,,,,,,
,,Floral diagram,,ಪುಷ್ಪನಕ್ಷೆ,,,,,,,
,,Floral formula,,ಪುಷ್ಪಸೂತ್ರ,,,,,,,
,,Floral receptacle,,ಪುಷ್ಪಪೀಠ; ಹೂಪೀಠ,,,,,,,
,,Floret,,ಪುಷ್ಪಕ,,,,,,,
,,Floridean starch,,ಪುಷ್ಪಪಿಷ್ಠ,,,,,,,
,,Fossil,,ಪಳೆಯುಳಿಕೆ,,,,,,,
,,Foundation seed,,ಮೂಲಬೀಜ,,,,,,,
,,Frond,,ವರ್ಣಪತ್ರ,,,,,,,
,,Functional megaspore,,ಕ್ರಿಯಾತ್ಮಕ ಬೃಹತ್ ಬೀಜಾಣು,,,,,,,
,,Fungus,,ಶಿಲೀಂಧ್ರ,,,,,,,
,,Funicle,,ಬೀಜಾಂಡವೃಂತ,,,,,,,
,,Funiculus,,ಅಂಡಕಕಾಂಡ,,,,,,,
,,Funiform,,ರಜ್ಜುರೂಪ,,,,,,,
,,Fusion,,ಸಂಯೋಗ; ಬೆಸುಗೆ,,,,,,,
,,Fusion nucleus,,ಸಂಯೋಗ; ಕೇಂದ್ರಕ,,,,,,,
,,Gametangium,,ಯುಗ್ಮಕದಾನಿ; ಲಿಂಗಾಣುದಾನಿ,,,,,,,
,,Gamete,,ಯುಗ್ಮಕ; ಲಿಂಗಾಣು,,,,,,,
,,Gametic Incompatibility,,ಯುಗ್ಮಕ ಅಸಂಗತತೆ,,,,,,,
,,Gametic mutation,,ಯುಗ್ಮಕ ಉತ್ಪರಿವರ್ತನೆ,,,,,,,
,,Gametic number,,ಯುಗ್ಮಕಸೂತ್ರ ಸಂಖ್ಯೆ,,,,,,,
,,Gametogenesis,,ಯುಗ್ಮಕಜನನ,,,,,,,
,,Gametophore,,ಯುಗ್ಮಕಧಾರಿ,,,,,,,
,,Gametophyte,,ಯುಗ್ಮಕಸಸ್ಯ,,,,,,,
,,Gametoplasm,,ಯುಗ್ಮಕದ್ರವ್ಯ,,,,,,,
,,Gamopetalous,,ಸಂಯುಕ್ತದಳಿ,,,,,,,
,,Gamophyllous,,ಸಂಯುಕ್ತಪರಿದಳಿ,,,,,,,
,,Gamosepalous,,ಸಂಯುಕ್ತ ಪುಷ್ಪಪಾತ್ರೆ; ಸಂಯುಕ್ತ ಹೂ ಎಲೆ,,,,,,,
,,Gene,,ವಂಶವಾಹಿ,,,,,,,
,,Gene balance,,ವಂಶವಾಹಿ ಸಮತೋಲನ,,,,,,,
,,Gene complex,,ವಂಶವಾಹಿ ಸಂಕೀರ್ಣ,,,,,,,
,,Gene Interaction,,ವಂಶವಾಹಿ ಪರಸ್ಪರ ಕ್ರಿಯೆ,,,,,,,
,,Gene mutation,,ವಂಶವಾಹಿ ಉತ್ಪರಿವರ್ತನೆ,,,,,,,
,,Generate,,ಜನನ; ಉದ್ಭವ,,,,,,,
,,Generation,,ಪೀಳಿಗೆ;ತಲೆಮಾರು,,,,,,,
,,Generative cell,,ಉತ್ಪಾದಕಕೋಶ,,,,,,,
,,Genetic,,ಅನುವಂಶಿಕ,,,,,,,
,,Genetic adaptation,,ಅನುವಂಶಿಕ ಅನುಕೂಲನ,,,,,,,
,,Genetic equilibrium,,ಅನುವಂಶಿಕ ಸಮತೋಲನೆ,,,,,,,
,,Genetics,,ತಳಿವಿಜ್ಞಾನ,,,,,,,
,,Genotype,,ವಂಶವಾಹಿರೂಪ,,,,,,,
,,Genus,,ಜಾತಿ,,,,,,,
,,Germ,,ಮೊಳಕೆ,,,,,,,
,,Germ cell,,ಪ್ರಜನನಕೋಶ,,,,,,,
,,Germinal,,ಪ್ರಜನನಿಕ,,,,,,,
,,Germination,,ಮೊಳಕೆಯೊಡೆಯುವಿಕೆ,,,,,,,
,,Germplasm,,ಪ್ರಜನನದ್ರವ್ಯ,,,,,,,
,,Giant cell,,ಮಹಾಕೋಶ,,,,,,,
,,Gill,,ಕಿವಿರು,,,,,,,
,,Gland,,ಗ್ರಂಥಿ,,,,,,,
,,Glochid,,ಬಿರುಗೂದಲು,,,,,,,
,,Glume,,ಸುಂಕ,,,,,,,
,,Gonad,,ಜನನ ಗ್ರಂಥಿ; ಲಿಂಗಗ್ರಂಥಿ,,,,,,,
,,Gonoplasm,,ಪುಂಯುಗ್ಮಕದ್ರವ್ಯ,,,,,,,
,,Graft,,ಕಸಿ,,,,,,,
,,Guard cell,,ದ್ವಾರಕೋಶ,,,,,,,
,,Guttation,,ಬಿಂದುಸ್ರಾವ,,,,,,,
,,Gymnosperm,,ಅನಾವೃತ ಬೀಜ,,,,,,,
,,Gymnospermy,,ಅನಾವೃತ ಬೀಜತ್ವ,,,,,,,
,,Gynoecium,,ಶಲಾಕೆ,,,,,,,
,,Gynophore,,ಶಲಾಕಧರ,,,,,,,
,,Habit,,ಸ್ವರೂಪ; ಪ್ರಕೃತಿ,,,,,,,
,,Habitat,,ಮೂಲಸ್ಥಾನ,,,,,,,
,,Habitation,,ನೆಲೆ,,,,,,,
,,Halophyte,,ಲವಣಸಸ್ಯ,,,,,,,
,,Haplobiont,,ಏಕವಿಧಜೀವಿ,,,,,,,
,,Haploid,,ಏಕಗುಣಿತ,,,,,,,
,,Haptonema,,ಸ್ಥಾಪನಸೂತ್ರ,,,,,,,
,,Haustorium; Harmogonium,,ಹೀರುವತಂತು,,,,,,,
,,Helicoid,,ಕುಂಡಲಿನಿರೂಪ,,,,,,,
,,Heliotropism,,ಸೂರ್ಯಾನುವರ್ತನ,,,,,,,
,,Helix,,ತಿರುಪು; ಸುರುಳಿ,,,,,,,
,,Herb,,ಪರ್ಣಸಸಿ,,,,,,,
,,Herbarium,,ವನಸ್ಪತಿ ಸಂಗ್ರಹಾಲಯ; ಸಸ್ಯ ಸಂಗ್ರಹಾಲಯ,,,,,,,
,,Herbicolous,,ಶಾಕವಾಸಿ,,,,,,,
,,Heridity,,ಅನುವಂಶತೆ,,,,,,,
,,Heritable,,ವಂಶಗತ,,,,,,,
,,Hermophrodite,,ಉಭಯಲಿಂಗಿ,,,,,,,
,,Heterocyclic,,ವಿಷಮಚಕ್ರೀಯ,,,,,,,
,,Heterocysts,,ಕವಚಕೋಶಗಳು,,,,,,,
,,Heteroecious,,ಭಿನ್ನಾಶ್ರಯಿ,,,,,,,
,,Heterogenous,,ವಿಷಮಜಾತಿಯ; ವಿಷಮಾಂಗಿ,,,,,,,
,,Heteromorphic,,ವಿಷಮರೂಪಿ; ಭಿನ್ನ ರೂಪಿ,,,,,,,
,,Heterosis,,ಸಂಕರಣ ಔಜ,,,,,,,
,,Heterospory,,ಭಿನ್ನ ಬೀಜಾಣುತೆ,,,,,,,
,,Heterozygosis,,ಅಡ್ಡತಳಿಎಬ್ಬಿಕೆ,,,,,,,
,,Heterozygous,,ಅಸಮಯುಗ್ಮಕ,,,,,,,
,,Hirsute,,ಒರಟಾದ ಮತ್ತು ಗಡುಸಾದ ಕೂದಲು,,,,,,,
,,Hispid,,ಒರಟು ಕೂದಲುಗಳಿರುವ,,,,,,,
,,Histology,,ಉತಕವಿಜ್ಞಾನ; ಉತಕಶಾಸ್ತ್ರ,,,,,,,
,,Holocarpy,,ಪೂರ್ಣಕಾಯಫಲಿಕ,,,,,,,
,,Holozoic organism,,ಆಹಾರಪೋಷಿತ ಜೀವಿ,,,,,,,
,,Homeomorphic,,ಸಮರೂಪಿ,,,,,,,
,,Homogamy,,ಸಮಪುಷ್ಟಿ,,,,,,,
,,Homogeneous,,ಸಮಾಂಗ ; ಸಮಾಂಗಿ,,,,,,,
,,Homologous,,ಸಮಜಾತ; ಸಮರೂಪದ,,,,,,,
,,Homology,,ಸಮಜಾತ,,,,,,,
,,Homoplasmy,,ಸಮಭಿಸರಣ,,,,,,,
,,Homosporous,,ಸಮಬೀಜಾಣು,,,,,,,
,,Homozygous,,ಸಮಯುಗ್ಮಕ,,,,,,,
,,Hormone,,ಚೋದಕ,,,,,,,
,,Host,,ಪರಪೋಷಿ,,,,,,,
,,Hyaline,,ಪಾರದರ್ಶಕ,,,,,,,
,,Hybrid,,ಸಂಕರ,,,,,,,
,,Hybrid vigour,,ಸಂಕರಸತ್ವ,,,,,,,
,,Hybridisation,,ಸಂಕರಣ,,,,,,,
,,Hydrophyte,,ಜಲಸಸ್ಯ,,,,,,,
,,Hydrotropic,,ಜಲಾನುವರ್ತಿ,,,,,,,
,,Hypha,,ಕವಕತಂತು,,,,,,,
,,Hypocotyl,,ಪತ್ರಾದಹಕಾಂಡ,,,,,,,
,,Hypoplasis,,ಅಧೋವೃದ್ಧಿ; ಇಳಿಬೆಳೆತ,,,,,,,
,,Hypostasis,,ಅಭಿವಹನ,,,,,,,
,,Identical,,ಸಮರೂಪಿ,,,,,,,
,,Idioandrous,,ಭಿನ್ನಪುಲ್ಲಿಂಗಿ,,,,,,,
,,Idiogram,,ವರ್ಣತಂತುಅಲೇಖನ,,,,,,,
,,Idiomorphic,,ಸ್ವರೂಪಿ,,,,,,,
,,Illegitimate crossing over,,ಅಕ್ರಮ ವಂಶವಾಹಿ ವಿನಿಮಯ,,,,,,,
,,Imbibition,,ಅಂತಃಶೋಷಣೆ; ಅಂತರ್ಗ್ರಹಣೆ,,,,,,,
,,Improved,,ಸುಧಾರಿತ,,,,,,,
,,Inactivation,,ಜಡಗೊಳಿಸುವಿಕೆ; ನಿಷ್ಕ್ರಿಯಣ,,,,,,,
,,Inarching,,ಕಮಾನುಕಸಿಮಾಡುವುದು,,,,,,,
,,Inbreed,,ಅಂತಃಪ್ರಜಾತಿ; ಒಳತಳಿ,,,,,,,
,,Inbreeding,,ಅಂತಃಪುಜನನ; ಒಳಸಂಕರ,,,,,,,
,,Incompatibility,,ಹೊಂದಿಕೊಳ್ಳದಿರುವಿಕೆ,,,,,,,
,,Indehiscent,,ಒಡೆಯದ; ಬಿರಿಯದ,,,,,,,
,,Independent assortment,,ಸ್ವತಂತ್ರ ವಿಂಗಡಣೆ,,,,,,,
,,Indicator plant,,ಸೂಚಕ ಸಸ್ಯ,,,,,,,
,,Indigenous,,ಸ್ಥಳೀಯ,,,,,,,
,,Induced radiation,,ಪ್ರೇರಿತವಿಕಿರಣ,,,,,,,
,,Indusium,,ರಕ್ಷಾಪಟಲ,,,,,,,
,,Infertile,,ಬಂಜೆ,,,,,,,
,,Inflorescence,,ಪುಪ್ಪಮಂಜರಿ; ಹೂಗೊಂಚಲು,,,,,,,
,,Infusion,,ಸೇರಿದ; ಸೇರಿಕೆ,,,,,,,
,,Ingestion,,ಸ್ವಾಂಗೀಕರಣ,,,,,,,
,,Ingrowth,,ಒಳಬೆಳವಣಿಗೆ,,,,,,,
,,Inheritance,,ಅನುವಂಶೀಯತೆ; ರಿಕ್ತತೆ,,,,,,,
,,Inhibition,,ನಿರೋಧ; ತಡೆತ,,,,,,,
,,Integument,,ತೊಗಟೆ; ಹೊದಿಕೆ,,,,,,,
,,Interaction,,ಪರಸ್ಪರಕ್ರಿಯೆ ನಡುವಣಕಾರ್ಯ,,,,,,,
,,Internode,,ಗೆಣ್ಣುನಡುಸ್ಥಳ; ಗಣಿಕೆ,,,,,,,
,,Intersex,,ಮಧ್ಯಲಿಂಗಿ,,,,,,,
,,Interspecies,,ಅಂತರಪ್ರಭೇದ,,,,,,,
,,Inverse,,ಪ್ರತಿಲೋಮ,,,,,,,
,,Involucre,,ಉಪಪತ್ರವಲಯ,,,,,,,
,,Karyogamy,,ಕೇಂದ್ರಕಸಂಯೋಗ,,,,,,,
,,Karyokinesis,,ವರ್ಣತಂತುವಿಭಜನೆ,,,,,,,
,,Karyology,,ಕೋಶಕೇಂದ್ರಕವಿಜ್ಞಾನ,,,,,,,
,,Karyolymph,,ಕೋಶಕೇಂದ್ರಕರಸ,,,,,,,
,,Karyolysis,,ಕೋಶಕೇಂದ್ರಕಲಯ,,,,,,,
,,Karyotype,,ವರ್ಣತಂತುಮಾದರಿ,,,,,,,
,,Kernercolour,,ತಿರುಳುಬಣ್ಣ,,,,,,,
,,Latex,,ಸಸ್ಯಕ್ಷೀರ,,,,,,,
,,Leaf,,ಪತ್ರ; ವರ್ಣ; ಎಲೆ,,,,,,,
,,Leaf gap,,ಪತ್ರಬಿಡುವು,,,,,,,
,,Leaf trace,,ಪತ್ರಜಾಡು,,,,,,,
,,Leaflet,,ಕಿರುಎಲೆ,,,,,,,
,,Leafsheath,,ಪರ್ಣಹೊದಿಕೆ,,,,,,,
,,Leafstalk,,ಎಲೆತೊಟ್ಟು,,,,,,,
,,Legume,,ಬೇರುಗಂಟುಸಸ್ಯ; ಬೇಳೆಕಾಳುಸಸ್ಯ,,,,,,,
,,Linkage,,ಸಂಲಗ್ನತೆ,,,,,,,
,,Lobe,,ಆಲೆ; ಹಾಲೆ,,,,,,,
,,Locule,,ತೊಳೆ,,,,,,,
,,Lodging,,ಅಡ್ಡಬೀಳುವಿಕೆ,,,,,,,
,,Lognitudinal,,ಉದ್ದಕ್ಕಿರುವ; ನೀಳಂಚಿನ,,,,,,,
,,Lyophilic,,ದ್ರವಸ್ನೇಹಿ,,,,,,,
,,Lyophobic,,ದ್ರವವಿರೋಧಿ,,,,,,,
,,Mace,,ಜಾಜಿಕಾಯಿ ಪತ್ರೆ,,,,,,,
,,Maceration,,ನೆನೆಹಾಕಣೆ,,,,,,,
,,Macula,,ಮಚ್ಚೆ; ಚುಕ್ಕೆ,,,,,,,
,,Masking,,ಮುಚ್ಚು; ಆವರಿಸು,,,,,,,
,,Matrix,,ಮಾತೃಕೆ,,,,,,,
,,Megaspore,,ಬೃಹತ್ ಬೀಜಾಣು,,,,,,,
