ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Caption,"ಶಿರೋನಾಮೆ, ಪ್ರಮಾಣ ಲೇಖನ",,,,,,,,,YES
,Captive generation,ನಿರ್ಬಂಧಿತ ಉತ್ಪಾದನೆ,,,,,,,,,YES
,Carbon copy,"ಯಥಾವತ್ ಪ್ರತಿ, ತದ್ವತ್ತುಪ್ರತಿ",,,,,,,,,YES
,Cardinal principal,ಪ್ರಧಾನ ತತ್ವ,,,,,,,,,YES
,Cardinally,"ಅತಿ ಮುಖ್ಯವಾಗಿ, ಬಹುಶ್ರೇಷ್ಠವಾಗಿ",,,,,,,,,YES
,Carelessness,ನಿರ್ಲಕ್ಷತೆ,,,,,,,,,YES
,Caretaker,ಪೋಷಕ,,,,,,,,,YES
,Carping nature,ತಪ್ಪುಗಳನ್ನೇ ಹುಡುಕುವುದು,,,,,,,,,YES
,Carriage,"ಬಂಡಿ, ಸವಾರಿ",,,,,,,,,YES
,Carriage paid,"ಮುಂಮಜೂರಿ, ಸರಬರಾಜುದಾರನು ಕೊಡುವ ಸಾಗಣೆ ವೆಚ್ಚ",,,,,,,,,YES
,Carried forward,"ಮುಂದುವರೆಸಿದ, ಮುಂದಕ್ಕೊಯ್ದ",,,,,,,,,YES
,Carry on,"ನಿರ್ವಹಿಸು, ನಡೆಸಿಕೊಂಡು ಹೋಗು",,,,,,,,,YES
,Carry out,"ಕಾರ್ಯರೂಪಕ್ಕೆ ತರು ಆಚರಣೆಗೆ ತರು, ಪಾಲಿಸು, ನೆರವೇರಿಸು",,,,,,,,,YES
,Carry through,"ನಿಭಾಯಿಸು, ನಿರ್ವಹಿಸು",,,,,,,,,YES
,Carte blanche,ಪೂರ್ಣಾಧಿಕಾರ ಪತ್ರ,,,,,,,,,YES
,Case,"ಪ್ರಕರಣ, ಮೊಕದ್ದಮೆ",,,,,,,,,YES
,Case history,"ಪ್ರಕರಣದ ವಿವರ, ರೋಗದ ವಿವರ, ಮೊಕದ್ದಮೆ ಚರಿತ್ರೆ",,,,,,,,,YES
,Case sheet,"ಮೊಕದ್ದಮೆ ಪತ್ರ, ಪ್ರಕರಣ ಪತ್ರ, ಪ್ರಕರಣ ವಿವರಣೆ ಪಟ್ಟಿ",,,,,,,,,YES
,Case wise analysis,"ವಿಷಯವಾರು ವಿಶ್ಲೇಷಣೆ, ಪ್ರಕರಣವಾರು ವಿಶ್ಲೇಷಣೆ",,,,,,,,,YES
,Case worker,ವಿಷಯ ನಿರ್ವಾಹಕ,,,,,,,,,YES
,Cash account,ನಗದು ಲೆಕ್ಕ,,,,,,,,,YES
,Cash assistance,ನಗದು ನೆರವು,,,,,,,,,YES
,Cash award,ನಗದು ಪುರಸ್ಕಾರ,,,,,,,,,YES
,Cash balance,ನಗದು ಶಿಲ್ಕು,,,,,,,,,YES
,Cash book,ನಗದು ಪುಸ್ತಕ,,,,,,,,,YES
,Cash chest,"ನಗದು ಕೋಶ, ನಗದು ಪೆಟ್ಟಿಗೆ",,,,,,,,,YES
,Cash credit,ನಗದು ಜಮೆ,,,,,,,,,YES
,Cash deposit,ನಗದು ಠೇವಣಿ,,,,,,,,,YES
,Cash equivalent,ನಗದು ಸಮಾನ ರೂಪ,,,,,,,,,YES
,Cash flow,ಹಣ ಚಲಾವಣೆ,,,,,,,,,YES
,Cash imprest,"ನಗದು ಕೈಹಣ, ಕೈಲಿರುವ ಹಣ",,,,,,,,,YES
,Cash in hand,ಕೈ ನಗದು,,,,,,,,,YES
,Cash inflow,"ಹಣದ ಸ್ವೀಕಾರ, ಹಣದ ಒಳಹರಿವು",,,,,,,,,YES
,Cash memo,ನಗದು ಜ್ಞಾಪನ,,,,,,,,,YES
,Cash outflow,"ಹಣದ ಪಾವತಿ, ಹಣದ ಹೊರಹರಿವು",,,,,,,,,YES
,Cash payment,"ನಗದು ಪಾವತಿ, ನಗದು ಸಂದಾಯ",,,,,,,,,YES
,Cash purchase,ನಗದು ಖರೀದಿ,,,,,,,,,YES
,Cash register,ನಗದು ರಿಜಿಸ್ಟರು,,,,,,,,,YES
,Cash sales,ನಗದು ಮಾರಾಟ,,,,,,,,,YES
,Cash security,ನಗದು ಭದ್ರತೆ,,,,,,,,,YES
,Cash surplus,"ನಗದು ಹೆಚ್ಚಳ, ಹೆಚ್ಚುವರಿಯಾಗಿ ಕಂಡುಬಂದ ನಗದು",,,,,,,,,YES
,Cash transactions,ನಗದು ವಹಿವಾಟು,,,,,,,,,YES
,Cash value,ನಗದು ಮೌಲ್ಯ,,,,,,,,,YES
,Cashless facility,ನಗದು ( ಹಣ ) ಪಾವತಿ ರಹಿತ ಸೌಲಭ್ಯ,,,,,,,,,YES
,Cassation,"ರದ್ಧತಿ, ತೊಡೆತ, ವಜಾವಣೆ",,,,,,,,,YES
,Cast iron,ಎರಕ ಹೊಯ್ದ ಕಬ್ಬಿಣ,,,,,,,,,YES
,Casual employment,ಸಾಂದರ್ಭಿಕ ಉದ್ಯೋಗ,,,,,,,,,YES
,Casual labour,"ದಿನಗೂಲಿ ಕಾರ್ಮಿಕ, ಬಿಡಿಗೂಲಿ ಕಾರ್ಮಿಕ, ಚೆಂಗೂಲಿ",,,,,,,,,YES
,Casual leave,ಸಾಂದರ್ಭಿಕ ರಜೆ,,,,,,,,,YES
,Casual stay,ಸಾಂದರ್ಭಿಕ ತಡೆ,,,,,,,,,YES
,Casual vacancy,ಸಾಂದರ್ಭಿಕ ಖಾಲಿ ಹುದ್ದೆ,,,,,,,,,YES
,Casualty,"ಅನಾಹುತ, ದುರ್ಘಟನೆ, ಅಪಘಾತ, ಅಕಸ್ಮಾತ್ ಘಟನೆ",,,,,,,,,YES
,Catalogue,"ವಿಷಯಾನುಕ್ರಮ ವಿವರ ಪಟ್ಟಿ ಅನುಕ್ರಮಣಿಕೆ ಪಟ್ಟಿ, ಬೋಧನ ವಿಷಯ ಪಟ್ಟಿ",,,,,,,,,YES
,Catch word,"ನೆನಪಿನ ಪದ, ಹಿಡಿನುಡಿ",,,,,,,,,YES
,Catchment,ಜಲ ಸಂಗ್ರಹಣೆ,,,,,,,,,YES
,Category,"ವರ್ಗ, ಪ್ರವರ್ಗ, ಪಂಗಡ",,,,,,,,,YES
,Catenary,ತೂಗು ಸೇತುವೆ,,,,,,,,,YES
,Catenary wire,ತೂಗು ಬಿಟ್ಟ ತಂತಿ,,,,,,,,,YES
,Cause,"ಕಾರಣ, ವ್ಯಾಜ್ಯ",,,,,,,,,YES
,Cause of action,ಕ್ರಮ ತೆಗೆದುಕೊಳ್ಳಲು ಕಾರಣ,,,,,,,,,YES
,Caution board,"ಎಚ್ಚರಿಕೆ ಫಲಕ, ಸೂಚನಾ ಫಲಕ",,,,,,,,,YES
,Caution money,"ಭದ್ರತಾ ಹಣ, ಮುಂಜಾಗರೂಕತಾ ಹಣ, ರಕ್ಷಕ ಧನ",,,,,,,,,YES
,Caveal petition,"ಆಕ್ಷೇಪಕ ಅರ್ಜಿ, ಎಚ್ಚರಿಕೆ ಅರ್ಜಿ",,,,,,,,,YES
,Ceiling,"ಮಿತಿ, ಗರಿಷ್ಟ ಮಿತಿ, ಮೇಲು ಛಾವಣಿ",,,,,,,,,YES
,Ceiling price,"ಅತ್ಯಂತ ಹೆಚ್ಚು ಬೆಲೆ, ಗರಿಷ್ಟ ಬೆಲೆ",,,,,,,,,YES
,Cellar,"ನೆಲಮಾಳಿಗೆ, ನೆಲಮನೆ",,,,,,,,,YES
,Cellar floor,ತಳಮನೆ,,,,,,,,,YES
,Censure,"ಖಂಡನೆ, ತಡೆಹಿಡಿ",,,,,,,,,YES
,Census,"ಗಣತಿ, ಜನಗಣತಿ",,,,,,,,,YES
,Central allocation,ಕೇಂದ್ರೀಯ ಹಂಚಿಕೆ,,,,,,,,,YES
,Central executive committee,ಕೇಂದ್ರೀಯ ಕಾರ್ಯಕಾರಿ ಸಮಿತಿ,,,,,,,,,YES
,Centric council,ಕೇಂದ್ರೀಯ ಸಮಾಲೋಚನ ಸಮಿತಿ,,,,,,,,,YES
,Certificate,"ಸಮರ್ಥನ ಪತ್ರ, ಯೋಗ್ಯತಾ ಪತ್ರ, ದೃಢೀಕರಣ ಪತ್ರ, ಪ್ರಮಾಣ ಪತ್ರ",,,,,,,,,YES
,Certificate of character,ಚಾರಿತ್ರ್ಯ ಪ್ರಮಾಣ ಪತ್ರ,,,,,,,,,YES
,Certificate of fitness,"ಯೋಗ್ಯತಾ ಪ್ರಮಾಣ ಪತ್ರ, ದೈಹಿಕ ಅರ್ಹತಾ ಪ್ರಮಾಣ ಪತ್ರ",,,,,,,,,YES
,Certificate of posting,ಅಂಚೆ ಪ್ರಮಾಣ ಪತ್ರ,,,,,,,,,YES
,Certificate of transfer of charge,ಅಧಿಕಾರ ಹಸ್ತಾಂತರ ಪತ್ರ,,,,,,,,,YES
,Cess,"ಕರ, ಉಪಕರ",,,,,,,,,YES
,Cessation of appointment,ನೇಮಕಾತಿ ನಿಲುಗಡೆ,,,,,,,,,YES
,Chaining of line route,ವಿದ್ಯುತ್ ಮಾರ್ಗ ಸಂಪರ್ಕ,,,,,,,,,YES
,Chalk out,"ರೂಪಿಸು, ಸಿದ್ಧಪಡಿಸು",,,,,,,,,YES
,Challan,ಜಮಾ ಚೀಟಿ,,,,,,,,,YES
,Change,ಬದಲಾವಣೆ,,,,,,,,,YES
,Change over,ಬದಲಾವಣೆ ಮಾಡು,,,,,,,,,YES
,Channel,"ಕಾಲುವೆ, ನಾಲೆ",,,,,,,,,YES
,Chapter,"ಅಧ್ಯಾಯ, ಪರಿಚ್ಛೇಧ",,,,,,,,,YES
,Charge,"ಅಧಿಕಾರ, ಜವಾಬ್ದಾರಿ, ಕಾರ್ಯಚಾಲನೆ, ದೋಷಾರೋಷ, ಶುಲ್ಕ",,,,,,,,,YES
,Charged allowance,"ಪ್ರಭಾರ ಭತ್ಯೆ, ಹೊಣೆಗಾರಿಕೆ ಭತ್ಯೆ",,,,,,,,,YES
,Charge handover,"ಕರ್ತವ್ಯ ಹಸ್ತಾಂತರ, ಕಾರ್ಯಭಾರ ಹಸ್ತಾಂತರ",,,,,,,,,YES
,Charge report,ಕಾರ್ಯಭಾರ ವರದಿ,,,,,,,,,YES
,Charge sheet,"ಆರೋಪ ಪಟ್ಟಿ, ದೋಷಾರೋಪಣಾ ಪತ್ರ",,,,,,,,,YES
,Charger,ಕಾರ್ಯಚೇತಕ,,,,,,,,,YES
,Charitable and religious,ಧರ್ಮಾದಾಯ ಮತ್ತು ಮತ ಸಂಬಂಧಿ,,,,,,,,,YES
,Charitables institutions,"ಧರ್ಮ ಸಂಸ್ಥೆಗಳು, ಧರ್ಮದತ್ತಿ ಸಂಸ್ಥೆಗಳು",,,,,,,,,YES
,Charred burn,ಸುಟ್ಟು ಕರಕಲಾಗಿರುವ ಭಾಗ,,,,,,,,,YES
,Chart,ನಕ್ಷೆ,,,,,,,,,YES
,Charter,"ಸೇವೆ, ಸನದು",,,,,,,,,YES
,Chassis,ಅಡಿಗಟ್ಟು ಆಧಾರದ ಚೌಕಟ್ಟು,,,,,,,,,YES
,Cheat,"ವಂಚಿಸು, ಮೋಸಗೊಳಿಸು",,,,,,,,,YES
,Check list,"ತಾಳೆ ಪಟ್ಟಿ, ತಪಶೀಲು ಪಟ್ಟಿ, ತನಿಖೆ ಪಟ್ಟಿ",,,,,,,,,YES
,Chief convener,ಪ್ರಧಾನ ಸಂಚಾಲಕರು,,,,,,,,,YES
,Chronic,"ದೀರ್ಘಾವಧಿ, ಬೇರೂರಿದ, ಮರುಕಳಿಸುವ",,,,,,,,,YES
,Chronological order,"ಕ್ರಮಾನುಸರಣೆ, ಅನುಕ್ರಮಣಿಕ",,,,,,,,,YES
,Circuit breaker,ವಿದ್ಯುತ್ಪಥ ಛೇದಕ,,,,,,,,,YES
,Circuit fuse,ವಿದ್ಯುತ್ಪಥ ರಕ್ಷಾ ತಂತು,,,,,,,,,YES
,Circular,ಸುತ್ತೋಲೆ,,,,,,,,,YES
,Circumstantial evidence,"ಸಾಂದರ್ಭಿಕ ಸಾಕ್ಷ್ಯ, ಕಣ್ಣಾರೆ ಕಂಡ ಸಾಕ್ಷಿ",,,,,,,,,YES
,City compensatory allowance,"ನಗರ ಪರಿಹಾರ ಭತ್ಯೆ, ನಗರ ವಾಸ ಭತ್ಯೆ",,,,,,,,,YES
,City municipality,ನಗರ ಸಭೆ,,,,,,,,,YES
,Civil case,"ಸಿವಿಲ್ ಮೊಕದ್ದಮೆ, ದಿವಾಣಿ ಮೊಕದ್ದಮೆ",,,,,,,,,YES
,Civil court,ದಿವಾಣಿ ನ್ಯಾಯಾಲಯ,,,,,,,,,YES
,Civil judge,ದಿವಾಣಿ ನ್ಯಾಯಾಧೀಶ,,,,,,,,,YES
,Civil list,ಅಧಿಕಾರಿಗಳ ಸೇವಾ ಹಿರಿತನದ ಪಟ್ಟಿ,,,,,,,,,YES
,Civil service,ಸರ್ಕಾರಿ ಸೇವೆ,,,,,,,,,YES
,Civil suit,ದಿವಾಣಿ ದಾವೆ,,,,,,,,,YES
,Civil works,"ಪ್ರಜಾ ಸೇವೆಯ ಕಾಮಗಾರಿಗಳು, ಸಿವಿಲ್ ಕಾಮಗಾರಿಗಳು",,,,,,,,,YES
,Claim,"ಹಕ್ಕು ಕೇಳಿಕೆ, ಹಕ್ಕು ಸಾಧನೆ",,,,,,,,,YES
,Claimant,ಹಕ್ಕುದಾರ,,,,,,,,,YES
,Clamp,"ಹಿಡಿಕೆ, ಹಿಡಿಕಟ್ಟು, ಲೋಹದ ಹಿಡಿಕಟ್ಟು",,,,,,,,,YES
,Clarification,ಸ್ಪಷ್ಟೀಕರಣ,,,,,,,,,YES
,Class and grade,ವರ್ಗ ಮತ್ತು ಶ್ರೇಣಿ,,,,,,,,,YES
,Clause,"ಖಂಡ, ಕಲಮು, ಷರತ್ತು",,,,,,,,,YES
,Clear vacancy,"ಖಾಲಿ ಹುದ್ದೆ, ತೆರವು ಹುದ್ದೆ, ನಿರ್ಬಾಧಿತ ಹುದ್ದೆ",,,,,,,,,YES
,Clear view,"ಸ್ಪಷ್ಟ ಚಿತ್ರಣ, ಪೂರ್ಣ ಅರಿವು",,,,,,,,,YES
,Clearnce,"ಮುಕ್ತತೆ, ಅನುಮತಿಯ ನಿಶಾನೆ, ತೀರುವಳಿ, ವಿಮೋಚನೆ",,,,,,,,,YES
,Clearance certificate,"ತೀರಿಕೆ ಪ್ರಮಾಣ ಪತ್ರ, ಬಿಡುಗಡೆ ಪ್ರಮಾಣ ಪತ್ರ",,,,,,,,,YES
,Clear - cut,"ನಿಷ್ಕೃಷ್ಟ, ಖಚಿತವಾದ, ಸ್ಪಷ್ಟವಾದ",,,,,,,,,YES
,Cleat,"ಗೂಟ, ಕಬ್ಬಿಣದ ಗೂಟ",,,,,,,,,YES
,Clerical,"ಲಿಪಿಕ, ಬರಹದ",,,,,,,,,YES
,Clerical error,"ಬರವಣಿಗೆ ತಪ್ಪು, ಬರಹ ದೋಷ",,,,,,,,,YES
,Clerical staff,"ಲಿಪಿಕ ಸಿಬ್ಬಂದಿ, ಗುಮಾಸ್ತ ಸಿಬ್ಬಂದಿ",,,,,,,,,YES
,Client,"ಕಕ್ಷಿದಾರ, ಗಿರಾಕಿ",,,,,,,,,YES
,Close ended,"ನಿರ್ದಿಷ್ಟವಾದ, ಖಚಿತವಾದ",,,,,,,,,YES
,Closing balance,"ಮುಕ್ತಾಯ ಶಿಲ್ಕು, ಉಳಿಕೆ ಮೊತ್ತ, ಕೊನೆಯ ಶಿಲ್ಕು, ಅಂತಿಮ ಶಿಲ್ಕು",,,,,,,,,YES
,Closing date,"ಕೊನೆಯ ದಿನಾಂಕ, ಅಂತಿಮ ದಿನಾಂಕ",,,,,,,,,YES
,Closing entry,"ಅಂತಿಮ ನಮೂದು, ಕೊನೆಯ ನಮೂದು",,,,,,,,,YES
,Closure report,ಮುಕ್ತಾಯ ವರದಿ,,,,,,,,,YES
,Coastal area,"ಕರಾವಳಿ ಪ್ರದೇಶ, ಸಮುದ್ರ ತೀರ ಪ್ರದೇಶ",,,,,,,,,YES
,Codal rules,ಸಂಕೇತ ನಿಯಮಗಳು,,,,,,,,,YES
,Code,"ಸಂಕೇತ, ಸಂಹಿತೆ",,,,,,,,,YES
,Code number,ಸಂಕೇತ ಸಂಖ್ಯೆ,,,,,,,,,YES
,Code of conduct,"ಸದಾಚಾರ ಸಂಹಿತೆ, ನೀತಿ ಸಂಹಿತೆ",,,,,,,,,YES
,Code of criminal procedure,ದಂಡ ಪ್ರಕ್ರಿಯಾ ಸಂಹಿತೆ,,,,,,,,,YES
,Code word,"ಸಂಕೇತ ಪದ, ಸಂಕೇತ ಶಬ್ದ",,,,,,,,,YES
,Co - delinquent,ಸಹ ಅಪರಾಧಿ,,,,,,,,,YES
,Codification,ಕ್ರೋಡೀಕರಣ,,,,,,,,,YES
,Co - employee,"ಸಹೋದ್ಯೋಗಿ, ಸಹನೌಕರ, ಸಹ ಸಿಬ್ಬಂದಿ",,,,,,,,,YES
,Co-examiner,ಸಹ ಪರೀಕ್ಷಕ,,,,,,,,,YES
,Co - extensive,"ಸಮವ್ಯಾಪಕ, ಸಮವ್ಯಾಪಕತೆ",,,,,,,,,YES
,Coffee pulping,ಕಾಫಿ ಬೀಜದ ತಿಳ್ಳನ್ನು ತೆಗೆಯುವುದು,,,,,,,,,YES
,Cognate expression,ಏಕ ಪ್ರಕಾರ ವ್ಯಕ್ತಪಡಿಸುವಿಕೆ,,,,,,,,,YES
,Cognizable,"ಗೋಚರ, ಪ್ರತ್ಯಕ್ಷ ಕಾಣುವ",,,,,,,,,YES
,Coincide,ತಾಳೆ ಹೊಂದು,,,,,,,,,YES
,Cold storage,ಶೈತ್ಯಾಗಾರ,,,,,,,,,YES
,Collaboration,ಸಹಯೋಗ,,,,,,,,,YES
,Collapsed pit,ಕುಸಿದ ಕುಳಿಗಳು,,,,,,,,,YES
,Collateral,"ಸಮಾನ, ಅನುಷಂಗಿಕ, ಮೇಲಾಧಾರ",,,,,,,,,YES
,Collateral evidence,"ಸಹಾಯಕ ಸಾಕ್ಷ್ಯ, ಪೂರಕ ಸಾಕ್ಷ್ಯ",,,,,,,,,YES
,Collateral security,"ಪೂರಕ ಭದ್ರತೆ, ಪೂರಕ ಜಾಮೀನು",,,,,,,,,YES
,Collateral warranty,ಪೂರಕ ಭರವಸೆ,,,,,,,,,YES
,Colleague,"ಸಹೋದ್ಯೋಗಿ, ಸಹ ಸಿಬ್ಬಂದಿ",,,,,,,,,YES
,Collecting bank account,ಸಂಗ್ರಹಣ ಬ್ಯಾಂಕ್ ಖಾತೆ,,,,,,,,,YES
,Collection,ವಸೂಲಿ,,,,,,,,,YES
,Collective opinion,ಒಮ್ಮತದ ಅಭಿಪ್ರಾಯ,,,,,,,,,YES
,Collective responsibility,"ಸಾಮೂಹಿಕ ಹೊಣೆ, ಸಾಮೂಹಿಕ ಜವಾಬ್ದಾರಿ",,,,,,,,,YES
,Colloquial,ಔಪಚಾರಿಕವಲ್ಲದ,,,,,,,,,YES
,Collusion,"ಒಳಸಂಚು, ವಂಚನೆ",,,,,,,,,YES
,Combined leave,"ಸಂಯುಕ್ತ ರಜೆ, ಸಂಯೋಜಿತ ರಜೆ",,,,,,,,,YES
,Combined lighting and heating,ಸಂಯುಕ್ತ ದೀಪ ಮತ್ತು ತಾಪನ,,,,,,,,,YES
,Combined operation,ಸಂಯುಕ್ತ ಕಾರ್ಯಾಚರಣೆ,,,,,,,,,YES
,Come into effect,"ಜಾರಿಗೆ ಬರು, ಬಳಕೆಯಾಗು, ಜಾರಿಗೊಳಿಸು",,,,,,,,,YES
,Commemorate,"ಶ್ಲಾಘೀಸು, ಪ್ರಶಂಸಿಸು, ಹೊಗಳು, ಕೊಂಡಾಡು",,,,,,,,,YES
,Commensurate,"ಅನುರೂಪ, ಅನುಗುಣ",,,,,,,,,YES
,Comment,"ಟೀಕೆ, ವ್ಯಾಖ್ಯಾನ",,,,,,,,,YES
,Commercial and Non commercial,ವಾಣಿಜ್ಯ ಮತ್ತು ವಾಣಿಜ್ಯೇತರ,,,,,,,,,YES
,Commercial and Non industrial,ವಾಣಿಜ್ಯ ಹಾಗೂ ಕೈಗಾರಿಕೇತರ,,,,,,,,,YES
,Commercial accounting system,"ವಾಣಿಜ್ಯ ವ್ಯವಹಾರ ಪದ್ಧತಿ, ವಾಣಿಜ್ಯ ಲೆಕ್ಕ ಪದ್ಧತಿ",,,,,,,,,YES
,Commercial activity,ವಾಣಿಜ್ಯಾತ್ಮಕ ಚಟುವಟಿಕೆ,,,,,,,,,YES
,Commercial complex,ವಾಣಿಜ್ಯ ಸಂಕೀರ್ಣ,,,,,,,,,YES
,Commercial employment,ವಾಣಿಜ್ಯಾತ್ಮಕ ನೇಮಕಾತಿ,,,,,,,,,YES
,Commercial lighting,ವಾಣಿಜ್ಯ ದೀಪ,,,,,,,,,YES
,Commercial rate,ವಾಣಿಜ್ಯ ವಿದ್ಯುತ್ ದರ,,,,,,,,,YES
,Commission,"ಆಯೋಗ, ದಳ್ಳಾಳಿ, ಕಾರ್ಯಶುಲ್ಕ, ಕಾರ್ಯಭಾರಿ ಶುಲ್ಕ",,,,,,,,,YES
,Commission and omission,ಲೋಪ ಮತ್ತು ದೋಷಗಳು,,,,,,,,,YES
,Commissioning certificate,ಕಾರ್ಯಾರಂಭ ಪ್ರಮಾಣ ಪತ್ರ,,,,,,,,,YES
,Commissioning of assets,ಆಸ್ತಿಗಳ ಕಾರ್ಯಾಚರಣೆ,,,,,,,,,YES
,Commitment charge,ಕಟ್ಟುಪಾಡು ಶುಲ್ಕ,,,,,,,,,YES
,Committee,ಸಮಿತಿ,,,,,,,,,YES
,Common,ಸರ್ವಸಮ,,,,,,,,,YES
,Common expenditures,ಒಂದೇ ರೀತಿಯ ವೆಚ್ಚಗಳು,,,,,,,,,YES
,Common factor,"ಸಾಮಾನ್ಯ ಅಂಶ, ಸಾಮಾನ್ಯತೆ",,,,,,,,,YES
,Common ground,ಸಾಮಾನ್ಯ ಆಧಾರ,,,,,,,,,YES
,Common law,ಸಾಮಾನ್ಯ ಕಾನೂನು,,,,,,,,,YES
,Common main,"ಸಾಮಾನ್ಯ ವಿದ್ಯುತ್ ಮಾರ್ಗ, ಸಮಾನ ಸೇವಾ ಮಾರ್ಗ",,,,,,,,,YES
,Common procedure,"ಸಾಮಾನ್ಯ ಕಾರ್ಯ ವಿಧಾನ, ಸಾಮಾನ್ಯ ನಡವಳಿ",,,,,,,,,YES
,Common purpose,ಸಮಾನೋದ್ದೇಶ,,,,,,,,,YES
,Common retiremet date,"ಸಾಮಾನ್ಯ ನಿವೃತ್ತಿ ದಿನಾಂಕ, ಒಂದೇ ದಿನ ಕಾರ್ಯವಿಮುಕ್ತಿಗೊಳಿಸಿದ ದಿನಾಂಕ",,,,,,,,,YES
,Common service line,ಸಮಾನ ವಿದ್ಯುತ್ ಮಾರ್ಗ,,,,,,,,,YES
,Communication,"ಸಂಪರ್ಕ, ಸಂವಾರ್ತೆ",,,,,,,,,YES
,Communication of pension,ಪಿಂಚಣಿಯ ಪರಿವರ್ತನೆ,,,,,,,,,YES
,Commuted leave,ಪರಿವರ್ತಿತ ರಜೆ,,,,,,,,,YES
,Company act,ಕಂಪನಿ ಅಧಿನಿಯಮ,,,,,,,,,YES
,Comparative statement,"ತುಲನಾತ್ಮಕ ವಿವರಣಾ ಪಟ್ಟಿ, ಹೋಲಿಕೆ ವಿವರಣಾ ಪಟ್ಟಿ",,,,,,,,,YES
,Compassion,"ಅನುಕಂಪ, ಕನಿಕರ, ಮರುಕ",,,,,,,,,YES
,Compassionate allowance,ಅನುಕಂಪ ಭತ್ಯೆ,,,,,,,,,YES
,Compassionate gratuity,ಅನುಕಂಪದ ಉಪದಾನ,,,,,,,,,YES
,Compelling reasons,"ಒತ್ತಾಯದ ಕಾರಣಗಳು, ಅನಿವಾರ್ಯ ಕಾರಣಗಳು",,,,,,,,,YES
,Compendium,ಸಾರ ಸಂಗ್ರಹ,,,,,,,,,YES
,Compensation,"ಪರಿಹಾರ, ನಷ್ಟ ಪರಿಹಾರ",,,,,,,,,YES
,Compensation pension,ಪರಿಹಾರ ಪಿಂಚಣಿ,,,,,,,,,YES
,Compensatory allowance,ಪರಿಹಾರ ಭತ್ಯೆ,,,,,,,,,YES
,Compensatory holiday,ಪರಿಹಾರ ರಜಾ ದಿನ,,,,,,,,,YES
,Compensatory leave,ಪರಿಹಾರ ರಜೆ,,,,,,,,,YES
,Competent,"ಸಕ್ಷಮ, ಸಮರ್ಥ",,,,,,,,,YES
,Competent Authority,"ಸಕ್ಷಮ ಪ್ರಾಧಿಕಾರಿ, ಸಕ್ಷಮ ಪ್ರಾಧಿಕಾರ",,,,,,,,,YES
,Competitive rate,ಸ್ಪರ್ಧಾತ್ಮಕ ದರ,,,,,,,,,YES
,Competitive tenders,ಸರ್ಧಾತ್ಮಕ ಟೆಂಡರುಗಳು,,,,,,,,,YES
,Compilation,"ಸಂಕಲನ, ವಿಷಯ ಸಂಗ್ರಹಣೆ",,,,,,,,,YES
,Compiler,"ಸಂಕಲನಕಾರ, ಸಂಗ್ರಾಹಕ",,,,,,,,,YES
,Complainant,ದೂರು ಹೇಳುವವನು,,,,,,,,,YES
,Complementary pass,ಅನುಜ್ಞಾಮಂತ್ರಣ ಪತ್ರ,,,,,,,,,YES
,Complex,ಸಂಕೀರ್ಣ,,,,,,,,,YES
,Complex component,ಸಂಕೀರ್ಣ ಅಂಗಾಂಶ,,,,,,,,,YES
,Compliance report,ಅನುಸರಣೆ / ಪಾಲನೆ ವರದಿ,,,,,,,,,YES
,Compliant,"ಅನುವರ್ತನ, ಅಜ್ಞಾನುಸರಣ",,,,,,,,,YES
,Compliant meter,ಅನುವರ್ತನ ಮಾಪಕ,,,,,,,,,YES
,Complimentary,ಗೌರವಪೂರ್ವಕ ಕೊಡುಗೆ,,,,,,,,,YES
,Complimentary copy,ಗೌರವ ಪ್ರತಿ,,,,,,,,,YES
,Comply with,"ನೆರವೇರಿಸು, ಪಾಲಿಸು",,,,,,,,,YES
,Compounding fee,"ಒಡಂಬಡಿಕೆ ಶುಲ್ಕ, ದೋಷಮೋಚನೆ ಶುಲ್ಕ",,,,,,,,,YES
,Comprehensive manual,ಸಮಗ್ರ ಕೈಪಿಡಿ,,,,,,,,,YES
,Comprehensive risk policy,ಸಮಗ್ರ ಹಾನಿ ವಿಮೆ,,,,,,,,,YES
,Compulsory deposit,ಕಡ್ಡಾಯ ಠೇವಣಿ,,,,,,,,,YES
,Compulsory fee,ಕಡ್ಡಾಯ ಶುಲ್ಕ,,,,,,,,,YES
,Compulsory retirement,ಕಡ್ಡಾಯ ನಿವೃತ್ತಿ,,,,,,,,,YES
,Compulsory waiting period,ಕಡ್ಡಾಯ ನಿರೀಕ್ಷಣಾ ಅವಧಿ,,,,,,,,,YES
