ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Dealer,ವ್ಯಾಪಾರಿ,,,,,,,,,
,Dear,"ದುಬಾರಿ, ತುಟ್ಟಿ, ಪ್ರಿಯ, ಮೆಚ್ಚಿನ",,,,,,,,,
,Dearness allowance (D.A.),ತುಟ್ಟಿ ಭತ್ಯ,,,,,,,,,
,Dearth,ಕೊರತೆ,,,,,,,,,
,Death bed,"ಮರಣ ಶಯ್ಯೆ, ಸಾವಿನ ಅಂಚು",,,,,,,,,
,Death blow,"ಮಾರಕ ಪೆಟ್ಟು, ಸಾಯುವಂಥ ಏಟು",,,,,,,,,
,Death cum retirement gratuity (D.C.R.G.),ಸಾವು-ನಿವೃತ್ತಿ ಉಪಾದಾನ,,,,,,,,,
,Death rate,"ಮರಣ ದರ, ಮರಣ ಪ್ರಮಾಣ",,,,,,,,,
,Death sentence,ಮರಣ ದಂಡನೆ,,,,,,,,,
,Debacle,ಅಧಃಪತನ,,,,,,,,,
,Debar,"ತಡೆ, ಹೊರಗಿಡು, ಡಿಬಾರ್ ಮಾಡು",,,,,,,,,
,Debatable matter,"ವಿವಾದಾಸ್ಪದ ವಿಷಯ, ಚರ್ಚಾಸ್ಪದ ವಿಷಯ",,,,,,,,,
,Debate,"ವಿವಾದ, ಚರ್ಚೆ, ವಿವಾದಮಾಡು, ಚರ್ಚಿಸು",,,,,,,,,
,Debauch,"ಭ್ರಷ್ಟಗೊಳಿಸು, ದೂಷಿಸು, ವ್ಯಭಿಚಾರಿ",,,,,,,,,
,Debenture,"ಡಿಬೆಂಚರ್, ಸಾಲಪತ್ರ",,,,,,,,,
,Debility,ದೌರ್ಬಲ್ಯ,,,,,,,,,
,Debit,"ಖರ್ಚು, ಖರ್ಚುಹಾಕು",,,,,,,,,
,Debt,"ಋಣ, ಸಾಲ",,,,,,,,,
,Debt heads,ಋಣ ಶೀರ್ಷಿಕೆ,,,,,,,,,
,Debtor,ಸಾಲಗಾರ,,,,,,,,,
,Decadal celebrations,ದಶಮಾನೋತ್ಸವ,,,,,,,,,
,Decade,ದಶಕ,,,,,,,,,
,Decadence,"ಇಳಿಕೆ, ಅವನತಿ",,,,,,,,,
,Decamp,"ಜಾಗಬಿಡು, ಬಿಟ್ಟೋಡು",,,,,,,,,
,Decay,"ಕೊಳೆ, ನಶಿಸು, ಹಾಳಾಗು, ನಾಶ, ಅಳಿವು, ಕೊಳೆತ",,,,,,,,,
,Deceased,"ಸತ್ತ, ಮೃತ",,,,,,,,,
,Deceit,"ವಂಚನೆ, ಕಪಟ, ಮೋಸ",,,,,,,,,
,Decency,ಸಭ್ಯತೆ,,,,,,,,,
,Decentralization,ವಿಕೇಂದ್ರೀಕರಣ,,,,,,,,,
,Decimal classification,"ದಶಮಾಂಶ, ವರ್ಗೀಕರಣ",,,,,,,,,
,Decimal system,"ದಶಮಾಂಶ, ಪದ್ಧತಿ",,,,,,,,,
,Decipher,"ಸಂಕೇತ ಬಿಡಿಸಿ ಓದು, ಗುರುತಿಸು, ಗೂಢಾರ್ಥಹೇಳು",,,,,,,,,
,Decision,"ತೀರ್ಮಾನ, ನಿರ್ಣಯ",,,,,,,,,
,Decisive,ನಿರ್ಣಾಯಕ,,,,,,,,,
,Declaration,"ಘೋಷಣೆ, ಸಾರುವುದು",,,,,,,,,
,Decline,"ಅವನತಿ, ಇಳಿ, ನಿರಾಕರಿಸು",,,,,,,,,
,Decoding,"ವಿಸಂಕೇತನ, ಸಂಕೇತ ಬಿಡಿಸುವುದು",,,,,,,,,
,Decomposition,"ವಿಘಟನೆ, ಕೊಳೆತುಹೋಗುವಿಕೆ",,,,,,,,,
,Decontrol,"ವಿನಿಯಂತ್ರಣ, ವಿನಿಯಂತ್ರಿಸು",,,,,,,,,
,Decoration,ಅಲಂಕಾರ,,,,,,,,,
,Decorum,"ಸಭ್ಯಾಚಾರ, ಗೌರವಪೂರ್ಣ ನಡೆವಳಿಕೆ",,,,,,,,,
,Decrease,"ತಗ್ಗಿಸು, ಇಳಿಸು, ಕಡಿಮೆಯಾಗಿಸು, ಇಳಿತ",,,,,,,,,
,Decree,"ಡಿಕ್ರಿ, ನ್ಯಾಯಾಜ್ಞೆ",,,,,,,,,
,Decree holder,"ಡಿಕ್ರಿದಾರ, ನ್ಯಾಯಾಜ್ಞೆದಾರ",,,,,,,,,
,Decree Nisi,"1. ಷರತ್ತಿಗೆ ಒಳಪಟ್ಟ ಡಿಕ್ರಿ, ಷರತ್ತಿಗೆ ಒಳಪಟ್ಟ ನ್ಯಾಯಾಜ್ಞೆ 2. ಸಾಪೇಕ್ಷ ಆಜ್ಞೆ",,,,,,,,,
,Decry,"ತೆಗಳು, ಹಳಿ, ಜರಿ",,,,,,,,,
,Dedication,ಸಮರ್ಪಣೆ,,,,,,,,,
,Deduce,"ತರ್ಕಬದ್ಧವಾಗಿ ಊಹಿಸು, ಅನುಮಾನಿಸು",,,,,,,,,
,Deduct,"ತಗ್ಗಿಸು, ಕಳೆ, ಕಡಿಮೆಮಾಡು",,,,,,,,,
,Deduction,"ಕಡಿತ, ಮುರಿದುಕೊಳ್ಳುವುದು",,,,,,,,,
,Deed,"ವಿಲೇಖ ಪತ್ರ, ದಸ್ತಾವೇಜು, ಕೃತ್ಯ, ಕೆಲಸ",,,,,,,,,
,Deem,"ಭಾವಿಸು, ಪರಿಗಣಿಸು",,,,,,,,,
,Deemed university,ಪರಿಗಣಿತ ವಿಶ್ವವಿದ್ಯಾಲಯ,,,,,,,,,
,Deface,"ವಿಕೃತಗೊಳಿಸು, ವಿರೂಪಗೊಳಿಸು",,,,,,,,,
,De facto,"ವಸ್ತುತಃ, ಕಾರ್ಯತಃ",,,,,,,,,
,Defalcation,ಹಣದ ದುರುಪಯೋಗ,,,,,,,,,
,Defamation,"ಮಾನಹಾನಿ, ಮಾನನಷ್ಟ",,,,,,,,,
,Default,ತಪ್ಪು,,,,,,,,,
,Defaulter,ತಪ್ಪಿತಸ್ಥ,,,,,,,,,
,Defeat,"ಪರಾಜಯ, ಪರಾಭವ, ಸೋಲು, ವಿಫಲಗೊಳಿಸು, ಸೋಲಿಸು, ಪರಾಜಯಗೊಳಿಸು",,,,,,,,,
,Defect,"ಲೋಪ, ದೋಷ, ನ್ಯೂನತೆ, ಐಬು, ಪಕ್ಷಾಂತರಮಾಡು",,,,,,,,,
,Defence,"ರಕ್ಷಣೆ, ಪ್ರತಿವಾದ",,,,,,,,,
,Defence Personnel,ರಕ್ಷಣಾ ಸಿಬ್ಬಂದಿ,,,,,,,,,
,Defend,"ರಕ್ಷಿಸು, ಸಮರ್ಥಿಸು, ಪ್ರತಿವಾದಿಸು",,,,,,,,,
,Defer,"ಮುಂದಕ್ಕೆ ಹಾಕು, ಮುಂದೂಡು",,,,,,,,,
,Deference,"ಮನ್ನಣೆ, ಗೌರವ",,,,,,,,,
,Defiance,"ಪ್ರತಿಭಟನೆ, ಉಲ್ಲಂಘನೆ",,,,,,,,,
,Deficiency,"ನ್ಯೂನತೆ, ಕೊರತೆ",,,,,,,,,
,Deficit budget,"ಖೋತಾ ಆಯವ್ಯಯ, ಕೊರತೆ ಮುಂಗಡಪತ್ರ",,,,,,,,,
,Deficit financing,ಕೊರತೆ ಅರ್ಥವ್ಯವಸ್ಥೆ,,,,,,,,,
,Defile,ಅಪವಿತ್ರಗೊಳಿಸು,,,,,,,,,
,Define,"ಪರಿಭಾಷಿಸು, ವಿವರಿಸು",,,,,,,,,
,Definite,"ಖಚಿತ, ನಿಶ್ಚಿತ, ನಿರ್ದಿಷ್ಟ",,,,,,,,,
,Definition,ಪರಿಭಾಷೆ,,,,,,,,,
,Deflation,"ಬೆಲೆ ಇಳಿತ, ಕುಸಿತ, ಇಳಿತ",,,,,,,,,
,Deforestation,"ಅರಣ್ಯನಾಶ, ಅರಣ್ಯ ಅಪವರ್ಧನ",,,,,,,,,
,Deform,"ವಿರೂಪಗೊಳಿಸು, ವಿಕಾರಗೊಳಿಸು",,,,,,,,,
,Defraud,"ಮೋಸಗೊಳಿಸು, ವಂಚಿಸು",,,,,,,,,
,Defray,"ಕೊಡು, ವಹಿಸು, ಭರಿಸು",,,,,,,,,
,Defunct,ನಿಷ್ಕ್ರಿಯ,,,,,,,,,
,Degeneration,ಅವನತಿ,,,,,,,,,
,Degradation,"ಅವನತಿ ಹೊಂದುವುದು, ನೀತಿಭ್ರಷ್ಟವಾಗುವುದು, ಪದಾವನತಿ, ಹಿಂಬಡ್ತಿ",,,,,,,,,
,Degree,"ಪದವಿ, ಪ್ರಮಾಣ, ಮಟ್ಟ, ಡಿಗ್ರಿ",,,,,,,,,
,Dehydration,ನಿರ್ಜಲೀಕರಣ,,,,,,,,,
,Dejection,"ನಿರಾಸೆ, ವಿಷಣ್ಣತೆ",,,,,,,,,
,Delay in issuing,"ನೀಡುವಲ್ಲಿ ಆದ ವಿಳಂಬ, ನೀಡಿಕೆಯಲ್ಲಿ ಆದ ವಿಳಂಬ, ಹೊರಡಿಸುವಲ್ಲಿ ಆದ ವಿಳಂಬ",,,,,,,,,
,Delay,"ವಿಳಂಬ, ಕಾಲಹರಣ",,,,,,,,,
,Delegated power,ಪ್ರತ್ಯಾಯೋಜಿತ ಅಧಿಕಾರ,,,,,,,,,
,Delegation,"ಪ್ರತ್ಯಾಯೋಜನೆ, ನಿಯೋಗ",,,,,,,,,
,Delete,"ತೆಗೆದುಹಾಕು, ವಿಲೋಪಿಸು",,,,,,,,,
,Deletion,"ವಿಲೋಪನ, ತೆಗೆದು ಹಾಕುವುದು",,,,,,,,,
,Deliberate,"ಚರ್ಚಿಸು, ವಿಮರ್ಶಿಸು, ಪರ್ಯಾಲೋಚಿಸು, ಉದ್ದೇಶಪೂರ್ವಕ",,,,,,,,,
,Deliberately,ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ,,,,,,,,,
,Deliberation,"ಪರ್ಯಾಲೋಚನೆ, ಚರ್ಚೆ, ವಿಮರ್ಶೆ, ನಿರೂಪಣೆ, ಸಮಾಲೋಚನೆ",,,,,,,,,
,Delicate,"ಸೂಕ್ಷ್ಮ, ನಾಜೂಕು",,,,,,,,,
,Delimit,ಪರಿಮಿತಗೊಳಿಸು,,,,,,,,,
,Delineate,"ನಿರೂಪಿಸು, ಚಿತ್ರಿಸು",,,,,,,,,
,Delinquency,ಕರ್ತವ್ಯಚ್ಯುತಿ,,,,,,,,,
,Delirium,"ಚಿತ್ತವಿಭ್ರಮೆ, ಸನ್ನಿ",,,,,,,,,
,Deliver,"ತಲುಪಿಸು, ಬಟವಾಡೆಮಾಡು, ಪ್ರಸವಿಸು, ಹೆರು, ಬಿಡುಗಡೆ ಮಾಡು, ವಿಮೋಚಿಸು",,,,,,,,,
,Delivery,"ತಲುಪಿಸುವಿಕೆ, ಬಟವಾಡೆ, ಪ್ರಸವ, ಹೆರಿಗೆ, ವಿಮೋಚನೆ, ಬಿಡುಗಡೆ",,,,,,,,,
,Delusion,"ಭ್ರಾಂತಿ, ಭ್ರಮೆ",,,,,,,,,
,Demand,"ಬೇಡಿಕೆ, ತಗಾದೆ, ಕೋರಿಕೆ, ಬೇಡು, ತಗಾದೆಮಾಡು, ಕೋರು",,,,,,,,,
,Demand bill,ಬೇಡಿಕೆ ಹುಂಡಿ,,,,,,,,,
,Demand draft,"ಡಿಮ್ಯಾಂಡ್ ಡ್ರಾಫ್ಟ್, ದರ್ಶಿನಿಹುಂಡಿ",,,,,,,,,
,Demand notice,ತಗಾದೆ ನೋಟಿಸು,,,,,,,,,
,Demarcate,"ಗುರುತುಮಾಡು, ತೆಗೆದಿರುಸು",,,,,,,,,
,Demerit,"ಅನರ್ಹತೆ, ಅಯೋಗ್ಯತೆ, ದೋಷ, ಕುಂದು",,,,,,,,,
,Demi,"ಅರ್ಧ, ಅರೆ",,,,,,,,,
,Demi official (D.O.),ಅರೆ ಸರ್ಕಾರಿ,,,,,,,,,
,Demise,"ನಿಧನ, ಸಾವು",,,,,,,,,
,Democracy,ಪ್ರಜಾಪ್ರಭುತ್ವ,,,,,,,,,
,Demolish,"ಕೆಡವು, ಉರುಳಿಸು, ಧ್ವಂಸಮಾಡು, ನೆಲಸಮ ಮಾಡು",,,,,,,,,
,Demonetization,"ಅನಾಣ್ಯೀಕರಣ, ಚಲಾವಣೆ ರದ್ದತಿ",,,,,,,,,
,Demonstration,"ನಿದರ್ಶನ ಕೊಡುವಿಕೆ, ಪ್ರದರ್ಶನ, ನಿರೂಪಣೆ, ಪ್ರಾತ್ಯಕ್ಷಿಕೆ",,,,,,,,,
,Demoralize,"ಧೈರ್ಯಗೆಡಿಸು, ನೀತಿಗೆಡಿಸು",,,,,,,,,
,Demotion,"ಪದಾವನತಿ, ಹಿಂಬಡ್ತಿ",,,,,,,,,
,Demur,"ತಕರಾರು ಹೂಡು, ಆಕ್ಷೇಪಿಸು",,,,,,,,,
,Demurrage,"ವಿಳಂಬಶುಲ್ಕ, ಡೆಮರೇಜ್",,,,,,,,,
,Denial,ನಿರಾಕರಣೆ,,,,,,,,,
,Denomination,"ಹೆಸರು, ವರ್ಗ",,,,,,,,,
,Denotify,ಅಧಿಸೂಚನೆಯಿಂದ ತೆಗೆದುಹಾಕು,,,,,,,,,
,Denounce,"ಬಹಿರಂಗವಾಗಿ ತೆಗಳು, ಆಪಾದಿಸು, ದೂಷಿಸು",,,,,,,,,
,Denove,ಮತ್ತೆ ಹೊಸದಾಗಿ,,,,,,,,,
,Dental Council of India,ಭಾರತೀಯ ದಂತವೈದ್ಯ ಪರಿಷತ್ತು,,,,,,,,,
,Denture,"ಹಲ್ಲು ಸಾಲು, ಕೃತಕ ದಂತ ಶ್ರೇಣಿ",,,,,,,,,
,Deny,ನಿರಾಕರಿಸು,,,,,,,,,
,Deodorant,ದುರ್ಗಂಧನಾಶಕ,,,,,,,,,
,Depart,"ಹೊರಟುಹೋಗು, ನಿರ್ಗಮಿಸು",,,,,,,,,
,Departed,"ತೀರಿಕೊಂಡ, ಮೃತ, ಗತ",,,,,,,,,
,Departed glory,ಗತ ವೈಭವ,,,,,,,,,
,Department,"ಇಲಾಖೆ, ವಿಭಾಗ",,,,,,,,,
,Departmental councils,ವಿಭಾಗೀಯ ಪರಿಷತ್ತುಗಳು,,,,,,,,,
,Departmental enquiry,ಇಲಾಖಾ ವಿಚಾರಣೆ,,,,,,,,,
,Departmental examination,ಇಲಾಖಾ ಪರೀಕ್ಷೆ,,,,,,,,,
,Departmental store,"ಸರ್ವಸಾಮಗ್ರಿ ಮಳಿಗೆ, ಸರ್ವಸರಕು ಮಳಿಗೆ",,,,,,,,,
,Department Of public instruction,ಸಾರ್ವಜನಿಕ ಶಿಕ್ಷಣ ಇಲಾಖೆ,,,,,,,,,
,Departure,"ಹೊರಡುವುದು, ನಿರ್ಗಮನ",,,,,,,,,
,Depend,"ಅವಲಂಬಿಸು, ಆಶ್ರಯಿಸು",,,,,,,,,
,Dependable,"ವಿಶ್ವಾಸಾರ್ಹ, ಅವಲಂಬನ ಯೋಗ್ಯ",,,,,,,,,
,Dependent,"ಅವಲಂಬಿತ, ಆಶ್ರಿತ, ಪರಾಧೀನ",,,,,,,,,
,Depict,"ಚಿತ್ತಿಸು, ವರ್ಣಿಸು",,,,,,,,,
,Deplete,"ಬರಿದುಮಾಡು, ಕ್ಷೀಣವಾಗು",,,,,,,,,
,Deploy,"ಹರಡು, ವಿನ್ಯಾಸಗೊಳಿಸು, ಇರಿಸು",,,,,,,,,
,Deponent,"ಹೇಳಿಕೆ ನೀಡುವವನು, ಹೇಳಿಕೆದಾರ",,,,,,,,,
,Depopulated,ಜನಶೂನ್ಯ,,,,,,,,,
,Deport,"ಗಡೀಪಾರುಮಾಡು, ದೇಶೋಚ್ಚಾಟನೆ",,,,,,,,,
,Depose,"ಹೇಳಿಕೆ ಕೊಡು, ಪದಚ್ಯುತಗೊಳಿಸು",,,,,,,,,
,Deposit,"ಠೇವಣಿ ಇಡು, ನಿಕ್ಷೇಪಿಸು, ಇಡು, ನಿಕ್ಷೇಪ, ಠೇವಣಿ, ಶೇಖರಣೆಗೊಳ್ಳು",,,,,,,,,
,Deposition,"ಹೇಳಿಕೆ ನೀಡುವುದು, ಸಾಕ್ಷಿ ಹೇಳುವುದು",,,,,,,,,
,Depot,"ಡಿಪೊ, ಮಳಿಗೆ, ಅಂಗಡಿ, ಉಗ್ರಾಣ",,,,,,,,,
,Deprecate,"ಹೀನಾಯಿಸು, ನಿಂದಿಸು, ಹಳಿ",,,,,,,,,
,Depreciate,"ಬೆಲೆ ತಗ್ಗಿಸು, ಇಳಿಸು, ಸವಕಳಿ ತೆಗೆ, ಜರಿ, ಹಳಿ, ನಿಂದಿಸು",,,,,,,,,
,Depreciation,"ಅಪಮೌಲ್ಯನ, ಬೆಲೆ ಇಳಿಕೆ, ಸವಕಳಿ",,,,,,,,,
,Depression,"ನಿರುತ್ಸಾಹ, ಖಿನ್ನತೆ, ಕುಸಿತ, ಇಳಿತ, ಮುಗ್ಗಟ್ಟು",,,,,,,,,
,Deprave,"ಕಿತ್ತುಕೋ, ಇಲ್ಲದಂತೆ ಮಾಡು, ದೊರೆಯದಂತೆ ಮಾಡು, ತಪ್ಪಿಸು",,,,,,,,,
,Depth,ಆಳ,,,,,,,,,
,Deputation,ಪ್ರತಿನಿಯೋಜನೆ,,,,,,,,,
,Deranged,"ಮತಿಭ್ರಷ್ಟ, ತಲೆಕೆಟ್ಟ, ಅಸ್ತವ್ಯಸ್ತ",,,,,,,,,
,Dereliction,"ಚ್ಯುತಿ, ನಿರ್ಲಕ್ಷ್ಯ",,,,,,,,,
,Deride,"ಅಪಹಾಸ್ಯ ಮಾಡು, ಹೀನಾಯಿಸು",,,,,,,,,
,Derive,"ಪಡೆದುಕೊ, ವ್ಯುತ್ಪತ್ತಿಮಾಡು, ನಿಷ್ಪತ್ತಿಮಾಡು",,,,,,,,,
,Derogatory,"ಅಪಮಾನಕಾರಿ, ಕೀಳಾದ, ಹೀನಾಯವಾದ",,,,,,,,,
,Descend,"ಇಳಿದುಬರು, ಎರಗು",,,,,,,,,
,Descendent,"ವಂಶಜ, ಸಂತತಿಯವ",,,,,,,,,
,Descending order,"ಇಳಿಕೆ ಕ್ರಮ, ಅವರೋಹಣ ಕ್ರಮ",,,,,,,,,
,Describe,"ವರ್ಣಿಸು, ವಿವರಿಸು",,,,,,,,,
,Description,"ವರ್ಣನೆ, ವಿವರಣೆ",,,,,,,,,
,Descriptive,ವರ್ಣನಾತ್ಮಕ,,,,,,,,,
,Desecrate,ಅಪವಿತ್ರಗೊಳಿಸು,,,,,,,,,
,Desert,"ಮರಳುಗಾಡು, ಬಂಜರು, ಕೈಬಿಡು, ಪರಿತ್ಯಜಿಸು",,,,,,,,,
,Deserve,"ಅರ್ಹನಾಗಿರು, ಪಾತ್ರನಾಗಿರು, ತಕ್ಕವನಾಗಿರು",,,,,,,,,
,Design,"ವಿನ್ಯಾಸ, ರೂಪರೇಖೆ, ಉದ್ದೇಶ, ಸಂಚು",,,,,,,,,
,Designate,"ಗೊತ್ತಾದ, ಹೆಸರಿಸಿದ, ಹೆಸರಿಸು, ಗೊತ್ತುಪಡಿಸು",,,,,,,,,
,Designation,"ಪದನಾಮ, ಹುದ್ದೆಯ ಹೆಸರು",,,,,,,,,
,Desirable,"ಅಪೇಕ್ಷಣೀಯ, ವಿಹಿತ",,,,,,,,,
,Desire,"ಅಪೇಕ್ಷೆ, ಇಚ್ಛೆ, ಅಪೇಕ್ಷಿಸು, ಇಚ್ಛಿಸು",,,,,,,,,
,Desist,"ತಡೆದುಕೊ, ಮಾಡದಿರು",,,,,,,,,
,Desk,"ಡೆಸ್ಕು, ಇಳಿಜಾರು ಮೇಜು",,,,,,,,,
,Despair,"ನಿರಾಸೆ, ಎದೆಗುಂದು",,,,,,,,,
,Despatch (dispatch),"ರವಾನಿಸು, ಕಳಿಸು, ರವಾನೆ, ಸಾಗಣೆ, ಸಂದೇಶ",,,,,,,,,
,Despatcher,ರವಾನೆದಾರ,,,,,,,,,
,Despise,"ಹೀನಾಯಿಸು, ಕಡೆಗಣಿಸು, ಉಪೇಕ್ಷಿಸು, ತುಚ್ಛವಾಗಿ ಕಾಣು",,,,,,,,,
,Despite,ಆದರೂ,,,,,,,,,
,Despond,"ನಿರುತ್ಸಾಹಿತನಾಗು, ಎದೆಗುಂದು, ನಿರಾಶನಾಗು",,,,,,,,,
,Despot,"ನಿರಂಕುಶ, ನಿರಂಕುಶ ಪ್ರಭು",,,,,,,,,
,Destination,"ಗಮ್ಯಸ್ಥಾನ, ತಲುಪುದಾಣ, ಸೇರಬೇಕಾದ ಜಾಗ, ಉದ್ದೇಶ, ಗುರಿ",,,,,,,,,
,Destined,"ಪೂರ್ವನಿರ್ದಿಷ್ಟ, ಮೊದಲೇ ಗೊತ್ತುಪಡಿಸಿದ, ವಿಧಿನಿಯಮಿತ, ಹಣೆಬರೆಹದಲ್ಲಿದ್ದದ್ದು",,,,,,,,,
,Destiny,"ದೈವ, ವಿಧಿ, ಅದೃಷ್ಟ, ಅಂತ್ಯ, ಪರ್ಯವಸಾನ",,,,,,,,,
,Destitute,"ನಿರ್ಗತಿಕ, ನಿರಾಶ್ರಿತ",,,,,,,,,
,Destroy,"ನಾಶಪಡಿಸು, ಹಾಳುಮಾಡು, ದ್ವಂಸಮಾಡು, ಕೊಲ್ಲು",,,,,,,,,
,Detach,"ಕಳಚ್ಚು, ಬಿಡಿಸು, ಬೇರ್ಪಡಿಸು",,,,,,,,,
,Detail,"ವಿವರಣೆ, ವಿಸ್ತಾರ, ವಿವರ, ವಿವರಿಸು",,,,,,,,,
,Detailed Contingency bill (D.C. bill),ಸವಿವರ ಸಾದಿಲ್ವಾರು ಬಿಲ್ಲು,,,,,,,,,
,Detailed estimate,"ಸವಿವರ ಅಂದಾಜು, ತಪಶೀಲು ಅಂದಾಜು",,,,,,,,,
,Detailed heads,"ಸವಿಸ್ತಾರ ಶಿರ್ಷಿಕೆಗಳು, ಸವಿವರ ಶೀರ್ಷಿಕೆಗಳು",,,,,,,,,
,Detailed report,"ಸವಿವರ ವರದಿ, ವಿಸ್ತಾರವಾದ ವರದಿ",,,,,,,,,
,Detailed text,ಸವಿವರ ಪಠ್ಯ,,,,,,,,,
,Detain,"ಸೆರೆಯಲ್ಲಿಡು, ಬಂಧನದಲ್ಲಿಡು, ಉಳಿಸಿಕೊಳ್ಳು, ತಡೆದುನಿಲ್ಲಿಸು",,,,,,,,,
,Detect,"ಪತ್ತೆಮಾಡು, ಕಂಡು ಹಿಡಿ, ಗೊತ್ತು ಹಚ್ಚು",,,,,,,,,
,Detection of crime,ಅಪರಾಧ ಪತ್ತೆ,,,,,,,,,
,Detective,"ಪತ್ತೆದಾರ, ಪತ್ತೇದಾರಿ",,,,,,,,,
,Detenue,ಬಂಧಿ,,,,,,,,,
,Deter,"ಎದೆಗುಂದಿಸು, ಭಯಹುಟ್ಟಿಸು, ಅಡ್ಡಿಮಾಡು, ಹಿಮ್ಮೆಟ್ಟಿಸು",,,,,,,,,
,Deteriorate,"ಕ್ಷೀಣಿಸು, ಇಳಿಗುಂದು, ಹಾಳಾಗು, ಕೆಡು",,,,,,,,,
,Deterioration,"ಕ್ಷೀಣಿಸುವಿಕೆ, ಇಳಿಗುಂದುವಿಕೆ",,,,,,,,,
,Determine,"ನಿರ್ಧರಿಸು, ನಿಶ್ಚಯಿಸು, ಇತ್ಯರ್ಥಮಾಡು",,,,,,,,,
,Determination,ನಿರ್ಧಾರ,,,,,,,,,
,Detonate,ಸ್ಫೋಟಿಸು,,,,,,,,,
,Detonator,ಸ್ಫೋಟಕ,,,,,,,,,
,Detrimental,"ಹಾನಿಕರ, ಅಪಾಯಕರ, ಅಹಿತಕರ, ಅಡ್ಡಿಯನ್ನುಂಟುಮಾಡುವ",,,,,,,,,
,Devaluation,ಅಪಮೌಲ್ಯನ,,,,,,,,,
,Devastation,ವಿನಾಶ,,,,,,,,,
,Development,"ಅಭಿವೃದ್ಧಿ, ಬೆಳವಣಿಗೆ, ವಿಕಾಸ",,,,,,,,,
,Development division,ಅಭಿವೃದ್ಧಿ ವಿಭಾಗ,,,,,,,,,
,Development section,ಅಭಿವೃದ್ಧಿ ಶಾಖೆ,,,,,,,,,
,Development works,ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿಗಳು,,,,,,,,,
,Development scheme,ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಯೋಜನೆ,,,,,,,,,
,Deviate,"ಮಾರ್ಗ ಬಿಟ್ಟುಹೋಗು, ದಾರಿತಪ್ಪು, ವಿಚಲಿಸು, ತಿರುಗು",,,,,,,,,
,Deviation,"ಉಲ್ಲಂಘನೆ, ಬಳಸುಮಾರ್ಗ, ಮಾರ್ಗಾಂತರ",,,,,,,,,
,Device,"ಉಪಾಯ, ತಂತ್ರ, ಸಾಧನ, ಸಲಕರಣೆ",,,,,,,,,
,Devil,"ಭೂತ, ಪಿಶಾಚಿ, ಧೂರ್ತ, ಹಠಮಾರಿ, ಅತಿಜಾಣ",,,,,,,,,
,Devise,"ಮರಣಪತ್ರದಾನ ಉಪಾಯಹೂಡು, ಯೋಜಿಸು",,,,,,,,,
,Devoid,"ಶೂನ್ಯ, ಹೀನ, ರಹಿತ, ಇಲ್ಲದ",,,,,,,,,
,Devolution,"ಆಸ್ತಿಪ್ರಾಪ್ತಿ ವಹಿಸುವಿಕೆ, ಇಳಿದುಬರುವದು",,,,,,,,,
,Devote,"ಅರ್ಪಿಸು, ಸಮರ್ಪಿಸು, ಮೀಸಲಿಡು",,,,,,,,,
,Devotion,"ನಿಷ್ಠೆ, ಆಸಕ್ತಿ",,,,,,,,,
,Devotion to duty,ಕರ್ತವ್ಯ ನಿಷ್ಠೆ,,,,,,,,,
,Devour,"ಕೊಳ್ಳೆಹೊಡೆ, ನುಂಗಿಹಾಕು",,,,,,,,,
,Devout,ನಿಷ್ಠೆ,,,,,,,,,
,Dexterity,"ಕೈಚಳಕ, ಚಾತುರ್ಯ, ನೈಪುಣ್ಯ, ಜಾಣ್ಮೆ, ಕೌಶಲ",,,,,,,,,
,Deweeding,ಕಳೆ ಕೀಳುವುದು,,,,,,,,,
,Diabetes,"ಮಧುಮೇಹ, ಸಿಹಿಮೂತ್ರ ರೋಗ, ಸಕ್ಕರೆ ಕಾಯಿಲೆ",,,,,,,,,
,Diabolic,ಪೈಶಾಚಿಕ,,,,,,,,,
,Diagnose,"ರೋಗನಿರ್ಣಯಮಾಡು, ರೋಗನಿದಾನ ಮಾಡು",,,,,,,,,
,Diagonal,"ಕರ್ಣ, ಮೂಲೆಗೆರೆ",,,,,,,,,
,Diagram,"ರೇಖಾಕೃತಿ, ಚಿತ್ರ",,,,,,,,,
,Dialect,"ಆಡುಭಾಷೆ, ಉಪಭಾಷೆ",,,,,,,,,
,Dialectic,"ವಾದ ವಿವಾದ, ತರ್ಕ, ತತ್ತ್ವ ಜಿಜ್ಞಾಸೆ",,,,,,,,,
