ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Durable,"ಬಹುಕಾಲ ಬಾಳುವ, ಬಹುಕಾಲ ತಡೆಯುವ, ಸತತ ತಡೆಯುವ",,,adjective,,,,,,
,Duration,"ಕಾಲ, ಸಮಯ, ಅವಧಿ, ಕಾಲದ ಗತಿ, ಕಾಲಾವಧಿ, ಗಡುವು, ವ್ಯವಧಾನ",,,noun,,,,,,
,Duress,"ನಿರ್ಬಂಧ, ಬಲವಂತ, ಅವಿರೋಧ, ಒತ್ತಾಯ",,,noun,,,,,,
,During,"ಕಾಲದಲ್ಲಿ, ಸಮಯದಲ್ಲಿ ನಡುವೆ, ಅವಧಿಯಲ್ಲಿ",,,preposition,,,,,,
,During the discussion,"ಚರ್ಚೆಯ ಸಮಯದಲ್ಲಿ, ವಾದವು ನಡೆಯುತ್ತಿದ್ದಾಗ",,,,,,,,,
,Dusk-to-dawn curfew,ರಾತ್ರಿ ಪೂರ್ತಿ ಕರ್ಫ್ಯೂ,,,,,,,,,
,Dust,"ಧೂಳು ಉದುರಿಸು, ಪುಡಿ ಸಿಂಪಡಿಸು, ಕಣ್ಣಿಗೆ ಮಣ್ಣೆರಚು, ವಂಚಿಸು",,,verb,,,,,,
,Dust,"ಮಣ್ಣು, ಧೂಳು, ಪುಡಿ, ಹುಡಿ",,,noun,,,,,,
,Dust storm,ಸುಂಟರಗಾಳಿ,,,,,,,,,
,Dusting,"ಧೂಳು ಉದುರಿಸುವುದು, ಪುಡಿ ಎರಚುವುದು",,,noun,,,,,,
,Dutiable,"ತೆರಿಗೆ ಹಾಕಬಹುದಾದ, ಸುಂಕಹಾಕಬಹುದಾದ, ತೆರಿಗೆಗೆ ಒಳಪಟ್ಟ",,,adjective,,,,,,
,Dutiable goods,"ತೆರಿಗೆ ಹಾಕಬಹುದಾದ ಸರಕು, ಸಾಮಾನು",,,,,,,,,
,Dutiful,"ಕರ್ತವ್ಯಪರಾಯಣ, ಸೇವಾಮನೋಭಾವದ, ಕರ್ತವ್ಯ ಬುದ್ಧಿಯ",,,adjective,,,,,,
,Duty,"1. ಒಳ್ಳೆಯ ನಡತೆ 2. ಕರ್ತವ್ಯ, ಧರ್ಮ 3. ಕೆಲಸ, ಕಾರ್ಯ 4. ತೆರಿಗೆ, ಸುಂಕ 5. ಉದ್ಯೋಗ",,,noun,,,,,,
,Dwarf,"ಕುಬ್ಜ, ಕುಳ್ಳ",,,noun,,,,,,
,Dwell,"1. ವಾಸಿಸು, ಇರು 2. ಮಗ್ನವಾಗಿರು, ಮುಳುಗಿರು 3. ವಿಸ್ತಾರವಾಗಿ ಬರೆ, ಭಾಷಣ ಮಾಡು",,,verb,,,,,,
,Dwindle,"ಸಂಕೋಚ ಹೊಂದು, ಅವನತಿ ಹೊಂದು, ಕಡಿಮೆಯಾಗು, ಕುಗ್ಗು, ಕ್ಷೀಣಿಸು",,,verb,,,,,,
,Dye,ಬಣ್ಣ ಹಾಕು,,,verb,,,,,,
,Dye,ಬಣ್ಣ,,,noun,,,,,,
,Dyke,"ಅಡ್ಡಗಟ್ಟು, ತಡೆ, ಕಟ್ಟೆಹಾಕು",,,verb,,,,,,
,Dyke,"1. ಸಮುದ್ರ ತೀರದ ಅಡ್ಡಗೋಡೆ 2. ಹಳ್ಳ ಜಲದಾರಿ, ಕಾಲುವೆ, ನಾಲೆ",,,noun,,,,,,
,Dynamic,"1. ಶಕ್ತಿಯುಕ್ತ, ಬಲಯುತ 2. ಕ್ರಿಯಾತ್ಮಕ, ಚುರುಕಾದ 3. ಚಲನ ಶೀಲ",,,adjective,,,,,,
,Dynamical,"ಗತಿಶಾಸ್ತ್ರಕ್ಕೆ ಸಂಬಂಧಿಸಿದ, ಯಂತ್ರಶಕ್ತಿಯ",,,adjective,,,,,,
,Dynamics,"ಬಲವಿಜ್ಞಾನ, ಭೌತವಿಜ್ಞಾನದ ಒಂದು ವಿಭಾಗ, ಚಲನಕ್ರಿಯಾಶಾಸ್ತ್ರ, ಚಲನ ವಿಜ್ಞಾನ, ಚಾಲಕ ಶಕ್ತಿ, ಪ್ರೇರಕ ಶಕ್ತಿ",,,noun,,,,,,
,Dynamite,"ಸ್ಫೋಟಕ, ಡೈನಮೈಟು, ತೀವ್ರ ಸ್ಫೋಟಕ, ಪ್ರಬಲ ಸಿಡಿಮದ್ದು",,,noun,,,,,,
,Dynamo,"ಡೈನಮೋ, ಯಾಂತ್ರಿಕ ಶಕ್ತಿಯನ್ನು ವಿದ್ಯುಚ್ಛಕ್ತಿಯನ್ನಾಗಿಸುವ ಸಾಧನ",,,noun,,,,,,
,Dynastic,ಆನುವಂಶಿಕ,,,,,,,,,
,Dynasty,ವಂಶ (ಪ್ರಮುಖವಾಗಿ) ಆಳುವ ರಾಜವಂಶ,,,noun,,,,,,
,Dysentery,"ಅತಿಸಾರ, ಆಮಶಂಕೆ, ರಕ್ತಭೇದಿ ರೋಗ",,,noun,,,,,,
,Dyspepsia,"ಅಜೀರ್ಣವ್ಯಾಧಿ, ಅಗ್ನಿಮಾಂದ್ಯ",,,,,,,,,
,Each other,"ಪರಸ್ಪರ, ಒಂದು ಇನ್ನೊಂದನ್ನು",,,,,,,,,
,Each,"ಪ್ರತಿಯೊಂದು, ಪ್ರತಿಯೊಬ್ಬ",,,pronoun,,,,,,
,Eager,"ಅತ್ಯಾಸಕ್ತಿಯುಳ್ಳ, ಅತ್ಯಾಸೆಯುಳ್ಳ, ಕುತೂಹಲವುಳ್ಳ, ತವಕಿಸುವ, ಉತ್ಸಾಹದ",,,adjective,,,,,,
,Eagerly,"ಅತ್ಯಾಸಕ್ತಿಯಿಂದ, ತೀವ್ರವಾದ ಆಸೆಯಿಂದ, ಉತ್ಸುಕತೆಯಿಂದ, ಕುತೂಹಲದಿಂದ",,,adverb,,,,,,
,Early,"ಬೇಗ, ವೇಗದ, ಮುಂಚಿನ, ಬೇಗನೆ, ಕ್ಷಿಪ್ರ",,,adjective,,,,,,
,Early,"ಮುಂಚಿತವಾಗಿ, ವೇಗವಾಗಿ, ತ್ವರೆಯಿಂದ, ಕ್ಷಿಪ್ರವಾಗಿ",,,adverb,,,,,,
,Earmark,"1. ಮೀಸಲಿಡು, ಮುಡಿಪುಕಟ್ಟು 2. ಗುರುತಿಸು, ಗುರುತುಮಾಡು",,,verb,,,,,,
,Earn,"ಗಳಿಸು, ಸಂಪಾದಿಸು",,,verb,,,,,,
,Earned income,ಗಳಿಸಿದ ಆದಾಯ,,,,,,,,,
,Earned leave,"ಗಳಿಕೆ ರಜ, ಸಂಪಾದಿತ ರಜೆ",,,,,,,,,
,Earnest,"ಶ್ರದ್ಧೆಯ, ತೀವ್ರಾಸಕ್ತಿಯ",,,adjective,,,,,,
,Earnest money,"ಮುಂಗಡ ಹಣ, ಸಂಚಕಾರ",,,,,,,,,
,Earning,"ಆದಾಯ, ಸಂಪಾದನೆ, ಗಳಿಕೆ",,,noun,,,,,,
,Earning member,ಸಂಪಾದಿಸುವ ವ್ಯಕ್ತಿ,,,,,,,,,
,Earth,"ಮಣ್ಣು ಮುಚ್ಚು, ಮಣ್ಣೇರಿಸು",,,verb,,,,,,
,Earth,"ಭೂಮಿ, ನೆಲ, ಭೂಲೋಕ, ಪೃಥ್ವಿ, ಮಣ್ಣು",,,noun,,,,,,
,Earth moving machinery,ನೆಲಕೊಚ್ಚುವ ಯಂತ್ರ,,,,,,,,,
,Earth road,ಮಣ್ಣಿನ ದಾರಿ,,,noun,,,,,,
,Earthen dam,"ಮಣ್ಣಿನ ಕಟ್ಟೆ, ಮಣ್ಣಿನ ಏರಿ",,,,,,,,,
,Earthquake,ಭೂಕಂಪ,,,noun,,,,,,
,Earthquake shocks,"ಭೂಕಂಪದ ಆಘಾತಗಳು, ಮಣ್ಣು ತೆಗೆಯುವ ಯಂತ್ರ",,,,,,,,,
,Earthwork,ಮಣ್ಣಿನ ಕಾಮಗಾರಿ,,,noun,,,,,,
,Ease,"ನೋವುಕಡಿಮೆಯಾಗು, ನಿರಾತಂಕಿಸು",,,verb,,,,,,
,Ease,"ನೋವಿಲ್ಲದಿರುವುದು, ಅನಿರ್ಬಂಧ, ಅನಾಯಾಸ, ಸರಾಗ, ಸಲೀಸು",,,noun,,,,,,
,Easement,"ಅನುಭೋಗದ ಹಕ್ಕು, ಮಾಮೂಲುಹಕ್ಕು",,,noun,,,,,,
,Easily,"ಸುಲಭವಾಗಿ, ಸರಾಗವಾಗಿ, ಸಲೀಸಾಗಿ",,,adverb,,,,,,
,East,ಪೂರ್ವದಿಕ್ಕು,,,noun,,,,,,
,Eastward,"ಪೂರ್ವದಿಕ್ಕಿನ, ಪೂರ್ವದ ಕಡೆಯ",,,adjective,,,,,,
,Easy,"ಸುಖವಾದ, ಸರಳವಾದ, ಸುಲಭವಾದ, ಹಾಯಾಗಿರುವ",,,adjective,,,,,,
,Easy market,"1. ಬೇಡಿಕೆ ಇಲ್ಲದಿರುವ ಮಾರುಕಟ್ಟೆ, ಮಂದ ಪೇಟೆ 2. ಸುಲಭ ದರದ ಮಾರಾಟ",,,,,,,,,
,Easy money,"ಸುಲಭವಾಗಿ ಸಿಕ್ಕಿದ ಹಣ, ಅಗ್ಗದ ಹಣ",,,,,,,,,
,Easy terms,ಸುಲಭ ನಿಬಂಧನೆಗಳು,,,,,,,,,
,Eat an humble pie,"ಅವಮಾನಹೊಂದು, ಅವಹೇಳನ ಹೊಂದು",,,,,,,,,
,Eat one's words,"ಆಡಿದ ಮಾತನ್ನು ಹಿಂದೆ ತೆಗೆದುಕೊಳ್ಳು, ಆಡಿದ ಮಾತಿಗೆ ತಪ್ಪು",,,,,,,,,
,Eating house,ಭೋಜನಗೃಹ,,,noun,,,,,,
,Eaves-dropper,"ಕದ್ದು ಕೇಳುವ ವ್ಯಕ್ತಿ, ಹೊಂಚಿ ಕೇಳುವವನ",,,noun,,,,,,
,Ebb,"ತಗ್ಗು, ಕುಗ್ಗು",,,verb,,,,,,
,Ebb,"1. ಉಬ್ಬರದ ನೀರಿನ ಇಳಿತ 2. ಇಳಿತ, ಇಳಿಗಾಲ, ಅವನತಿ, ಕ್ಷೀಣಗತಿ",,,noun,,,,,,
,Ebullient,"ಕುದಿಯುವ, ಉತ್ಸಾಹದ, ಉಕ್ಕುವ",,,adjective,,,,,,
,Eccentric,"1. ವಿಕೇಂದ್ರಕ, ವಿಕಿರಣಗೊಳ್ಳುವ 2. ಕ್ರಮವಲ್ಲದ 3. ವಿಲಕ್ಷಣದ, ವಿಚಿತ್ರ, ವಿಷಮ, ಕೇಂದ್ರಚ್ಯುತ, ವಕ್ರ, ಸ್ವೇಚ್ಛೆಯ",,,adjective,,,,,,
,Eccentricity,"ವಿಲಕ್ಷಣ, ವೈಚಿತ್ರ್ಯ, ವಕ್ರತೆ, ಹುಚ್ಚು ಹುಚ್ಚು, ಅಸಹಜತೆ",,,noun,,,,,,
,Ecclesiastic,"ಮತಬೋಧಕ, ಮತಪ್ರಚಾರಕ, ಮತೋಪದೇಶಕ, ಪಾದ್ರಿ, ಉಪದೇಶಕ, ಆಂಗ್ಲ ಚರ್ಚಿನ ಕೆಲವು ವರಮಾನಗಳ ವಿನಿಯೋಗ ಮಾಡಲು ನಿಯುಕ್ತ ಮಂಡಲಿಯ ಸದಸ್ಯ",,,noun,,,,,,
,Ecclesiastical,"ಕ್ರೈಸ್ತಮತೀಯ, ಧಾರ್ಮಿಕ, ದಿವ್ಯ, ಕ್ರೈಸ್ತ ಮತಸಂಬಂಧಿ",,,adjective,,,,,,
,Echelon,"1. ಮೆಟ್ಟಿಲ ಸಾಲು, ಸೋಪಾನ, ಸೈನಿಕ ದಳದ ಸೋಪಾನ ವ್ಯೂಹ 2. ಅಧಿಕಾರಿ ವರ್ಗಶ್ರೇಣಿ",,,noun,,,,,,
,Echo,"ಮರು ದನಿ ಕೊಡು, ಹೊಳಲು ಕೊಡು, ಪ್ರತಿಧ್ವನಿಸು",,,verb,,,,,,
,Echo,"ಮರುಧ್ವನಿ, ಪ್ರತಿಧ್ವನಿ",,,noun,,,,,,
,Eclat,"1. ಸಾಮಾಜಿಕ ಗೌರವ 2. ಕೀರ್ತಿ, ಯಶಸ್ಸು, ಖ್ಯಾತಿ 3. ಲೋಕ ಪ್ರಶಂಸೆ, ಸ್ಪಷ್ಟ ಗೆಲುವು, ಜಯಕಾರ, ವೈಭವದ ಸಂಭ್ರಮ",,,noun,,,,,,
,Eclectic,"ಸಾರಸಂಗ್ರಹವಾದ, ವಿಶಾಲ ದೃಷ್ಟಿಯ, ವಿಶಾಲ ಮನೋಭಾವದ",,,adjective,,,,,,
,Eclipse,"ಗ್ರಹಣ ಹಿಡಿಸು, ಕಳೆಗುಂದು, ಗ್ರಹಣ ಹಿಡಿಯುವಂತೆ ಮಾಡು, ತೇಜೋಹಾನಿಗೊಳ್ಳು, ಪ್ರಭಾವಹೀನನಾಗು",,,verb,,,,,,
,Ecology,"ಪರಿಸರ ವಿಜ್ಞಾನ, ಜೀವಿ ಪರಿಸ್ಥಿತಿ ಶಾಸ್ತ್ರ",,,noun,,,,,,
,Economic,"1. ಆರ್ಥಿಕ 2. ಲಾಭದಾಯಕ, ವ್ಯಾಪಾರಿಕ, ಮಿತವ್ಯಯದ",,,adjective,,,,,,
,Economic and social council,"ಆರ್ಥಿಕ, ಸಾಮಾಜಿಕ ಸಂಘ, ಸಂಸ್ಥೆ, ಆರ್ಥಿಕ ಮತ್ತು ಸಾಮಾಜಿಕ ಪರಿಷತ್ತು",,,,,,,,,
,Economic barrier,"ಆರ್ಥಿಕ ನಿರ್ಬಂಧ, ಆರ್ಥಿಕ ಮಿತಿ, ಅಡಚಣೆ",,,,,,,,,
,Economic blockade,ಆರ್ಥಿಕ ದಿಗ್ಬಂಧ,,,,,,,,,
,Economic boom,ಆರ್ಥಿಕ ಸಮೃದ್ಧಿ,,,,,,,,,
,Economic boycott,ಆರ್ಥಿಕ ಬಹಿಷ್ಕಾರ,,,,,,,,,
,Economic commission,"ಆರ್ಥಿಕ ಕಮೀಷನ್ನು, ಆರ್ಥಿಕ ಆಯೋಗ",,,,,,,,,
,Economic crisis,"ಆರ್ಥಿಕ ಸಂಕ್ಷೋಭೆ, ಆರ್ಥಿಕ ಬಿಕ್ಕಟ್ಟು",,,,,,,,,
,Economic depression,ಆರ್ಥಿಕ ಮುಗ್ಗಟ್ಟು,,,,,,,,,
,Economic exploitation,ಆರ್ಥಿಕ ಶೋಷಣೆ,,,,,,,,,
,Economic goods,"ಆರ್ಥಿಕ ಸರಕು, ಸುಲಭ ಬೆಲೆಯ ಸರಕುಗಳು, ಆರ್ಥಿಕ ಸಾಮಾನು, ಆರ್ಥಿಕ ವಸ್ತುಗಳು",,,,,,,,,
,Economic holding,ಲಾಭದಾಯಕ ಹಿಡುವಳಿ,,,,,,,,,
,Economic policy,ಆರ್ಥಿಕ ನೀತಿ,,,,,,,,,
,Economic sanctions,ಆರ್ಥಿಕ ನಿರ್ಬಂಧಗಳು,,,,,,,,,
,Economical,"ಮಿತವ್ಯಯದ, ಹಾಳತವಾದ, ದುಂದು ಮಾಡದ",,,adjective,,,,,,
,Economics,ಅರ್ಥ ಶಾಸ್ತ್ರ,,,noun,,,,,,
,Economise,"ಹಿಡಿತದಿಂದ ಖರ್ಚು ಮಾಡು, ಮಿತವ್ಯಯ ಮಾಡು, ಒಪ್ಪವಾಗಿ ಖರ್ಚು ಮಾಡು",,,verb,,,,,,
,Economist,ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ,,,noun,,,,,,
,Economy,"1. ಆರ್ಥಿಕ ಸ್ಥಿತಿ, ಆರ್ಥಿಕ ಸ್ವರೂಪ, ಆರ್ಥಿಕತೆ 2. ಮಿತವ್ಯಯ",,,noun,,,,,,
,Economy drive,"ಖರ್ಚುಕಡಿಮೆ ಮಾಡುವ ಪ್ರಯತ್ನ, ಮಿತವ್ಯಯದ ಆಂದೋಲನ",,,,,,,,,
,Economy measures,"ಮಿತವ್ಯಯ ಮಾರ್ಗಗಳು, ಮಿತವ್ಯಯ ಕಾರ್ಯಗಳು, ಮಿತವ್ಯಯದ ಕ್ರಮಗಳು",,,,,,,,,
,Ecstasy,"ಭಾವೋತ್ಕರ್ಷ, ಪರಮಾನಂದ, ಭಾವಾವೇಶ, ಭಾವಪರವಶತೆ",,,noun,,,,,,
,Eddy,"ನೀರಿನ ಸುಳಿ, ಜಲಾವರ್ತ",,,noun,,,,,,
,Edge,"ಸಾಣೆ ಹಿಡಿ, ಮಸೆ, ಹರಿತ ಮಾಡು",,,verb,,,,,,
,Edge,"ಅಲಗು, ಮೊನೆ, ಧಾರೆ",,,noun,,,,,,
,Edible,"ತಿನ್ನಬಹುದಾದ, ಖಾದ್ಯ, ಆಹಾರ ಯೋಗ್ಯ",,,adjective,,,,,,
,Edict,"ರಾಜಶಾಸನ, ರಾಜಾಜ್ಞೆ",,,noun,,,,,,
,Edification,"1. ನೈತಿಕ ಅಭಿವೃದ್ಧಿ, ನೀತಿ ಮಾರ್ಗಕ್ಕೆ ಪ್ರವರ್ತನೆ 2. ಆತ್ಮೋನ್ನತಿ 3. ಮಾನಸಿಕ ಬೆಳವಣಿಗೆ",,,noun,,,,,,
,Edifice,"ಮಹಾಸೌಧ, ಪ್ರಸಾದ, ಮಂದಿರ, ಭವನ",,,noun,,,,,,
,Edify,"ಜ್ಞಾನವನ್ನು ಅಭಿವೃದ್ಧಿ ಮಾಡು, ಶಿಕ್ಷಣ ನೀಡು, ಬೋಧಿಸು",,,verb,,,,,,
,Edit,"ಗ್ರಂಥ ಸಂಪಾದನೆ, ಸುದ್ದಿ ಸಂಪಾದನೆ",,,verb,,,,,,
,Edition,1. ಆವೃತ್ತಿ 2. ಗ್ರಂಥ ಸಂಪಾದನೆ,,,noun,,,,,,
,Editor,ಸಂಪಾದಕ,,,noun,,,,,,
,Editorial,ಸಂಪಾದಕೀಯ,,,adjective,,,,,,
,Editorial,"ಸಂಪಾದಕೀಯ ಲೇಖನ, ಅಗ್ರಲೇಖನ",,,noun,,,,,,
,Educate,"1. ಶಿಕ್ಷಣವನ್ನು ನೀಡು, ಬೋಧಿಸು 2. ಸಂಸ್ಕಾರಗೊಳಿಸು",,,verb,,,,,,
,Education,"1. ಶಿಕ್ಷಣ, ವಿದ್ಯಾಭ್ಯಾಸ 2. ಬೋಧನೆ",,,noun,,,,,,
,Educational,"ಶೈಕ್ಷಣಿಕ, ವಿದ್ಯಾಭ್ಯಾಸ ಸಂಬಂಧೀ",,,adjective,,,,,,
,Educe,"ಪ್ರಕಾಶಕ್ಕೆ ತರು, ಅರಳಿಸು, ತರ್ಕಿಸಿ ತಿಳಿ, ಹೊರಪಡಿಸು, ವಿಕಾಸಗೊಳಿಸು",,,verb,,,,,,
,Eerie,"(ಕುರುಡು ನಂಬಿಕೆಯಿಂದುಂಟಾಗುವ) ಭಯ, ಹೆದರಿಕೆ, ಅಂಜಿಕೆ, ಮಂಕು ಕವಿದ ಸ್ಥಿತಿಯಲ್ಲಿರುವ",,,adjective,,,,,,
,Efface,"ಅಳಿಸಿಹಾಕು, ಒರೆಸು, ತೊಡೆದುಹಾಕು",,,verb,,,,,,
,Effacement,"ನಾಶ, ನಿರ್ನಾಮ, ಅಳಿಸಿ ಹಾಕಿ ಬಿಡುವುದು",,,noun,,,,,,
,Effect,"ನೆರವೇರಿಸು, ಸಾಧಿಸು, ಕಾರ್ಯಗತಗೊಳಿಸು",,,verb,,,,,,
,Effect,"ಫಲ, ಫಲಿತಾಂಶ, ಪರಿಣಾಮ",,,noun,,,,,,
,Effective,ಪರಿಣಾಮಕಾರಕ,,,adjective,,,,,,
,Effects,"ಆಸ್ತಿ ಮೊದಲಾದುವು, ಸಂಪತ್ತು, ಸ್ಥಿರ, ಚರ ಆಸ್ತಿ",,,noun,,,,,,
,Effectual,"ಫಲಪ್ರದವಾದ, ಸಫಲವಾದ, ಕಾರ್ಯಸಾಧಕ",,,adjective,,,,,,
,Effeminate,"ದುರ್ಬಲವಾದ, ಶಕ್ತಿಹೀನ, ಹೆಣ್ಣಿಗ, ಲಂಪಟ, ಕೋಮಲ, ಹೆಂಗಸಿನಂಥ, ಪೌರುಷಹೀನ, ಸ್ತ್ರೀಲಕ್ಷಣದ",,,adjective,,,,,,
,Effervescence,"1. ಗುಳ್ಳೆ ಏಳುವಿಕೆ, ಬುದ್ಬುದಿಕೆ 2. ಉತ್ಸಾಹ, ಹುಮ್ಮಸ್ಸು",,,noun,,,,,,
,Effete,"1. ಆಯಾಸಗೊಂಡ, ಬಳಲಿದ 2. ಬಲಹೀನ, ದುರ್ಬಲ 3. ಬಂಜೆಯಾದ, ಗೊಡ್ಡಾದ",,,adjective,,,,,,
,Efficacious,"ಫಲಕಾರಿ, ಕಾರ್ಯ ಸಾಧಕ",,,adjective,,,,,,
,Efficiency,"ಫಲದಾಯಕತೆ, ಸಾರ್ಥಕತೆ",,,noun,,,,,,
,Efficiency bar,ದಕ್ಷತೆಗಾಗಿ ತಡೆ,,,,,,,,,
,Efficiency of production,ಉತ್ಪನ್ನ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Efficient,ದಕ್ಷ ಸಮರ್ಥ,,,adjective,,,,,,
,Effigy,ಪ್ರತಿಕೃತಿ,,,noun,,,,,,
,Efflorescence,"1. ಹೂ ಬಿಡುವಿಕೆ, ಹೂವಿಕಾಸ ಸಮಯ 2. ಲವಣಗಳ ಸ್ಫಟಿಕೀಕರಣ",,,noun,,,,,,
,Effluent,"ಹೊರಜಿನುಗುವ, ಹೊರಹೊಮ್ಮುವ",,,adjective,,,,,,
,Efflux,ದ್ರವಗಳ ಹೊರಸೂಸುವಿಕೆ,,,noun,,,,,,
,Effort,ಪ್ರಯತ್ನ,,,noun,,,,,,
,Effrontery,"ಔದ್ಧತ್ಯ, ಧಾರ್ಷ್ಟ್ಯ, ನಿರ್ಲಜ್ಜ ವ್ಯವಹಾರ",,,noun,,,,,,
,Effusion,"1. ಪ್ರವಾಹ, ನೆರೆ, ಹರಿವು 2. ಕೀಳಾದ ವಾಕ್ಪ್ರವಾಹ",,,noun,,,,,,
,Effusive,"ಉಕ್ಕುವ, ಹೊಮ್ಮುವ, ದ್ರವಿಸುವ, ತುಂಬಿ ತುಳುಕುವ",,,adjective,,,,,,
,Egalitarian society,ಸರ್ವಸಮಾನತೆಯಲ್ಲಿ ನಂಬಿಕೆ ಇರುವ ಸಮಾಜ,,,,,,,,,
,Eggins,"ಹುರಿದುಂಬಿಸು, ಪ್ರಚೋದಿಸು",,,noun,,,,,,
,Egg-plant,"ಬಿಳಿ ಬದನೆ, ನೆಲಗುಳ್ಳ",,,noun,,,,,,
,Ego-centric,"1. ವ್ಯಕ್ತಿಬದ್ಧವಾದ, ವ್ಯಕ್ತಿನಿಷ್ಠ 2. ಸ್ವಕೇಂದ್ರಿತ",,,adjective,,,,,,
,Egoism,"ಅಹಂಭಾವ, ಅಸ್ಮಿತೆ",,,noun,,,,,,
,Egotism,"1. ಅಹಂಕಾರ, ಅಹಂಭಾವ, ದುರಭಿಮಾನ 2. ಸ್ವಾರ್ಥ",,,noun,,,,,,
,Egotist,"ದುರಭಿಮಾನಿ, ಸ್ವಾರ್ಥಿ",,,noun,,,,,,
,Egregious,"ಅತ್ಯುತ್ತಮ, ಸರ್ವೋತ್ಕೃಷ್ಟ",,,adjective,,,,,,
,Egress,"1. ನಿರ್ಗಮನ, ಬಹಿರ್ಗಮನ 2. ಮೋಕ್ಷ, ಬಿಡುಗಡೆ",,,noun,,,,,,
,Egret,"ಬೆಳ್ಳಕ್ಕಿ, ಕೊಕ್ಕರೆ",,,noun,,,,,,
,Either,ಎರಡರಲ್ಲಿ ಯಾವುದಾದರೂ ಒಂದು,,,adverb,,,,,,
,Ejaculation,"1. ಉದ್ಗಾರ 2. ದೇಹದಿಂದ ದ್ರವ ಹೊರಬರುವುದು, ದ್ರವ ಹೊರನುಗ್ಗುವುದು",,,noun,,,,,,
,Eject,"ಹೊರದೂಡು, ತಳ್ಳು, ನೂಕು",,,verb,,,,,,
,Ejection,"ಹೊರದೂಡುವಿಕೆ, ಉಚ್ಚಾಟನೆ",,,noun,,,,,,
,Ejectment,"ವಿಸರ್ಜನೆ, ಉಚ್ಚಾಟನೆ",,,noun,,,,,,
,Eke out,"ಕೊರತೆ ತುಂಬಿಕೊಳ್ಳು, ವರಮಾನ ಭರ್ತಿ ಮಾಡು",,,,,,,,,
,Elaborate,1. ಚೆನ್ನಾಗಿ ಪರಿಶೀಲನೆ ಮಾಡಿದ 2. ಪರಿಷ್ಕರಿಸಿದ 3. ಸಂಕೀರ್ಣವಾದ,,,adjective,,,,,,
,Elaborate,"1. ಪರಿಶ್ರಮದಿಂದ ಉತ್ಪಾದನೆ ಮಾಡು 2. ವಿಸ್ತರಿಸು, ವಿವರಿಸು",,,verb,,,,,,
,Elan,"ಲವಲವಿಕೆ, ಉತ್ಸಾಹ",,,noun,,,,,,
,Elapse,"ಕಳೆದುಹೋಗು, ಗತಿಸು, ( ಕಾಲ) ಸರಿದುಹೋಗು",,,verb,,,,,,
,Elastic,ಹಿಗ್ಗುವ ದಾರ ಅಥವಾ ಬಟ್ಟೆ,,,noun,,,,,,
,Elastic clause,ಹೊಂದಿಸಬಹುದಾದ ಕಲಮು,,,,,,,,,
,Elastic demand,ಚರ್ಚಿಸಿ ಹೊಂದಿಸಬಹುದಾದ ಬೇಡಿಕೆ,,,,,,,,,
,Elasticity,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,,,noun,,,,,,
,Elate,ಉತ್ಸಾಹಯುತ,,,adjective,,,,,,
,Elate,"ಉತ್ತೇಜಿಸು, ಪ್ರೋತ್ಸಾಹಿಸು, ಉಬ್ಬಿಸು",,,verb,,,,,,
,Elation,"ಉತ್ಸಾಹ, ಲವಲವಿಕೆ, ಹಿಗ್ಗು, ಉಲ್ಲಾಸ",,,noun,,,,,,
,Elbow,ಅತ್ತಿತ್ತ ದಬ್ಬಿ ಮುಂದೆ ಹೋಗು,,,verb,,,,,,
,Elbow,"ಮೊಣಕೈ, ಮೊಳಕೈ",,,noun,,,,,,
,Elbow-room,1. ಕೈಕಾಲಾಡಿಸುವಷ್ಟು ಸ್ಥಳ 2. ಅಗತ್ಯವಾದಷ್ಟು ವಿಶಾಲ ಸ್ಥಳ,,,noun,,,,,,
,Elder,"ಹಿರಿಯ, ವೃದ್ಧ",,,adjective,,,,,,
,Elder,"ವಯೋವೃದ್ಧ, ಹಿರಿಯ ವ್ಯಕ್ತಿ",,,noun,,,,,,
,Elder statesman,"ಹಿರಿಯ ರಾಜನೀತಿಜ್ಞ, ವೃದ್ಧ ರಾಜತಂತ್ರಜ್ಞ",,,,,,,,,
,Elderly,"ಹಿರಿಯನಾದ, ವಯಸ್ಸಾದ, ಹಿಂದಿನ ಕಾಲದ",,,adjective,,,,,,
,Eldest,ಕುಟುಂಬದಲ್ಲಿ ಮೊದಲು ಹುಟ್ಟಿದವ,,,noun,,,,,,
